REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
53;29;29019;pa;a;a;l;1;0;35.0;400.0;0.0;0.0;1.0;3
53;29;29019;pa;a;a;l;2;0;39.5;442.5;0.3;0.1;0.3;10
53;29;29019;pa;a;a;l;2;A;37.5;440.0;0.0;0.5;0.0;2
53;29;29019;pa;a;a;l;2;B;47.0;452.5;0.0;0.5;0.0;2
53;29;29019;pa;a;a;l;3;0;69.5;550.0;0.25;0.0;1.12;8
53;29;29019;pa;a;a;l;3;E;70.0;360.0;1.0;0.0;1.0;1
53;29;29019;pa;a;a;l;4;0;71.0;350.0;0.71;0.14;0.86;7
53;29;29019;pa;a;a;l;4;C;95.0;780.0;1.0;1.0;0.0;1
53;29;29019;pa;a;a;l;4;D;71.0;740.0;0.0;0.0;0.0;1
53;29;29019;pa;a;a;l;5;0;88.0;320.0;0.67;0.0;0.67;3
53;29;29019;pa;a;a;l;6;A;95.0;360.0;0.0;1.0;1.0;1
53;29;29019;pa;a;a;l;6;B;116.0;340.0;0.0;0.0;2.0;1
53;29;29019;pa;a;a;l;6;D;78.0;375.0;0.0;0.0;0.0;1
53;29;29019;pa;a;m;l;5;0;100.0;850.0;0.0;0.0;1.0;1
53;29;29019;pa;a;m;l;6;B;140.0;300.0;0.0;0.0;0.0;1
53;29;29019;pr;a;a;l;1;0;23.0;322.5;0.0;1.0;0.0;6
53;29;29019;pr;a;a;l;1;A;35.5;400.5;0.5;1.0;0.0;4
53;29;29019;pr;a;a;l;1;B;24.0;480.0;0.0;1.0;0.0;1
53;29;29019;pr;a;a;l;1;C;29.5;367.0;0.0;0.62;0.12;8
53;29;29019;pr;a;a;l;1;D;23.0;344.0;0.12;0.58;0.38;26
53;29;29019;pr;a;a;l;1;E;24.0;332.5;0.12;0.6;0.33;48
