type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;0;93;;5;945;;;0;0;0;0;E;;49.2573;4.04225;0;;;1.0;;0;F;1970.0;;;;;;;;;;;;a;n;a;2020-04;51454;0501;514540501;H;51
pr;a;l;2;25;;1;425;;;0;0;0;1;D;225;49.25501;4.0424;0;3.0;;;False;0;B;;1.0;;;;;;;;Électrique;;Individuel;a;n;a;2020-04;51454;0501;514540501;H;51
pr;a;l;0;23;;1;385;;;0;0;0;0;F;399;49.25607;4.04319;0;;;1.0;;0;D;;;;;;;True;;;;;Individuel;a;n;a;2020-04;51454;0501;514540501;H;51
pr;a;l;0;34;;1;465;;;0;1;1;0;VI;;49.25502;4.04598;0;6.0;;;True;0;NS;;1.0;;;;;True;;;;;Collectif;a;n;a;2020-04;51454;0501;514540501;H;51
pr;a;l;0;43;;2;530;;;0;1;0;1;G;480;49.25642;4.04511;0;;;0.0;;0;E;;;0.0;;;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;51454;0501;514540501;H;51
pr;a;l;0;22;;1;345;;;0;0;1;0;E;283;49.26421;4.01394;0;1.0;;;;0;C;;1.0;;;;;;;;;;;a;n;a;2020-04;51454;1101;514541101;H;51
pr;a;l;0;59;;3;650;;;0;0;0;1;D;228;49.2737;4.01104;0;;;;;0;C;;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-04;51454;3801;514543801;H;51
pr;a;l;0;31;;1;425;;;0;0;1;0;D;181;49.27871;4.0125;0;4.0;;;True;0;E;;;;;;;False;;;Gaz;Radiateur;Collectif;a;n;a;2020-04;51454;3801;514543801;H;51
pr;a;l;2;44;;2;616;;;0;1;1;0;D;206;49.2492;4.04907;0;;;1.0;False;0;B;;1.0;;False;False;6.0;True;;;Électrique;;Individuel;a;n;a;2020-04;51454;1703;514541703;H;51
pr;a;l;0;22;;1;350;;;0;0;0;1;0;;49.25086;4.04888;0;1.0;;;;0;;;;;;;;;;;;;Individuel;a;n;a;2020-04;51454;1703;514541703;H;51
pr;a;l;0;112;;5;1090;;;0;0;0;0;C;131.0;49.2553;4.02357;0;;;1.0;;0;D;1934.0;;;;;;;;;;;;a;n;a;2020-04;51454;0301;514540301;H;51
pr;a;l;0;85;;5;780;;;0;0;0;0;F;342;49.2528;4.02234;0;;;;;0;F;1925.0;;;;;;;;;;;;a;n;a;2020-04;51454;0301;514540301;H;51
pr;a;l;0;11;;1;350;;;0;0;1;0;G;531;49.25356;4.03894;0;;;;;0;D;;;;;;;False;;;;;;a;n;a;2020-04;51454;0101;514540101;H;51
pr;a;l;0;32;;1;370;;;0;0;0;0;F;418;49.25191;4.02537;0;;;;;0;D;1928.0;;;;;;;;;;;;a;n;a;2020-04;51454;0201;514540201;H;51
pr;m;l;0;87;677.0;3;490;;;0;0;0;1;E;282;49.09193;4.88959;0;1.0;;;True;0;G;;1.0;;;False;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-04;51507;0102;515070102;H;51
pr;a;l;1;36;;2;480;;;0;0;1;0;VI;;49.31335;3.67853;0;;;0.0;;0;VI;;;0.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-04;51250;0102;512500102;H;51
pr;a;l;2;62;;3;625;;;0;0;0;1;E;264;49.03641;3.97088;0;4.0;;1.0;;0;C;;;;;;;True;;;;;Individuel;a;n;a;2020-04;51230;0401;512300401;H;51
pr;m;l;0;162;564.0;7;1250;;;0;0;1;1;D;197.0;49.28904;4.0061;0;;;;;0;E;1980.0;2.0;1.0;;;;;;;Gaz;;Individuel;a;n;m;2020-04;51454;4801;514544801;H;51
pr;a;l;0;40;;2;498;;;0;0;0;0;F;377.0;49.26802;4.02829;0;;;;False;0;D;;;;;;;;;;;;;a;n;a;2020-04;51454;1301;514541301;H;51
pr;m;l;0;153;50.0;6;1275;;;0;0;1;1;D;198.0;49.27299;4.01845;0;;;;False;0;C;2008.0;;;;;;;;;Gaz;;Individuel;a;n;m;2020-04;51454;2401;514542401;H;51
pr;a;l;0;34;;1;420;;;0;0;1;0;D;215;48.95517;4.36545;0;3.0;;;False;0;E;;1.0;;;False;;False;;;Gaz;Radiateur;Collectif;a;n;a;2020-04;51108;0401;511080401;H;51
