type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;mn;v;86000;;0;82;346.0;4;141312;84312.0;57000.0;0;0;1;0;0;;46.58124;0.3597;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86194;0703;861940703;H;86
pr;mn;v;86000;;0;90;1000.0;4;200707;100707.0;100000.0;0;0;1;0;0;;46.58124;0.3597;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86194;0703;861940703;H;86
pr;mn;v;86000;;0;76;1000.0;4;186032;86032.0;100000.0;0;0;1;0;0;;46.58124;0.3597;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86194;0703;861940703;H;86
pr;mn;v;86000;;0;74;1000.0;3;192902;92902.0;100000.0;0;0;1;0;0;;46.58124;0.3597;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86194;0703;861940703;H;86
pr;mn;v;86000;;0;98;1000.0;5;203786;103786.0;100000.0;0;0;1;0;0;;46.58124;0.3597;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86194;0703;861940703;H;86
pr;mn;v;86000;;0;117;1000.0;4;279074;179074.0;100000.0;0;0;0;0;0;;46.58124;0.3597;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86194;0703;861940703;H;86
pr;mn;v;86000;;0;88;346.0;4;168029;111029.0;57000.0;0;0;1;0;0;;46.58124;0.3597;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86194;0703;861940703;H;86
pr;mn;v;86000;;0;120;1000.0;5;270523;170523.0;100000.0;0;0;1;0;0;;46.58124;0.3597;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86194;0703;861940703;H;86
pr;mn;v;86000;;0;146;1000.0;4;274887;174887.0;100000.0;0;0;0;0;0;;46.58124;0.3597;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86194;0703;861940703;H;86
pr;mn;v;86000;;0;100;346.0;5;177924;120924.0;57000.0;0;0;1;0;0;;46.58124;0.3597;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86194;0703;861940703;H;86
pr;mn;v;86000;;0;86;346.0;4;153720;96720.0;57000.0;0;0;1;0;0;;46.58124;0.3597;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86194;0703;861940703;H;86
pr;mn;v;86000;;0;148;1000.0;5;327060;227060.0;100000.0;0;0;0;0;0;;46.58124;0.3597;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86194;0703;861940703;H;86
pr;mn;v;86000;;0;107;1000.0;5;231136;131136.0;100000.0;0;0;1;0;0;;46.58124;0.3597;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86194;0703;861940703;H;86
pr;mn;v;86000;;0;66;1000.0;3;184091;84091.0;100000.0;0;0;0;0;0;;46.58124;0.3597;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86194;0703;861940703;H;86
pr;mn;v;86000;;0;109;1000.0;5;211398;111398.0;100000.0;0;0;1;0;0;;46.58124;0.3597;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86194;0703;861940703;H;86
pr;mn;v;86130;;0;104;1122.0;5;181268;104368.0;76900.0;0;0;1;0;0;;46.69371;0.36208;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86115;0103;861150103;H;86
pr;mn;v;86130;;0;80;1122.0;4;166512;89612.0;76900.0;0;0;1;0;0;;46.69371;0.36208;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86115;0103;861150103;H;86
pr;mn;v;86130;;0;91;1122.0;5;172557;95657.0;76900.0;0;0;1;0;0;;46.69371;0.36208;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86115;0103;861150103;H;86
pr;mn;v;86130;;0;98;1122.0;5;185939;109039.0;76900.0;0;0;1;0;0;;46.69371;0.36208;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86115;0103;861150103;H;86
pr;mn;v;86130;;0;110;1122.0;5;182600;105700.0;76900.0;0;0;1;0;0;;46.69371;0.36208;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86115;0103;861150103;H;86
pr;mn;v;86130;;0;148;1122.0;5;282900;206000.0;76900.0;0;0;1;0;0;;46.69371;0.36208;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86115;0103;861150103;H;86
pr;mn;v;86130;;0;76;1122.0;4;158207;81307.0;76900.0;0;0;1;0;0;;46.69371;0.36208;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86115;0103;861150103;H;86
