type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;4;100;;4;680;;;0;1;1;1;D;188.0;44.20072;0.62005;0;;;1.0;True;0;B;;2.0;;False;False;;True;;;;;;a;n;a;2020-04;47001;0107;470010107;H;47
pr;a;l;0;74;;3;630;;;0;0;1;0;D;220.0;44.20602;0.63864;0;;;;;0;B;;;;;True;;True;;;Électrique;;;a;n;a;2020-04;47001;0112;470010112;H;47
pr;m;l;0;100;4000.0;4;600;;;0;0;1;0;0;;44.54885;0.87174;0;;;1.0;False;0;;;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-04;47284;0000;472840000;Z;47
pr;m;l;0;90;;4;580;;;0;0;0;1;D;229.0;44.11111;0.53144;0;;;;;0;E;;;;;False;;;;;Fioul;;;a;n;m;2020-04;47137;0000;471370000;Z;47
pr;m;l;0;61;;3;655;;;0;0;1;0;D;154.0;44.6366;0.75216;0;;;1.0;False;0;B;;;;False;False;;;;;;;;a;n;m;2020-04;47324;0000;473240000;Z;47
pr;m;l;0;72;;4;470;;;0;0;0;1;D;178;44.19409;0.60745;0;2.0;;;;0;E;;;;;False;;;;;Gaz;;;a;n;m;2020-04;47201;0102;472010102;H;47
pr;a;l;0;36;;2;416;;;0;0;0;0;VI;;44.2032;0.62694;0;;;;False;0;VI;;;;False;False;;False;;;;;;a;n;a;2020-04;47001;0102;470010102;H;47
pr;a;l;0;42;;2;490;;;0;0;0;1;E;289.0;44.17046;0.57541;0;1.0;;1.0;;0;C;;;;;;;;;;;;Individuel;a;n;a;2020-04;47091;0000;470910000;Z;47
pr;a;l;0;55;;3;602;;;0;0;0;0;D;206.0;44.17049;0.57596;0;;;1.0;False;0;B;;;;;;;False;;;Électrique;;;a;n;a;2020-04;47091;0000;470910000;Z;47
pr;a;l;0;55;;3;600;;;0;0;0;0;D;206;44.16988;0.57578;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-04;47091;0000;470910000;Z;47
pr;a;l;0;21;;1;400;;;0;0;0;0;C;110;44.20969;0.6111;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-04;47001;0109;470010109;H;47
pr;a;l;2;64;;3;550;;;0;0;0;1;0;;44.20638;0.61132;0;4.0;;1.0;;0;;;;;;;;True;;;;;Individuel;a;n;a;2020-04;47001;0109;470010109;H;47
pr;a;l;3;33;;3;430;;;0;0;0;1;C;150.0;44.20353;0.61409;0;;;;;0;B;;;;;False;;False;;;Électrique;;;a;n;a;2020-04;47001;0108;470010108;H;47
pr;m;l;0;45;;2;400;;;0;0;0;0;0;;44.18598;0.67367;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;47032;0102;470320102;H;47
pr;a;l;0;39;;2;400;;;0;0;0;0;0;;44.21871;0.63676;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;47001;0110;470010110;H;47
pr;a;l;0;39;;2;405;;;0;0;0;0;0;;44.21371;0.63695;0;;;;;0;;;;;;;;True;;;;;;a;n;a;2020-04;47001;0110;470010110;H;47
pr;a;l;0;43;;2;400;;;0;0;0;0;0;;44.24447;0.6492;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;47100;0000;471000000;Z;47
pr;a;l;0;49;;2;400;;;0;0;1;0;D;178.0;44.20409;0.62229;0;2.0;;;False;Est;;;1.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-04;47001;0114;470010114;H;47
pr;a;l;3;55;;2;465;;;0;1;0;1;B;84.0;44.20072;0.62294;0;5.0;;;;0;C;;;;;False;;True;;;Gaz;;;a;n;a;2020-04;47001;0114;470010114;H;47
pr;m;l;0;62;;3;570;;;0;0;1;0;VI;;44.2016;0.60582;0;;;;;0;A;;;;;False;;;;;;;;a;n;m;2020-04;47201;0101;472010101;H;47
pr;a;l;1;44;;2;450;;;0;0;0;1;0;;44.19709;0.62019;0;4.0;;1.0;;0;;;;;;True;;False;;;Électrique;Convecteur;;a;n;a;2020-04;47001;0103;470010103;H;47
pr;a;l;0;22;;1;350;;;0;0;1;0;E;330;44.19678;0.62006;0;;;1.0;;0;C;;;;;False;;False;;;;;;a;n;a;2020-04;47001;0103;470010103;H;47
pr;m;l;0;150;10000.0;9;1000;;;0;0;2;0;E;251;44.01456;0.06518;0;1.0;;;;Sud;C;;2.0;;;;;;;;;;;a;n;m;2020-04;47266;0000;472660000;Z;47
pr;a;l;0;41;;2;420;;;0;0;1;0;D;223;44.19315;0.61605;0;;;1.0;;0;B;2007.0;1.0;;;;;True;;;Électrique;Radiateur;Individuel;a;n;a;2020-03;47001;0107;470010107;H;47
pr;a;l;2;38;;2;510;;;0;0;1;0;B;58;44.20117;0.61322;0;2.0;;0.0;;0;A;;;0.0;;;;False;;;Électrique;;Individuel;a;n;a;2020-03;47001;0107;470010107;H;47
pr;a;l;5;84;;4;710;;;0;1;0;1;C;109.0;44.19826;0.61914;0;;;1.0;True;Sud;D;;1.0;;;;;True;;;Gaz;Radiateur;Collectif;a;n;a;2020-03;47001;0107;470010107;H;47
pr;a;l;1;65;;3;530;;;0;0;1;1;0;;44.19332;0.61673;0;;;0.0;;0;;1901.0;;1.0;;;;True;;;Électrique;;;a;n;a;2020-03;47001;0107;470010107;H;47
pr;a;l;2;78;;4;790;;;0;0;0;2;0;;44.20647;0.62052;0;3.0;;;;0;;;;;;;;;;;;;Individuel;a;n;a;2020-03;47001;0115;470010115;H;47
pr;a;l;0;28;;1;365;;;0;0;1;0;D;201;44.20745;0.6216;0;4.0;;;;0;B;2001.0;1.0;;;;;True;;;Électrique;Radiateur;Individuel;a;n;a;2020-03;47001;0115;470010115;H;47
pr;a;l;4;71;;2;595;;;0;1;0;1;B;88;44.20708;0.62226;0;6.0;;1.0;;0;C;;;;;True;;True;;;Gaz;;;a;n;a;2020-03;47001;0115;470010115;H;47
pr;a;l;2;45;;2;400;;;0;0;0;1;C;104;44.20708;0.62226;0;5.0;;;;0;D;;;;;False;;True;;;Gaz;;Individuel;a;n;a;2020-03;47001;0115;470010115;H;47
pr;a;l;3;44;;2;350;;;0;0;0;1;F;334.0;44.20713;0.61774;0;3.0;;;;0;C;;;;;;;;;;;;Individuel;a;n;a;2020-03;47001;0115;470010115;H;47
pr;a;l;1;46;;2;320;;;0;0;1;0;VI;;44.20608;0.61723;0;2.0;;;;0;A;;;;;False;;False;;;Électrique;;Individuel;a;n;a;2020-03;47001;0115;470010115;H;47
pr;a;l;2;44;;2;450;;;0;0;0;1;D;194;44.20625;0.6207;0;3.0;;1.0;;0;B;;;;;;;;;;;;Individuel;a;n;a;2020-03;47001;0115;470010115;H;47
pr;a;l;0;35;;2;468;;;0;0;1;0;VI;;44.20643;0.62211;0;2.0;;;;0;G;1900.0;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;a;2020-03;47001;0115;470010115;H;47
pr;a;l;0;160;;5;455;;;0;1;4;0;VI;;44.20589;0.61573;0;1.0;;;;0;G;;5.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;a;2020-03;47001;0115;470010115;H;47
pr;a;l;3;39;;2;450;;;0;0;0;1;D;197.0;44.20625;0.6207;0;4.0;;1.0;;0;B;;;;;;;True;;;;;Individuel;a;n;a;2020-03;47001;0115;470010115;H;47
pr;a;l;0;48;;2;500;;;0;0;0;0;0;;44.20607;0.62193;Non;;;;;0;;;;;;;;;;;;;;a;n;a;2020-03;47001;0115;470010115;H;47
pr;a;l;2;42;;2;450;;;0;1;0;1;D;190;44.19361;0.60447;0;3.0;;1.0;;0;B;;;;;True;;False;;;Électrique;;Individuel;a;n;a;2020-03;47201;0102;472010102;H;47
pr;a;l;1;51;;2;670;;;0;0;1;0;D;181;44.2021;0.626;0;3.0;;1.0;;Nord-Sud;B;2001.0;1.0;;;False;;False;;;;;Individuel;a;n;a;2020-03;47001;0102;470010102;H;47
pr;a;l;0;42;;2;490;;;0;0;0;1;E;235;44.20132;0.63215;0;4.0;;1.0;;0;C;;;;;;;True;;;;;Individuel;a;n;a;2020-03;47001;0102;470010102;H;47
pr;a;l;2;17;;1;345;;;0;0;0;1;D;217;44.20138;0.62702;0;4.0;;;;0;D;;;;;True;;False;;;Gaz;;Collectif;a;n;a;2020-03;47001;0102;470010102;H;47
pr;a;l;3;17;;1;275;;;0;1;0;1;D;160.56;44.20138;0.62702;0;3.0;;1.0;;0;C;;;;;True;;False;;;Gaz;;Collectif;a;n;a;2020-03;47001;0102;470010102;H;47
pr;a;l;0;65;;4;600;;;0;0;0;0;0;;44.20161;0.62546;Non;;;;;0;;;;;;;;;;;;;;a;n;a;2020-03;47001;0102;470010102;H;47
pr;a;l;0;49;;2;520;;;0;0;1;0;D;151;44.20403;0.62581;0;;;1.0;;0;D;;;0.0;;;;True;;;Gaz;Radiateur;Collectif;a;n;a;2020-03;47001;0102;470010102;H;47
pr;a;l;0;44;;2;381;;;0;0;0;0;D;198.0;44.40062;0.70089;0;;;1.0;False;0;B;;;;;;;False;;;Électrique;;;a;n;a;2020-03;47323;0302;473230302;H;47
pr;a;l;0;100;;4;550;;;0;0;0;0;VI;;44.39695;0.6968;0;;;;;0;VI;;;;;;;;;;;;;a;n;a;2020-03;47323;0302;473230302;H;47
pr;a;l;0;53;;3;463;;;0;0;1;0;0;;44.40113;0.70007;0;0.0;;0.0;;0;;;1.0;0.0;;False;;True;;;Électrique;;Individuel;a;n;a;2020-03;47323;0302;473230302;H;47
pr;a;l;0;57;;3;473;;;0;0;0;0;D;177;44.40062;0.70089;0;;;1.0;False;0;B;;;;;;;False;;;Électrique;;;a;n;a;2020-03;47323;0302;473230302;H;47
pr;a;l;0;44;;2;300;;;0;0;0;0;D;198;44.40117;0.69986;Non;;;;;0;B;;;;;;;;;;;;;a;n;a;2020-03;47323;0302;473230302;H;47
pr;a;l;0;57;;3;400;;;0;0;0;0;D;177;44.40117;0.69986;Non;;;;;0;B;;;;;;;;;;;;;a;n;a;2020-03;47323;0302;473230302;H;47
pr;m;l;0;110;600.0;6;740;;;0;0;0;1;C;145;44.51114;0.16372;0;;;;False;0;D;;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-03;47157;0107;471570107;H;47
pr;a;l;1;63;;3;560;;;0;1;0;1;D;157.0;44.50641;0.16663;0;2.0;;2.0;;0;B;;;0.0;;;;True;;;Électrique;Convecteur;Individuel;a;n;a;2020-03;47157;0107;471570107;H;47
pr;a;l;0;50;;3;360;;;0;2;0;1;E;329;44.49874;0.96967;0;;;1.0;False;0;C;;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;a;2020-03;47106;0101;471060101;H;47
pr;m;l;0;90;600.0;5;620;;;0;0;1;0;0;;44.49783;0.96904;0;;;;False;0;;;1.0;;;;;;;;;;;a;n;m;2020-03;47106;0101;471060101;H;47
pr;m;l;0;70;;3;450;;;0;0;2;0;0;;44.49793;0.97187;0;;;;False;0;;;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-03;47106;0101;471060101;H;47
pr;a;l;0;27;;2;330;;;0;0;1;0;0;;44.49786;0.96873;0;;;;False;0;;;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;a;2020-03;47106;0101;471060101;H;47
pr;a;l;1;43;;2;380;;;0;0;1;0;0;;44.49776;0.9694;0;2.0;;2.0;True;0;;;1.0;1.0;;;;;;;Électrique;Radiateur;Individuel;a;n;a;2020-03;47106;0101;471060101;H;47
pr;a;l;3;50;;2;420;;;0;0;0;1;0;;44.49823;0.96979;0;;;;False;0;;;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;a;2020-03;47106;0101;471060101;H;47
pr;a;l;0;27;;2;330;;;0;0;1;0;F;383;44.49862;0.96927;0;;;;False;0;D;;1.0;;;;;;;;Électrique;;Individuel;a;n;a;2020-03;47106;0101;471060101;H;47
pr;a;l;0;24;;1;300;;;0;0;1;0;F;364;44.49784;0.96909;0;;;;False;0;C;;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;a;2020-03;47106;0101;471060101;H;47
pr;a;l;1;64;;3;520;;;0;1;0;1;0;;44.3906;0.7017;0;2.0;;1.0;;0;;;;;;False;;False;;;Électrique;Convecteur;;a;n;a;2020-03;47215;0000;472150000;Z;47
