DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
36;36001;pr;a;m;vp;5;D;200.0;230000.0;1150.0;;;0.0;1.0;2.0;1
36;36001;pr;m;m;v;5;VI;111.0;59995.0;540.5;;;0.0;0.0;0.0;1
36;36003;pr;a;m;v;2;D;60.0;65000.0;1083.33;;;0.0;0.0;1.0;1
36;36003;pr;a;m;v;5;E;105.0;87700.0;835.24;;;0.0;1.0;0.0;1
36;36003;pr;m;m;v;4;D;100.0;145990.0;1459.9;6.21;0.051;0.0;0.0;1.0;1
36;36003;pr;m;m;v;5;NS;119.0;60000.0;504.2;;;0.0;0.0;1.0;1
36;36005;pr;a;a;v;5;VI;119.0;98600.0;828.57;;;0.0;0.0;0.0;1
36;36005;pr;a;m;v;13;D;900.0;687500.0;763.89;;;0.0;0.0;0.0;1
36;36005;pr;a;m;v;3;VI;304.0;37000.0;121.71;;;0.0;0.0;0.0;1
36;36005;pr;a;m;v;4;E;100.0;149000.0;1490.0;;;0.0;0.0;1.0;1
36;36005;pr;a;m;v;5;D;135.0;194050.0;1441.22;;;0.0;0.0;1.0;2
36;36005;pr;a;m;v;5;VI;105.0;164900.0;1570.48;;;0.0;0.0;1.0;1
36;36005;pr;a;m;v;6;C;210.0;359900.0;1713.81;;;0.0;1.0;2.0;1
36;36005;pr;a;m;v;6;D;107.0;161650.0;1510.75;;;0.0;0.0;1.0;1
36;36005;pr;a;m;v;6;VI;268.0;149900.0;559.33;;;0.0;1.0;2.0;1
36;36005;pr;m;m;v;5;VI;157.0;175000.0;1114.65;;;0.0;0.0;0.0;1
36;36006;pr;a;m;v;10;VI;215.0;216900.0;1008.84;;;0.0;1.0;3.0;1
36;36006;pr;a;m;v;2;VI;70.0;66900.0;955.71;;;1.0;0.0;0.0;1
36;36006;pr;a;m;v;3;E;93.0;139000.0;1494.62;;;0.0;0.0;1.0;1
36;36006;pr;a;m;v;3;VI;104.0;47000.0;451.92;;;0.0;2.0;0.0;1
36;36006;pr;a;m;v;4;VI;86.5;116000.0;1321.07;6.73;0.062;0.0;1.5;0.0;2
36;36006;pr;a;m;v;5;VI;110.5;128950.0;1202.55;4.99;0.055;0.5;0.5;1.0;2
36;36006;pr;a;m;v;6;C;142.0;199900.0;1407.75;;;0.0;2.0;1.0;1
36;36006;pr;a;m;v;6;VI;152.5;130950.0;810.98;;;0.0;2.0;0.0;2
36;36006;pr;a;m;v;7;NS;200.0;340000.0;1700.0;;;0.0;0.0;2.0;1
36;36006;pr;a;m;v;7;VI;234.5;374900.0;1594.52;;;0.0;1.5;1.0;2
36;36006;pr;a;m;v;8;0;430.0;712000.0;1655.81;;;0.0;0.0;0.0;1
36;36006;pr;a;m;v;8;D;195.0;214650.0;1100.77;;;0.0;1.0;0.0;1
36;36006;pr;a;m;vp;11;E;317.0;445650.0;1405.84;;;0.0;1.0;1.0;1
36;36006;pr;m;m;v;13;D;311.0;398800.0;1282.32;;;0.0;4.0;1.0;1
36;36006;pr;m;m;v;5;D;100.0;178500.0;1785.0;4.99;0.034;0.0;1.0;0.0;1
36;36009;pr;a;m;v;6;E;115.0;119800.0;1041.74;;;0.0;0.0;1.0;1
36;36009;pr;a;m;vp;10;0;700.0;736500.0;1052.14;;;0.0;4.0;0.0;1
36;36009;pr;m;m;v;6;E;360.0;429495.0;1122.46;;;0.0;0.0;0.5;2
36;36010;pr;m;m;v;2;NS;65.0;38500.0;586.25;;;0.0;0.0;0.0;2
36;36010;pr;m;m;v;4;E;91.5;73950.0;806.79;5.26;0.087;0.0;0.0;0.5;2
36;36010;pr;m;m;v;5;VI;113.0;49500.0;438.05;;;0.0;1.0;0.0;1
36;36010;pr;m;m;v;6;VI;160.0;114500.0;715.62;;;0.0;2.0;0.0;1
36;36011;pr;a;m;v;6;E;182.0;192300.0;1056.59;;;0.0;1.0;1.0;1
36;36011;pr;m;m;v;7;VI;170.0;198550.0;1167.94;;;0.0;0.0;1.0;1
36;36013;pr;m;m;v;3;VI;70.0;49000.0;700.0;;;0.0;0.0;0.0;1
36;36013;pr;m;m;v;5;NS;98.0;60000.0;612.24;;;0.0;0.0;0.0;1
36;36016;pr;a;m;v;4;NS;160.0;86800.0;542.5;;;0.0;0.0;1.0;1
36;36017;pr;a;m;v;14;0;317.0;170800.0;538.8;;;0.0;1.0;2.0;1
36;36017;pr;a;m;v;3;0;76.0;85900.0;1133.2;;;0.0;0.5;1.0;2
36;36017;pr;a;m;v;4;0;88.0;64125.0;751.56;;;1.0;0.5;0.0;2
36;36017;pr;a;m;v;5;VI;112.0;174900.0;1644.18;;;0.0;0.5;0.5;2
36;36017;pr;a;m;v;6;0;144.5;154637.5;1057.56;;;0.0;1.5;0.0;2
36;36017;pr;a;m;v;6;D;146.0;132500.0;907.53;;;0.0;1.0;0.0;1
36;36017;pr;a;m;v;7;0;131.0;49100.0;374.81;;;0.0;2.0;0.0;1
36;36018;pr;a;a;v;3;C;72.0;72900.0;1012.5;5.73;0.068;0.0;1.0;0.0;1
36;36018;pr;a;m;v;10;C;294.0;349800.0;1189.8;;;0.0;1.0;1.0;1
36;36018;pr;a;m;v;11;C;498.0;381600.0;766.27;;;0.0;0.0;2.0;1
36;36018;pr;a;m;v;2;NS;55.0;66000.0;1200.0;;;0.0;0.0;1.0;1
36;36018;pr;a;m;v;3;D;80.0;80184.0;1002.3;7.03;0.084;0.0;0.0;1.0;1
36;36018;pr;a;m;v;3;F;50.0;65700.0;1314.0;7.03;0.064;0.0;1.0;0.0;1
36;36018;pr;a;m;v;3;G;59.0;29800.0;505.08;7.03;0.167;0.0;1.0;0.0;1
36;36018;pr;a;m;v;3;VI;80.0;59500.0;743.75;7.03;0.113;0.0;0.0;1.0;1
36;36018;pr;a;m;v;4;D;147.0;171200.0;1164.63;7.13;0.073;0.0;0.0;2.0;1
36;36018;pr;a;m;v;4;E;86.0;46800.0;544.19;7.13;0.157;0.0;1.0;0.0;1
36;36018;pr;a;m;v;4;F;85.0;132045.0;1553.47;7.13;0.055;0.0;0.0;1.0;1
36;36018;pr;a;m;v;4;VI;98.0;69000.0;704.08;7.13;0.115;0.0;0.33;0.67;3
36;36018;pr;a;m;v;5;E;100.0;115000.0;1150.0;5.89;0.061;0.0;1.0;0.0;1
36;36018;pr;a;m;v;5;F;74.5;75370.0;1018.61;5.89;0.07;0.0;1.0;0.0;2
36;36018;pr;a;m;v;6;C;156.0;157696.0;1010.87;;;0.0;0.0;1.0;1
36;36018;pr;a;m;v;6;D;120.0;147800.0;1075.86;;;0.0;1.0;1.0;3
36;36018;pr;a;m;v;6;F;116.0;87600.0;755.17;;;0.0;1.0;1.0;1
36;36018;pr;a;m;v;6;VI;120.0;148000.0;1233.33;;;0.0;0.0;0.0;1
36;36018;pr;a;m;v;7;D;250.0;826800.0;3307.2;;;0.0;3.0;1.0;1
36;36018;pr;a;m;v;7;E;176.0;86500.0;491.48;;;0.0;0.0;1.0;1
36;36018;pr;m;m;v;5;E;116.0;135000.0;1163.79;5.89;0.061;0.0;0.0;1.0;1
36;36018;pr;m;m;v;5;VI;180.0;115500.0;641.67;5.89;0.11;0.0;0.0;0.0;1
36;36018;pr;m;m;v;8;C;350.0;995000.0;2842.86;;;0.0;1.0;1.0;1
36;36019;pr;a;m;v;12;0;300.0;578000.0;1926.67;;;0.0;0.0;3.0;1
