type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;0;33;;2;700;;;0;0;0;0;0;;48.611;2.484;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;91174;0502;911740502;H;91
pr;a;l;0;44;;2;738;;;0;0;0;1;D;227;48.60981;2.4856;0;;;1.0;;0;B;;;0.0;;;;True;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;91174;0502;911740502;H;91
pr;a;l;0;33;;2;745;;;0;0;0;0;NS;;48.61167;2.48421;0;;;;;0;;;;;;;;;;;;;;a;n;a;2020-04;91174;0502;911740502;H;91
pr;a;l;0;47;;2;660;;;0;0;0;1;NS;;48.60855;2.48528;0;4.0;;1.0;;0;NS;;;0.0;;;;True;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;91174;0502;911740502;H;91
pr;a;l;0;45;;2;750;;;0;0;0;0;D;;48.60914;2.48735;0;;;0.0;;0;;;;;;;;;;;;;;a;n;a;2020-04;91174;0502;911740502;H;91
pr;a;l;2;53;;2;862;;;0;0;0;1;D;180.0;48.69825;2.50538;0;4.0;;;;0;B;;;;;False;;True;;;Électrique;;Individuel;a;n;a;2020-04;91114;0103;911140103;H;91
pr;a;l;0;53;;2;800;;;0;0;0;0;D;180;48.69822;2.50463;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-04;91114;0103;911140103;H;91
pr;m;l;0;72;;4;980;;;0;0;0;1;VI;;48.52567;2.01716;0;;;;False;0;;;;;;;;;;;;;Individuel;a;n;m;2020-04;91200;0101;912000101;H;91
pr;a;l;4;75;;4;1147;;;0;0;0;0;C;99.0;48.72305;2.26431;0;;;;False;0;E;;;;False;True;;False;;;;;;a;n;a;2020-04;91377;0114;913770114;H;91
pr;a;l;3;44;;2;850;;;0;0;0;0;C;97;48.72776;2.26843;0;;;1.0;False;Ouest;C;2010.0;;;;False;;True;;;Gaz;;Collectif;a;n;a;2020-04;91377;0114;913770114;H;91
pr;a;l;2;33;;1;555;;;0;0;0;0;A;41.0;48.7279;2.30206;0;;;;False;Est;B;;;;False;False;;True;;;;;;a;n;a;2020-04;91377;0114;913770114;H;91
pr;a;l;4;88;;5;1465;;;0;1;0;0;B;70;48.72346;2.26393;0;6.0;;2.0;True;0;C;2012.0;;;False;False;14.0;True;;;;;;a;n;a;2020-04;91377;0114;913770114;H;91
pr;a;l;0;59;;3;900;;;0;0;0;0;B;61;48.7108;2.16373;Oui;;;;;0;D;;;;;;;;;;;;;a;;a;2020-04;91272;0101;912720101;H;91
