type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;2;34;;2;365;;;0;0;1;0;F;381;48.77822;-3.04493;0;2.0;;1.0;;0;D;1915.0;;;;;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-04;22162;0101;221620101;H;22
pr;a;l;3;42;;2;399;;;0;1;0;1;0;;48.49391;-2.74581;0;5.0;;1.0;;Nord-Ouest;;;;;;True;;True;;;Électrique;;Individuel;a;n;a;2020-04;22278;0115;222780115;H;22
pr;m;l;0;78;;4;700;;;0;0;0;0;D;218;48.38482;-1.97959;0;;;;;0;F;;;;;;;;;;;;;a;n;m;2020-04;22056;0000;220560000;Z;22
pr;a;l;1;24;;1;344;;;0;0;1;0;E;260.3;48.72887;-3.46017;0;3.0;;;;0;C;;;;;False;;False;;;Électrique;Convecteur;;a;n;a;2020-04;22113;0102;221130102;H;22
pr;a;l;0;24;;1;410;;;0;0;1;0;E;240;48.7386;-3.46377;0;2.0;;;;0;F;;;;;False;;False;;;Gaz;;;a;n;a;2020-04;22113;0106;221130106;H;22
pr;a;l;1;52;;2;422;;;0;0;1;0;E;318;48.73447;-3.46624;0;4.0;;;True;0;C;;;;;False;;False;;;Électrique;Convecteur;;a;n;a;2020-04;22113;0106;221130106;H;22
pr;a;l;0;40;;2;400;;;0;0;1;0;E;282;48.43602;-2.06913;0;;;1.0;;Sud;C;;;1.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;22364;0000;223640000;Z;22
pr;a;l;2;53;;2;390;;;0;0;0;1;VI;;48.51472;-2.76024;0;;;;;0;A;;;;;False;;False;;;Gaz;;Individuel;a;n;a;2020-04;22278;0108;222780108;H;22
pr;a;l;2;26;;1;299;;;0;0;1;0;E;283;48.51333;-2.76028;0;1.0;;;;0;C;;;;;False;;False;;;Électrique;;Individuel;a;n;a;2020-04;22278;0108;222780108;H;22
pr;a;l;0;54;;2;465;;;0;0;0;1;D;183;48.5151;-2.75941;0;3.0;;1.0;;0;B;;;;;False;;False;;;Électrique;;;a;n;a;2020-04;22278;0108;222780108;H;22
pr;a;l;0;23;;1;400;;;0;0;0;0;B;85;48.51008;-2.74242;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-04;22278;0113;222780113;H;22
pr;m;l;0;96;100.0;5;560;;;0;0;1;1;0;;48.61966;-3.28594;0;0.0;;;False;0;;1915.0;;;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-04;22004;0102;220040102;H;22
pr;m;l;0;201;3000.0;7;950;;;0;0;1;1;B;80;48.5946;-3.19656;0;0.0;;;False;0;A;1915.0;;1.0;;;;;;;Électrique;Convecteur;Individuel;a;n;m;2020-04;22223;0000;222230000;Z;22
pr;a;l;0;25;;2;500;;;0;0;0;1;VI;;48.63306;-2.25728;0;3.0;;;;Est;G;;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;a;2020-04;22282;0000;222820000;Z;22
pr;m;l;0;90;;3;650;;;0;0;0;1;D;;48.59238;-2.24908;0;;;;;0;B;;2.0;;;;;;;;;;;a;n;m;2020-04;22282;0000;222820000;Z;22
pr;a;l;1;66;;3;412;;;0;1;0;1;D;215;48.65094;-2.83455;0;2.0;;1.0;;0;B;;;;;False;;False;;;Électrique;;Individuel;a;n;a;2020-04;22325;0000;223250000;Z;22
pr;a;l;2;42;;2;415;;;0;0;0;1;D;207.6;48.55782;-3.13978;0;2.0;;;;0;B;2003.0;;;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;22070;0104;220700104;H;22
pr;a;l;0;29;;2;425;;;0;0;1;0;E;319;48.5352;-2.77004;0;;;;;0;F;;1.0;;;;;;;;Fioul;;Collectif;a;n;a;2020-04;22187;0101;221870101;H;22
pr;a;l;0;28;;2;345;;;0;0;0;1;E;297;48.56347;-3.14912;0;5.0;;1.0;;sud-est;C;;;;;False;;True;;;Électrique;Convecteur;;a;n;a;2020-04;22070;0101;220700101;H;22
