DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
60;60001;pr;a;a;l;1;F;33.0;341.0;0.0;0.0;0.0;1
60;60001;pr;a;m;l;2;E;62.0;380.0;0.0;0.0;0.0;1
60;60005;pr;a;a;l;4;E;60.0;750.0;0.0;1.0;0.0;1
60;60005;pr;a;m;l;6;0;163.0;950.0;0.0;0.0;1.0;1
60;60006;pr;a;a;l;2;0;40.0;575.0;0.0;0.0;0.0;3
60;60006;pr;a;a;l;2;C;47.0;540.0;0.0;0.0;0.0;1
60;60006;pr;a;a;l;2;E;41.0;620.0;0.0;0.0;1.0;1
60;60006;pr;a;a;l;3;0;65.0;800.0;0.0;0.0;1.0;1
60;60006;pr;a;m;l;4;E;72.0;725.0;0.0;0.0;1.0;1
60;60009;pr;a;a;l;2;D;56.0;550.0;0.0;0.67;1.0;3
60;60009;pr;a;m;l;5;C;110.0;917.5;0.0;0.0;1.0;2
60;60010;pr;a;a;l;3;E;59.0;800.0;0.0;1.0;0.0;1
60;60010;pr;a;m;l;7;E;110.0;1090.0;0.0;0.0;1.0;1
60;60012;pa;a;m;l;3;0;70.0;725.0;0.0;0.0;1.0;1
60;60012;pr;a;a;l;1;VI;23.0;465.0;0.0;1.0;0.0;1
60;60012;pr;a;a;l;2;E;44.0;595.0;0.0;0.0;1.0;1
60;60012;pr;a;a;l;2;F;47.0;640.0;0.0;0.0;1.0;1
60;60012;pr;a;a;l;3;E;58.0;654.0;0.0;0.0;1.0;1
60;60012;pr;a;a;l;3;VI;63.0;775.0;0.0;1.0;0.0;1
60;60012;pr;a;m;l;2;F;56.0;630.0;0.0;1.0;0.0;1
60;60015;pr;a;a;l;4;D;76.0;800.0;1.0;0.0;1.0;1
60;60015;pr;a;a;l;4;G;64.0;788.0;0.0;0.0;0.0;1
60;60017;pr;a;m;l;5;E;90.0;730.0;0.0;1.0;0.0;1
60;60019;pr;a;m;l;5;D;107.0;995.0;0.0;0.0;1.0;1
60;60020;pr;a;m;l;2;0;39.0;650.0;0.0;1.0;0.0;1
