type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;m;v;0;160;740.0;5;170800;;;0;0;0;2;VI;;42.68629;2.80705;Non;1.0;;;;Sud;VI;2015.0;2.0;;;False;;;;;Électrique;;Individuel;a;n;m;2020-04;66195;0101;661950101;H;66;;;;10.0;1.0;0.112;1067.5
pr;mn;v;0;73;181.0;5;160220;105720.0;54500.0;0;0;0;0;0;;42.67928;2.79797;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;66195;0101;661950101;H;66;;;;10.0;1.0;0.055;2194.79
pr;m;v;0;153;;6;119000;;;0;0;3;0;E;302;42.76603;2.6074;Oui;1.0;;;False;0;C;1928.0;2.0;;;;;;;;;;;a;n;m;2020-04;66158;0000;661580000;Z;66;;;;;;;777.78
pr;mn;v;0;60;180.0;4;154500;95100.0;59400.0;0;0;0;0;0;;42.56846;2.95722;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;66133;0000;661330000;Z;66;;;;;;;2575.0
pr;m;v;0;290;2471.0;14;615000;;;0;0;2;1;VI;;42.66396;2.98007;Oui;2.0;;2.0;False;0;;;4.0;;;;;;;;Fioul;;;a;n;m;2020-04;66186;0000;661860000;Z;66;;;;;;;2120.69
pr;mn;v;0;80;440.0;4;224900;122000.0;102900.0;0;0;0;0;0;;42.7244;2.97365;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;66224;0000;662240000;Z;66;;;;;;;2811.25
pr;mn;v;0;100;1214.0;5;379900;210000.0;169900.0;0;0;0;0;0;;42.7244;2.97365;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;66224;0000;662240000;Z;66;;;;;;;3799.0
pr;a;v;0;43;;1;62650;;;0;0;0;1;D;229.0;42.72829;2.98495;Oui;;;;True;0;C;;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-04;66224;0000;662240000;Z;66;;;;;;;1456.98
pr;m;v;0;121;;5;97500;;;0;1;2;0;C;122;42.81128;2.49145;Non;2.0;;;False;0;B;;2.0;;;;;;;;;;;a;n;m;2020-04;66187;0000;661870000;Z;66;;;;;;;805.79
pr;m;v;0;150;;5;100000;;;0;1;1;1;C;122.0;42.81259;2.49316;Non;2.0;;;False;0;B;;3.0;;;;;;;;;;;a;n;m;2020-04;66187;0000;661870000;Z;66;;;;;;;666.67
