type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;0;84;;4;510;;;0;0;1;1;F;358;44.38377;4.99227;0;;;;;0;C;;;;;;;;;;;;;a;n;a;2020-04;84138;0101;841380101;H;84
pr;a;l;2;41;;2;485;;;0;0;0;1;D;221.0;43.83461;5.04253;0;2.0;;;;0;B;;;;;;;;;;;;Individuel;a;n;a;2020-04;84035;0102;840350102;H;84
pr;a;l;2;89;;4;879;;;0;0;1;0;D;200.0;43.83759;5.04066;0;2.0;;0.0;;0;B;;;1.0;;;;True;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;84035;0102;840350102;H;84
pr;a;l;0;26;;2;400;;;0;0;0;0;E;311;43.95165;4.8174;Oui;;;;;0;C;;;;;;;;;;;;;a;;a;2020-04;84007;0113;840070113;H;84
pr;a;l;1;16;;1;390;;;0;0;0;0;C;110.0;43.92826;4.84636;0;;;;False;0;A;2008.0;;;;True;;False;;;;;;a;n;a;2020-04;84007;0102;840070102;H;84
pr;a;l;1;61;;3;690;;;0;0;0;1;B;52;43.92091;4.87333;0;1.0;;1.0;;Nord-ouest;A;;;1.0;;;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;84007;0102;840070102;H;84
pr;a;l;0;16;;1;369;;;0;0;0;0;C;110;43.92826;4.84636;0;;;;False;Nord;A;2008.0;;;;True;;False;;;Électrique;;Individuel;a;n;a;2020-04;84007;0102;840070102;H;84
pr;a;l;0;59;;3;1420;;;0;0;0;1;C;143;43.91618;4.89064;0;2.0;;;;Sud;A;2006.0;1.0;1.0;;;;False;;;Électrique;;Individuel;a;n;a;2020-04;84007;0105;840070105;H;84
pr;a;l;0;76;;3;500;;;0;0;0;0;C;130;43.94613;4.8018;Non;;;;;0;E;;;;;;;;;;;;;a;;a;2020-04;84007;0109;840070109;H;84
pr;a;l;0;40;;2;500;;;0;0;0;0;A;;43.947;4.82096;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;84007;0135;840070135;H;84
pr;a;l;0;29;;1;300;;;0;0;0;0;A;;43.947;4.82096;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;84007;0135;840070135;H;84
