type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;mn;v;88190;;0;108;;5;199000;;;0;0;1;0;0;;48.19342;6.42896;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;88209;0102;882090102;H;88
pr;mn;v;88190;;0;90;;4;186000;;;0;0;0;0;0;;48.19342;6.42896;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;88209;0102;882090102;H;88
pr;a;l;88000;88087;0;101;;5;815;;;0;0;1;1;C;125;48.17057;6.42864;0;1.0;;2.0;False;Est-Ouest;D;2000.0;2.0;2.0;;;;False;;;Gaz;Sol;Individuel;a;n;a;2020-03;88087;0000;880870000;Z;88
pr;a;v;88250;88075;1;47;;3;118000;;;0;0;0;0;0;;48.00897;6.87986;Non;;;0.0;;0;;;;0.0;;;;True;;;;;;a;n;a;2020-03;88075;0000;880750000;Z;88
pr;a;v;88000;;0;49;;2;70000;;;297;0;0;0;D;224;48.1724;6.4494;Oui;;;;;0;B;;;;;;;;72.0;;;;;a;n;a;2020-03;88160;0107;881600107;H;88
pr;a;l;88000;88160;2;66;;3;590;;;0;0;1;0;D;189.0;48.17735;6.45027;0;3.0;;;;0;B;;1.0;0.0;;False;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-03;88160;0107;881600107;H;88
pr;m;v;88000;88160;0;110;;6;163000;;;0;0;1;0;E;;48.16675;6.45477;Non;;;;;0;E;;;;;;;;;;;;;a;n;m;2020-03;88160;0107;881600107;H;88
pr;m;v;88000;88160;0;120;4700.0;7;215000;;;0;0;1;1;0;;48.17364;6.45155;Oui;2.0;;;False;Sud-Est-Ouest;;1741.0;2.0;1.0;;;;;;;;;Individuel;a;n;m;2020-03;88160;0107;881600107;H;88
pr;m;v;88000;88160;0;216;243.0;9;420000;;;0;0;0;1;D;224;48.17139;6.45475;Oui;;;;True;0;E;1900.0;1.0;1.0;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-03;88160;0107;881600107;H;88
pr;a;v;88000;88160;0;86;;3;148000;;;0;0;0;0;VI;;48.18314;6.44783;Oui;6.0;;;True;0;VI;;1.0;;;;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-03;88160;0107;881600107;H;88
