type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;m;v;0;320;62460.0;14;89000;;;0;0;1;0;0;;46.10214;2.90053;Oui;;;;True;0;;1900.0;2.0;;;;;;;;Électrique;;;a;n;m;2020-04;63223;0000;632230000;Z;63;;;;;;;278.12
pr;m;v;0;363;2271.0;9;752400;;;0;0;3;1;C;113;45.7618;3.24686;Non;;;10.0;;Est-Ouest;A;2012.0;4.0;2.0;;;;;;;Électrique;;Individuel;a;n;m;2020-04;63226;0000;632260000;Z;63;;;;;;;2072.73
pr;m;v;0;243;1317.0;7;395000;;;0;0;1;2;C;147;45.78365;3.02759;Non;1.0;;5.0;True;0;D;1983.0;3.0;2.0;;;;;;;Gaz;;Individuel;a;n;m;2020-04;63263;0000;632630000;Z;63;;;;;;;1625.51
pr;a;v;4;96;;5;135000;;;0;0;1;1;0;;45.73706;3.10529;Non;8.0;;1.0;False;0;;1972.0;1.0;;;;;;120.0;2400.0;Gaz;Radiateur;Collectif;a;n;a;2020-04;63307;0103;633070103;H;63;;;;;;;1406.25
pr;m;v;0;127;800.0;7;142000;;;0;0;1;1;E;298.0;45.93591;2.82155;Non;1.0;;1.0;False;Sud-Est-Ouest;E;1970.0;;;;;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-04;63349;0000;633490000;Z;63;;;;;;;1118.11
pr;m;v;0;122;787.0;5;330000;;;0;0;0;1;C;145.0;45.80607;3.23214;Oui;;;;;0;D;2000.0;2.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-04;63284;0103;632840103;H;63;;;;4.17;1.0;0.018;2704.92
pr;a;v;0;58;;3;104000;;;0;1;0;1;C;144.0;45.53632;3.24827;Oui;2.0;;2.0;False;0;D;2008.0;1.0;;;;;False;150.0;1205.0;Gaz;;;a;n;a;2020-04;63178;0104;631780104;H;63;8.88;4.0;0.059;9.04;21.0;0.06;1793.1
pr;a;v;0;61;;3;141000;;;0;1;0;1;B;59;45.81082;3.10607;Non;4.0;;1.0;;0;C;2014.0;1.0;;;;;True;100.0;1125.0;;Radiateur;;a;n;a;2020-04;63113;2002;631132002;H;63;;;;10.45;373.0;0.054;2311.48
pr;a;v;0;25;;1;104500;;;0;0;1;0;G;523.0;45.51028;2.86098;Oui;;;1.0;;0;D;;;0.0;;;;False;0.0;0.0;Électrique;Radiateur;Individuel;a;n;a;2020-04;63038;0000;630380000;Z;63;;;;;;;4180.0
pr;mn;v;0;85;535.0;4;214800;144800.0;70000.0;0;0;0;0;0;;45.64657;3.24149;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;63457;0000;634570000;Z;63;8.94;2.0;0.042;8.94;2.0;0.042;2527.06
pr;mn;v;0;87;434.0;4;209163;151163.0;58000.0;0;0;0;0;0;;45.64657;3.24149;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;63457;0000;634570000;Z;63;8.94;2.0;0.045;8.94;2.0;0.045;2404.17
pr;mn;v;0;89;627.0;4;200868;123368.0;65000.0;0;0;1;0;0;;45.89174;3.11787;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;63300;0102;633000102;H;63;;;;9.59;2.0;0.051;2256.94
pr;mn;v;0;85;1800.0;5;128000;;;0;0;0;0;0;;45.38927;3.86321;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;63412;0000;634120000;Z;63;;;;;;;1505.88
pr;a;v;0;31;;2;46900;;;0;0;0;1;0;;45.89605;3.11409;Oui;2.0;;;;0;;;;;;;;;26.0;344.0;;;Individuel;a;n;a;2020-04;63300;0102;633000102;H;63;8.7;3.0;0.069;9.39;19.0;0.074;1512.9
pr;m;v;0;215;542.0;8;420000;;;0;0;0;0;E;236.0;45.72719;3.152;Non;;;;;0;C;;;;;;;;;;Électrique;;;a;n;m;2020-04;63272;0000;632720000;Z;63;;;;;;;1953.49
pr;an;v;0;65;;3;214290;;;0;0;0;0;0;;45.79506;3.11723;0;;;;False;0;;;;;;False;;False;;;;;;ca;o;a;2020-04;63113;0701;631130701;H;63;10.36;21.0;0.038;10.45;373.0;0.038;3296.77
pr;an;v;0;39;;2;165000;;;0;0;0;0;0;;45.79506;3.11723;0;;;;False;0;;;;;;False;;False;;;;;;ca;o;a;2020-04;63113;0701;631130701;H;63;12.38;29.0;0.035;12.66;618.0;0.036;4230.77
pr;an;v;0;37;;2;208500;;;0;0;0;0;0;;45.77694;3.07636;0;;False;0.0;False;0;;;;;;;;;;;;;;ca;o;a;2020-04;63113;1701;631131701;H;63;11.15;5.0;0.024;12.66;618.0;0.027;5635.14
pr;a;v;1;133;;5;250000;;;0;0;0;0;0;;45.7788;3.07595;Non;2.0;;1.0;;0;;;;;;;;;30.0;547.0;;;Collectif;a;n;a;2020-04;63113;1701;631131701;H;63;;;;8.9;36.0;0.057;1879.7
pr;m;v;0;41;560.0;3;60000;;;0;0;1;0;F;441.0;45.54197;3.73947;Oui;;;;False;0;B;;1.0;;;;;;;;;;;a;n;m;2020-04;63003;0102;630030102;H;63;;;;;;;1463.41
pr;m;v;0;60;1085.0;1;29750;;;0;0;0;0;NS;;45.72984;3.44974;Oui;;;;;Sud;NS;;;;;;;;;;;;;a;n;m;2020-04;63044;0000;630440000;Z;63;;;;;;;495.83
pr;mn;v;0;95;600.0;5;231000;175000.0;56000.0;0;0;0;0;0;;45.90594;3.295;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;63372;0000;633720000;Z;63;;;;;;;2431.58
pr;mn;v;0;93;590.0;5;245000;188000.0;57000.0;0;0;0;0;0;;45.90594;3.295;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;63372;0000;633720000;Z;63;;;;;;;2634.41
pr;m;v;0;85;2867.0;4;236000;;;0;0;0;1;VI;;45.89894;3.291;Non;;;;;0;G;2004.0;2.0;1.0;;;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-04;63372;0000;633720000;Z;63;;;;;;;2776.47
pr;mn;v;0;100;327.0;5;270000;180000.0;90000.0;0;0;0;0;0;;45.75086;3.12585;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;63014;0105;630140105;H;63;10.4;1.0;0.046;10.33;3.0;0.046;2700.0
pr;m;v;0;115;900.0;5;349000;;;0;0;1;1;D;229.0;45.68562;3.18946;Oui;;;;;0;B;1991.0;;;;;;;;;Électrique;;Individuel;a;n;m;2020-04;63214;0000;632140000;Z;63;;;;;;;3034.78
pr;m;v;0;180;;5;239000;;;0;1;1;0;D;207.0;45.68811;3.19576;Oui;2.0;;1.0;True;0;B;;2.0;;;;;;;;Électrique;;;a;n;m;2020-04;63214;0000;632140000;Z;63;;;;;;;1327.78
pr;m;v;0;88;400.0;3;235000;;;0;0;1;0;NS;;45.68811;3.19576;Oui;;;1.0;False;0;;;1.0;;;;;;;;Électrique;;;a;n;m;2020-04;63214;0000;632140000;Z;63;11.1;2.0;0.05;11.1;2.0;0.05;2670.45
pr;an;v;0;18;;1;112100;;;0;0;0;0;0;;45.77126;3.1198;0;;;;False;0;;;;;;False;;False;;;;;;ca;o;a;2020-04;63113;1101;631131101;H;63;15.38;49.0;0.03;16.52;435.0;0.032;6227.78
pr;an;v;0;121;;5;499000;;;0;0;0;0;0;;45.77126;3.1198;0;;;;False;0;;;;;;False;;False;;;;;;ca;o;a;2020-04;63113;1101;631131101;H;63;7.46;2.0;0.022;8.9;36.0;0.026;4123.97
pr;a;v;0;22;;1;48500;;;0;0;1;0;E;295.0;45.76898;3.11814;Oui;;;;False;Est-Ouest;F;1960.0;1.0;;;;;False;17.0;400.0;Gaz;Radiateur;Individuel;a;n;a;2020-04;63113;1101;631131101;H;63;15.38;49.0;0.084;16.52;435.0;0.09;2204.55
pr;an;v;0;21;;1;107304;;;0;0;0;0;0;;45.77126;3.1198;0;;;;False;0;;;;;;False;;False;;;;;;ca;o;a;2020-04;63113;1101;631131101;H;63;15.38;49.0;0.036;16.52;435.0;0.039;5109.71
pr;an;v;0;64;;3;198000;;;0;0;0;0;0;;45.77126;3.1198;0;;;;False;0;;;;;;False;;True;;;;;;ca;o;a;2020-04;63113;1101;631131101;H;63;10.95;34.0;0.042;10.45;373.0;0.041;3093.75
pr;a;v;0;38;;2;79600;;;0;0;1;0;E;302;45.76871;3.1176;Oui;1.0;;;False;Est;F;1960.0;1.0;;;;;False;17.0;480.0;;;;a;n;a;2020-04;63113;1101;631131101;H;63;13.57;68.0;0.078;12.66;618.0;0.072;2094.74
pr;a;v;0;39;;2;90000;;;0;0;0;1;VI;;45.77064;3.11969;Oui;;;;False;0;;;1.0;;;;;True;;426.0;Électrique;;;a;n;a;2020-04;63113;1101;631131101;H;63;13.57;68.0;0.071;12.66;618.0;0.066;2307.69
