type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;mn;v;0;103;241.0;5;185169;;;0;0;2;0;0;;44.9275;4.92138;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26362;0803;263620803;H;26;;;;8.25;7.0;0.055;1797.76
pr;mn;v;0;97;239.0;5;182902;;;0;0;2;0;0;;44.9275;4.92138;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26362;0803;263620803;H;26;;;;8.25;7.0;0.053;1885.59
pr;mn;v;0;70;280.0;3;189000;;;0;0;0;0;0;;44.9275;4.92138;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26362;0803;263620803;H;26;;;;10.22;2.0;0.045;2700.0
pr;a;v;0;26;;2;81850;;;0;0;1;0;E;;44.91741;4.89672;Oui;3.0;;;;Nord;B;2017.0;1.0;;;;;False;38.0;;Électrique;;Individuel;a;n;a;2020-04;26362;0402;263620402;H;26;11.2;4.0;0.043;11.12;126.0;0.042;3148.08
pr;a;v;0;22;;1;79875;;;0;0;1;0;E;;44.91741;4.89672;Oui;3.0;;;;Sud;B;2017.0;1.0;;;;;False;38.0;;Électrique;;Individuel;a;n;a;2020-04;26362;0402;263620402;H;26;;;;15.76;68.0;0.052;3630.68
pr;a;v;0;27;;2;102060;;;0;0;1;0;E;;44.91741;4.89672;Oui;3.0;;;;Est;B;2017.0;1.0;;;;;False;38.0;;Électrique;;Individuel;a;n;a;2020-04;26362;0402;263620402;H;26;11.2;4.0;0.036;11.12;126.0;0.035;3780.0
pr;a;v;0;18;;1;77165;;;0;0;1;0;E;;44.91741;4.89672;Oui;3.0;;;;Sud;B;2017.0;1.0;;;;;False;38.0;;Électrique;;Individuel;a;n;a;2020-04;26362;0402;263620402;H;26;;;;15.76;68.0;0.044;4286.94
pr;a;v;0;19;;1;77715;;;0;0;1;0;E;;44.91741;4.89672;Oui;3.0;;;;Nord;B;2017.0;1.0;;;;;False;38.0;;Électrique;;Individuel;a;n;a;2020-04;26362;0402;263620402;H;26;;;;15.76;68.0;0.046;4090.26
pr;a;v;0;35;;2;124740;;;0;0;1;0;E;;44.91741;4.89672;Oui;3.0;;;;Ouest;B;2017.0;1.0;;;;;False;38.0;;Électrique;;Individuel;a;n;a;2020-04;26362;0402;263620402;H;26;11.2;4.0;0.038;11.12;126.0;0.037;3564.0
pr;a;v;0;17;;1;73310;;;0;0;1;0;E;;44.91741;4.89672;Oui;3.0;;;;Sud;B;2017.0;1.0;;;;;False;38.0;468.0;Électrique;;Individuel;a;n;a;2020-04;26362;0402;263620402;H;26;;;;15.76;68.0;0.044;4312.35
pr;a;v;0;20;;1;78385;;;0;0;1;0;E;;44.91741;4.89672;Oui;3.0;;;;Sud;B;2017.0;1.0;;;;;False;38.0;;Électrique;;Individuel;a;n;a;2020-04;26362;0402;263620402;H;26;;;;15.76;68.0;0.048;3919.25
pr;mn;v;0;90;415.0;4;243320;;;0;0;0;0;0;;44.98185;5.00436;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26004;0000;260040000;Z;26;;;;;;;2703.56
pr;m;v;0;230;;6;660000;;;0;0;0;0;C;150.0;44.14223;5.52244;Non;;;;;0;B;;;;;;;;;;;;;a;n;m;2020-04;26135;0000;261350000;Z;26;;;;;;;2869.57
pr;m;v;0;211;821.0;8;349000;;;0;0;0;0;D;175;45.25278;5.01597;Oui;2.0;;;False;0;E;1930.0;;;;False;;;;;Fioul;Radiateur;;m;n;m;2020-04;26148;0000;261480000;Z;26;;;;;;;1654.03
pr;a;v;1;67;;4;75000;;;0;1;1;0;NS;;44.93775;4.90026;Oui;4.0;;;True;0;NS;1960.0;1.0;;;;6.0;;138.0;;Gaz;Radiateur;Collectif;a;n;a;2020-04;26362;0201;263620201;H;26;7.4;1.0;0.079;8.75;50.0;0.094;1119.4
pr;a;v;5;85;;5;117000;;;0;1;0;1;C;122;44.93304;4.89919;Oui;7.0;;2.0;True;Nord;D;;1.0;;;;;True;140.0;2640.0;Gaz;Radiateur;Collectif;m;n;a;2020-04;26362;0201;263620201;H;26;;;;8.63;7.0;0.075;1376.47
pr;mn;v;0;90;530.0;4;210000;;;0;0;1;0;0;;44.49694;4.79659;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26005;0000;260050000;Z;26;;;;;;;2333.33
pr;m;v;0;194;5839.0;7;450000;;;0;0;1;1;0;;44.29751;5.35315;Non;3.0;;;False;0;;;2.0;2.0;;;;;;;;;;a;n;m;2020-04;26370;0000;263700000;Z;26;;;;;;;2319.59
pr;a;v;4;60;;3;98500;;;0;1;0;1;0;;44.93037;4.9038;Oui;6.0;;1.0;True;0;;;1.0;;;False;;True;19.0;839.28;Gaz;;Individuel;a;n;a;2020-04;26362;0303;263620303;H;26;9.66;10.0;0.071;9.93;137.0;0.073;1641.67
pr;m;v;0;89;;4;226246;;;0;0;0;0;0;;45.03132;5.05457;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;26057;0104;260570104;H;26;8.39;3.0;0.04;8.39;3.0;0.04;2542.09
pr;mn;v;0;120;900.0;5;280000;;;0;0;2;0;0;;45.02117;5.05203;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26057;0104;260570104;H;26;8.56;2.0;0.044;7.04;4.0;0.036;2333.33
pr;mn;v;0;85;600.0;4;193000;;;0;0;1;0;0;;45.02117;5.05203;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26057;0104;260570104;H;26;8.39;3.0;0.044;8.39;3.0;0.044;2270.59
pr;a;v;4;80;;4;147000;;;0;1;0;1;D;169;44.92739;4.90636;Oui;7.0;;;True;Est-Ouest;E;;1.0;1.0;;;9.0;True;84.0;1849.0;Fioul;Radiateur;Collectif;a;n;a;2020-04;26362;0304;263620304;H;26;8.92;5.0;0.058;8.75;50.0;0.057;1837.5
pr;a;v;2;90;;4;209800;;;0;0;0;1;E;248;44.91339;4.8878;Non;2.0;;2.0;False;0;C;2008.0;1.0;2.0;;;;True;210.0;1488.0;Électrique;Radiateur;Individuel;m;n;a;2020-04;26362;0503;263620503;H;26;8.78;6.0;0.045;8.75;50.0;0.045;2331.11
pr;m;v;0;81;;4;225900;;;0;0;0;0;0;;44.91845;4.88566;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;26362;0503;263620503;H;26;8.67;1.0;0.037;8.67;1.0;0.037;2788.89
pr;m;v;0;50;;4;76000;;;0;0;1;0;D;200;44.48204;4.70691;Non;;;1.0;False;0;D;;1.0;;;;;;;;;;;a;n;m;2020-04;26085;0000;260850000;Z;26;9.38;3.0;0.074;9.38;3.0;0.074;1520.0
pr;mn;v;0;75;487.0;4;160000;;;0;0;1;0;0;;44.50494;4.73069;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26085;0000;260850000;Z;26;9.38;3.0;0.053;9.38;3.0;0.053;2133.33
pr;mn;v;0;81;285.0;4;189000;125000.0;64000.0;0;0;1;0;0;;44.50494;4.73069;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26085;0000;260850000;Z;26;9.38;3.0;0.048;9.38;3.0;0.048;2333.33
pr;mn;v;0;100;555.0;5;209900;;;0;0;0;0;0;;44.50494;4.73069;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26085;0000;260850000;Z;26;7.01;1.0;0.04;7.01;1.0;0.04;2099.0
pr;mn;v;0;91;645.0;4;199000;;;0;0;1;0;0;;44.41594;4.80745;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26360;0000;263600000;Z;26;;;;;;;2186.81
pr;a;v;1;80;;4;109500;;;0;0;0;1;B;90;44.77667;4.84809;Oui;2.0;;;True;0;D;;1.0;;;False;;False;18.0;700.0;Gaz;;Individuel;a;n;a;2020-04;26165;0102;261650102;H;26;8.29;1.0;0.073;8.5;5.0;0.075;1368.75
pr;mn;v;0;105;715.0;5;255332;110920.0;133900.0;0;0;1;0;0;;44.55732;4.75059;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26198;0502;261980502;H;26;7.46;1.0;0.037;8.73;6.0;0.043;2431.73
pr;mn;v;0;80;405.0;4;184295;83920.0;92400.0;0;0;1;0;0;;44.55732;4.75059;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26198;0502;261980502;H;26;9.9;1.0;0.052;9.7;19.0;0.051;2303.69
pr;mn;v;0;150;1237.0;5;360000;230000.0;130000.0;0;0;1;0;0;;44.55732;4.75059;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26198;0502;261980502;H;26;7.46;1.0;0.037;8.73;6.0;0.044;2400.0
pr;mn;v;0;96;437.0;4;235790;;;0;0;0;0;0;;44.55732;4.75059;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26198;0502;261980502;H;26;9.9;1.0;0.048;9.7;19.0;0.047;2456.15
pr;mn;v;0;91;497.0;4;217000;;;0;0;1;0;0;;44.55732;4.75059;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26198;0502;261980502;H;26;9.9;1.0;0.05;9.7;19.0;0.049;2384.62
pr;mn;v;0;140;680.0;5;360000;225000.0;135000.0;0;0;1;0;0;;44.55732;4.75059;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26198;0502;261980502;H;26;7.46;1.0;0.035;8.73;6.0;0.041;2571.43
pr;mn;v;0;91;905.0;4;192000;117000.0;75000.0;0;0;0;0;0;;45.21694;4.93237;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26219;0000;262190000;Z;26;;;;;;;2109.89
pr;mn;v;0;95;505.0;4;241750;;;0;0;0;0;0;;44.7482;4.80833;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26166;0102;261660102;H;26;;;;6.51;2.0;0.031;2544.74
pr;mn;v;0;90;;4;187000;;;0;0;0;0;0;;44.7482;4.80833;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26166;0102;261660102;H;26;;;;6.51;2.0;0.038;2077.78
pr;mn;v;0;85;498.0;4;202000;;;0;0;1;0;0;;44.58688;4.9528;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26078;0000;260780000;Z;26;;;;;;;2376.47
pr;m;v;0;95;800.0;4;203592;;;0;0;0;1;A;;44.44664;4.69972;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;26116;0000;261160000;Z;26;7.22;1.0;0.04;7.22;1.0;0.04;2143.07
pr;mn;v;0;95;800.0;4;203592;128692.0;74900.0;0;0;0;0;0;;44.4293;4.70767;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26116;0000;261160000;Z;26;7.22;1.0;0.04;7.22;1.0;0.04;2143.07
pr;mn;v;0;90;500.0;4;186000;107000.0;79000.0;0;0;1;0;0;;44.4293;4.70767;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26116;0000;261160000;Z;26;7.22;1.0;0.042;7.22;1.0;0.042;2066.67
pr;a;v;0;150;;5;328000;;;0;0;0;0;0;;44.55483;4.7611;0;;;;;0;;;;;;;;;;;Électrique;Climatisation révérsible;;a;n;a;2020-04;26198;0302;261980302;H;26;;;;7.45;5.0;0.041;2186.67
pr;mn;v;0;96;629.0;4;239050;;;0;0;0;0;0;;44.71792;4.89096;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26144;0000;261440000;Z;26;;;;;;;2490.1
pr;an;v;0;86;;4;255398;;;0;0;0;0;0;;44.56376;4.75091;0;;;;;0;;;;;;;;;;;;;;ca;o;a;2020-04;26198;0501;261980501;H;26;8.95;3.0;0.036;9.12;18.0;0.037;2969.74
pr;a;v;3;56;;3;129000;;;0;1;0;1;D;207;44.55351;4.74855;Oui;3.0;;1.0;;0;B;;1.0;;;;;;135.0;1165.0;Électrique;;Individuel;a;n;a;2020-04;26198;0501;261980501;H;26;9.0;27.0;0.047;9.12;80.0;0.048;2303.57
pr;a;v;1;71;;3;120000;;;0;0;0;1;D;222;44.55942;4.74701;Non;4.0;;10.0;;0;E;;;;;;;;31.0;2160.0;;;Collectif;a;n;a;2020-04;26198;0501;261980501;H;26;9.0;27.0;0.064;9.12;80.0;0.065;1690.14
pr;mn;v;0;89;167.0;4;155900;;;0;0;0;0;0;;44.32919;4.79345;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26326;0000;263260000;Z;26;;;;;;;1751.69
pr;mn;v;0;94;417.0;5;200960;128960.0;72000.0;0;0;0;0;0;;44.35084;4.76008;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26324;0103;263240103;H;26;;;;;;;2137.87
pr;mn;v;0;91;460.0;5;209340;129840.0;79500.0;0;0;0;0;0;;44.35084;4.76008;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26324;0103;263240103;H;26;;;;;;;2300.44
pr;mn;v;0;110;849.0;4;265000;;;0;0;1;0;0;;44.35084;4.76008;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26324;0103;263240103;H;26;;;;;;;2409.09
pr;m;v;0;230;2095.0;6;493000;;;0;0;0;2;D;184;44.34017;4.75909;Non;;;6.0;;0;D;;;;;;;;;;;;;a;n;m;2020-04;26324;0103;263240103;H;26;;;;;;;2143.48
pr;m;v;0;220;900.0;10;399000;;;0;0;1;1;E;247;45.04292;5.06486;Non;2.0;;5.0;False;0;D;1952.0;2.0;;;;;;;;Fioul;;;m;n;m;2020-04;26281;0403;262810403;H;26;;;;;;;1813.64
pr;mn;v;0;96;850.0;5;216000;136000.0;80000.0;0;0;0;0;0;;45.23464;4.96206;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26083;0000;260830000;Z;26;;;;;;;2250.0
pr;mn;v;0;100;771.0;3;176000;125000.0;51000.0;0;0;0;0;0;;45.19616;4.82517;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26160;0000;261600000;Z;26;;;;;;;1760.0
pr;mn;v;0;103;771.0;5;187400;136400.0;51000.0;0;0;0;0;0;;45.19616;4.82517;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26160;0000;261600000;Z;26;;;;;;;1819.42
pr;m;v;0;131;485.0;4;330750;;;0;0;0;1;VI;;44.909;5.0014;Oui;2.0;;2.0;;0;VI;;2.0;;;;;;3.0;;Électrique;Radiateur;Individuel;a;n;m;2020-04;26064;0101;260640101;H;26;;;;;;;2524.81
pr;mn;v;0;115;519.0;4;329000;;;0;0;0;0;0;;44.90515;5.00619;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26064;0101;260640101;H;26;;;;;;;2860.87
pr;m;v;0;80;3494.0;4;195000;;;0;0;0;0;NS;;45.26828;4.8888;Oui;1.0;;;False;0;;;;;;;;;;;;;;a;n;m;2020-04;26010;0000;260100000;Z;26;8.33;1.0;0.041;8.33;1.0;0.041;2437.5
pr;mn;v;0;96;540.0;5;202500;136000.0;66500.0;0;0;0;0;0;;45.26284;4.89421;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26010;0000;260100000;Z;26;5.8;2.0;0.033;5.8;2.0;0.033;2109.38
pr;m;v;0;265;3830.0;9;790000;;;0;0;4;1;C;150;44.31222;5.09835;Oui;;;7.0;False;Sud-Est;D;2005.0;;;;;;;;;Fioul;Radiateur;;a;n;m;2020-04;26182;0000;261820000;Z;26;;;;;;;2981.13
pr;a;v;0;84;;4;215000;;;0;0;0;0;0;;44.54703;4.7494;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;26198;0203;261980203;H;26;;;;9.12;18.0;0.043;2559.52
pr;mn;v;0;105;616.0;4;253610;;;0;0;0;0;0;;45.08191;4.95509;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26096;0000;260960000;Z;26;;;;;;;2415.33
pr;mn;v;0;110;654.0;3;225000;130000.0;95000.0;0;0;0;0;0;;45.12709;4.98293;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26301;0000;263010000;Z;26;;;;;;;2045.45
pr;m;v;0;84;;4;208777;;;0;0;0;0;0;;45.0546;5.05864;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;26281;0301;262810301;H;26;;;;8.54;3.0;0.041;2485.44
pr;m;v;0;182;1250.0;8;410000;;;0;0;0;0;0;;44.54498;4.76659;Oui;;;;;0;;;;;;;;;;;;Radiateur;;a;n;m;2020-04;26198;0301;261980301;H;26;;;;;;;2252.75
pr;mn;v;0;91;446.0;5;189900;140000.0;49900.0;0;0;0;0;0;;45.24861;4.8153;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26009;0000;260090000;Z;26;;;;;;;2086.81
pr;mn;v;0;90;612.0;4;178000;;;0;0;1;0;0;;45.29018;4.8306;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26325;0000;263250000;Z;26;8.73;3.0;0.053;8.73;3.0;0.053;1977.78
pr;m;v;0;94;417.0;5;200960;;;0;0;0;1;A;;44.34415;4.77589;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;26324;0102;263240102;H;26;;;;;;;2137.87
pr;m;v;0;91;460.0;5;209340;;;0;0;0;1;A;;44.34415;4.77589;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;26324;0102;263240102;H;26;;;;;;;2300.44
pr;mn;v;0;75;441.0;4;163000;;;0;0;1;0;0;;44.60996;4.85057;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26157;0000;261570000;Z;26;;;;;;;2173.33
pr;m;v;0;380;;10;890000;;;3697;0;0;0;C;107;45.07039;4.85075;Non;;;;;0;D;;;;;;;;;;;;;a;;m;2020-04;26347;0102;263470102;H;26;;;;;;;2342.11
pr;mn;v;0;95;1007.0;4;245000;;;0;0;1;0;0;;45.00927;5.0923;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26088;0000;260880000;Z;26;9.32;4.0;0.043;9.32;4.0;0.043;2578.95
pr;mn;v;0;110;800.0;5;298500;201700.0;96800.0;0;0;2;0;0;;44.43316;4.9074;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26146;0000;261460000;Z;26;;;;;;;2713.64
pr;m;v;0;190;2000.0;7;520000;;;0;0;0;0;D;196;44.4529;4.89798;0;1.0;;;;Sud;F;;;;;;;;;;Fioul;;Central;a;n;m;2020-04;26146;0000;261460000;Z;26;;;;;;;2736.84
pr;m;v;0;180;2000.0;6;398000;;;0;0;0;0;0;;44.41162;4.91846;0;;;;;Sud;;;;;;;;;;;;;Central;a;n;m;2020-04;26146;0000;261460000;Z;26;;;;;;;2211.11
pr;m;v;0;160;2977.0;6;449000;;;0;0;0;0;B;79;44.42679;4.91631;0;;;;;Sud;A;;;;;;;;;;Électrique;Climatisation révérsible;;a;n;m;2020-04;26146;0000;261460000;Z;26;;;;;;;2806.25
pr;m;v;0;260;6502.0;6;380000;;;0;0;0;0;NS;;44.42833;4.90105;Oui;;;;False;Sud;;;;;;;;;;;;;;a;n;m;2020-04;26146;0000;261460000;Z;26;;;;;;;1461.54
pr;m;v;0;185;1714.0;6;346000;;;0;0;0;0;C;144.98;44.42683;4.89992;0;;;;;Sud-Est;E;;;;;;;;;;Gaz;Sol;Individuel;a;n;m;2020-04;26146;0000;261460000;Z;26;;;;;;;1870.27
pr;mn;v;0;85;216.0;4;186100;;;0;0;0;0;0;;44.97397;5.16412;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26273;0000;262730000;Z;26;;;;;;;2189.41
pr;mn;v;0;105;647.0;4;244080;;;0;0;0;0;0;;44.97397;5.16412;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26273;0000;262730000;Z;26;;;;;;;2324.57
pr;mn;v;0;85;300.0;4;175500;;;0;0;1;0;0;;45.14091;4.83448;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26341;0000;263410000;Z;26;;;;;;;2064.71
pr;mn;v;0;90;600.0;5;208700;;;0;0;1;0;0;;45.14091;4.83448;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26341;0000;263410000;Z;26;6.82;1.0;0.035;6.82;1.0;0.035;2318.89
pr;mn;v;0;96;430.0;4;219670;;;0;0;0;0;0;;45.14091;4.83448;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;26341;0000;263410000;Z;26;;;;;;;2288.23
pr;m;v;0;130;;3;110000;;;483;0;0;0;0;;44.41184;5.2593;Oui;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;26288;0000;262880000;Z;26;;;;;;;846.15
pr;m;v;0;530;8000.0;12;449550;;;0;0;0;0;0;;44.75207;5.36502;0;1.0;;;;Est-Ouest;;;;;;;;;;6000.0;Gaz;;Central;a;n;m;2020-04;26113;0000;261130000;Z;26;;;;;;;848.21
