DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
73;73001;pr;a;a;v;3;NS;45.0;111000.0;2466.67;10.07;0.049;0.0;1.0;0.0;1
73;73001;pr;cm;mn;v;4;0;95.0;298000.0;3136.84;;;0.0;1.0;0.0;1
73;73003;pr;a;a;v;1;D;21.0;45000.0;2142.86;18.66;0.105;0.0;0.0;0.0;1
73;73003;pr;a;a;v;1;E;45.0;83000.0;1844.44;18.66;0.121;0.0;1.0;1.0;1
73;73003;pr;a;a;v;2;0;44.5;163350.0;3665.5;11.0;0.036;0.0;0.0;1.0;2
73;73003;pr;a;a;v;2;E;24.0;82100.0;3420.83;11.0;0.039;0.0;0.0;0.0;1
73;73003;pr;a;a;v;2;F;44.0;72000.0;1636.36;11.0;0.08;0.0;0.0;0.5;2
73;73003;pr;a;a;v;2;VI;44.0;165000.0;3759.57;11.0;0.034;0.29;0.0;1.0;7
73;73003;pr;a;a;v;3;0;68.0;206900.0;3142.5;10.31;0.038;0.57;0.0;1.0;7
73;73003;pr;a;a;v;3;NS;64.0;202500.0;3164.06;10.31;0.04;0.0;0.0;1.0;2
73;73003;pr;a;a;v;3;VI;63.0;203900.0;3257.58;10.31;0.037;0.73;0.0;1.0;11
73;73003;pr;a;a;v;4;B;113.0;335200.0;2966.37;9.58;0.039;1.0;2.0;1.0;2
73;73003;pr;a;a;v;4;E;72.0;118000.0;1616.44;9.58;0.067;0.4;0.4;0.8;5
73;73003;pr;a;a;v;4;NS;85.0;177000.0;2082.35;9.58;0.055;0.0;0.0;1.0;1
73;73003;pr;a;a;v;7;G;105.0;176800.0;1683.81;;;0.0;0.0;0.0;1
73;73003;pr;a;m;v;10;E;300.0;525000.0;1750.0;;;0.0;0.0;1.0;1
73;73003;pr;a;m;v;2;VI;44.0;158000.0;3590.91;;;1.0;0.0;1.0;1
