type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;mn;v;0;113;720.0;5;419468;263468.0;156000.0;0;0;0;0;0;;46.06876;6.4089;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74042;0105;740420105;H;74;12.76;1.0;0.041;12.38;2.0;0.04;3712.11
pr;mn;v;0;115;923.0;4;563750;263750.0;300000.0;0;0;0;0;0;;46.36283;6.33189;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74315;0000;743150000;Z;74;;;;;;;4902.17
pr;mn;v;0;130;923.0;5;591500;291500.0;300000.0;0;0;0;0;0;;46.36283;6.33189;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74315;0000;743150000;Z;74;20.2;1.0;0.053;20.2;1.0;0.053;4550.0
pr;mn;v;0;105;550.0;4;464960;;;0;0;2;0;0;;46.36283;6.33189;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74315;0000;743150000;Z;74;;;;;;;4428.19
pr;mn;v;0;110;550.0;4;472960;;;0;0;2;0;0;;46.36283;6.33189;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74315;0000;743150000;Z;74;;;;;;;4299.64
pr;m;v;0;99;;5;355000;;;0;0;0;0;0;;46.367;6.324;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;74315;0000;743150000;Z;74;20.2;1.0;0.068;20.2;1.0;0.068;3585.86
pr;mn;v;0;99;640.0;4;303000;168000.0;135000.0;0;0;0;0;0;;46.06876;6.4089;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74042;0105;740420105;H;74;;;;13.87;1.0;0.054;3060.61
pr;mn;v;0;119;550.0;5;410592;290592.0;120000.0;0;0;0;0;0;;46.16421;6.3447;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74128;0000;741280000;Z;74;;;;;;;3450.35
pr;m;v;0;119;550.0;5;410592;;;0;0;0;1;0;;46.15589;6.35027;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;74128;0000;741280000;Z;74;;;;;;;3450.35
pr;mn;v;0;100;720.0;4;411480;255480.0;156000.0;0;0;0;0;0;;46.06876;6.4089;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74042;0105;740420105;H;74;;;;13.87;1.0;0.04;4114.8
pr;mn;v;0;111;600.0;5;536000;271000.0;265000.0;0;0;0;0;0;;45.97918;6.15526;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74062;0000;740620000;Z;74;;;;;;;4828.83
pr;m;v;0;111;600.0;5;536000;;;0;0;0;3;0;;45.985;6.16108;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;74062;0000;740620000;Z;74;;;;;;;4828.83
pr;mn;v;0;112;1748.0;5;564860;354860.0;210000.0;0;0;0;0;0;;46.14474;6.46466;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74241;0000;742410000;Z;74;;;;;;;5043.39
pr;mn;v;0;128;1362.0;5;404874;274874.0;130000.0;0;0;0;0;0;;46.14474;6.46466;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74241;0000;742410000;Z;74;;;;;;;3163.08
pr;m;v;0;112;1748.0;5;564860;;;0;0;0;1;0;;46.13469;6.4678;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;74241;0000;742410000;Z;74;;;;;;;5043.39
pr;m;v;0;128;1362.0;5;404874;;;0;0;0;1;0;;46.13672;6.44913;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;74241;0000;742410000;Z;74;;;;;;;3163.08
pr;mn;v;0;113;716.0;5;539900;259900.0;280000.0;0;0;0;0;0;;46.39231;6.54123;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74218;0000;742180000;Z;74;16.3;1.0;0.041;16.3;1.0;0.041;4777.88
pr;a;v;0;42;;2;216000;;;0;0;0;0;0;;46.3883;6.54982;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;74218;0000;742180000;Z;74;21.72;3.0;0.051;21.72;3.0;0.051;5142.86
pr;mn;v;0;95;640.0;4;349315;210315.0;139000.0;0;0;0;0;0;;46.06876;6.4089;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74042;0105;740420105;H;74;;;;13.87;1.0;0.045;3677.0
pr;mn;v;0;86;818.0;4;328000;138000.0;190000.0;0;0;0;0;0;;46.06876;6.4089;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74042;0105;740420105;H;74;;;;13.87;1.0;0.044;3813.95
pr;mn;v;0;85;818.0;4;325000;128000.0;197000.0;0;0;0;0;0;;46.06876;6.4089;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74042;0105;740420105;H;74;;;;13.87;1.0;0.044;3823.53
pr;mn;v;0;128;700.0;6;345907;205907.0;140000.0;0;0;0;0;0;;46.06876;6.4089;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74042;0105;740420105;H;74;;;;;;;2702.4
pr;a;v;0;62;158.0;3;213000;;;0;0;0;1;B;68;46.07337;6.4102;Non;;;1.0;True;0;C;;1.0;;;;;;48.0;;Gaz;Radiateur;Collectif;a;n;a;2020-04;74042;0105;740420105;H;74;11.8;7.0;0.041;12.11;46.0;0.042;3435.48
pr;mn;v;0;112;404.0;5;510000;;;0;0;2;0;0;;46.27454;6.26447;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74293;0000;742930000;Z;74;;;;;;;4553.57
pr;a;v;0;94;;4;440000;;;0;0;1;0;VI;;46.2725;6.26985;Non;;;;False;Est;;;1.0;;;;;False;;;;;Individuel;a;n;a;2020-04;74293;0000;742930000;Z;74;15.06;6.0;0.039;15.06;6.0;0.039;4680.85
pr;m;v;0;92;;4;440000;;;0;0;0;0;0;;46.26761;6.27091;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;74293;0000;742930000;Z;74;17.92;2.0;0.045;17.92;2.0;0.045;4782.61
pr;mn;v;0;144;400.0;6;551900;;;0;0;2;0;0;;46.27454;6.26447;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74293;0000;742930000;Z;74;14.64;4.0;0.046;14.64;4.0;0.046;3832.64
pr;an;v;0;76;;4;336000;;;0;0;0;0;0;;46.26471;6.2504;0;;;;;0;;;;;;;;;;;;;;ca;o;a;2020-04;74293;0000;742930000;Z;74;15.06;6.0;0.041;15.06;6.0;0.041;4421.05
