type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;a;v;36000;36044;1;75;;4;44800;;;0;0;0;0;F;442;46.81028;1.716;Non;4.0;;0.0;;0;D;;;0.0;;;;False;244.0;1075.52;Gaz;Radiateur;Individuel;a;n;a;2020-03;36044;0602;360440602;H;36;6.67;3.0;0.134;7.48;15.0;0.15;597.33
pr;a;v;36000;36044;0;43;;2;53000;;;0;0;1;0;VI;;46.81135;1.71042;Non;;;;;0;VI;;1.0;;;;;True;;924.0;;;;a;n;a;2020-03;36044;0602;360440602;H;36;9.085;14.0;0.088;10.0;99.0;0.097;1232.56
pr;a;v;36000;36044;1;63;;4;44800;;;0;0;1;0;E;283;46.81095;1.7085;Oui;4.0;;0.0;;0;F;;;0.0;;;;False;244.0;1075.0;Gaz;Radiateur;Individuel;a;n;a;2020-03;36044;0602;360440602;H;36;6.67;3.0;0.113;7.48;15.0;0.126;711.11
pr;m;v;36290;36123;0;83;1320.0;4;60000;;;0;0;1;0;E;250;46.82356;1.26419;Non;1.0;;;True;0;E;;;;;;;;;;Gaz;;;m;n;m;2020-03;36123;0000;361230000;Z;36;;;;;;;722.89
pr;m;v;36290;36123;0;60;600.0;3;58000;;;0;0;1;0;VI;;46.82246;1.2083;Non;;;;False;0;VI;;1.0;;;;;;;;Électrique;;;m;n;m;2020-03;36123;0000;361230000;Z;36;;;;;;;966.67
pr;m;v;36290;36123;0;238;74.0;3;182900;;;0;0;0;0;VI;;46.82181;1.22055;Non;;;;;0;VI;;;;;;;;;;;;;a;n;m;2020-03;36123;0000;361230000;Z;36;;;;;;;768.49
pr;m;v;36170;36177;0;85;480.0;4;70990;;;0;0;1;0;F;355;46.47591;1.34662;Non;;;;;0;C;;1.0;;;False;;;;;Bois;;Individuel;m;n;m;2020-03;36177;0000;361770000;Z;36;;;;;;;835.18
pr;m;v;36600;36077;0;340;800.0;6;162750;;;0;0;0;1;G;463;47.2228;1.54503;Non;;;;True;0;D;;2.0;;;False;;;;;Électrique;;Individuel;m;n;m;2020-03;36077;0000;360770000;Z;36;;;;;;;478.68
pr;m;v;36600;36077;0;170;10000.0;9;150000;;;0;0;0;0;D;;47.21451;1.53883;Oui;;;;;0;A;;;;;;;;;;;;;a;n;m;2020-03;36077;0000;360770000;Z;36;;;;;;;882.35
pr;m;v;36120;36071;0;270;;10;530000;;;0;0;1;1;D;181.0;46.77381;1.77116;Non;;;;;0;E;1970.0;2.0;;;;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-03;36071;0000;360710000;Z;36;;;;;;;1962.96
pr;m;v;36310;36035;0;144;2610.0;6;115000;;;0;0;0;0;VI;;46.4409;1.35059;Oui;2.0;;;False;0;VI;1900.0;;;;False;;;;;Électrique;;;m;n;m;2020-03;36035;0000;360350000;Z;36;;;;;;;798.61
pr;m;v;36310;36035;0;150;2210.0;8;125000;;;0;1;2;0;G;466;46.43633;1.29045;Non;3.0;;3.0;False;0;C;;3.0;;;;;;;;;;;a;n;m;2020-03;36035;0000;360350000;Z;36;;;;;;;833.33
pr;m;v;36800;36161;0;111;;4;66900;;;0;0;0;0;VI;;46.62788;1.47863;Oui;;;;;0;VI;;;;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-03;36161;0000;361610000;Z;36;;;;;;;602.7
pr;m;v;36000;36044;0;87;710.0;2;103900;;;0;0;0;1;VI;;46.80308;1.68695;Oui;;;;;0;VI;;1.0;;;;;;;;;;;a;n;m;2020-03;36044;0302;360440302;H;36;;;;10.07;4.0;0.101;1194.25
pr;m;v;36330;36159;0;120;485.0;4;215000;;;0;0;1;0;B;87.0;46.77488;1.70925;Non;;;;;0;C;;1.0;;;False;;;;;;;Individuel;m;n;m;2020-03;36159;0101;361590101;H;36;;;;5.66;1.0;0.038;1791.67
pr;m;v;36330;36159;0;180;575.0;7;195000;;;0;0;0;2;C;138;46.76269;1.70051;Oui;;;2.0;;0;A;;;;;;;;;;;;Individuel;a;n;m;2020-03;36159;0101;361590101;H;36;;;;;;;1083.33
pr;m;v;36330;36159;0;170;1112.0;6;219450;;;0;0;1;0;E;305.0;46.76436;1.71767;Non;1.0;;;;0;G;;;;;False;;;;;;;;m;n;m;2020-03;36159;0101;361590101;H;36;;;;;;;1290.88
pr;m;v;36330;36159;0;250;14935.0;9;328600;;;0;0;1;2;C;148.0;46.77685;1.72685;Non;3.0;;0.0;False;0;;;;0.0;;;;;0.0;0.0;Gaz;Radiateur;Individuel;a;n;m;2020-03;36159;0101;361590101;H;36;;;;;;;1314.4
pr;m;v;36330;36159;0;136;311.0;5;179500;;;0;0;0;1;D;193.0;46.77213;1.71565;Oui;1.0;;;;0;B;;2.0;;;False;;;;;Électrique;;Individuel;m;n;m;2020-03;36159;0101;361590101;H;36;;;;;;;1319.85
pr;m;v;36800;36161;0;80;6000.0;4;75990;;;0;0;1;0;F;447.0;46.62396;1.48555;Non;;;;;0;D;;1.0;;;False;;;;;Électrique;;Individuel;m;n;m;2020-03;36161;0000;361610000;Z;36;;;;;;;949.88
pr;m;v;36320;36241;0;53;232.0;3;59900;;;0;0;1;0;F;381.0;46.84388;1.53826;Oui;1.0;;;;0;D;1999.0;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-03;36241;0000;362410000;Z;36;7.0;1.0;0.074;7.0;1.0;0.074;1130.19
pr;m;v;36120;36003;0;100;527.0;4;145990;;;0;0;0;1;D;187.0;46.78869;1.93097;Non;1.0;;1.0;;0;E;;;;;False;;;;;Fioul;;Individuel;m;n;m;2020-03;36003;0000;360030000;Z;36;6.21;1.0;0.051;6.21;1.0;0.051;1459.9
pr;m;v;36000;36044;0;185;2504.0;4;209000;;;0;0;0;1;C;147;46.80523;1.67503;Non;;;1.0;;0;C;;;;;False;;;;;;;Individuel;m;n;m;2020-03;36044;0202;360440202;H;36;6.07;1.0;0.064;6.87;21.0;0.073;1129.73
pr;m;v;36350;36101;0;50;639.0;3;44990;;;0;0;1;0;VI;;46.73426;1.5231;Non;;;1.0;;0;;;1.0;;;False;;;;;;;;m;n;m;2020-03;36101;0000;361010000;Z;36;;;;;;;899.8
pr;m;v;36320;36241;0;170;1550.0;7;269878;;;0;0;1;1;E;249.0;46.84513;1.54646;Oui;;;;;0;C;;2.0;;;False;;;;;;;Individuel;m;n;m;2020-03;36241;0000;362410000;Z;36;;;;;;;1587.52
pr;m;v;36500;36031;0;215;3935.0;7;343167;;;0;0;3;3;E;243;46.88162;1.40521;Non;;;;;Est-Ouest;F;;3.0;;;False;;;;;Fioul;;Individuel;m;n;m;2020-03;36031;0000;360310000;Z;36;;;;;;;1596.13
pr;m;v;36500;36031;0;100;358.0;4;19000;;;0;0;0;0;VI;;46.88579;1.42431;Oui;;;;;0;VI;;;;;;;;;;;;;a;n;m;2020-03;36031;0000;360310000;Z;36;;;;;;;190.0
pr;m;v;36200;36117;0;71;427.0;4;59900;;;0;0;0;1;VI;;46.55262;1.57166;Oui;;;;False;0;VI;1850.0;1.0;;;False;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-03;36117;0000;361170000;Z;36;;;;;;;843.66
pr;m;v;36230;36210;0;104;543.0;5;107400;;;0;0;2;0;0;;46.57356;1.88824;Non;;;0.0;;0;;;2.0;0.0;;;;;;;Électrique, Bois;;;a;n;m;2020-03;36210;0000;362100000;Z;36;;;;;;;1032.69
pr;m;v;36330;36231;0;120;1291.0;5;175000;;;0;0;0;0;NS;;46.68856;1.66615;Non;;;;;0;;;;;;False;;;;;Électrique;;Individuel;m;n;m;2020-03;36231;0000;362310000;Z;36;;;;;;;1458.33
pr;m;v;36210;36151;0;84;15500.0;5;95990;;;0;0;1;0;G;782;47.20193;1.64519;Non;;;;;Est;B;;1.0;;;False;;;;;Bois;;Individuel;m;n;m;2020-03;36229;0000;362290000;Z;36;;;;;;;1142.74
pr;m;v;36400;36109;0;135;1244.0;7;96300;;;0;0;1;1;VI;;46.56984;1.94602;Non;1.0;;2.0;True;Nord-Ouest;;;2.0;;;;;;;;;;;a;n;m;2020-03;36109;0000;361090000;Z;36;;;;;;;713.33
pr;m;v;36110;36247;0;125;880.0;5;113000;;;0;0;0;1;D;216;46.89863;1.64501;Non;;;;False;Est-Ouest;E;;1.0;1.0;;False;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-03;36247;0000;362470000;Z;36;;;;;;;904.0
pr;m;v;36110;36247;0;135;1500.0;4;169000;;;0;0;0;1;E;299.0;46.90071;1.6333;Oui;;;1.0;;0;C;;;;;;;;;;;;Individuel;a;n;m;2020-03;36247;0000;362470000;Z;36;;;;;;;1251.85
pr;mn;v;36110;;0;80;750.0;5;160000;120000.0;25000.0;0;0;1;0;0;;46.90685;1.65136;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;36247;0000;362470000;Z;36;;;;;;;2000.0
pr;m;v;36500;36232;0;187;1361.0;7;171150;;;0;0;2;0;D;152;46.79963;1.35433;Oui;1.0;;;;0;A;;;;;False;;;;;;;;m;n;m;2020-03;36232;0000;362320000;Z;36;;;;;;;915.24
pr;m;v;36100;36052;0;135;1300.0;5;168000;;;0;0;1;1;C;137.0;46.91652;2.05674;Non;1.0;;;;sud-ouest;D;;2.0;;;False;;;;;Gaz;;Individuel;m;n;m;2020-03;36052;0000;360520000;Z;36;;;;;;;1244.44
pr;m;v;36700;36055;0;135;2477.0;4;150000;;;0;0;0;0;VI;;46.93397;1.24041;Non;;;;;0;;;;;;False;;;;;Fioul;;Individuel;m;n;m;2020-03;36055;0000;360550000;Z;36;6.74;1.0;0.073;6.74;1.0;0.073;1111.11
pr;mn;v;36600;;0;150;1.0;5;210000;180000.0;30000.0;0;0;1;0;0;;47.13494;1.50948;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;36235;0000;362350000;Z;36;;;;;;;1400.0
pr;m;v;36800;36042;0;170;8000.0;4;125000;;;0;0;0;0;E;275.0;46.6478;1.48091;Oui;;;;False;0;C;;;;;False;;;;;Fioul;Radiateur;;m;n;m;2020-03;36042;0000;360420000;Z;36;;;;;;;735.29
pr;m;v;36500;36118;0;66;;2;65900;;;0;0;0;0;E;267.0;46.73482;1.41018;Oui;;;;;0;B;;;;;;;;;;;;;a;n;m;2020-03;36118;0000;361180000;Z;36;;;;;;;998.48
pr;m;v;36370;36094;0;50;2000.0;5;66000;;;0;0;0;0;VI;;46.47166;1.24755;Non;;;;;0;VI;;;;;;;;;;;;;a;n;m;2020-03;36094;0000;360940000;Z;36;;;;;;;1320.0
pr;m;v;36000;36044;0;200;3000.0;9;297800;;;0;0;0;0;VI;;46.79767;1.69157;Non;;;;;0;VI;;;;;;;;;;;;;a;n;m;2020-03;36044;0301;360440301;H;36;;;;;;;1489.0
pr;m;v;36150;36230;0;110;100.0;4;49990;;;0;0;0;1;VI;;47.06796;1.81574;Non;2.0;;1.0;;0;;;1.0;;;False;;;;;Gaz;;Individuel;m;n;m;2020-03;36230;0000;362300000;Z;36;;;;;;;454.45
pr;a;v;36000;36044;0;74;;4;69500;;;0;0;0;0;D;174;46.79451;1.69056;Oui;3.0;;;False;0;E;1960.0;;;;True;;False;96.0;2103.2;Gaz;Radiateur;Collectif;m;n;a;2020-03;36044;0301;360440301;H;36;;;;7.48;15.0;0.096;939.19
pr;m;v;36000;36044;0;104;576.0;5;149000;;;0;0;1;0;VI;;46.79923;1.69145;Oui;1.0;;;;0;VI;;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-03;36044;0301;360440301;H;36;6.95;1.0;0.058;6.324999999999999;6.0;0.053;1432.69
pr;a;v;36000;36044;0;43;;2;37800;;;0;0;1;0;E;313;46.80078;1.69187;Oui;;;1.0;;0;F;;;0.0;;;;False;120.0;1525.86;Gaz;Radiateur;;a;n;a;2020-03;36044;0301;360440301;H;36;10.53;5.0;0.144;10.0;99.0;0.137;879.07
pr;a;v;36000;36044;1;65;;3;135999;;;0;0;1;0;NS;;46.80364;1.69005;Oui;;;;False;0;;;1.0;;;;;False;;396.0;;;;a;n;a;2020-03;36044;0301;360440301;H;36;;;;8.145;70.0;0.047;2092.29
pr;m;v;36200;36131;0;45;2584.0;4;44990;;;0;0;0;0;NS;;46.64586;1.64916;Non;;;;;0;;;;;;False;;;;;;;;m;n;m;2020-03;36131;0000;361310000;Z;36;;;;;;;999.78
pr;m;v;36400;36025;0;112;1008.0;6;139920;;;0;0;1;0;D;224.0;46.55191;2.01416;Non;;;;True;Nord-Ouest;C;;1.0;;;;;;;;;;;a;n;m;2020-03;36025;0000;360250000;Z;36;;;;;;;1249.29
pr;m;v;36500;36194;0;153;6876.0;5;116990;;;0;0;2;0;D;181.3;46.91461;1.32518;Oui;2.0;;;;0;E;;2.0;;;False;;;;;Fioul;;Individuel;m;n;m;2020-03;36194;0000;361940000;Z;36;;;;;;;764.64
pr;m;v;36400;36143;0;180;5710.0;8;289676;;;0;0;1;1;E;266;46.63642;1.96539;Non;;;;;0;C;;3.0;;;False;;;;;Électrique;;Individuel;m;n;m;2020-03;36143;0000;361430000;Z;36;;;;;;;1609.31
pr;m;v;36400;36143;0;120;2456.0;6;164300;;;0;0;2;1;D;228.0;46.64422;1.96584;Non;1.0;;3.0;True;Nord-Ouest;C;;2.0;;;;;;;;;;;a;n;m;2020-03;36143;0000;361430000;Z;36;;;;;;;1369.17
pr;m;v;36400;36184;0;72;1265.0;3;80900;;;0;0;1;0;0;;46.65109;1.97684;Oui;;;0.0;;0;;;1.0;0.0;;;;;;;Électrique;Climatisation révérsible;;a;n;m;2020-03;36184;0000;361840000;Z;36;;;;;;;1123.61
pr;m;v;36400;36184;0;160;7368.0;6;249000;;;0;0;1;1;E;294;46.67094;1.9951;Non;2.0;;;False;0;B;;2.0;;;;;;;;;;;a;n;m;2020-03;36184;0000;361840000;Z;36;;;;;;;1556.25
pr;m;v;36400;36184;0;121;2765.0;4;144500;;;0;0;1;1;0;;46.65109;1.97684;Oui;;;0.0;;0;;1998.0;1.0;0.0;;;;;;;Bois;;;a;n;m;2020-03;36184;0000;361840000;Z;36;;;;;;;1194.21
pr;m;v;36500;36139;0;230;9500.0;5;224675;;;0;0;1;1;F;370;46.76186;1.48343;Non;1.0;;;;0;B;;2.0;;;False;;;;;;;Individuel;m;n;m;2020-03;36139;0000;361390000;Z;36;;;;;;;976.85
pr;m;v;36210;36011;0;170;11678.0;7;198550;;;0;0;0;1;VI;;47.17469;1.73034;Non;;;3.0;;0;;;2.0;;;False;;;;;Bois;;Individuel;m;n;m;2020-03;36011;0000;360110000;Z;36;;;;;;;1167.94
pr;m;v;36130;36064;0;125;292.0;4;129990;;;0;0;0;1;E;330;46.83508;1.82263;Non;2.0;;;;0;C;;;;;False;;;;;Bois;;Individuel;m;n;m;2020-03;36064;0000;360640000;Z;36;6.94;1.0;0.08;6.94;1.0;0.08;1039.92
pr;m;v;36250;36142;0;110;605.0;4;157500;;;0;1;0;1;B;75.0;46.82747;1.58993;Non;;;;;0;D;;2.0;;;False;;;;;Fioul;;Individuel;m;n;m;2020-03;36142;0000;361420000;Z;36;6.37;1.0;0.053;6.37;1.0;0.053;1431.82
pr;m;v;36140;36126;0;52;550.0;2;39550;;;0;0;1;0;VI;;46.49126;1.75201;Non;1.0;;;False;0;;;;;;;;;;;;;;a;n;m;2020-03;36126;0000;361260000;Z;36;;;;;;;760.58
pr;m;v;36360;36103;0;64;3294.0;3;49000;;;0;0;0;0;VI;;47.13661;1.41985;Oui;;;;False;0;VI;;;;;False;;;;;;;;m;n;m;2020-03;36103;0000;361030000;Z;36;;;;;;;765.62
pr;m;v;36110;36013;0;70;3960.0;3;49000;;;0;0;0;0;VI;;47.04389;1.55996;Oui;;;;False;0;VI;1920.0;;;;False;;;;;Fioul;Radiateur;;m;n;m;2020-03;36013;0000;360130000;Z;36;;;;;;;700.0
pr;m;v;36110;36023;0;100;910.0;4;119990;;;0;0;1;2;E;240;47.04141;1.6627;Non;;;1.0;;0;C;;2.0;;;False;;;;;Fioul;;Individuel;m;n;m;2020-03;36023;0000;360230000;Z;36;;;;;;;1199.9
pr;m;v;36210;36068;0;120;32000.0;5;193325;;;0;0;1;1;E;284;47.21645;1.76052;Non;;;;;0;A;;2.0;;;False;;;;;Électrique;;Individuel;m;n;m;2020-03;36068;0000;360680000;Z;36;;;;;;;1611.04
pr;m;v;36500;36243;0;215;53918.0;7;270920;;;0;0;0;0;D;197;46.98307;1.35695;Non;;;;;0;A;;;;;False;;;;;;;;m;n;m;2020-03;36243;0000;362430000;Z;36;;;;;;;1260.09
pr;m;v;36230;36084;0;202;7645.0;5;212000;;;0;0;2;0;0;;46.58666;1.75568;Non;1.0;;4.0;True;Nord-Ouest;;;2.0;;;;;;;;;;;a;n;m;2020-03;36084;0000;360840000;Z;36;;;;;;;1049.5
pr;m;v;36160;36163;0;230;8155.0;5;259979;;;0;0;0;1;F;375;46.4656;2.02395;Non;;;;;0;B;;1.0;;;False;;;;;Bois;;Individuel;m;n;m;2020-03;36163;0000;361630000;Z;36;;;;;;;1130.34
pr;a;v;36130;36063;1;68;;3;49800;;;0;0;0;1;C;143;46.83284;1.71448;Non;;;0.0;;0;D;;;0.0;;;;False;20.0;830.0;Gaz;Radiateur;Individuel;a;n;a;2020-03;36063;0102;360630102;H;36;;;;7.61;1.0;0.125;732.35
pr;m;v;36130;36063;0;90;783.0;5;104990;;;0;0;0;0;E;279;46.83487;1.69712;Non;1.0;;;;sud-est;E;;;;;False;;;;;Gaz;;Individuel;m;n;m;2020-03;36063;0102;360630102;H;36;;;;6.275;2.0;0.065;1166.56
pr;m;v;36130;36063;0;90;417.0;4;116990;;;0;0;1;0;E;303;46.84243;1.71358;Non;;;1.0;;Nord-Sud;C;;1.0;;;False;;;;;Électrique;;Individuel;m;n;m;2020-03;36063;0102;360630102;H;36;7.89;4.0;0.073;7.89;4.0;0.073;1299.89
pr;m;v;36130;36063;0;120;300.0;4;149999;;;0;0;1;1;D;153;46.83505;1.70966;Non;;;;;0;D;;;;;False;;;;;;;;m;n;m;2020-03;36063;0102;360630102;H;36;7.89;4.0;0.076;7.89;4.0;0.076;1249.99
pr;a;v;36000;36044;2;70;;3;63000;;;0;0;0;1;E;238;46.81732;1.7167;Oui;2.0;;0.0;;0;E;;;0.0;;;;False;28.0;1425.19;;;;a;n;a;2020-03;36044;0701;360440701;H;36;;;;8.145;70.0;0.109;900.0
pr;m;v;36370;36197;0;110;4641.0;6;172800;;;0;0;1;1;VI;;46.55971;1.08515;Non;0.0;;0.0;False;0;VI;;;2.0;;;;;2.0;0.0;Électrique;Convecteur;Individuel;a;n;m;2020-03;36197;0000;361970000;Z;36;;;;;;;1570.91
pr;m;v;36210;36185;0;134;905.0;5;150790;;;0;0;0;0;D;204.0;47.20264;1.70573;Non;1.0;;;;0;B;;;;;False;;;;;;;;m;n;m;2020-03;36185;0000;361850000;Z;36;;;;;;;1125.3
pr;m;v;36210;36185;0;163;4340.0;6;146990;;;0;0;1;2;VI;;47.18915;1.72514;Non;;;;;0;;;2.0;;;False;;;;;Fioul;;Individuel;m;n;m;2020-03;36185;0000;361850000;Z;36;;;;;;;901.78
pr;m;v;36210;36034;0;240;2742.0;10;219500;;;0;0;2;1;D;173;47.24954;1.65208;Non;;;;;0;C;;3.0;;;False;;;;;Bois;;Individuel;m;n;m;2020-03;36034;0000;360340000;Z;36;;;;;;;914.58
pr;m;v;36210;36034;0;144;11136.0;5;144900;;;0;0;0;1;F;422;47.26405;1.7079;Non;;;;;0;D;;2.0;;;False;;;;;Bois;;Individuel;m;n;m;2020-03;36034;0000;360340000;Z;36;;;;;;;1006.25
pr;m;v;36210;36034;0;145;2500.0;5;165000;;;0;0;1;1;D;220;47.24513;1.65173;Non;2.0;;2.0;False;0;D;1970.0;2.0;;;;;;;;;;;a;n;m;2020-03;36034;0000;360340000;Z;36;;;;;;;1137.93
pr;m;v;36210;36034;0;121;1933.0;6;129150;;;0;0;2;0;D;182;47.24158;1.64689;Non;;;;;0;B;;2.0;;;False;;;;;Bois;;Individuel;m;n;m;2020-03;36034;0000;360340000;Z;36;;;;;;;1067.36
pr;m;v;36210;36034;0;84;2927.0;5;107990;;;0;0;1;0;E;242;47.24913;1.64368;Non;;;1.0;;0;F;;1.0;;;False;;;;;Fioul;;Individuel;m;n;m;2020-03;36034;0000;360340000;Z;36;;;;;;;1285.6
pr;m;v;36210;36034;0;145;1663.0;7;189145;;;0;0;1;1;D;165;47.24492;1.64962;Non;;;;;0;D;;2.0;;;False;;;;;Gaz;;Individuel;m;n;m;2020-03;36034;0000;360340000;Z;36;;;;;;;1304.45
pr;m;v;36210;36034;0;123;1163.0;5;110990;;;0;0;0;0;D;193;47.24131;1.64994;Non;;;;;0;A;;;;;False;;;;;;;;m;n;m;2020-03;36034;0000;360340000;Z;36;;;;;;;902.36
pr;m;v;36210;36034;0;91;234.0;6;53990;;;0;0;1;0;NS;;47.24668;1.64696;Non;;;;;0;;;2.0;;;False;;;;;Électrique;;;m;n;m;2020-03;36034;0000;360340000;Z;36;;;;;;;593.3
pr;m;v;36210;36034;0;184;1200.0;6;162750;;;0;0;1;1;D;159;47.25128;1.64345;Non;;;;True;0;A;;2.0;;;False;;;;;Gaz;;Individuel;m;n;m;2020-03;36034;0000;360340000;Z;36;;;;;;;884.51
pr;m;v;36210;36034;0;116;1612.0;6;179740;;;0;0;1;0;D;207;47.25016;1.63467;Non;;;;;0;B;;1.0;;;False;;;;;Bois;;Individuel;m;n;m;2020-03;36034;0000;360340000;Z;36;;;;;;;1549.48
pr;m;v;36210;36034;0;140;4020.0;6;178500;;;0;0;0;1;D;181.0;47.23396;1.6105;Non;;;;;0;B;;1.0;;;False;;;;;Électrique;;Individuel;m;n;m;2020-03;36034;0000;360340000;Z;36;;;;;;;1275.0
pr;m;v;36210;36034;0;133;222.0;7;60990;;;0;0;1;1;E;250.0;47.25337;1.6647;Non;;;;;0;B;;2.0;;;False;;;;;Électrique;;Individuel;m;n;m;2020-03;36034;0000;360340000;Z;36;;;;;;;458.57
pr;m;v;36210;36034;0;133;222.0;7;75990;;;0;0;1;1;VI;;47.25915;1.65604;Non;;;;;0;;;2.0;;;False;;;;;Électrique;;Individuel;m;n;m;2020-03;36034;0000;360340000;Z;36;;;;;;;571.35
pr;m;v;36500;36218;0;160;478.0;6;119990;;;0;0;2;0;VI;;46.97088;1.49011;Non;;;;;0;;;2.0;;;False;;;;;Bois;;Individuel;m;n;m;2020-03;36218;0000;362180000;Z;36;;;;;;;749.94
pr;a;v;36000;36044;0;55;;2;49990;;;0;1;0;1;E;295;46.81867;1.69478;Oui;7.0;;;True;0;F;;1.0;;;;;True;73.0;674.29;Gaz;Radiateur;Individuel;a;n;a;2020-03;36044;0901;360440901;H;36;10.35;5.0;0.137;10.0;99.0;0.132;908.91
