type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;mn;v;27380;;0;65;550.0;3;142000;97000.0;45000.0;0;0;0;0;0;;49.3751;1.38614;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27151;0000;271510000;Z;27;9.48;1.0;0.052;9.48;1.0;0.052;2184.62
pr;mn;v;27380;;0;81;550.0;4;162900;117900.0;45000.0;0;0;0;0;0;;49.3751;1.38614;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27151;0000;271510000;Z;27;;;;;;;2011.11
pr;mn;v;27380;;0;85;550.0;4;159000;114000.0;45000.0;0;0;0;0;0;;49.3751;1.38614;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27151;0000;271510000;Z;27;;;;;;;1870.59
pr;mn;v;27200;;0;92;471.0;4;223605;163605.0;60000.0;0;0;0;0;0;;49.09249;1.4885;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27681;0102;276810102;H;27;;;;10.385;4.0;0.051;2430.49
pr;m;v;27140;;0;90;;4;210000;;;874;0;0;0;0;;49.3339;1.76318;Oui;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;27045;0000;270450000;Z;27;;;;;;;2333.33
pr;mn;v;27110;;0;70;1838.0;4;191595;131595.0;60000.0;0;0;0;0;0;;49.10817;1.00308;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27486;0000;274860000;Z;27;;;;;;;2737.07
pr;mn;v;27210;;0;102;1600.0;4;160700;110200.0;50500.0;0;0;0;0;0;;49.29504;0.33382;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27361;0000;273610000;Z;27;;;;;;;1575.49
pr;mn;v;27210;;0;132;1600.0;5;175900;125400.0;50500.0;0;0;0;0;0;;49.29504;0.33382;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27361;0000;273610000;Z;27;;;;;;;1332.58
pr;mn;v;27210;;0;104;1600.0;4;164040;113540.0;50500.0;0;0;0;0;0;;49.29504;0.33382;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27361;0000;273610000;Z;27;;;;;;;1577.31
pr;mn;v;27340;;0;65;966.0;3;178000;102000.0;76000.0;0;0;0;0;0;;49.29275;1.10126;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27188;0000;271880000;Z;27;;;;;;;2738.46
pr;mn;v;27190;;0;93;2500.0;4;171700;111700.0;60000.0;0;0;0;0;0;;48.9869;0.99976;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27287;0000;272870000;Z;27;;;;;;;1846.24
pr;mn;v;27190;;0;76;700.0;5;168000;129000.0;39000.0;0;0;0;0;0;;48.9869;0.99976;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27287;0000;272870000;Z;27;;;;;;;2210.53
pr;mn;v;27190;;0;73;700.0;5;169000;130000.0;39000.0;0;0;0;0;0;;48.9869;0.99976;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27287;0000;272870000;Z;27;;;;;;;2315.07
pr;mn;v;27190;;0;82;2500.0;4;170900;110900.0;60000.0;0;0;0;0;0;;48.9869;0.99976;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27287;0000;272870000;Z;27;;;;;;;2084.15
pr;mn;v;27200;;0;73;418.0;5;206000;149000.0;57000.0;0;0;0;0;0;;49.09249;1.4885;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27681;0102;276810102;H;27;12.73;1.0;0.054;10.010000000000002;4.0;0.043;2821.92
pr;mn;v;27200;;0;135;700.0;7;241000;171000.0;70000.0;0;0;0;0;0;;49.09249;1.4885;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27681;0102;276810102;H;27;;;;8.48;1.0;0.057;1785.19
pr;mn;v;27200;;0;147;1450.0;5;321000;224000.0;97000.0;0;0;0;0;0;;49.09249;1.4885;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27681;0102;276810102;H;27;12.73;1.0;0.07;10.010000000000002;4.0;0.055;2183.67
pr;mn;v;27200;;0;91;820.0;6;245000;154000.0;91000.0;0;0;0;0;0;;49.09249;1.4885;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27681;0102;276810102;H;27;;;;;;;2692.31
pr;mn;v;27200;;0;90;820.0;5;251000;160000.0;91000.0;0;0;0;0;0;;49.09249;1.4885;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27681;0102;276810102;H;27;12.73;1.0;0.055;10.010000000000002;4.0;0.043;2788.89
pr;mn;v;27930;;0;125;1200.0;4;235000;191500.0;43500.0;0;0;0;0;0;;49.10944;1.12004;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27118;0000;271180000;Z;27;;;;;;;1880.0
pr;mn;v;27930;;0;93;1000.0;4;156700;111700.0;45000.0;0;0;0;0;0;;49.10944;1.12004;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27118;0000;271180000;Z;27;;;;;;;1684.95
pr;mn;v;27930;;0;82;1000.0;4;155900;110900.0;45000.0;0;0;0;0;0;;49.10944;1.12004;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27118;0000;271180000;Z;27;;;;;;;1901.22
pr;mn;v;27490;;0;132;1000.0;6;245300;192300.0;53000.0;0;0;2;0;0;;49.10261;1.29358;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27025;0000;270250000;Z;27;;;;;;;1858.33
pr;mn;v;27300;;0;102;1000.0;4;141100;110200.0;30900.0;0;0;0;0;0;;49.13596;0.62953;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27463;0000;274630000;Z;27;;;;;;;1383.33
pr;mn;v;27300;;0;132;1000.0;5;169300;138400.0;30900.0;0;0;0;0;0;;49.13596;0.62953;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27463;0000;274630000;Z;27;;;;;;;1282.58
pr;mn;v;27300;;0;122;1000.0;5;153400;122500.0;30900.0;0;0;0;0;0;;49.13596;0.62953;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27463;0000;274630000;Z;27;;;;;;;1257.38
pr;mn;v;27930;;0;95;1139.0;5;170500;115500.0;55000.0;0;0;0;0;0;;49.01794;1.25447;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27410;0000;274100000;Z;27;;;;;;;1794.74
pr;mn;v;27930;;0;100;706.0;6;222024;166024.0;56000.0;0;0;0;0;0;;49.07386;1.16211;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27439;0000;274390000;Z;27;;;;;;;2220.24
pr;mn;v;27930;;0;70;706.0;4;187594;131594.0;56000.0;0;0;0;0;0;;49.07386;1.16211;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27439;0000;274390000;Z;27;;;;;;;2679.91
pr;mn;v;27320;;0;92;1254.0;5;158500;116500.0;42000.0;0;0;0;0;0;;48.84645;1.16417;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27411;0000;274110000;Z;27;;;;;;;1722.83
pr;mn;v;27320;;0;105;1254.0;5;172500;130500.0;42000.0;0;0;0;0;0;;48.84645;1.16417;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27411;0000;274110000;Z;27;;;;;;;1642.86
pr;mn;v;27320;;0;74;1254.0;4;151000;109000.0;42000.0;0;0;0;0;0;;48.84645;1.16417;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27411;0000;274110000;Z;27;;;;;;;2040.54
pr;m;v;27120;;0;88;;4;160000;;;697;0;0;0;D;228;49.06544;1.28576;Non;;;;;0;C;;;;;;;;;;;;;a;;m;2020-04;27254;0000;272540000;Z;27;;;;;;;1818.18
pr;mn;v;27800;;0;132;1000.0;5;165400;125400.0;40000.0;0;0;0;0;0;;49.19017;0.76114;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27125;0000;271250000;Z;27;;;;;;;1253.03
pr;mn;v;27800;;0;122;1000.0;5;159800;119800.0;40000.0;0;0;0;0;0;;49.19017;0.76114;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27125;0000;271250000;Z;27;;;;;;;1309.84
pr;mn;v;27800;;0;102;1000.0;4;156500;116500.0;40000.0;0;0;0;0;0;;49.19017;0.76114;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27125;0000;271250000;Z;27;;;;;;;1534.31
pr;mn;v;27800;;0;92;600.0;5;138599;113599.0;25000.0;0;0;0;0;0;;49.19017;0.76114;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27125;0000;271250000;Z;27;;;;;;;1506.51
pr;mn;v;27800;;0;84;600.0;4;132069;107069.0;25000.0;0;0;0;0;0;;49.19017;0.76114;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27125;0000;271250000;Z;27;;;;;;;1572.25
pr;mn;v;27800;;0;98;600.0;4;148236;123236.0;25000.0;0;0;0;0;0;;49.19017;0.76114;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27125;0000;271250000;Z;27;;;;;;;1512.61
pr;mn;v;27340;;0;120;600.0;6;247000;160000.0;87000.0;0;0;0;0;0;;49.29916;1.17143;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27196;0000;271960000;Z;27;;;;;;;2058.33
pr;mn;v;27340;;0;96;600.0;5;204000;117000.0;87000.0;0;0;0;0;0;;49.29916;1.17143;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27196;0000;271960000;Z;27;;;;;;;2125.0
pr;mn;v;27340;;0;93;600.0;4;204360;117360.0;87000.0;0;0;0;0;0;;49.29916;1.17143;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27196;0000;271960000;Z;27;;;;;;;2197.42
pr;mn;v;27620;;0;135;821.0;7;232000;160000.0;72000.0;0;0;0;0;0;;49.09887;1.60014;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27279;0000;272790000;Z;27;;;;;;;1718.52
pr;mn;v;27400;;0;93;500.0;4;162360;105360.0;57000.0;0;0;0;0;0;;49.21977;1.15556;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27375;0110;273750110;D;27;;;;8.25;5.0;0.057;1745.81
pr;mn;v;27400;;0;96;500.0;5;162000;105000.0;57000.0;0;0;0;0;0;;49.21977;1.15556;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27375;0110;273750110;D;27;;;;8.05;1.0;0.057;1687.5
pr;m;v;27730;;0;90;;5;160000;;;701;0;0;0;D;208;48.97232;1.40472;Non;;;;;0;E;;;;;;;;;;;;;a;;m;2020-04;27400;0000;274000000;Z;27;;;;;;;1777.78
pr;mn;v;27430;;0;92;800.0;6;208000;138000.0;70000.0;0;0;0;0;0;;49.22832;1.24517;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27015;0000;270150000;Z;27;;;;;;;2260.87
pr;mn;v;27430;;0;76;800.0;4;186000;116000.0;70000.0;0;0;0;0;0;;49.22832;1.24517;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27015;0000;270150000;Z;27;9.95;1.0;0.049;9.95;1.0;0.049;2447.37
pr;mn;v;27400;;0;85;613.0;4;180000;128000.0;52000.0;0;0;0;0;0;;49.23569;1.0984;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27412;0000;274120000;Z;27;10.91;1.0;0.062;10.91;1.0;0.062;2117.65
pr;mn;v;27400;;0;82;613.0;4;175000;123000.0;52000.0;0;0;0;0;0;;49.23569;1.0984;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27412;0000;274120000;Z;27;10.91;1.0;0.061;10.91;1.0;0.061;2134.15
pr;m;v;27380;;0;86;;4;190000;;;0;0;0;0;0;;49.30487;1.27225;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;27013;0000;270130000;Z;27;;;;;;;2209.3
pr;m;v;27380;;0;71;;3;170000;;;0;0;0;0;0;;49.30487;1.27225;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;27013;0000;270130000;Z;27;;;;;;;2394.37
pr;mn;v;27950;;0;135;400.0;7;236000;181000.0;55000.0;0;0;0;0;0;;49.09243;1.44304;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27562;0000;275620000;Z;27;;;;;;;1748.15
pr;mn;v;27950;;0;89;400.0;6;195000;140000.0;55000.0;0;0;0;0;0;;49.09243;1.44304;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27562;0000;275620000;Z;27;;;;;;;2191.01
pr;mn;v;27950;;0;76;400.0;5;194000;139000.0;55000.0;0;0;0;0;0;;49.09243;1.44304;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27562;0000;275620000;Z;27;10.969999999999999;2.0;0.052;10.969999999999999;2.0;0.052;2552.63
pr;m;v;27730;;0;87;;5;170000;;;746;0;0;0;E;303;48.93376;1.44424;Non;;;;;0;F;;;;;;;;;;;;;a;;m;2020-04;27119;0000;271190000;Z;27;;;;;;;1954.02
pr;mn;v;27730;;0;139;357.0;7;252220;183220.0;69000.0;0;0;2;0;0;;48.93368;1.44234;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27119;0000;271190000;Z;27;;;;;;;1814.53
pr;mn;v;27730;;0;136;357.0;6;271000;202000.0;69000.0;0;0;2;0;0;;48.93368;1.44234;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27119;0000;271190000;Z;27;;;;;;;1992.65
pr;mn;v;27730;;0;115;357.0;6;236370;167370.0;69000.0;0;0;2;0;0;;48.93368;1.44234;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27119;0000;271190000;Z;27;;;;;;;2055.39
pr;mn;v;27730;;0;84;668.0;4;204445;129445.0;75000.0;0;0;0;0;0;;48.93368;1.44234;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27119;0000;271190000;Z;27;;;;;;;2433.87
pr;mn;v;27240;;0;107;641.0;5;174650;128650.0;46000.0;0;0;0;0;0;;48.86696;1.07838;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27198;0000;271980000;Z;27;;;;;;;1632.24
pr;mn;v;27220;;0;100;677.0;3;206140;146240.0;59900.0;0;0;0;0;0;;48.90376;1.2798;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27507;0000;275070000;Z;27;;;;;;;2061.4
pr;mn;v;27220;;0;105;677.0;4;211870;151970.0;59900.0;0;0;0;0;0;;48.90376;1.2798;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27507;0000;275070000;Z;27;;;;;;;2017.81
pr;mn;v;27220;;0;135;677.0;6;248930;189030.0;59900.0;0;0;0;0;0;;48.90376;1.2798;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27507;0000;275070000;Z;27;;;;;;;1843.93
pr;m;v;27220;;0;145;;7;180000;;;783;0;0;0;E;325;48.9119;1.27961;Non;;;;;0;B;;;;;;;;;;;;;a;;m;2020-04;27507;0000;275070000;Z;27;;;;;;;1241.38
pr;mn;v;27460;;0;91;500.0;6;205300;125300.0;80000.0;0;0;0;0;0;;49.32509;1.1545;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27348;0000;273480000;Z;27;;;;;;;2256.04
pr;mn;v;27600;;0;90;78000.0;5;211000;133000.0;78000.0;0;0;0;0;0;;49.14754;1.39398;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27599;0000;275990000;Z;27;;;;;;;2344.44
pr;mn;v;27600;;0;147;2100.0;5;256000;178000.0;78000.0;0;0;0;0;0;;49.14754;1.39398;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27599;0000;275990000;Z;27;;;;;;;1741.5
pr;mn;v;27120;;0;88;1210.0;4;320000;200000.0;120000.0;0;0;0;0;0;;49.03927;1.37073;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27397;0000;273970000;Z;27;;;;;;;3636.36
pr;mn;v;27310;;0;90;430.0;5;202863;157863.0;45000.0;0;0;0;0;0;;49.34824;0.81068;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27103;0000;271030000;Z;27;7.92;1.0;0.042;7.92;1.0;0.042;2254.03
pr;mn;v;27310;;0;100;430.0;6;211025;166025.0;45000.0;0;0;0;0;0;;49.34824;0.81068;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27103;0000;271030000;Z;27;;;;;;;2110.25
pr;mn;v;27310;;0;92;1500.0;5;168273;113273.0;55000.0;0;0;0;0;0;;49.37688;0.82323;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27340;0000;273400000;Z;27;;;;;;;1829.05
pr;mn;v;27400;;0;70;475.0;4;191494;131594.0;59900.0;0;0;0;0;0;;49.19249;1.24069;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27332;0000;273320000;Z;27;8.02;1.0;0.035;8.02;1.0;0.035;2735.63
pr;mn;v;27400;;0;100;629.0;6;235924;166024.0;69900.0;0;0;0;0;0;;49.19249;1.24069;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27332;0000;273320000;Z;27;;;;;;;2359.24
pr;mn;v;27600;;0;114;664.0;6;178800;119800.0;59000.0;0;0;0;0;0;;49.15828;1.34075;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27275;0102;272750102;H;27;;;;;;;1568.42
pr;mn;v;27600;;0;80;664.0;4;163900;104900.0;59000.0;0;0;0;0;0;;49.15828;1.34075;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27275;0102;272750102;H;27;;;;13.53;1.0;0.079;2048.75
pr;mn;v;27600;;0;85;664.0;4;171900;112900.0;59000.0;0;0;0;0;0;;49.15828;1.34075;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27275;0102;272750102;H;27;;;;13.53;1.0;0.08;2022.35
pr;mn;v;27600;;0;73;430.0;5;196000;144000.0;52000.0;0;0;0;0;0;;49.15828;1.34075;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27275;0102;272750102;H;27;5.14;1.0;0.023;5.14;1.0;0.023;2684.93
pr;mn;v;27600;;0;70;660.0;4;191594;131594.0;60000.0;0;0;0;0;0;;49.15828;1.34075;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;27275;0102;272750102;H;27;;;;13.53;1.0;0.059;2737.06
