type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;m;v;0;301;;9;280000;;;0;0;0;2;VI;;47.23556;6.91189;Non;3.0;;;;0;;;2.0;;;;;;;;Fioul;;Individuel;a;n;m;2020-04;25124;0000;251240000;Z;25;27.0;;;;;;;930.23
pr;m;v;0;280;2270.0;8;45000;;;0;0;0;0;VI;;47.32014;6.53669;Non;2.0;;;;0;;;;;;;;;;;;;;a;n;m;2020-04;25145;0000;251450000;Z;25;27.0;;;;;;;160.71
pr;m;v;0;270;932.0;8;395200;;;0;0;1;1;D;164;46.68586;6.13509;Non;1.0;;;;0;D;;;;;;;;;;;;;a;n;m;2020-04;25142;0000;251420000;Z;25;27.0;;;;;;;1463.7
pr;a;v;0;48;;2;55500;;;0;0;0;1;E;231;47.57152;6.76888;Oui;2.0;;1.0;;0;C;2006.0;;0.0;;;;False;74.0;1072.0;Électrique;Convecteur;Individuel;a;n;a;2020-04;70285;0101;702850101;H;70;27.0;9.41;3.0;0.098;9.41;7.0;0.098;1156.25
pr;a;v;0;66;;3;152000;;;0;0;0;1;NS;;47.33334;5.04932;Non;3.0;;;True;0;NS;2020.0;;;;;;True;36.0;;;Radiateur;Collectif;a;n;a;2020-04;21231;1704;212311704;H;21;27.0;11.24;6.0;0.059;11.02;638.0;0.057;2303.03
pr;m;v;0;135;560.0;6;139500;;;0;0;1;1;E;255.0;46.81426;4.45193;Oui;;;3.0;;0;A;1950.0;1.0;1.0;;;;;;;Électrique;;Individuel;a;n;m;2020-04;71059;0000;710590000;Z;71;27.0;;;;;;;1033.33
pr;m;v;0;172;1300.0;5;315000;;;0;0;1;1;VI;;46.81074;4.4671;Non;;;1.0;;0;;;2.0;;;;;;;;;;Individuel;a;n;m;2020-04;71059;0000;710590000;Z;71;27.0;;;;;;;1831.4
pr;a;v;0;24;;1;65000;;;0;0;0;1;E;324.0;47.35355;5.03647;Oui;2.0;;1.0;;0;C;1994.0;1.0;;;;;False;127.0;560.0;Électrique;;Individuel;a;n;a;2020-04;21231;2001;212312001;H;21;27.0;14.14;8.0;0.063;17.18;1016.0;0.076;2708.33
pr;a;v;0;31;;2;82000;;;0;0;0;1;E;284.0;47.35355;5.03647;Oui;2.0;;1.0;;0;C;1994.0;1.0;;;;;False;127.0;721.0;Électrique;;Individuel;a;n;a;2020-04;21231;2001;212312001;H;21;27.0;11.89;10.0;0.054;12.92;929.0;0.059;2645.16
pr;a;v;0;23;;1;55900;;;0;0;0;1;VI;;47.24152;6.02038;Oui;3.0;;;True;0;G;;1.0;;;True;;False;28.0;836.0;Électrique;Radiateur;Individuel;a;n;a;2020-04;25056;0402;250560402;H;25;27.0;15.22;9.0;0.075;14.54;306.0;0.072;2430.43
pr;m;v;0;350;2800.0;7;685000;;;0;0;0;0;B;61.0;47.33748;5.07368;0;1.0;;;;Nord-Sud;A;;;;True;;;;;;;Sol;Individuel;a;n;m;2020-04;21540;0198;215400198;A;21;27.0;;;;9.38;1.0;0.058;1957.14
pr;a;v;0;28;;1;61000;;;0;0;1;0;VI;;47.23394;6.03321;Non;3.0;;;False;Nord-Ouest;VI;1900.0;1.0;;;False;;False;25.0;360.0;Électrique;;Individuel;a;n;a;2020-04;25056;0104;250560104;H;25;27.0;15.79;27.0;0.087;14.54;306.0;0.08;2178.57
pr;m;v;0;420;1343.0;12;599000;;;0;0;2;1;VI;;47.48761;3.90963;Oui;3.0;;3.0;True;0;;;3.0;;;False;;;;;Gaz;;Individuel;m;n;m;2020-04;89025;0101;890250101;H;89;27.0;;;;;;;1426.19
pr;a;v;0;61;;3;210000;;;0;0;1;0;E;250.0;46.54044;6.13973;Oui;2.0;;1.0;;0;;2006.0;1.0;0.0;;False;;False;18.0;396.0;Électrique, Bois;Poêle à Bois;Individuel;a;n;a;2020-04;39059;0000;390590000;Z;39;27.0;;;;;;;3442.62
pr;a;v;1;81;;3;44000;;;0;0;0;1;C;103.0;47.01784;3.15507;Non;4.0;;1.0;;0;;;1.0;;;;;;;;;;;a;n;a;2020-04;58303;0102;583030102;H;58;27.0;;;;9.74;3.0;0.215;543.21
pr;m;v;0;250;1656.0;12;235400;;;0;0;0;0;E;;47.02323;3.08646;Oui;;;3.0;;0;;;;;;;;;;;;;;a;n;m;2020-04;58117;0101;581170101;H;58;27.0;;;;;;;941.6
pr;m;v;0;260;1600.0;8;220000;;;0;0;0;4;NS;;46.98983;3.15607;Non;1.0;;1.0;;0;;;4.0;;;;;;;;;;;a;n;m;2020-04;58194;0103;581940103;H;58;27.0;;;;;;;846.15
pr;a;v;2;87;;5;219500;;;0;0;0;1;VI;;47.23424;6.01337;Oui;5.0;;0.0;;Sud-Ouest;VI;;;0.0;;;;True;0.0;0.0;Gaz;Radiateur;;a;n;a;2020-04;25056;0302;250560302;H;25;27.0;11.45;1.0;0.054;8.94;28.0;0.042;2522.99
pr;a;v;0;75;;4;79500;;;0;0;0;1;F;;47.32197;6.82446;Non;;;;;0;;;1.0;;;;;;6.0;;;;;a;n;a;2020-04;25519;0000;255190000;Z;25;27.0;7.2;2.0;0.082;7.2;2.0;0.082;1060.0
pr;m;v;0;165;237.0;8;140000;;;0;0;1;1;F;;47.32124;6.82371;Non;;;1.0;;0;A;;1.0;;;;;;;;Fioul;;Individuel;a;n;m;2020-04;25519;0000;255190000;Z;25;27.0;;;;;;;848.48
pr;m;v;0;160;94.0;8;175000;;;0;0;2;0;D;;47.31906;6.81522;Oui;3.0;;;;0;;;;;;;;;;;;;;a;n;m;2020-04;25519;0000;255190000;Z;25;27.0;;;;;;;1093.75
pr;m;v;0;140;711.0;8;88000;;;0;0;1;0;VI;;47.32124;6.82371;Non;;;2.0;;0;;;1.0;;;;;;;;;;;a;n;m;2020-04;25519;0000;255190000;Z;25;27.0;;;;;;;628.57
pr;m;v;0;200;1000.0;8;285000;;;0;0;0;0;0;;47.23902;5.20519;0;;;;;Sud-Est-Ouest;;;;;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-04;21656;0000;216560000;Z;21;27.0;;;;;;;1425.0
pr;a;v;0;74;;4;117000;;;0;0;0;0;D;;47.24952;6.03691;Oui;;;1.0;;0;;;;;;;;;309.0;2106.0;;;;a;n;a;2020-04;25056;0504;250560504;H;25;27.0;8.78;5.0;0.067;9.32;118.0;0.071;1581.08
pr;m;v;0;125;11.0;6;249500;;;0;0;0;1;VI;;47.29044;6.59254;Non;1.0;;;;0;;;1.0;;;;;;;;;;;a;n;m;2020-04;25529;0000;255290000;Z;25;27.0;;;;;;;1996.0
pr;m;v;0;95;2600.0;4;165000;;;0;0;0;1;VI;;47.01164;5.27505;Non;;;10.0;;0;VI;1850.0;1.0;;;;;;;;Fioul;;Individuel;a;n;m;2020-04;21637;0000;216370000;Z;21;27.0;;;;;;;1736.84
pr;m;v;0;220;480.0;7;295000;;;0;0;1;1;VI;;47.29044;6.59254;Non;;;;;0;;;3.0;;;;;;;;;;Individuel;a;n;m;2020-04;25529;0000;255290000;Z;25;27.0;;;;;;;1340.91
pr;m;v;0;125;1110.0;6;270000;;;0;0;0;1;VI;;47.29328;6.58585;Oui;;;;;0;;;1.0;;;;;;;;;;;a;n;m;2020-04;25529;0000;255290000;Z;25;27.0;;;;;;;2160.0
pr;m;v;0;115;671.0;5;207000;;;0;0;1;1;C;137;47.93595;3.33879;Non;1.0;;;False;0;C;2005.0;3.0;1.0;;;;;;;Gaz;Radiateur;;a;n;m;2020-04;89003;0000;890030000;Z;89;27.0;;;;;;;1800.0
pr;m;v;0;125;;5;250000;;;0;0;0;2;NS;;47.11721;3.10051;Oui;;;1.0;;0;;;2.0;;;True;;;;;;;;a;n;m;2020-04;58067;0000;580670000;Z;58;27.0;;;;;;;2000.0
pr;a;v;1;98;;5;91800;;;0;0;0;1;C;;47.29044;6.59254;Non;;;;;0;D;;1.0;;;;;;12.0;;Gaz;;;a;n;a;2020-04;25529;0000;255290000;Z;25;27.0;;;;;;;936.73
pr;m;v;0;100;1134.0;4;39000;;;0;0;0;0;NS;;47.29328;6.58585;Oui;1.0;;;;0;;;;;;;;;;;;;;a;n;m;2020-04;25529;0000;255290000;Z;25;27.0;;;;;;;390.0
pr;m;v;0;115;957.0;5;235000;;;0;0;0;0;0;;47.4084;2.92506;Oui;;;1.0;;0;;;;;;;;;;;;;Individuel;a;n;m;2020-04;58086;0101;580860101;H;58;27.0;;;;6.53;1.0;0.038;2043.48
pr;m;v;0;120;1000.0;7;98000;;;0;0;1;0;VI;;47.34899;6.66591;Non;;;;;0;;;1.0;;;;;;;;;;;a;n;m;2020-04;25583;0000;255830000;Z;25;27.0;;;;;;;816.67
pr;m;v;0;114;440.0;6;364000;;;0;0;1;1;VI;;47.05027;6.59956;Non;1.0;;2.0;;0;;;2.0;;;;;;;;;;;a;n;m;2020-04;25411;0101;254110101;H;25;27.0;;;;;;;3192.98
pr;m;v;0;170;630.0;8;140000;;;0;0;1;1;D;194;46.67363;4.37282;Non;3.0;;;;0;F;;2.0;;;False;;;;;Fioul;;Individuel;m;n;m;2020-04;71306;0109;713060109;H;71;27.0;;;;;;;823.53
pr;a;v;4;58;;3;50000;;;0;1;0;1;D;163;46.78766;4.8464;Oui;10.0;;0.0;;0;C;1976.0;1.0;0.0;;False;;False;108.0;2200.0;Gaz;;Collectif;a;n;a;2020-04;71076;0113;710760113;H;71;27.0;9.62;8.0;0.134;9.02;92.0;0.125;862.07
pr;a;v;1;77;;3;90000;;;0;0;1;0;D;229.0;46.95391;4.30174;Non;;;;True;0;C;;1.0;;;;;False;2.0;808.0;Électrique;Radiateur;Individuel;a;n;a;2020-04;71014;0103;710140103;H;71;27.0;8.25;3.0;0.085;7.71;14.0;0.079;1168.83
pr;a;v;0;54;;3;75000;;;0;0;0;1;D;;46.95725;4.29997;Non;;;1.0;;0;;;1.0;;;;;;;;;;;a;n;a;2020-04;71014;0103;710140103;H;71;27.0;8.25;3.0;0.071;7.71;14.0;0.067;1388.89
pr;m;v;0;189;;7;299000;;;0;0;0;1;D;223;47.44991;6.58088;Oui;1.0;;;;0;E;;2.0;;;;;;;;;;Individuel;a;n;m;2020-04;25315;0000;253150000;Z;25;27.0;;;;;;;1582.01
pr;m;v;0;200;8000.0;8;60000;;;0;0;0;0;VI;;47.2985;6.77194;Non;1.0;;;;0;;;;;;;;;;;;;;a;n;m;2020-04;25244;0000;252440000;Z;25;27.0;;;;;;;300.0
pr;m;v;0;200;1131.0;8;385000;;;0;0;0;1;VI;;47.23416;6.87134;Oui;2.0;;3.0;;0;;;2.0;;;;;;;;;;;a;n;m;2020-04;25193;0000;251930000;Z;25;27.0;;;;;;;1925.0
pr;m;v;0;70;558.0;4;109000;;;0;0;1;0;F;;47.28552;6.14489;Oui;1.0;;2.0;;0;D;;1.0;;;;;;;;Gaz;;Individuel;a;n;m;2020-04;25575;0000;255750000;Z;25;27.0;;;;;;;1557.14
pr;m;v;0;200;972.0;3;88500;;;0;0;0;1;F;;47.27986;6.15309;Oui;1.0;;2.0;;0;B;;1.0;;;;;;;;;;;a;n;m;2020-04;25575;0000;255750000;Z;25;27.0;;;;;;;442.5
pr;m;v;0;115;1636.0;5;145000;;;0;0;1;1;C;117;47.07005;3.20236;Non;;;;;0;D;;2.0;;;False;;;;;Gaz;;Individuel;m;n;m;2020-04;58300;0000;583000000;Z;58;27.0;;;;;;;1260.87
pr;m;v;0;124;937.0;6;249600;;;0;0;0;1;C;139;47.52428;6.66081;Oui;1.0;;1.0;;sud-ouest;E;;2.0;;;False;;;;;Fioul;;Individuel;m;n;m;2020-04;25022;0000;250220000;Z;25;27.0;;;;;;;2012.9
pr;a;v;1;123;;4;549700;;;0;0;0;1;VI;;47.07861;6.692;Non;;;1.0;True;0;;;1.0;;;;;;2.0;;;;;a;n;a;2020-04;25321;0000;253210000;Z;25;27.0;;;;;;;4469.11
pr;a;v;0;123;;3;512800;;;0;0;0;1;VI;;47.07861;6.692;Non;;;1.0;True;0;;;1.0;;;;;;2.0;;;;;a;n;a;2020-04;25321;0000;253210000;Z;25;27.0;10.0;1.0;0.029;10.0;1.0;0.029;4169.11
pr;a;v;5;92;;5;94000;;;0;1;1;0;VI;;46.49096;3.98952;Oui;5.0;;1.0;;Sud;;;1.0;;;;;False;108.0;2886.0;;;Collectif;a;n;a;2020-04;71176;0101;711760101;H;71;27.0;;;;3.47;2.0;0.041;1021.74
pr;m;v;0;161;;6;499000;;;0;0;1;1;VI;;46.76883;6.36041;Non;;;3.0;;0;;;3.0;;;;;;;;Fioul;;Individuel;a;n;m;2020-04;25380;0000;253800000;Z;25;27.0;;;;;;;3099.38
pr;m;v;0;188;13737.0;7;321800;;;0;0;0;1;0;;47.16351;3.07953;Non;2.0;;8.0;True;Nord-Sud;;1880.0;2.0;1.0;;;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-04;58056;0000;580560000;Z;58;27.0;;;;;;;1711.7
pr;m;v;0;91;1314.0;5;160000;;;0;0;0;0;D;207;48.26056;3.32467;Non;2.0;;;False;0;B;;;;;;;;;;;;Individuel;a;n;m;2020-04;89399;0000;893990000;Z;89;27.0;;;;;;;1758.24
pr;a;v;1;77;;5;117000;;;0;0;0;0;0;;47.30854;5.00834;0;4.0;;;;Est-Ouest;;;;;True;True;;;;2760.0;Gaz;Radiateur;Collectif;a;n;a;2020-04;21231;1001;212311001;H;21;27.0;;;;10.12;64.0;0.08;1519.48
pr;m;v;0;124;700.0;5;369000;;;0;0;1;1;VI;;47.31269;5.00933;Oui;;;;;0;VI;2008.0;1.0;1.0;;False;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-04;21231;1001;212311001;H;21;27.0;;;;10.22;18.0;0.041;2975.81
pr;a;v;1;53;;3;82000;;;0;0;0;0;0;;47.30854;5.00834;0;4.0;;;;Est-Ouest;;;;;True;True;;;;1740.0;Gaz;Radiateur;Collectif;a;n;a;2020-04;21231;1001;212311001;H;21;27.0;11.48;13.0;0.089;11.02;638.0;0.085;1547.17
pr;a;v;999;62;;4;94300;;;0;0;0;0;0;;47.30854;5.00834;0;4.0;;;;Est-Ouest;;;;;True;True;;;;;Gaz;Radiateur;Collectif;a;n;a;2020-04;21231;1001;212311001;H;21;27.0;;;;9.69;242.0;0.076;1520.97
pr;a;v;1;68;;4;129900;;;0;0;0;0;0;;47.31125;5.01384;Oui;4.0;;;;Nord-Sud;;;;;;;;;;1284.0;Gaz;;Individuel, Central;a;n;a;2020-04;21231;1003;212311003;H;21;27.0;10.61;1.0;0.067;9.69;242.0;0.061;1910.29
pr;m;v;0;110;;5;249000;;;0;0;0;0;G;496.97;47.25551;4.97652;0;;;;;Nord-Sud;G;;;;;;;;;;;;;a;n;m;2020-04;21200;0000;212000000;Z;21;27.0;;;;;;;2263.64
pr;m;v;0;107;65.0;5;205000;;;0;0;1;1;C;112;47.47997;5.13873;Oui;2.0;;;True;0;D;1701.0;2.0;1.0;;;;;2.0;;Gaz;Radiateur;Individuel;a;n;m;2020-04;21290;0000;212900000;Z;21;27.0;;;;;;;1915.89
pr;m;v;0;127;;6;202000;;;0;0;0;1;VI;;46.73251;5.89832;Non;1.0;;2.0;;0;;;1.0;;;;;;;;Fioul;;Individuel;a;n;m;2020-04;39389;0000;393890000;Z;39;27.0;;;;;;;1590.55
pr;m;v;0;103;1080.0;6;145000;;;0;0;0;1;VI;;46.71842;3.34347;Non;;;;;0;;;1.0;;;False;;;;;Électrique;;Individuel;m;n;m;2020-04;58104;0000;581040000;Z;58;27.0;;;;;;;1407.77
pr;m;v;0;170;1387.0;4;274000;;;0;0;2;0;VI;;47.58829;5.87534;Non;1.0;;;;0;;;;;;;;;;;;;;a;n;m;2020-04;70492;0000;704920000;Z;70;27.0;;;;;;;1611.76
pr;m;v;0;173;;6;280000;;;0;0;0;1;NS;;46.74667;4.20889;Non;1.0;;1.0;;0;;;2.0;;;;;;;;;;;a;n;m;2020-04;71411;0000;714110000;Z;71;27.0;;;;;;;1618.5
pr;m;v;0;81;;4;189400;;;0;0;0;0;0;;47.55971;6.85204;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;90022;0000;900220000;Z;90;27.0;;;;;;;2338.27
pr;m;v;0;81;;4;174450;;;0;0;0;0;0;;47.51099;7.00862;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;90033;0101;900330101;H;90;27.0;;;;;;;2153.7
pr;m;v;0;88;;5;193400;;;0;0;0;0;0;;47.55971;6.85204;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;90022;0000;900220000;Z;90;27.0;;;;;;;2197.73
pr;mn;v;0;90;1214.0;4;190000;;;0;0;1;0;0;;46.68045;5.11421;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71319;0000;713190000;Z;71;27.0;;;;;;;2111.11
pr;m;v;0;70;;3;89500;;;0;0;1;2;NS;;47.17102;3.02975;Non;1.0;;;;0;;;2.0;;;;;;;;;;;a;n;m;2020-04;58059;0102;580590102;H;58;27.0;7.8;1.0;0.073;7.8;1.0;0.073;1278.57
pr;m;v;0;70;2760.0;4;65990;;;0;0;0;0;VI;;47.23681;3.04444;Oui;;;;;0;;;1.0;;;False;;;;;;;;m;n;m;2020-04;58302;0000;583020000;Z;58;27.0;;;;;;;942.71
pr;mn;v;0;126;2000.0;6;307000;;;0;0;1;0;0;;47.16475;5.74408;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;39190;0000;391900000;Z;39;27.0;;;;;;;2436.51
pr;mn;v;0;76;451.0;5;170000;124000.0;46000.0;0;0;0;0;0;;47.10391;4.94441;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;21506;0000;215060000;Z;21;27.0;;;;;;;2236.84
pr;m;v;0;70;141.0;2;76000;;;0;0;0;0;E;286.0;47.24516;5.21588;Oui;;;;;0;C;;;;;;;;;;Électrique;Convecteur;;a;n;m;2020-04;21292;0101;212920101;H;21;27.0;;;;;;;1085.71
pr;m;v;0;70;;2;70000;;;322;0;0;0;E;286;47.23887;5.2235;Non;;;;;0;C;;;;;;;;;;;;;a;;m;2020-04;21292;0101;212920101;H;21;27.0;;;;;;;1000.0
pr;a;v;0;64;;3;210000;;;0;0;0;1;B;89;47.21889;6.01535;Oui;3.0;;1.0;False;0;C;2011.0;1.0;1.0;;False;;True;82.0;1103.0;Gaz;Radiateur;Individuel;a;n;a;2020-04;25056;0201;250560201;H;25;27.0;10.64;1.0;0.039;10.42;208.0;0.038;3281.25
pr;a;v;0;64;;3;210000;;;874;0;0;0;B;89;47.2191;6.01471;Oui;;;;;0;C;;;;;;;;82.0;;;;;a;;a;2020-04;25056;0201;250560201;H;25;27.0;10.64;1.0;0.039;10.42;208.0;0.038;3281.25
pr;a;v;1;69;;3;100300;;;0;0;0;0;D;167.0;47.07143;4.88451;Oui;;;;False;0;E;2004.0;;;;False;;False;;;Gaz;;Individuel;a;n;a;2020-04;21606;0000;216060000;Z;21;27.0;;;;;;;1453.62
pr;a;v;0;69;;3;100000;;;422;0;0;0;D;167;47.07136;4.88401;Oui;;;;;0;E;;;;;;;;;;;;;a;;a;2020-04;21606;0000;216060000;Z;21;27.0;;;;;;;1449.28
pr;mn;v;0;80;515.0;5;179900;109500.0;70400.0;0;0;0;0;0;;46.90096;4.77447;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;71073;0102;710730102;H;71;27.0;6.86;1.0;0.037;6.86;1.0;0.037;2248.75
pr;a;v;0;121;;4;480000;;;1987;0;0;0;D;214;47.02398;4.83827;Oui;;;;;0;C;;;;;;;;72.0;;;;;a;;a;2020-04;21054;0106;210540106;H;21;27.0;9.81;1.0;0.03;8.22;11.0;0.025;3966.94
pr;m;v;0;160;;7;440000;;;1843;0;0;0;D;177;47.02398;4.83827;Oui;;;;;0;E;;;;;;;;;;;;;a;;m;2020-04;21054;0106;210540106;H;21;27.0;;;;;;;2750.0
pr;mn;v;0;96;782.0;4;265000;;;0;0;0;0;0;;47.02564;4.84051;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;21054;0106;210540106;H;21;27.0;10.65;1.0;0.046;11.62;2.0;0.051;2760.42
pr;mn;v;0;99;720.0;6;253500;;;0;0;2;0;0;;47.25061;6.18;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;25418;0000;254180000;Z;25;27.0;;;;;;;2560.61
pr;mn;v;0;93;850.0;6;256059;191059.0;65000.0;0;0;0;0;0;;47.26986;6.21675;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;25437;0000;254370000;Z;25;27.0;;;;;;;2753.32
pr;a;v;0;90;;4;170000;;;0;0;0;1;B;72.0;47.32781;5.02217;Oui;5.0;;;True;0;C;1972.0;1.0;;;;;True;19.0;2320.0;;Radiateur;;a;n;a;2020-04;21231;1401;212311401;H;21;27.0;11.38;5.0;0.072;9.69;242.0;0.062;1888.89
pr;a;v;0;134;;1;135000;;;0;0;0;0;0;;47.32672;5.01546;0;;;;;Sud;;;;;;;;;;600.0;;;;a;n;a;2020-04;21231;1401;212311401;H;21;27.0;14.08;4.0;0.168;17.18;1016.0;0.205;1007.46
pr;a;v;0;41;;2;155000;;;0;0;0;0;0;;47.33207;5.01645;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;21231;1401;212311401;H;21;27.0;13.07;15.0;0.041;12.92;929.0;0.041;3780.49
pr;mn;v;0;60;1343.0;1;137224;94224.0;43000.0;0;0;0;0;0;;48.02566;3.26528;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;89348;0000;893480000;Z;89;27.0;10.67;1.0;0.056;10.67;1.0;0.056;2287.07
pr;mn;v;0;60;878.0;1;134124;94224.0;39900.0;0;0;0;0;0;;48.17628;3.14395;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;89180;0000;891800000;Z;89;27.0;;;;;;;2235.4
pr;mn;v;0;60;1100.0;4;129900;94900.0;35000.0;0;0;0;0;0;;48.2061;3.1583;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;89450;0000;894500000;Z;89;27.0;;;;;;;2165.0
pr;m;v;0;250;;9;370000;;;1534;0;0;0;C;146;47.77858;3.64949;Non;;;;;0;D;;;;;;;;;;;;;a;;m;2020-04;89319;0000;893190000;Z;89;27.0;;;;;;;1480.0
