type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;pi;09000;;0;42;;2;70000;;;306;0;0;0;A;11;42.96413;1.60523;Oui;;;;;0;G;;;;;;;;64.0;;;;;a;;a;2020-04;09122;0101;091220101;H;09
pr;m;v;09240;;0;204;;6;80000;;;372;0;0;0;E;248;43.0126;1.42795;Non;;;;;0;F;;;;;;;;;;;;;a;;m;2020-04;09042;0000;090420000;Z;09
pr;m;v;09400;09306;0;430;3000.0;9;484000;;;0;1;3;0;C;106.0;42.84496;1.60478;Non;1.0;;;;sud-est;A;;3.0;;;False;;;;;;;Individuel;m;n;m;2020-03;09306;0000;093060000;Z;09
pr;m;v;09400;09306;0;250;4156.0;9;239200;;;0;0;1;1;VI;;42.84705;1.59979;Non;1.0;;1.0;True;sud-est;;;3.0;;;False;;;;;Bois;;Individuel;m;n;m;2020-03;09306;0000;093060000;Z;09
pr;m;v;09400;09306;0;140;50.0;6;129900;;;0;0;1;1;VI;;42.84583;1.61786;Non;2.0;;1.0;;sud-est;;;2.0;;;False;;;;;Bois;;;m;n;m;2020-03;09306;0000;093060000;Z;09
pr;m;v;09400;09306;0;82;416.0;4;146000;;;0;1;1;0;D;228.0;42.85677;1.60731;Non;1.0;;;;Nord-Sud;B;;2.0;;;False;;;;;Bois;;Individuel;m;n;m;2020-03;09306;0000;093060000;Z;09
pr;m;v;09400;09306;0;305;334.0;12;234000;;;0;1;2;1;0;;42.84994;1.5993;Non;4.0;;;False;0;;1800.0;3.0;;;;;;;;;;;a;n;m;2020-03;09306;0000;093060000;Z;09
pr;a;v;09100;09225;0;78;;3;69000;;;0;1;0;1;D;213.0;43.11526;1.60857;Oui;4.0;;;True;0;E;1970.0;1.0;;;False;;False;14.0;1891.0;Gaz;Radiateur;Individuel;a;n;a;2020-03;09225;0101;092250101;H;09
pr;a;l;09100;09225;3;17;;1;360;;;0;0;0;1;E;312;43.11593;1.6136;0;3.0;;;;0;C;;;;;;;;;;;;Individuel;a;n;a;2020-03;09225;0101;092250101;H;09
pr;a;l;09100;09225;0;15;;1;280;;;0;0;1;0;F;359;43.1151;1.61189;0;;;;;0;C;;1.0;;;;;;;;Électrique;;Individuel;a;n;a;2020-03;09225;0101;092250101;H;09
pr;a;l;09100;09225;0;44;;2;350;;;0;0;0;1;D;177;43.11534;1.61058;0;;;;False;0;E;;1.0;;;False;;False;;;Gaz;;Individuel;a;n;a;2020-03;09225;0101;092250101;H;09
