DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
50;50002;pr;a;a;v;1;E;41.0;67000.0;1634.15;12.61;0.093;0.0;1.0;0.0;1
50;50002;pr;a;a;v;2;D;51.0;70750.0;1397.0;8.92;0.077;0.5;0.0;1.0;2
50;50002;pr;a;a;v;2;E;48.0;71000.0;1488.4;8.92;0.072;0.0;0.0;1.0;4
50;50002;pr;a;a;v;3;D;54.0;79750.0;1468.35;10.2;0.084;0.17;0.0;0.83;6
50;50002;pr;a;a;v;3;E;62.0;84000.0;1354.84;10.2;0.09;0.5;0.0;1.0;2
50;50002;pr;a;a;v;5;D;140.0;146720.0;1048.0;;;1.0;1.0;1.0;1
50;50002;pr;a;a;v;6;D;60.0;139500.0;2325.0;;;0.0;0.0;0.0;1
50;50002;pr;a;m;v;2;VI;40.0;107500.0;2687.5;;;0.0;0.0;0.0;1
50;50002;pr;a;m;v;3;0;70.0;165500.0;2364.29;9.55;0.048;0.0;1.0;1.0;1
50;50002;pr;a;m;v;3;D;69.0;114500.0;1659.42;9.55;0.069;0.0;0.0;1.0;1
50;50002;pr;a;m;v;3;E;69.0;115500.0;1673.91;9.55;0.068;0.0;0.0;1.0;1
50;50002;pr;a;m;v;4;D;105.0;149500.0;1423.81;;;0.0;0.0;1.0;1
50;50002;pr;a;m;v;4;E;82.0;136000.0;1658.54;;;0.0;0.0;1.0;1
50;50002;pr;a;m;v;5;D;117.0;160049.5;1490.41;6.59;0.053;0.0;1.17;0.83;6
50;50002;pr;a;m;v;5;F;90.0;139750.0;1552.78;6.59;0.051;0.0;0.0;1.0;1
50;50002;pr;a;m;v;6;C;117.0;164000.0;1401.71;7.72;0.066;0.0;0.0;1.0;1
50;50002;pr;a;m;v;6;D;135.0;221550.0;1641.11;7.72;0.056;0.0;0.0;1.0;1
50;50002;pr;a;m;v;6;E;119.5;169825.0;1416.1;7.72;0.066;0.5;1.5;0.5;2
50;50002;pr;a;m;v;7;D;158.0;218385.0;1382.18;;;0.0;2.0;0.0;1
50;50002;pr;a;m;v;8;C;210.0;318000.0;1514.29;5.56;0.044;0.0;2.0;1.0;1
50;50002;pr;a;m;v;8;D;166.5;230900.0;1385.88;5.56;0.048;0.0;1.5;0.5;2
50;50002;pr;a;m;v;9;D;171.0;249500.0;1459.06;;;0.0;1.0;1.0;1
50;50002;pr;cm;m;v;5;0;123.0;170800.0;1388.62;6.59;0.057;0.0;0.0;2.0;1
50;50002;pr;m;m;v;4;D;119.0;116500.0;978.99;;;0.0;0.0;0.0;1
50;50003;pr;a;m;v;5;E;100.0;295400.0;2954.0;;;0.0;2.0;0.0;1
50;50003;pr;a;m;v;6;D;161.0;367500.0;2322.52;;;0.0;1.5;0.5;2
50;50003;pr;a;m;v;6;VI;160.0;572000.0;3575.0;;;0.0;0.0;0.0;1
50;50003;pr;a;m;v;8;F;195.0;381000.0;1953.85;;;0.0;2.0;0.0;1
50;50003;pr;m;m;v;6;D;140.0;363965.0;2599.75;;;0.0;1.0;1.0;1
50;50004;pr;a;m;v;4;0;90.0;121500.0;1350.0;8.55;0.076;0.0;0.0;1.0;1
50;50004;pr;cm;m;v;5;0;102.0;170900.0;1675.49;;;0.0;0.0;1.0;1
50;50006;pr;a;m;v;10;C;186.0;223500.0;1201.61;;;0.0;0.0;2.0;1
50;50008;pr;a;m;v;11;C;260.0;634400.0;2440.0;;;0.0;1.0;1.0;1
50;50008;pr;a;m;v;4;D;132.0;196000.0;1484.85;;;0.0;0.0;1.0;1
50;50008;pr;a;m;v;5;E;77.5;239000.0;3086.66;;;0.0;0.5;0.0;2
50;50008;pr;a;m;v;6;D;115.0;194500.0;1691.3;;;0.0;1.0;1.0;1
50;50008;pr;a;m;v;7;D;165.0;319000.0;1933.33;;;0.0;0.0;1.0;1
50;50008;pr;a;m;v;8;D;230.0;275000.0;1195.65;;;0.0;2.0;1.0;1
50;50013;pr;a;m;v;5;D;204.0;300000.0;1470.59;;;0.0;0.0;0.0;1
50;50013;pr;a;m;v;6;0;90.0;142500.0;1583.33;;;0.0;1.0;0.0;1
50;50013;pr;a;m;v;6;VI;181.0;118000.0;651.93;;;0.0;1.0;0.0;1
50;50015;pr;a;m;v;2;NS;40.0;15000.0;375.0;;;0.0;0.0;0.0;1
50;50015;pr;a;m;v;3;VI;109.0;74000.0;678.9;;;0.0;0.0;1.0;1
50;50015;pr;a;m;v;4;VI;95.0;199000.0;2094.74;;;0.0;0.0;0.0;1
50;50015;pr;a;m;v;6;C;167.0;290000.0;1736.53;;;0.0;0.0;1.0;1
50;50015;pr;a;m;v;6;D;133.0;139000.0;1045.11;;;0.0;1.0;1.0;1
50;50016;pr;a;m;v;5;VI;135.0;149500.0;1107.41;;;0.0;2.0;1.0;1
50;50016;pr;m;m;v;9;D;172.0;130990.0;761.57;;;0.0;2.0;0.0;1
50;50022;pr;a;m;v;3;NS;147.0;39000.0;265.31;;;0.0;0.0;0.0;1
50;50025;pr;a;a;v;1;VI;26.0;55000.0;2115.38;10.95;0.062;0.0;0.0;1.0;1
50;50025;pr;a;a;v;3;A;81.0;227500.0;2810.96;8.22;0.035;0.0;0.0;0.0;2
50;50025;pr;a;a;v;3;D;67.0;92000.0;1373.13;8.22;0.072;0.0;0.0;1.0;1
50;50025;pr;a;a;v;4;C;109.0;195000.0;1788.99;6.83;0.046;0.0;1.0;0.0;1
50;50025;pr;a;a;v;4;D;86.0;74000.0;860.47;6.83;0.086;0.0;0.0;1.0;3
50;50025;pr;a;m;v;10;NS;300.0;420000.0;1400.0;;;0.0;0.0;2.0;1
50;50025;pr;a;m;v;12;D;330.0;517000.0;1566.67;;;0.0;2.0;0.0;1
50;50025;pr;a;m;v;13;E;312.0;244000.0;782.05;;;0.0;0.0;1.0;1
50;50025;pr;a;m;v;13;NS;500.0;985000.0;1970.0;;;0.0;2.0;2.0;1
50;50025;pr;a;m;v;4;B;114.0;307500.0;2697.37;7.75;0.034;0.0;2.0;1.0;1
50;50025;pr;a;m;v;4;VI;70.0;87000.0;1242.86;7.75;0.075;0.0;0.0;1.0;1
50;50025;pr;a;m;v;5;D;90.0;171000.0;1900.0;6.19;0.039;0.0;0.0;1.0;1
50;50025;pr;a;m;v;5;E;89.0;87500.0;983.15;6.19;0.076;0.0;0.0;1.0;1
50;50025;pr;a;m;v;6;C;119.0;194000.0;1630.25;;;0.0;1.0;1.0;1
50;50025;pr;a;m;v;6;D;119.0;277000.0;2327.73;;;0.0;2.0;0.0;1
50;50025;pr;a;m;v;6;NS;111.0;235000.0;2117.12;;;0.0;1.0;1.0;1
50;50025;pr;a;m;v;6;VI;131.0;235000.0;1793.89;;;0.0;1.0;1.0;1
50;50025;pr;a;m;v;7;D;166.0;111500.0;671.69;;;0.0;1.0;1.0;1
50;50025;pr;a;m;v;8;VI;180.0;195000.0;1083.33;;;0.0;0.0;2.0;1
50;50025;pr;a;m;v;9;C;144.0;240000.0;1666.67;;;0.0;2.0;1.0;1
50;50025;pr;a;m;v;9;D;302.5;543500.0;1798.63;;;0.0;3.0;0.0;2
50;50025;pr;m;m;v;10;A;290.0;363965.0;1255.05;;;0.0;1.0;0.0;2
50;50025;pr;m;m;v;5;E;100.0;155990.0;1559.9;6.19;0.048;0.0;1.0;0.0;1
50;50025;pr;m;m;v;6;C;104.0;189261.0;1819.82;;;0.0;1.0;1.0;1
