type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;mn;v;77440;;0;122;320.0;6;224580;168580.0;56000.0;0;0;0;0;0;;49.05104;2.97971;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;77476;0000;774760000;Z;77
pr;m;v;77700;;0;95;;5;405000;;;0;0;0;0;0;;48.88128;2.79634;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;77132;0000;771320000;Z;77
pr;m;v;77700;;0;92;;5;405000;;;0;0;0;0;0;;48.88128;2.79634;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;77132;0000;771320000;Z;77
pr;a;v;77410;;0;42;;2;180000;;;780;0;0;0;0;;48.94585;2.68836;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;77118;0103;771180103;H;77
pr;a;v;77410;;0;82;;4;320000;;;1348;0;0;0;0;;48.94585;2.68836;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;77118;0103;771180103;H;77
pr;mn;v;77930;;0;115;650.0;6;312250;153250.0;159000.0;0;0;0;0;0;;48.44611;2.54293;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;77185;0000;771850000;Z;77
pr;m;v;77700;;0;69;;3;299000;;;0;0;0;0;0;;48.88128;2.79634;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;77132;0000;771320000;Z;77
pr;m;v;77700;;0;70;;3;289000;;;0;0;0;0;0;;48.88128;2.79634;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;77132;0000;771320000;Z;77
pr;mn;v;77144;;0;125;400.0;6;350000;;;0;0;0;0;0;;48.86631;2.7504;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;77307;0000;773070000;Z;77
pr;a;v;77144;;0;63;;3;240000;;;1031;0;0;0;0;;48.87069;2.76036;Non;;;;;0;;;;;;;;;300.0;;;;;a;;a;2020-04;77307;0000;773070000;Z;77
pr;mn;v;77780;;0;120;480.0;6;242306;146306.0;96000.0;0;0;0;0;0;;48.33788;2.69884;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;77048;0000;770480000;Z;77
pr;mn;v;77780;;0;142;645.0;6;567700;;;0;0;0;0;0;;48.33788;2.69884;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;77048;0000;770480000;Z;77
pr;mn;v;77780;;0;149;645.0;6;573800;;;0;0;0;0;0;;48.33788;2.69884;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;77048;0000;770480000;Z;77
pr;m;v;77230;;0;94;;5;255000;;;0;0;0;0;0;;49.05033;2.66447;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;77259;0000;772590000;Z;77
pr;m;v;77230;;0;96;;5;255000;;;0;0;0;0;0;;49.05033;2.66447;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;77259;0000;772590000;Z;77
pr;m;v;77230;;0;91;;5;259000;;;0;0;0;0;0;;49.05033;2.66447;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;77259;0000;772590000;Z;77
pr;m;v;77230;;0;115;;6;319000;;;0;0;0;0;0;;49.05033;2.66447;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;77259;0000;772590000;Z;77
pr;m;v;77230;;0;95;;5;255000;;;0;0;0;0;0;;49.05033;2.66447;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;77259;0000;772590000;Z;77
pr;mn;v;77540;;0;80;500.0;5;241000;139000.0;102000.0;0;0;0;0;0;;48.6839;2.96119;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;77393;0000;773930000;Z;77
pr;mn;v;77710;;0;75;1330.0;5;187902;122902.0;65000.0;0;0;0;0;0;;48.27159;2.8691;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;77504;0000;775040000;Z;77
pr;mn;v;77140;;0;146;1385.0;4;251887;174887.0;77000.0;0;0;0;0;0;;48.27593;2.72446;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;77156;0000;771560000;Z;77
pr;mn;v;77140;;0;98;1385.0;5;200982;123982.0;77000.0;0;0;0;0;0;;48.27593;2.72446;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;77156;0000;771560000;Z;77
pr;mn;v;77140;;0;117;1385.0;4;247113;170113.0;77000.0;0;0;0;0;0;;48.27593;2.72446;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;77156;0000;771560000;Z;77
pr;mn;v;77140;;0;164;1385.0;4;264196;187196.0;77000.0;0;0;1;0;0;;48.27593;2.72446;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;77156;0000;771560000;Z;77
pr;mn;v;77140;;0;120;1385.0;5;223443;146443.0;77000.0;0;0;1;0;0;;48.27593;2.72446;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;77156;0000;771560000;Z;77
pr;mn;v;77140;;0;150;1385.0;5;270991;193991.0;77000.0;0;0;0;0;0;;48.27593;2.72446;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;77156;0000;771560000;Z;77
pr;a;l;77190;;0;35;;2;600;;;0;0;0;0;0;;48.5252;2.63513;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;77152;0204;771520204;D;77
