DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
33;33001;pr;a;m;v;3;D;62.0;139000.0;2241.94;;;0.0;1.0;0.0;1
33;33001;pr;a;m;v;4;VI;110.0;192000.0;1609.85;;;0.0;0.33;0.33;3
33;33001;pr;a;m;v;5;0;115.5;159375.0;1393.84;8.56;0.076;0.0;0.5;0.5;2
33;33001;pr;a;m;v;5;B;110.0;234000.0;2127.27;8.56;0.048;0.0;0.0;1.0;1
33;33001;pr;a;m;v;5;D;178.0;399000.0;2241.57;8.56;0.045;0.0;1.0;0.0;3
33;33001;pr;a;m;v;5;E;122.0;160000.0;1311.48;8.56;0.078;0.0;2.0;0.0;1
33;33001;pr;a;m;v;5;NS;230.0;380000.0;1652.17;8.56;0.062;0.0;0.0;0.0;1
33;33001;pr;a;m;v;5;VI;122.0;139750.0;1145.49;8.56;0.09;0.0;1.0;1.0;1
33;33001;pr;a;m;v;6;C;145.0;230000.0;1495.0;;;0.0;0.33;1.0;3
33;33001;pr;a;m;v;6;NS;166.0;246100.0;1482.53;;;0.0;0.0;0.0;1
33;33001;pr;cm;an;v;4;0;80.0;165340.0;2066.75;;;0.0;0.0;0.0;1
33;33001;pr;cm;an;v;5;0;78.0;145875.0;1870.19;;;0.0;0.0;0.0;1
33;33001;pr;cm;m;v;4;0;87.5;164204.0;1876.26;;;0.0;0.0;0.0;2
33;33001;pr;cm;m;v;4;A;93.0;163100.0;1753.76;;;0.0;0.0;0.0;1
33;33001;pr;cm;m;v;5;0;99.0;179135.0;1809.44;8.56;0.057;0.0;0.0;0.0;1
33;33001;pr;cm;m;v;5;A;121.0;231200.0;1910.74;8.56;0.054;0.0;0.0;0.0;1
33;33001;pr;cm;m;v;6;0;102.0;173495.0;1700.93;;;0.0;0.0;0.0;1
33;33001;pr;cm;m;v;7;0;146.0;224955.0;1540.79;;;0.0;0.0;0.0;1
