type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;a;v;1;117;;5;184000;;;0;0;1;1;E;257;44.73718;4.60861;Non;2.0;;;False;Sud;B;;2.0;;;;;False;;;;;Individuel;a;n;a;2020-04;07186;0102;071860102;H;07;;;;;;;1572.65
pr;a;v;0;125;;7;208000;;;0;1;2;2;NS;;44.73718;4.60861;Non;4.0;;;False;0;NS;1900.0;4.0;;;;;False;;300.0;;;Individuel;a;n;a;2020-04;07186;0102;071860102;H;07;;;;;;;1664.0
pr;mn;v;0;113;1000.0;5;330800;;;0;0;0;0;0;;44.80057;4.78188;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;07349;0101;073490101;H;07;7.07;1.0;0.029;7.07;1.0;0.029;2927.43
pr;mn;v;0;130;1000.0;5;369600;;;0;0;0;0;0;;44.80057;4.78188;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;07349;0101;073490101;H;07;7.07;1.0;0.03;7.07;1.0;0.03;2843.08
pr;mn;v;0;90;764.9;4;185000;;;0;0;1;0;0;;44.62969;4.42403;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;07289;0000;072890000;Z;07;;;;;;;2055.56
pr;m;v;0;150;1660.0;5;299000;;;0;0;0;1;E;249.0;45.28497;4.72863;Oui;1.0;;;False;Sud;C;2003.0;2.0;1.0;;;;;;;Électrique;Sol;;a;n;m;2020-04;07172;0000;071720000;Z;07;6.55;1.0;0.039;6.55;1.0;0.039;1993.33
pr;m;v;0;430;;10;590000;;;2440;0;0;0;C;101;45.28633;4.72725;Non;;;;;0;A;;;;;;;;;;;;;a;;m;2020-04;07172;0000;071720000;Z;07;;;;;;;1372.09
pr;m;v;0;120;305.0;4;180000;;;0;0;1;0;C;117.0;45.1879;4.79837;Oui;1.0;;;True;Est-Ouest;C;;1.0;;;False;;;;;;Radiateur;Individuel;a;n;m;2020-04;07308;0000;073080000;Z;07;7.04;1.0;0.056;7.04;1.0;0.056;1500.0
pr;m;v;0;130;;5;149000;;;0;0;2;0;0;;44.70955;4.7602;Oui;;;;True;0;;1750.0;2.0;;;;;;;;;;;a;n;m;2020-04;07022;0000;070220000;Z;07;;;;;;;1146.15
pr;mn;v;0;60;2424.0;3;129650;83650.0;46000.0;0;0;0;0;0;;44.38938;4.36639;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;07304;0000;073040000;Z;07;;;;;;;2160.83
pr;mn;v;0;61;2424.0;3;146520;100520.0;46000.0;0;0;0;0;0;;44.38938;4.36639;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;07304;0000;073040000;Z;07;;;;;;;2401.97
pr;mn;v;0;88;2424.0;4;168260;122260.0;46000.0;0;0;0;0;0;;44.38938;4.36639;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;07304;0000;073040000;Z;07;;;;;;;1912.05
pr;mn;v;0;93;;4;150000;;;0;0;0;0;0;;44.75629;4.69269;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;07255;0000;072550000;Z;07;8.44;2.0;0.063;8.44;2.0;0.063;1612.9
pr;mn;v;0;120;1200.0;4;220000;;;0;0;2;0;0;;44.71963;4.53029;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;07288;0000;072880000;Z;07;;;;;;;1833.33
pr;mn;v;0;89;700.0;4;142800;;;0;0;0;0;0;;45.09464;4.69009;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;07301;0000;073010000;Z;07;;;;;;;1604.49
pr;mn;v;0;100;1213.0;3;228000;125000.0;103000.0;0;0;0;0;0;;45.27797;4.6845;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;07225;0000;072250000;Z;07;;;;;;;2280.0
pr;mn;v;0;91;500.0;4;185000;;;0;0;1;0;0;;44.58175;4.45654;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;07138;0000;071380000;Z;07;;;;;;;2032.97
pr;mn;v;0;90;340.0;4;193800;;;0;0;0;0;0;;44.89826;4.84862;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;07316;0000;073160000;Z;07;;;;;;;2153.33
pr;mn;v;0;80;475.0;4;171343;;;0;0;1;0;0;;45.31719;4.7313;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;07089;0000;070890000;Z;07;9.35;3.0;0.052;9.35;3.0;0.052;2141.79
pr;mn;v;0;103;689.0;5;203400;136400.0;67000.0;0;0;0;0;0;;45.31719;4.7313;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;07089;0000;070890000;Z;07;;;;;;;1974.76
pr;mn;v;0;103;708.0;4;202848;;;0;0;0;0;0;;45.21907;4.72016;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;07337;0000;073370000;Z;07;5.87;1.0;0.036;5.87;1.0;0.036;1969.4
pr;mn;v;0;99;658.0;3;169000;;;0;0;1;0;0;;45.21907;4.72016;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;07337;0000;073370000;Z;07;6.08;1.0;0.043;6.08;1.0;0.043;1707.07
pr;m;v;0;89;;4;225500;;;0;0;0;0;0;;44.92502;4.8567;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;07102;0104;071020104;H;07;10.47;1.0;0.05;9.38;3.0;0.044;2533.71
pr;m;v;0;86;;4;219100;;;0;0;0;0;0;;44.92502;4.8567;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;07102;0104;071020104;H;07;10.47;1.0;0.049;9.38;3.0;0.044;2547.67
