type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;mn;v;95270;;0;124;482.0;5;349000;188000.0;161000.0;0;0;0;0;0;;49.12271;2.39354;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;95594;0000;955940000;Z;95
pr;mn;v;95270;;0;90;400.0;6;307000;157000.0;150000.0;0;0;0;0;0;;49.12271;2.39354;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;95594;0000;955940000;Z;95
pr;mn;v;95380;;0;90;280.0;6;317000;157000.0;160000.0;0;0;0;0;0;;49.05798;2.53315;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;95675;0000;956750000;Z;95
pr;mn;v;95640;;0;90;280.0;6;317000;157000.0;160000.0;0;0;0;0;0;;49.13045;1.95493;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;95584;0000;955840000;Z;95
pr;mn;v;95470;;0;101;318.0;5;283000;135000.0;148000.0;0;0;0;0;0;;49.09918;2.50673;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;95250;0104;952500104;H;95
pr;m;v;95270;;0;194;;6;625000;;;0;0;0;0;0;;49.11533;2.39955;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;95352;0000;953520000;Z;95
pr;m;v;95270;;0;105;;5;380000;;;0;0;0;0;0;;49.11533;2.39955;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;95352;0000;953520000;Z;95
pr;mn;v;95510;;0;90;350.0;6;292000;157000.0;135000.0;0;0;0;0;0;;49.06825;1.72992;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;95656;0000;956560000;Z;95
pr;a;l;95000;;0;79;;4;1300;;;0;0;0;0;D;160;49.0449;2.05763;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-04;95127;0112;951270112;H;95
pr;mn;v;95160;;0;100;570.0;4;535038;;;0;0;1;0;0;;48.99094;2.31778;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;95428;0203;954280203;H;95
pr;mn;v;95550;;0;207;391.0;9;634000;454000.0;170000.0;0;0;2;0;0;;49.03881;2.20229;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;95060;0101;950600101;H;95
pr;mn;v;95290;;0;155;520.0;7;549000;265000.0;284000.0;0;0;0;0;0;;49.1138;2.24091;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;95313;0105;953130105;H;95
pr;mn;v;95290;;0;140;520.0;6;645000;361000.0;284000.0;0;0;0;0;0;;49.1138;2.24091;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;95313;0105;953130105;H;95
pr;mn;v;95290;;0;149;520.0;7;672000;388000.0;284000.0;0;0;0;0;0;;49.1138;2.24091;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;95313;0105;953130105;H;95
pr;mn;v;95290;;0;150;520.0;7;628000;344000.0;284000.0;0;0;0;0;0;;49.1138;2.24091;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;95313;0105;953130105;H;95
pr;mn;v;95290;;0;160;520.0;7;790000;506000.0;284000.0;0;0;0;0;0;;49.1138;2.24091;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;95313;0105;953130105;H;95
pr;mn;v;95250;;0;90;320.0;6;367000;157000.0;210000.0;0;0;0;0;0;;49.0125;2.19751;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;95051;0102;950510102;H;95
pr;mn;v;95270;;0;90;370.0;6;352000;157000.0;195000.0;0;0;0;0;0;;49.09319;2.47081;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;95055;0000;950550000;Z;95
pr;mn;v;95420;;0;90;315.0;6;277000;157000.0;120000.0;0;0;0;0;0;;49.12849;1.81727;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;95046;0000;950460000;Z;95
