type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;m;v;0;270;19700.0;9;474000;;;0;0;3;1;VI;;43.84282;1.11177;Non;2.0;;;True;0;;;4.0;;;;;;;;;;;a;n;m;2020-04;82020;0000;820200000;Z;82;;;;;;;1755.56
pr;m;v;0;210;61829.0;11;245000;;;0;0;2;1;NS;;44.25397;1.26821;Non;1.0;;8.0;;Nord-Sud;;;4.0;;;False;;;;;Gaz;;Individuel;m;n;m;2020-04;82177;0000;821770000;Z;82;;;;;;;1166.67
pr;m;v;0;350;350.0;8;371000;;;0;0;0;2;D;158;44.06222;0.89611;Non;;;;;0;;;;;;;;;;;Fioul;;;a;n;m;2020-04;82008;0000;820080000;Z;82;;;;;;;1060.0
pr;m;v;0;130;2882.0;4;280900;;;0;0;0;1;C;92.0;44.06222;0.89611;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-04;82008;0000;820080000;Z;82;;;;;;;2160.77
pr;m;v;0;95;7.0;3;120000;;;0;0;0;2;E;329;44.06222;0.89611;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-04;82008;0000;820080000;Z;82;;;;;;;1263.16
pr;m;v;0;140;55000.0;6;265000;;;0;0;1;1;VI;;43.95081;0.94607;Non;1.0;;2.0;False;0;;;2.0;;;;;;;;;;;a;n;m;2020-04;82067;0000;820670000;Z;82;;;;;;;1892.86
pr;mn;v;0;126;980.0;6;257800;171800.0;86000.0;0;0;0;0;0;;43.85113;1.2202;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;82190;0000;821900000;Z;82;;;;;;;2046.03
pr;mn;v;0;128;970.0;6;259000;180500.0;78500.0;0;0;0;0;0;;43.85113;1.2202;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;82190;0000;821900000;Z;82;;;;;;;2023.44
pr;mn;v;0;114;970.0;6;247500;168500.0;79000.0;0;0;0;0;0;;43.85113;1.2202;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;82190;0000;821900000;Z;82;;;;;;;2171.05
pr;mn;v;0;111;950.0;5;249800;162800.0;87000.0;0;0;0;0;0;;43.85113;1.2202;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;82190;0000;821900000;Z;82;6.58;2.0;0.035;6.58;2.0;0.035;2250.45
pr;m;v;0;250;30421.0;9;689000;;;0;0;0;5;C;142;43.84828;1.22576;Non;;;;;0;;;;;;;;;;;Électrique;;;a;n;m;2020-04;82190;0000;821900000;Z;82;;;;;;;2756.0
pr;m;v;0;107;833.0;5;275000;;;0;0;0;1;A;4.0;43.84822;1.22688;Non;;;2.0;True;0;B;;1.0;;;;;;;;;;;a;n;m;2020-04;82190;0000;821900000;Z;82;6.58;2.0;0.031;6.58;2.0;0.031;2570.09
pr;mn;v;0;120;1091.0;5;280586;;;0;0;0;0;0;;43.85113;1.2202;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;82190;0000;821900000;Z;82;6.58;2.0;0.034;6.58;2.0;0.034;2338.22
pr;mn;v;0;105;1255.0;5;259841;;;0;0;0;0;0;;43.85113;1.2202;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;82190;0000;821900000;Z;82;6.58;2.0;0.032;6.58;2.0;0.032;2474.68
pr;m;v;0;217;297.0;8;239000;;;0;0;0;2;0;;44.15185;1.75492;Oui;;;;;0;;;;;;;;;;;;;Individuel;a;n;m;2020-04;82155;0000;821550000;Z;82;;;;;;;1101.38
pr;mn;v;0;120;1001.0;4;277536;;;0;0;1;0;0;;43.91672;1.338;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;82079;0000;820790000;Z;82;7.92;3.0;0.041;7.92;3.0;0.041;2312.8
pr;m;v;0;150;;6;210000;;;0;1;0;1;C;101.0;44.0958;1.07643;Non;2.0;;1.0;;0;D;;1.0;;;False;;;;;Gaz;;Individuel;m;n;m;2020-04;82112;0104;821120104;H;82;;;;;;;1400.0
pr;m;v;0;175;;4;50000;;;0;0;0;1;F;447;44.23516;1.77262;Oui;;;2.0;;0;E;;;;;;;;;;;;Individuel;a;n;m;2020-04;82038;0000;820380000;Z;82;;;;;;;285.71
pr;m;v;0;92;;4;40000;;;0;0;0;1;F;447.0;44.23516;1.77262;Oui;;;;;0;E;;;;;;;;;;;;Individuel;a;n;m;2020-04;82038;0000;820380000;Z;82;;;;;;;434.78
pr;m;v;0;68;;4;30000;;;0;0;0;0;0;;44.23606;1.76972;Oui;;;2.0;;0;;;;;;;;;;;;;;a;n;m;2020-04;82038;0000;820380000;Z;82;;;;;;;441.18
pr;m;v;0;252;5710.0;8;168000;;;0;0;0;0;F;375;43.98144;1.05539;Non;1.0;;;;0;D;;;3.0;;False;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-04;82063;0000;820630000;Z;82;;;;;;;666.67
pr;m;v;0;262;4990.0;6;420000;;;0;0;1;1;D;;43.99583;1.48264;Non;1.0;;;;0;B;1988.0;2.0;1.0;;False;;;;;;Radiateur;Individuel;a;n;m;2020-04;82066;0000;820660000;Z;82;;;;;;;1603.05
pr;m;v;0;177;628.0;5;295000;;;0;0;0;3;E;295;44.14893;1.97944;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-04;82088;0000;820880000;Z;82;;;;;;;1666.67
pr;m;v;0;91;;4;39000;;;0;0;0;1;0;;44.14431;1.97243;Oui;;;;;0;;;;;;;;;;;;;Individuel;a;n;m;2020-04;82088;0000;820880000;Z;82;;;;;;;428.57
pr;m;v;0;95;722.0;4;210000;;;0;0;1;0;D;170;43.90299;1.12831;Non;;;1.0;False;0;B;;1.0;;;;;;;;;;;a;n;m;2020-04;82173;0000;821730000;Z;82;;;;;;;2210.53
pr;m;v;0;125;1024.0;5;220000;;;0;0;0;1;C;112.0;43.90087;1.13353;Oui;;;1.0;False;0;A;;;;;;;;;;;;;a;n;m;2020-04;82173;0000;821730000;Z;82;;;;;;;1760.0
pr;m;v;0;240;5800.0;7;315000;;;0;0;1;1;VI;;43.90299;1.12831;Non;;;8.0;False;0;;;2.0;;;;;;;;;;;a;n;m;2020-04;82173;0000;821730000;Z;82;;;;;;;1312.5
