DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
61;61001;pr;a;a;v;2;D;51.0;58000.0;1137.25;9.85;0.096;0.33;0.0;1.0;3
61;61001;pr;a;a;v;2;E;49.5;63500.0;1206.49;9.85;0.098;0.5;0.5;0.5;4
61;61001;pr;a;a;v;3;D;67.0;63800.0;973.68;9.64;0.131;0.14;0.14;0.71;7
61;61001;pr;a;a;v;3;E;71.0;75000.0;1056.34;9.64;0.115;0.0;0.29;0.29;7
61;61001;pr;a;a;v;3;F;63.0;52800.0;834.82;9.64;0.138;0.0;0.5;0.5;2
61;61001;pr;a;a;v;4;D;75.0;55000.0;719.51;7.18;0.127;0.0;0.33;0.67;3
61;61001;pr;a;a;v;4;E;75.5;81500.0;1060.66;7.18;0.095;0.0;0.25;0.5;4
61;61001;pr;a;a;v;4;VI;83.0;52000.0;626.51;7.18;0.138;1.0;1.0;0.0;1
61;61001;pr;a;a;v;5;D;94.0;126140.0;1341.91;7.06;0.07;0.0;0.67;0.33;3
61;61001;pr;a;a;v;6;C;153.0;168000.0;1098.04;;;0.0;2.0;0.0;1
61;61001;pr;a;m;v;10;C;380.0;335000.0;881.58;;;0.0;0.0;0.0;1
61;61001;pr;a;m;v;10;D;180.0;275600.0;1531.11;;;0.0;1.0;0.0;1
61;61001;pr;a;m;v;11;C;350.0;468000.0;1337.14;;;0.0;0.0;0.0;1
61;61001;pr;a;m;v;2;E;41.0;71600.0;1746.34;;;0.0;0.0;0.0;1
61;61001;pr;a;m;v;3;0;60.0;84475.0;1411.44;8.37;0.071;0.0;0.0;1.0;2
61;61001;pr;a;m;v;3;G;54.0;45000.0;833.33;8.37;0.121;0.0;0.0;0.0;1
61;61001;pr;a;m;v;4;0;80.0;145000.0;1812.5;8.54;0.057;0.0;0.0;1.0;1
61;61001;pr;a;m;v;4;C;100.0;165000.0;1650.0;8.54;0.062;0.0;0.0;1.0;1
61;61001;pr;a;m;v;4;E;90.0;128544.0;1344.78;8.54;0.071;0.0;0.5;0.83;6
61;61001;pr;a;m;v;4;F;80.0;127200.0;1590.0;8.54;0.063;0.0;0.0;0.67;3
61;61001;pr;a;m;v;4;G;53.0;106000.0;2000.0;8.54;0.051;0.0;0.0;1.0;1
61;61001;pr;a;m;v;4;VI;114.5;145950.0;1372.04;8.54;0.078;0.0;0.5;0.5;2
61;61001;pr;a;m;v;5;0;120.0;97450.0;812.08;7.42;0.117;0.0;0.0;1.0;4
61;61001;pr;a;m;v;5;C;95.0;150950.0;1581.66;7.42;0.057;0.0;0.0;0.5;2
61;61001;pr;a;m;v;5;D;87.0;119000.0;1190.0;7.42;0.072;0.0;0.33;0.67;3
61;61001;pr;a;m;v;5;E;106.0;157900.0;1504.72;7.42;0.06;0.0;0.0;1.0;3
61;61001;pr;a;m;v;5;F;96.0;116600.0;1214.58;7.42;0.073;0.0;1.0;0.0;1
61;61001;pr;a;m;v;5;G;110.0;140000.0;1272.73;7.42;0.07;0.0;0.0;1.0;1
61;61001;pr;a;m;v;6;0;130.0;138450.0;1067.24;;;0.0;0.0;1.5;2
61;61001;pr;a;m;v;6;D;135.0;193350.0;1437.86;;;0.0;0.5;1.5;2
61;61001;pr;a;m;v;6;F;121.0;192500.0;1590.91;;;0.0;0.0;2.0;1
61;61001;pr;a;m;v;7;0;158.0;182100.0;1152.53;;;0.0;0.0;2.0;1
61;61001;pr;a;m;v;7;C;255.0;369500.0;1445.38;;;0.0;0.5;2.0;2
61;61001;pr;a;m;v;7;D;224.5;307400.0;1260.44;;;0.0;0.5;2.5;2
61;61001;pr;a;m;v;7;E;149.0;178160.0;1210.34;;;0.33;0.33;1.0;3
61;61001;pr;a;m;v;8;C;266.0;460000.0;1729.32;;;0.0;1.0;2.0;1
61;61001;pr;a;m;v;9;C;220.0;311000.0;1413.64;;;0.0;0.0;3.0;1
61;61001;pr;a;m;v;9;E;127.0;200000.0;1574.8;;;0.0;0.0;2.0;1
61;61001;pr;a;m;vp;10;0;650.0;498000.0;766.15;;;0.0;1.0;2.0;1
61;61001;pr;a;m;vp;7;D;215.0;445000.0;2069.77;;;0.0;0.0;0.0;1
61;61001;pr;cm;mn;v;4;0;60.0;116932.0;1948.87;8.54;0.053;0.0;0.0;0.0;1
61;61001;pr;cm;mn;v;5;0;93.0;168706.5;1810.18;7.42;0.05;0.0;0.0;0.0;2
61;61001;pr;cm;mn;v;6;0;82.5;142107.0;1794.78;;;0.0;0.0;0.0;2
61;61001;pr;cm;mn;v;7;0;135.0;187500.0;1388.89;;;0.0;0.0;0.0;1
61;61001;pr;m;a;v;2;E;54.0;48000.0;888.89;9.85;0.133;1.0;0.0;0.0;1
61;61001;pr;m;a;v;2;F;56.0;44000.0;785.71;9.85;0.15;0.0;0.0;0.0;1
61;61001;pr;m;m;v;10;D;190.0;199900.0;1052.11;;;0.0;0.0;0.0;1
61;61001;pr;m;m;v;16;D;330.0;571900.0;1733.03;;;0.0;6.0;5.0;1
61;61001;pr;m;m;v;3;F;57.0;43000.0;754.39;8.37;0.133;0.0;0.0;0.0;1
61;61001;pr;m;m;v;4;F;72.0;104000.0;1444.44;8.54;0.071;0.0;1.0;0.0;1
61;61001;pr;m;m;v;4;VI;76.0;125900.0;1656.58;8.54;0.062;0.0;1.0;0.0;1
61;61001;pr;m;m;v;5;C;130.0;139900.0;1076.15;7.42;0.083;0.0;1.0;1.0;1
61;61001;pr;m;m;v;5;D;112.5;134945.0;1264.29;7.42;0.074;0.0;0.0;1.0;2
61;61001;pr;m;m;v;6;C;150.0;257350.0;1683.56;;;0.0;1.0;0.5;2
61;61001;pr;m;m;v;6;D;131.5;194930.0;1483.23;;;0.0;1.0;0.5;2
61;61001;pr;m;m;v;6;F;91.0;114990.0;1263.63;;;0.0;0.0;1.0;1
61;61001;pr;m;m;v;6;VI;150.0;215000.0;1433.33;;;0.0;1.0;1.0;1
61;61001;pr;m;m;v;7;D;216.5;309650.0;1449.48;;;0.0;1.25;1.25;4
61;61001;pr;m;m;v;8;C;240.0;321500.0;1340.08;;;0.0;2.0;1.0;2
61;61001;pr;m;m;v;8;D;180.0;249500.0;1347.41;;;0.0;1.0;1.0;3
61;61001;pr;m;m;v;9;D;222.0;249600.0;1124.32;;;0.0;1.33;1.33;3
61;61001;pr;m;m;v;9;VI;212.0;301500.0;1422.17;;;0.0;1.0;1.0;1
61;61001;pr;m;m;vp;7;VI;225.0;415920.0;1848.53;;;0.0;0.0;0.0;1
61;61006;pr;a;a;v;1;F;29.0;42500.0;1465.52;12.86;0.105;1.0;1.0;0.0;1
61;61006;pr;a;a;v;2;E;40.0;70400.0;1760.0;8.51;0.058;1.0;1.0;0.0;1
61;61006;pr;a;a;v;2;G;42.5;65000.0;1527.78;8.51;0.067;0.0;0.0;0.0;2
61;61006;pr;a;a;v;3;E;64.0;92650.0;1454.84;8.81;0.074;0.0;0.0;1.0;2
61;61006;pr;a;a;v;4;D;83.0;109000.0;1313.25;5.33;0.049;0.0;0.0;1.0;1
61;61006;pr;a;a;v;5;F;92.0;98100.0;1066.3;;;0.0;0.0;1.0;1
61;61006;pr;a;m;v;11;C;301.0;582750.0;1936.05;;;0.0;1.0;3.0;1
