DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
24;24001;pr;a;m;v;18;NS;320.0;583000.0;1821.88;;;0.0;0.0;6.0;1
24;24001;pr;a;m;v;3;NS;54.0;36000.0;666.67;8.33;0.15;0.0;1.0;0.0;1
24;24001;pr;a;m;v;4;0;100.0;91800.0;918.0;;;0.0;1.0;0.0;1
24;24001;pr;a;m;v;5;NS;118.0;158500.0;1343.22;;;0.0;0.0;1.33;3
24;24001;pr;a;m;v;6;NS;160.0;174000.0;1087.5;;;0.0;3.0;0.0;1
24;24001;pr;a;m;v;7;C;184.0;296800.0;1613.04;;;0.0;0.0;2.0;1
24;24001;pr;m;m;v;4;E;135.0;95000.0;703.7;;;0.0;0.0;0.0;1
24;24002;pr;a;a;v;4;VI;130.0;160000.0;1230.77;;;0.0;0.0;1.0;1
24;24002;pr;a;m;v;16;C;480.0;540750.0;1126.56;;;0.0;0.0;0.0;1
24;24002;pr;a;m;v;4;0;130.0;165600.0;1273.84;;;0.0;0.0;1.0;2
24;24002;pr;a;m;v;4;C;90.0;163080.0;1812.0;;;0.0;0.0;1.0;1
24;24002;pr;a;m;v;4;D;86.0;140000.0;1627.91;;;0.0;0.0;0.5;2
24;24002;pr;a;m;v;4;NS;115.0;129900.0;1129.57;;;0.0;0.0;0.0;1
24;24002;pr;a;m;v;5;0;118.0;215000.0;1822.03;;;0.0;0.0;2.0;1
24;24002;pr;a;m;v;5;D;180.0;180500.0;1002.78;;;0.0;1.0;0.0;1
24;24002;pr;a;m;v;5;E;112.5;249495.0;2217.8;;;0.0;0.0;1.0;2
24;24002;pr;a;m;v;6;C;141.0;299000.0;2120.57;;;0.0;0.0;1.0;1
24;24002;pr;a;m;v;7;NS;330.0;455000.0;1378.79;;;0.0;1.0;1.0;1
24;24004;pr;a;m;v;6;C;160.0;450000.0;2812.5;;;0.0;3.0;1.0;1
24;24004;pr;m;m;v;6;VI;130.0;144000.0;1107.69;;;0.0;1.0;1.0;1
24;24005;pr;m;m;v;4;NS;110.0;165000.0;1500.0;;;0.0;0.0;0.0;1
24;24007;pr;a;m;v;10;D;210.0;324000.0;1542.86;;;0.0;1.0;0.0;1
24;24007;pr;a;m;v;8;E;215.0;200000.0;930.23;;;0.0;3.0;1.0;1
24;24007;pr;cm;mn;v;5;0;103.0;172600.0;1675.73;;;0.0;0.0;0.0;1
24;24008;pr;a;m;v;5;0;110.0;33000.0;300.0;;;0.0;0.0;2.0;1
24;24008;pr;a;m;v;5;VI;101.0;212000.0;2099.01;;;0.0;3.0;1.0;1
24;24009;pr;m;m;v;5;VI;104.0;156000.0;1500.0;;;0.0;0.0;1.0;1
24;24009;pr;m;m;v;8;B;178.0;348400.0;1957.3;;;0.0;0.0;0.0;1
24;24010;pr;a;m;v;10;0;245.0;424000.0;1730.61;;;0.0;1.0;1.0;1
24;24010;pr;a;m;v;4;D;82.0;119900.0;1462.2;8.56;0.07;0.0;0.0;1.0;1
24;24010;pr;a;m;v;6;NS;100.0;254000.0;2540.0;;;0.0;0.0;0.0;1
24;24010;pr;cm;mn;v;4;0;113.0;211000.0;1867.26;8.56;0.055;0.0;0.0;0.0;1
24;24010;pr;cm;mn;v;5;0;104.0;160000.0;1538.46;;;0.0;0.0;0.0;1
24;24010;pr;m;m;v;4;C;90.0;187200.0;2080.0;8.56;0.049;0.0;0.0;0.0;1
24;24011;pr;a;m;v;5;0;120.0;151900.0;1265.83;;;0.0;0.0;0.0;1
24;24011;pr;a;m;v;7;D;207.0;296800.0;1433.82;;;0.0;1.0;1.0;1
24;24011;pr;a;m;v;8;D;200.0;294000.0;1470.0;;;0.0;1.0;1.0;1
24;24011;pr;m;m;v;6;D;120.0;124000.0;1033.33;;;0.0;1.0;1.0;1
24;24012;pr;a;m;v;5;0;103.0;60000.0;582.52;;;0.0;0.0;1.0;1
24;24012;pr;a;m;v;5;F;97.0;89000.0;917.53;;;1.0;0.0;1.0;1
24;24012;pr;a;m;v;6;0;145.0;250000.0;1724.14;;;0.0;0.0;1.0;1
24;24012;pr;a;m;v;7;E;270.0;450470.0;1668.41;;;0.0;0.0;1.0;1
24;24012;pr;cm;mn;v;4;0;80.0;137200.0;1715.0;;;0.0;0.0;0.0;1
24;24012;pr;m;m;v;5;D;152.0;215000.0;1414.47;;;0.0;0.0;1.0;2
24;24014;pr;a;m;v;4;VI;75.0;149000.0;1986.67;;;0.0;1.0;0.0;1
24;24014;pr;a;m;v;6;D;157.5;169000.0;1083.68;;;0.0;0.0;2.0;2
24;24014;pr;m;m;v;4;0;103.0;110000.0;1067.96;;;0.0;0.0;1.0;1
24;24016;pr;a;m;v;11;C;317.0;461100.0;1454.57;;;0.0;0.0;3.0;1
24;24016;pr;a;m;v;4;E;95.0;148500.0;1563.16;;;0.0;0.0;1.0;1
24;24016;pr;a;m;v;4;G;71.0;49000.0;690.14;;;0.0;0.0;1.0;1
24;24016;pr;a;m;v;5;E;150.0;107000.0;713.33;;;0.0;1.0;0.0;1
24;24016;pr;a;m;v;6;NS;164.0;132080.0;854.71;;;0.0;1.5;0.5;2
24;24016;pr;a;m;v;7;D;144.0;349000.0;2423.61;;;0.0;0.0;0.0;1
24;24016;pr;a;m;v;8;NS;130.0;180000.0;1384.62;;;0.0;2.0;1.0;1
24;24018;pr;m;m;v;6;NS;156.0;343000.0;2198.72;;;1.0;0.0;2.0;1
24;24019;pr;a;m;v;3;0;106.0;69500.0;655.66;;;0.0;0.0;1.0;1
24;24019;pr;a;m;v;7;NS;300.0;315000.0;1050.0;;;1.0;0.0;4.0;1
