type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;a;v;5;65;;4;93000;;;0;0;0;0;NS;;16.24289;-61.53254;Oui;;;;False;0;NS;;;;;False;;False;10.0;1200.0;;;;m;n;a;2020-03;97120;0105;971200105;H;971;12.6;2.0;0.106;11.06;8.0;0.093;1430.77
pr;a;v;0;65;;4;90000;;;392;0;0;0;0;;16.24131;-61.53195;Oui;;;;;0;;;;;;;;;10.0;;;;;a;n;a;2020-03;97120;0105;971200105;H;971;12.6;2.0;0.109;11.06;8.0;0.096;1384.62
pr;a;v;1;67;;4;105990;;;0;1;1;0;NS;;16.24881;-61.52237;Non;4.0;;1.0;;Nord;;;1.0;;;False;;False;100.0;1800.0;;;;m;n;a;2020-03;97101;0115;971010115;H;971;;;;11.02;17.0;0.084;1581.94
pr;a;v;0;89;;4;244000;;;0;0;0;0;0;;16.24855;-61.52042;Non;;;;;0;;;;;;;;;;;;;;ca;o;a;2020-03;97101;0115;971010115;H;971;;;;11.02;17.0;0.048;2741.57
pr;a;v;0;47;;2;169000;;;0;0;0;0;0;;16.24855;-61.52042;Non;;;;;0;;;;;;;;;;;;;;ca;o;a;2020-03;97101;0115;971010115;H;971;11.54;1.0;0.039;15.33;15.0;0.051;3595.74
pr;a;v;0;59;;3;197000;;;0;0;0;0;0;;16.24855;-61.52042;Non;;;;;0;;;;;;;;;;;;;;ca;o;a;2020-03;97101;0115;971010115;H;971;11.66;2.0;0.042;12.0;15.0;0.043;3338.98
pr;a;v;0;29;;1;135000;;;0;0;0;0;0;;16.24855;-61.52042;Non;;;;;0;;;;;;;;;;;;;;ca;o;a;2020-03;97101;0115;971010115;H;971;;;;25.0;1.0;0.064;4655.17
pr;m;v;0;110;500.0;4;230000;;;0;1;1;1;NS;;16.33011;-61.35602;Oui;;;1.0;False;0;NS;;2.0;;;;;;;;;;;m;n;m;2020-03;97117;0104;971170104;H;971;11.43;1.0;0.066;10.54;7.0;0.06;2090.91
pr;m;v;0;110;760.0;4;320000;;;0;0;2;0;0;;16.05018;-61.74806;Non;1.0;;3.0;False;Est-Ouest;;1998.0;2.0;1.0;;;;;;;;;;a;n;m;2020-03;97134;0101;971340101;D;971;;;;;;;2909.09
pr;m;v;0;104;500.0;4;254000;;;0;0;0;2;0;;15.99029;-61.70006;Non;;;2.0;False;0;;1998.0;1.0;1.0;;;;;;;;;;a;n;m;2020-03;97109;0102;971090102;D;971;8.46;1.0;0.042;8.46;1.0;0.042;2442.31
pr;a;v;0;43;;2;170500;;;0;0;0;0;NS;;16.24451;-61.51837;Non;4.0;;;;0;;;;;;True;;True;65.0;;;;;m;n;a;2020-03;97101;0120;971010120;H;971;;;;15.33;15.0;0.046;3965.12
pr;m;v;0;168;2100.0;5;495000;;;0;0;0;2;0;;16.26377;-61.30672;Oui;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;97125;0103;971250103;H;971;9.05;1.0;0.037;13.56;2.0;0.055;2946.43
pr;m;v;0;126;1000.0;3;360000;;;0;0;0;0;D;154.0;16.26926;-61.30493;Oui;1.0;;;False;0;;2016.0;;;;False;;;;;;;;m;n;m;2020-03;97125;0103;971250103;H;971;;;;19.93;2.0;0.084;2857.14
pr;a;v;0;57;;3;162000;;;0;0;1;0;D;194.0;16.00846;-61.7111;Non;2.0;;2.0;False;0;;2009.0;1.0;;;;;;;;;;;a;n;a;2020-03;97124;0101;971240101;H;971;14.91;1.0;0.063;14.91;2.0;0.063;2842.11
pr;a;v;3;60;;3;130000;;;0;0;1;0;0;;15.9857;-61.67565;Non;;;;False;0;;2002.0;;2.0;;;;;24.0;1080.0;;;;a;n;a;2020-03;97109;0103;971090103;D;971;15.0;1.0;0.083;15.0;1.0;0.083;2166.67
pr;a;v;1;56;;3;206700;;;0;1;0;1;NS;;16.20205;-61.59497;Non;2.0;;;;0;;;;;;False;;False;64.0;990.0;;;;m;n;a;2020-03;97118;0106;971180106;H;971;15.97;1.0;0.052;15.08;8.0;0.049;3691.07
pr;m;v;0;90;1000.0;3;324000;;;0;0;2;0;VI;;16.30644;-61.69935;Non;;;;;0;VI;2000.0;2.0;;;;;;;;;;;a;n;m;2020-03;97129;0104;971290104;H;971;10.0;1.0;0.033;12.5;3.0;0.042;3600.0
pr;m;v;0;90;700.0;4;300000;;;0;0;0;2;0;;16.34341;-61.41627;Non;;;2.0;;0;;;;;;;;;;;;;;a;n;m;2020-03;97117;0101;971170101;H;971;9.53;1.0;0.034;10.54;7.0;0.038;3333.33
pr;m;v;0;135;1221.0;6;295000;;;0;0;0;2;0;;16.23817;-61.62591;Non;1.0;;1.0;False;0;;1994.0;2.0;2.0;;;;;;;;;;a;n;m;2020-03;97103;0103;971030103;H;971;9.5;1.0;0.052;13.98;2.0;0.077;2185.19
pr;m;v;0;60;271.0;3;175000;;;0;0;0;0;0;;16.27545;-61.67332;Oui;;;2.0;;0;;;;;;;;;54.0;1200.0;;;;a;n;m;2020-03;97129;0102;971290102;H;971;;;;12.5;3.0;0.051;2916.67
pr;a;v;3;73;;3;219000;;;0;0;2;0;0;;16.24494;-61.56578;Non;3.0;;1.0;False;0;;1997.0;1.0;1.0;;;;False;;1788.0;;;;a;n;a;2020-03;97103;0105;971030105;A;971;;;;13.56;4.0;0.054;3000.0
pr;m;v;0;35;;2;50000;;;0;0;0;1;0;;16.23899;-61.53413;Oui;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;97120;0104;971200104;H;971;;;;;;;1428.57
pr;a;v;0;60;;2;197000;;;0;0;1;0;VI;;16.23703;-61.53442;Non;4.0;;;;0;VI;1978.0;1.0;1.0;;;;False;;1295.36;;;;a;n;a;2020-03;97120;0104;971200104;H;971;28.0;1.0;0.102;28.0;1.0;0.102;3283.33
pr;a;v;1;69;;3;239800;;;0;0;1;0;NS;;16.2391;-61.5907;Non;3.0;;;;0;;;;;;True;;False;72.0;1428.0;;;;m;n;a;2020-03;97103;0102;971030102;H;971;13.64;1.0;0.047;13.56;4.0;0.047;3475.36
pr;a;v;2;84;;3;320000;;;0;0;0;2;0;;16.23196;-61.53189;Oui;3.0;;1.0;;0;;;;;;;;;270.0;1596.0;;;;a;n;a;2020-03;97120;0106;971200106;H;971;;;;13.74;6.0;0.043;3809.52
pr;m;v;0;41;136.0;3;87200;;;0;0;1;0;NS;;16.01615;-61.70827;Non;;;;False;Est;NS;1975.0;1.0;1.0;;;;;;;;;;a;n;m;2020-03;97124;0102;971240102;H;971;;;;15.69;1.0;0.089;2126.83
pr;m;v;0;160;867.0;3;297000;;;0;0;0;2;0;;16.01638;-61.70452;Oui;;;2.0;;0;;;;;;;;;;;;;;a;n;m;2020-03;97124;0102;971240102;H;971;;;;15.69;1.0;0.101;1856.25
pr;a;v;4;66;;4;95990;;;0;1;1;0;VI;;16.24991;-61.52719;Non;4.0;;;;Nord-Est;;;1.0;;;False;;False;82.0;1977.0;;;Individuel;m;n;a;2020-03;97101;0118;971010118;H;971;13.22;3.0;0.109;11.02;17.0;0.091;1454.39
pr;a;v;3;91;;4;255500;;;0;0;1;0;NS;;16.25409;-61.52105;Non;4.0;;;;0;;;1.0;;;True;;True;;;;;;m;n;a;2020-03;97101;0118;971010118;H;971;13.22;3.0;0.057;11.02;17.0;0.047;2807.69
pr;m;v;0;155;1000.0;4;556500;;;0;0;2;0;0;;16.12893;-61.58311;Non;;;;False;0;;;2.0;;;;;;;;;;;a;n;m;2020-03;97114;0102;971140102;D;971;9.38;1.0;0.031;12.94;2.0;0.043;3590.32
pr;m;v;0;90;;4;270000;;;0;0;1;0;NS;;16.13475;-61.58294;Non;;;;;0;;;1.0;;;False;;;;;;;;a;n;m;2020-03;97114;0102;971140102;D;971;9.38;1.0;0.038;12.94;2.0;0.052;3000.0
pr;a;v;0;30;;1;142000;;;0;1;1;0;VI;;16.21681;-61.52213;Non;;;;;0;VI;;1.0;;;;;False;;683.76;;;;a;n;a;2020-03;97113;0101;971130101;H;971;30.77;5.0;0.078;20.0;15.0;0.051;4733.33
pr;m;pi;0;85;;5;280000;;;1171;0;0;0;0;;16.25432;-61.50537;Oui;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;97101;0119;971010119;H;971;;;;8.33;3.0;0.03;3294.12
pr;m;v;0;86;445.0;4;165000;;;0;0;2;0;VI;;16.24334;-61.52401;Non;;;1.0;;0;VI;;3.0;1.0;;;;;;;;;;a;n;m;2020-02;97101;0116;971010116;H;971;;;;9.62;3.0;0.06;1918.6
pr;m;v;0;85;594.0;4;249000;;;0;0;0;0;NS;;16.2297;-61.46765;Oui;;;;False;0;NS;2015.0;;;;False;;;;;;;;m;n;m;2020-02;97113;0105;971130105;H;971;12.5;1.0;0.051;12.5;10.0;0.051;2929.41
pr;a;v;2;53;;3;185000;;;0;0;0;0;0;;16.2354;-61.48582;Non;;;1.0;False;0;;2007.0;;1.0;;;;False;;;;;;a;n;a;2020-02;97113;0105;971130105;H;971;12.47;2.0;0.043;14.46;25.0;0.05;3490.57
pr;m;v;0;112;1830.0;5;334800;;;0;0;1;1;0;;16.00025;-61.72004;Non;;;;False;Sud;;;2.0;2.0;;;;;;;;;;a;n;m;2020-02;97105;0104;971050104;H;971;;;;;;;2989.29
pr;a;v;0;49;;2;150000;;;0;0;1;0;VI;;16.19492;-61.59071;Oui;3.0;;;;0;VI;;1.0;;;;;;;935.0;;;;a;n;a;2020-02;97118;0105;971180105;H;971;17.71;2.0;0.069;17.11;5.0;0.067;3061.22
pr;a;v;2;76;;4;165000;;;0;0;0;1;0;;16.19455;-61.59373;Oui;3.0;;;;0;;;;;;;;;0.0;1040.0;;;;a;n;a;2020-02;97118;0105;971180105;H;971;;;;12.61;2.0;0.07;2171.05
pr;a;v;0;81;;4;63800;;;0;0;0;1;NS;;16.24642;-61.53994;Non;;;;;0;;;1.0;;;;;;;;;;;a;n;a;2020-02;97120;0102;971200102;H;971;;;;11.06;8.0;0.168;787.65
pr;m;v;0;62;;3;174400;;;0;0;1;1;NS;;15.8712;-61.58257;Oui;2.0;;;;0;;;1.0;;;;;;;1880.0;;;;a;n;m;2020-02;97131;0000;971310000;Z;971;;;;;;;2812.9
pr;a;v;0;62;;3;174400;;;0;0;1;1;NS;;15.87515;-61.58335;Oui;2.0;;;;0;;;1.0;;;;;;;1880.0;;;;a;n;a;2020-02;97131;0000;971310000;Z;971;;;;;;;2812.9
pr;a;v;0;140;;6;155000;;;0;0;0;3;A;;16.24119;-61.53779;Non;;;;;0;A;;;;;;;;;;;;;a;n;a;2020-02;97120;0103;971200103;H;971;;;;;;;1107.14
pr;a;v;3;117;;4;258000;;;0;0;0;2;0;;16.17923;-61.5849;Non;3.0;;2.0;;0;;;;;;;;;80.0;2807.0;;;Individuel;a;n;a;2020-02;97118;0103;971180103;H;971;;;;12.61;2.0;0.069;2205.13
pr;m;v;0;166;870.0;5;472500;;;0;0;2;0;D;208.0;16.13351;-61.76993;Non;1.0;;2.0;False;Est-Ouest;;2010.0;2.0;1.0;;;;;38.0;253.0;;;;a;n;m;2020-02;97106;0102;971060102;D;971;8.63;1.0;0.036;8.63;1.0;0.036;2846.39
pr;a;v;0;60;64.0;3;193000;;;0;0;1;0;VI;;16.1778;-61.58881;Oui;3.0;;1.0;;0;VI;2009.0;;1.0;;;;;155.0;1000.0;;;;a;n;a;2020-02;97118;0103;971180103;H;971;15.74;1.0;0.059;15.08;8.0;0.056;3216.67
pr;m;v;0;213;2500.0;8;599000;;;0;0;1;2;G;456.0;16.22347;-61.78185;Non;;;4.0;False;0;;1998.0;3.0;4.0;;;;;;;;;;a;n;m;2020-02;97121;0102;971210102;D;971;;;;;;;2812.21
pr;m;v;0;148;972.0;5;353000;;;0;0;1;1;G;451;16.22347;-61.78185;Non;;;4.0;False;0;;2005.0;2.0;;;;;;;;;;;a;n;m;2020-02;97121;0102;971210102;D;971;;;;;;;2385.14
pr;a;v;2;68;;4;55000;;;0;0;0;1;0;;16.25147;-61.52748;Oui;3.0;;;;0;;;;;;;;;;732.0;;;;a;n;a;2020-02;97101;0107;971010107;H;971;11.02;1.0;0.163;11.02;17.0;0.163;808.82
pr;a;v;0;40;;2;150000;;;0;0;0;0;NS;;16.33198;-61.33816;Oui;;;1.0;True;0;NS;2007.0;;;;False;;False;74.0;1080.0;;;;m;n;a;2020-02;97117;0107;971170107;H;971;18.97;2.0;0.061;15.01;4.0;0.048;3750.0
pr;a;v;0;81;;3;214000;;;0;0;0;1;0;;16.27881;-61.50833;Non;;;1.0;False;0;;;1.0;1.0;;;;False;;;;;;a;n;a;2020-02;97101;0102;971010102;H;971;;;;12.0;15.0;0.055;2641.98
pr;m;v;0;97;928.0;4;280000;;;0;0;2;0;NS;;16.37384;-61.49259;Non;1.0;;;False;0;NS;;2.0;;;;;;;;;;;a;n;m;2020-02;97119;0102;971190102;D;971;;;;10.17;2.0;0.042;2886.6
pr;m;v;0;106;450.0;7;270374;;;0;0;3;3;C;98;16.26886;-61.5054;Oui;1.0;;;;Ouest;;;2.0;;;False;;;;;;;;m;n;m;2020-02;97101;0103;971010103;H;971;;;;;;;2550.7
pr;a;v;1;52;;4;99000;;;0;0;0;1;0;;16.27;-61.50156;Non;3.0;;;;0;;;;;;;;;40.0;755.0;;;;a;n;a;2020-02;97101;0103;971010103;H;971;;;;11.02;17.0;0.069;1903.85
pr;m;v;0;72;216.0;4;116000;;;0;0;0;1;0;;16.26575;-61.50304;Oui;;;;;0;;;;;;;;;;;;;Individuel;a;n;m;2020-02;97101;0103;971010103;H;971;;;;9.62;3.0;0.072;1611.11
pr;m;v;0;90;;7;49050;;;0;0;0;1;NS;;16.26835;-61.58369;Oui;;;;;0;;;;;;;;;;;;;;a;n;m;2020-02;97103;0106;971030106;H;971;;;;13.68;1.0;0.301;545.0
pr;m;v;0;77;180.0;4;162000;;;0;0;1;0;NS;;16.31554;-61.38363;Oui;1.0;;;False;0;NS;1975.0;2.0;1.0;;;;;;;;;;a;n;m;2020-02;97117;0103;971170103;H;971;;;;10.54;7.0;0.06;2103.9
pr;m;v;0;115;915.0;4;308000;;;0;0;0;1;0;;16.33069;-61.71155;Oui;;;3.0;;0;;;;;;;;;;;;;;a;n;m;2020-02;97129;0105;971290105;H;971;;;;13.75;1.0;0.062;2678.26
pr;m;v;0;220;4119.0;8;765000;;;0;0;0;0;NS;;16.25326;-61.29764;Oui;;;;False;0;NS;1992.0;;;;False;;;;;;;;m;n;m;2020-02;97125;0103;971250103;H;971;;;;;;;3477.27
pr;m;v;0;120;1200.0;4;475000;;;0;0;0;0;0;;16.27315;-61.29759;0;;;;;0;;;;;;;;;;;;;;a;n;m;2020-02;97125;0103;971250103;H;971;15.54;4.0;0.047;17.89;7.0;0.054;3958.33
pr;m;v;0;427;1180.0;10;545000;;;0;0;0;0;NS;;16.01711;-61.59674;Oui;1.0;;;False;0;NS;;;;;False;;;;;;;;m;n;m;2020-02;97107;0102;971070102;H;971;;;;;;;1276.35
pr;m;v;0;252;716.0;8;435000;;;0;0;0;0;NS;;15.97772;-61.65583;Oui;1.0;;;False;0;NS;;;;;False;;;;;;;;m;n;m;2020-02;97132;0102;971320102;D;971;;;;;;;1726.19
pr;m;v;0;290;8800.0;6;590000;;;0;0;0;0;0;;16.25482;-61.35602;Oui;;;5.0;;0;;;;;;;;;;;;;;a;n;m;2020-02;97128;0104;971280104;H;971;;;;;;;2034.48
pr;a;v;0;48;;3;80000;;;372;0;0;0;0;;16.25238;-61.51865;Oui;;;;;0;;;;;;;;;;;;;;a;n;a;2020-02;97101;0118;971010118;H;971;12.75;1.0;0.092;12.0;15.0;0.086;1666.67
pr;a;v;0;65;;5;95000;;;0;2;0;1;VI;;16.25182;-61.52467;Oui;3.0;;;True;0;VI;;1.0;;;False;;False;;;;;;a;n;a;2020-02;97101;0118;971010118;H;971;8.38;2.0;0.069;8.38;2.0;0.069;1461.54
pr;m;v;0;160;600.0;8;290000;;;0;0;0;0;0;;16.01477;-61.70435;Non;2.0;;1.0;False;Nord-Sud;;;;3.0;;;;;;;;;;a;n;m;2020-02;97124;0102;971240102;H;971;;;;;;;1812.5
pr;a;v;2;68;;3;190000;;;0;0;0;1;0;;16.20841;-61.50327;Oui;4.0;;3.0;;0;;;;;;;;True;93.0;1666.0;;;;a;n;a;2020-02;97113;0101;971130101;H;971;15.0;5.0;0.064;14.46;25.0;0.062;2794.12
pr;a;v;1;92;;4;320000;;;0;0;0;1;0;;16.21731;-61.52909;Oui;1.0;;;;0;;;;;;;;;230.0;1028.56;;;;a;n;a;2020-02;97113;0101;971130101;H;971;14.13;2.0;0.049;13.07;9.0;0.045;3478.26
pr;m;v;0;135;1221.0;6;295000;;;0;0;0;2;0;;16.23158;-61.6214;Non;;;4.0;;0;;;;;;;;;;;;;;a;n;m;2020-02;97103;0102;971030102;H;971;;;;13.98;2.0;0.077;2185.19
pr;a;v;0;27;;1;99000;;;0;0;1;0;0;;16.23426;-61.60452;Non;;;;False;0;;;1.0;;;;;;;;;;;a;n;a;2020-02;97103;0102;971030102;H;971;;;;;;;3666.67
pr;a;v;2;42;;2;145000;;;0;0;0;1;0;;16.24468;-61.57884;Oui;2.0;;1.0;;0;;;;;;;;;144.0;0.0;;;;a;n;a;2020-02;97103;0105;971030105;A;971;18.22;1.0;0.063;16.42;5.0;0.057;3452.38
pr;a;v;3;82;;3;219000;;;0;0;2;0;NS;;16.24124;-61.58095;Non;3.0;;1.0;False;0;NS;1997.0;1.0;;;;;False;52.0;1000.0;;;;a;n;a;2020-02;97103;0105;971030105;A;971;;;;13.56;4.0;0.061;2670.73
pr;m;v;0;119;149.0;4;226000;;;0;0;0;0;VI;;16.18837;-61.5938;Non;;;;;0;VI;;;;;;;;;;;;;a;n;m;2020-02;97118;0101;971180101;H;971;19.1;2.0;0.121;16.27;7.0;0.103;1899.16
pr;a;v;1;47;;3;55000;;;0;0;0;1;0;;16.24166;-61.53448;Non;4.0;;;;0;;;;;;;;;;540.0;;;;a;n;a;2020-02;97120;0105;971200105;H;971;9.63;2.0;0.099;13.74;6.0;0.141;1170.21
pr;a;v;2;109;;4;224000;;;0;0;1;1;F;350;15.98284;-61.71359;Oui;2.0;;;False;0;;2002.0;2.0;1.0;;;;;28.0;2056.0;;;;a;n;a;2020-02;97109;0101;971090101;D;971;;;;12.78;1.0;0.075;2055.05
pr;a;v;3;80;;4;229900;;;0;0;0;2;C;139.0;16.2625;-61.59337;Non;4.0;;1.0;;0;;;;;;;;;2.0;800.0;;;;a;n;a;2020-02;97103;0104;971030104;H;971;11.8;2.0;0.049;11.8;4.0;0.049;2873.75
pr;m;vp;0;394;3441.0;10;1990000;;;0;0;3;1;F;349.0;16.23267;-61.59261;Non;3.0;;;True;0;;;5.0;1.0;;;;;;;;;;a;n;m;2020-02;97118;0106;971180106;H;971;;;;;;;5050.76
pr;m;v;0;90;90.0;4;295000;;;0;0;0;0;NS;;16.28526;-61.28412;Oui;;;;False;0;NS;2013.0;;;;False;;;;;;;;m;n;m;2020-02;97125;0104;971250104;H;971;;;;17.89;7.0;0.065;3277.78
pr;m;v;0;104;1230.0;7;450000;;;0;0;0;2;0;;16.29604;-61.28547;Oui;;;4.0;;0;;;;;;;;;;;;;Individuel;a;n;m;2020-02;97125;0104;971250104;H;971;;;;9.41;1.0;0.026;4326.92
pr;m;v;0;86;;4;329000;;;1365;0;2;0;0;0;16.29964;-61.28392;0;;;;;0;;;;;;;;;;;;;;a;n;m;2020-02;97125;0104;971250104;H;971;;;;17.89;7.0;0.056;3825.58
pr;m;v;0;86;500.0;4;329000;;;0;0;0;0;NS;;16.29683;-61.28272;Oui;;;;False;0;NS;2011.0;;;;False;;;;;;;;m;n;m;2020-02;97125;0104;971250104;H;971;;;;17.89;7.0;0.056;3825.58
pr;m;pi;0;90;;4;290000;;;1225;0;0;0;0;;16.28558;-61.28402;Oui;;;;;0;;;;;;;;;;;;;;a;n;m;2020-02;97125;0104;971250104;H;971;;;;17.89;7.0;0.067;3222.22
pr;m;v;0;115;;4;300000;;;1278;0;0;0;0;;16.20946;-61.47102;Oui;;;;;0;;;;;;;;;;;;;;a;n;m;2020-02;97113;0104;971130104;H;971;18.12;2.0;0.083;12.5;10.0;0.058;2608.7
pr;m;v;0;93;800.0;5;485000;;;0;0;0;2;0;;16.20533;-61.46549;Non;;;2.0;;0;;;;;;;;;;;;;;a;n;m;2020-02;97113;0104;971130104;H;971;;;;12.21;3.0;0.028;5215.05
pr;a;v;0;20;;1;105000;;;0;0;0;0;NS;;16.20172;-61.46633;Oui;3.0;;;False;0;NS;;;;;False;;False;108.0;480.0;;;;m;n;a;2020-02;97113;0104;971130104;H;971;15.48;2.0;0.035;20.0;15.0;0.046;5250.0
pr;a;v;0;54;;3;185000;;;0;0;0;1;0;;16.20178;-61.46555;Non;0.0;;1.0;;0;;;;;;;;;37.0;1109.0;;;Individuel;a;n;a;2020-02;97113;0104;971130104;H;971;13.21;4.0;0.046;14.46;25.0;0.051;3425.93
