DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
02;02005;pr;a;m;v;4;C;170.0;259000.0;1523.53;;;0.0;1.0;1.0;1
02;02005;pr;cm;m;v;4;0;84.0;194750.0;2318.45;;;0.0;0.0;2.0;1
02;02005;pr;cm;m;v;5;0;110.0;224800.0;2043.64;;;0.0;0.0;2.0;1
02;02005;pr;cm;mn;v;6;0;151.0;251500.0;1665.56;;;0.0;2.0;0.0;1
02;02007;pr;a;m;v;7;F;175.0;139000.0;794.29;;;0.0;1.0;1.0;1
02;02009;pr;a;m;v;5;F;89.0;120100.0;1349.44;;;0.0;0.0;1.0;1
02;02011;pr;a;m;v;4;0;105.0;85000.0;809.52;8.43;0.125;0.0;0.0;0.0;1
02;02011;pr;a;m;v;4;D;88.0;125000.0;1420.45;8.43;0.071;0.0;0.0;2.0;1
02;02011;pr;a;m;v;5;0;148.0;135000.0;912.16;;;0.0;1.0;0.0;1
02;02011;pr;a;m;v;5;G;90.0;100000.0;1111.11;;;0.0;0.0;1.0;1
02;02011;pr;cm;m;v;4;0;92.0;189645.0;2061.36;8.43;0.049;0.0;0.0;1.0;1
02;02011;pr;cm;mn;v;4;0;84.0;168772.5;2003.7;8.43;0.05;0.0;0.5;0.0;2
02;02011;pr;cm;mn;v;6;0;110.0;185900.0;1690.0;;;0.0;2.0;0.0;1
02;02013;pr;a;m;v;6;D;151.0;185000.0;1225.17;;;0.0;2.0;0.0;1
02;02013;pr;a;m;v;7;VI;153.0;200000.0;1307.19;;;0.0;1.0;1.0;1
02;02014;pr;a;m;v;4;G;101.0;99500.0;985.15;;;0.0;1.0;1.0;1
02;02018;pr;a;m;v;12;0;700.0;133900.0;191.29;;;0.0;0.0;0.0;1
02;02018;pr;a;m;v;5;E;100.0;148900.0;1489.0;;;0.0;0.0;2.0;1
02;02018;pr;a;m;v;7;E;110.0;148000.0;1345.45;;;0.0;0.0;1.0;1
02;02020;pr;m;m;v;7;E;178.5;133490.0;749.12;;;0.0;0.0;0.0;2
02;02022;pr;a;m;v;4;E;87.0;99900.0;1133.78;;;0.0;0.0;1.0;2
02;02022;pr;a;m;v;5;0;110.0;125000.0;1136.36;;;0.0;0.0;2.0;1
02;02022;pr;a;m;v;5;VI;76.0;125000.0;1644.74;;;0.0;1.0;1.0;1
02;02024;pr;a;m;v;5;0;100.0;129000.0;1290.0;;;0.0;1.0;0.0;1
02;02024;pr;a;m;v;6;E;110.0;151000.0;1372.73;;;0.0;0.0;1.0;1
02;02027;pr;a;m;v;4;0;100.0;116900.0;1169.0;;;0.0;0.0;1.0;1
02;02027;pr;a;m;v;5;0;110.0;91900.0;835.45;;;0.0;0.0;1.0;1
02;02027;pr;a;m;v;8;0;170.0;114450.0;673.24;;;0.0;0.0;2.0;2
02;02028;pr;a;m;v;2;0;55.0;50000.0;909.09;9.6;0.127;0.0;0.0;0.0;1
02;02028;pr;a;m;v;3;0;80.0;99000.0;1237.5;;;0.0;0.0;1.0;3
02;02028;pr;a;m;v;4;0;61.0;97900.0;1604.92;7.89;0.059;0.0;0.0;1.0;1
02;02028;pr;a;m;v;4;C;100.0;142900.0;1429.0;7.89;0.066;0.0;0.0;2.0;1
02;02028;pr;a;m;v;5;D;185.0;221900.0;1199.46;;;0.0;0.0;2.0;1
02;02028;pr;a;m;v;5;E;160.0;127900.0;799.38;;;0.0;0.0;1.0;1
02;02028;pr;a;m;v;6;0;125.0;151000.0;1208.0;;;0.0;0.0;1.0;1
02;02028;pr;cm;m;v;4;0;88.0;190360.0;2163.18;7.89;0.044;0.0;0.0;1.0;1
02;02031;pr;a;a;v;4;VI;81.0;75000.0;925.93;;;0.0;0.0;1.0;1
02;02032;pr;a;m;v;4;E;95.0;76000.0;800.0;;;0.0;1.0;0.0;1
02;02035;pr;a;m;v;9;0;170.0;280800.0;1651.76;;;0.0;0.0;0.0;1
02;02037;pr;a;m;v;5;0;110.0;107900.0;980.91;;;0.0;0.0;1.0;1
02;02037;pr;a;m;v;5;E;91.0;99900.0;1097.8;;;0.0;0.0;1.0;1
02;02037;pr;a;m;v;7;D;201.0;199900.0;994.53;;;0.0;0.0;1.0;1
02;02039;pr;a;m;v;3;0;60.0;41000.0;683.33;;;0.0;1.0;1.0;1
02;02040;pr;a;m;v;7;0;199.0;208000.0;1045.23;;;0.0;0.0;0.0;1
02;02041;pr;a;a;v;3;0;70.0;86500.0;1235.71;;;0.0;0.0;1.0;1
02;02041;pr;a;m;v;5;0;95.0;149900.0;1577.89;;;0.0;0.0;1.0;1
02;02042;pr;a;m;v;4;F;70.0;99000.0;1414.29;;;0.0;0.0;1.0;1
02;02046;pr;a;m;v;4;0;90.0;119900.0;1332.22;;;0.0;0.0;1.0;1
02;02046;pr;a;m;v;4;F;84.0;149000.0;1773.81;;;0.0;0.0;1.0;1
02;02047;pr;a;m;v;6;D;151.0;211950.0;1403.64;;;0.0;0.0;0.5;2
02;02051;pr;a;m;v;4;E;84.0;186000.0;2214.29;;;0.0;0.0;1.0;2
02;02051;pr;a;m;v;6;VI;152.5;139000.0;885.28;;;0.0;0.0;0.5;2
02;02051;pr;a;m;v;8;D;207.0;351900.0;1700.0;;;0.0;0.0;1.0;2
02;02053;pr;a;m;v;12;VI;224.0;209000.0;933.04;;;0.0;0.0;0.0;1
02;02053;pr;a;m;v;4;0;72.0;103500.0;1437.5;;;0.0;0.0;1.0;1
02;02053;pr;a;m;v;5;C;227.0;280000.0;1233.48;;;0.0;0.0;1.0;1
02;02053;pr;a;m;v;8;VI;311.0;352000.0;1131.83;;;0.0;0.0;0.0;1
02;02054;pr;a;m;v;11;C;135.0;199500.0;1477.78;;;0.0;1.0;1.0;1
02;02054;pr;cm;m;v;4;0;84.0;139000.0;1654.76;;;0.0;0.0;2.0;1
02;02056;pr;a;m;v;5;0;84.0;71400.0;850.0;;;0.0;0.0;1.0;1
02;02057;pr;a;m;v;3;0;65.0;59900.0;921.54;;;0.0;0.0;1.0;1
02;02057;pr;a;m;v;8;VI;170.0;131000.0;770.59;;;0.0;1.0;1.0;1
02;02058;pr;a;m;v;2;VI;300.0;135000.0;450.0;;;0.0;1.0;0.0;1
02;02058;pr;a;m;v;3;E;80.0;72000.0;900.0;;;0.0;1.0;0.0;1
02;02058;pr;a;m;v;4;D;127.0;159900.0;1259.06;;;0.0;0.0;1.0;1
02;02058;pr;a;m;v;4;E;124.0;131500.0;1060.48;;;0.0;0.0;1.0;1
02;02058;pr;a;m;v;4;VI;80.0;170000.0;2125.0;;;0.0;1.0;0.0;1
02;02058;pr;a;m;v;6;D;156.0;177500.0;1137.82;;;0.0;1.0;1.0;1
02;02058;pr;a;m;v;6;VI;202.0;250000.0;1237.62;;;0.0;1.0;1.0;2
02;02058;pr;a;m;v;8;VI;226.0;270000.0;1194.69;;;0.0;1.0;1.0;1
02;02058;pr;m;m;v;7;VI;221.0;145990.0;660.59;;;0.0;0.0;0.0;1
02;02059;pr;a;m;v;4;0;109.0;85000.0;779.82;8.5;0.131;0.0;1.0;0.0;1
02;02059;pr;a;m;v;4;D;85.0;54900.0;645.88;8.5;0.158;0.0;0.0;1.0;1
02;02059;pr;a;m;v;4;E;90.0;139600.0;1551.11;8.5;0.066;0.0;0.0;1.0;1
02;02059;pr;a;m;v;7;F;128.0;259850.0;2030.08;;;0.0;1.0;0.0;1
02;02061;pr;a;m;v;6;D;144.0;255290.0;1772.85;;;0.0;2.0;2.0;1
02;02064;pr;a;m;v;4;0;86.0;95000.0;1104.65;;;0.0;0.0;0.0;1
02;02065;pr;a;m;v;5;0;144.0;120000.0;833.33;;;0.0;0.0;0.0;1
02;02065;pr;cm;m;v;6;A;116.0;207220.0;1786.38;;;0.0;0.0;1.0;1
02;02065;pr;cm;mn;v;5;0;89.0;187220.0;2103.6;;;0.0;1.0;0.0;1
02;02065;pr;m;m;v;5;VI;144.0;127000.0;881.94;;;0.0;0.0;0.0;1
02;02067;pr;a;m;v;5;F;89.0;96000.0;1078.65;;;0.0;1.0;0.0;1
02;02073;pr;a;m;v;6;0;202.0;249900.0;1237.13;;;0.0;0.0;2.0;1
02;02073;pr;cm;m;v;4;0;106.0;189500.0;1787.74;;;0.0;0.0;1.0;1
02;02073;pr;cm;m;v;5;A;133.0;229900.0;1728.57;;;0.0;0.0;1.0;1
02;02074;pr;a;m;v;3;0;105.0;104000.0;990.48;;;0.0;1.0;1.0;1
02;02074;pr;a;m;v;4;D;122.0;126900.0;1040.16;;;0.0;0.0;1.0;1
02;02078;pr;a;m;v;3;G;60.0;83900.0;1398.33;;;0.0;0.0;1.0;1
02;02080;pr;a;m;v;6;0;180.0;249900.0;1388.33;;;0.0;0.0;2.0;1
02;02081;pr;a;m;v;6;0;142.0;222000.0;1563.38;;;0.0;1.0;1.0;1
02;02083;pr;a;m;v;4;F;70.0;162000.0;2314.29;;;0.0;1.0;0.0;1
02;02083;pr;a;m;v;6;0;153.0;202000.0;1320.26;;;0.0;0.0;0.0;1
02;02083;pr;a;m;v;6;D;153.0;202000.0;1320.26;;;0.0;0.0;0.0;1
02;02083;pr;cm;mn;v;5;0;90.0;166829.0;1853.66;;;0.0;0.0;0.0;1
02;02084;pr;a;m;v;6;0;153.0;230000.0;1503.27;;;0.0;1.0;1.0;1
02;02085;pr;a;m;v;5;C;122.0;212000.0;1737.7;;;0.0;0.0;1.0;1
02;02085;pr;a;m;v;6;D;156.0;254000.0;1628.21;;;0.0;1.0;1.0;1
02;02086;pr;a;m;v;5;E;95.0;136000.0;1431.58;;;0.0;0.0;1.0;1
02;02086;pr;a;m;v;6;D;210.0;198000.0;942.86;;;0.0;0.0;0.0;1
02;02086;pr;a;m;v;8;D;108.0;169000.0;1564.81;;;0.0;1.0;0.0;1
02;02086;pr;cm;mn;v;5;0;96.0;238100.0;2480.21;;;0.0;1.0;0.0;1
02;02089;pr;a;m;v;9;0;243.0;267000.0;1098.77;;;0.0;0.0;1.0;1
02;02090;pr;a;m;v;3;F;92.0;119900.0;1303.26;;;0.0;0.0;1.0;1
02;02090;pr;a;m;v;5;D;82.0;109900.0;1340.24;;;0.0;0.0;2.0;1
02;02093;pr;a;a;v;2;0;28.0;59000.0;2107.14;;;0.0;0.0;1.0;1
02;02093;pr;a;m;v;1;NS;79.0;33000.0;417.72;;;0.0;0.0;0.0;1
02;02093;pr;a;m;v;10;0;314.0;250000.0;796.18;;;0.0;1.0;1.0;1
02;02093;pr;a;m;v;6;D;130.0;136000.0;1046.15;;;0.0;1.0;0.0;1
02;02093;pr;a;m;v;7;D;400.0;514500.0;1286.25;;;0.0;0.0;0.0;1
02;02094;pr;a;m;v;5;NS;130.0;158000.0;1215.38;;;0.0;0.0;1.0;1
02;02095;pr;a;m;v;10;A;276.0;708000.0;2565.22;;;0.0;1.0;1.0;1
02;02095;pr;a;m;v;2;D;58.0;54400.0;937.93;8.0;0.102;0.0;0.0;1.0;1
02;02095;pr;a;m;v;4;NS;77.0;65000.0;844.16;;;0.0;1.0;0.0;1
02;02095;pr;a;m;v;5;0;57.0;68000.0;1192.98;6.0;0.06;0.0;0.0;1.0;1
02;02095;pr;a;m;v;5;VI;112.0;42000.0;375.0;6.0;0.192;0.0;0.0;0.0;1
02;02095;pr;a;m;v;6;0;114.0;85000.0;745.61;;;0.0;0.0;0.33;3
02;02095;pr;a;m;v;6;D;136.0;199500.0;1466.91;;;0.0;1.0;0.0;1
02;02095;pr;a;m;v;6;NS;160.0;90000.0;562.5;;;0.0;2.0;0.0;1
02;02095;pr;a;m;v;7;NS;133.0;111000.0;834.59;;;0.0;1.0;0.0;1
02;02095;pr;m;m;v;4;VI;87.0;35000.0;402.3;;;0.0;0.0;0.0;1
02;02095;pr;m;m;v;9;0;280.0;325000.0;1160.71;;;0.0;2.0;1.0;1
02;02098;pr;a;m;v;3;E;50.0;72000.0;1440.0;;;0.0;1.0;0.0;1
02;02098;pr;m;m;v;3;E;50.0;72000.0;1440.0;;;0.0;0.0;0.0;1
02;02099;pr;a;m;v;5;B;170.0;209000.0;1229.41;;;0.0;0.0;0.0;2
02;02099;pr;a;m;v;7;F;130.0;238000.0;1830.77;7.69;0.05;0.0;1.0;1.0;1
02;02102;pr;a;m;v;4;D;120.0;175000.0;1458.33;;;0.0;1.0;0.0;1
02;02102;pr;a;m;v;8;VI;320.0;298200.0;931.88;;;0.0;0.0;5.0;1
02;02103;pr;a;m;v;5;F;91.0;188000.0;2065.93;;;0.0;0.0;1.0;1
02;02103;pr;a;m;v;6;D;100.0;168000.0;1680.0;6.25;0.045;0.0;1.0;0.0;1
02;02103;pr;a;m;v;6;E;96.5;82500.0;808.14;6.25;0.102;0.0;0.5;1.0;2
02;02103;pr;a;m;v;6;VI;80.0;101000.0;1262.5;6.25;0.059;0.0;0.0;1.0;1
02;02103;pr;a;m;v;7;C;166.0;159000.0;957.83;;;0.0;0.0;1.0;1
02;02103;pr;a;m;v;7;F;110.0;80000.0;727.27;;;0.0;1.0;0.0;1
02;02103;pr;a;m;v;7;VI;132.0;137000.0;1037.88;;;0.0;0.0;1.0;1
02;02106;pr;a;m;v;3;E;65.0;79900.0;1229.23;;;0.0;0.0;1.0;1
02;02106;pr;a;m;v;4;E;103.0;114900.0;1115.53;;;0.0;0.0;1.0;2
02;02106;pr;m;m;v;4;VI;90.0;99990.0;1111.0;;;0.0;0.0;0.0;1
02;02108;pr;cm;mn;v;6;0;90.0;153000.0;1700.0;;;0.0;0.0;0.0;1
02;02110;pr;a;m;v;4;D;140.0;245000.0;1750.0;;;0.0;1.0;1.0;1
02;02110;pr;a;m;v;4;E;75.0;100990.0;1346.53;;;0.0;0.0;0.0;1
02;02110;pr;a;m;v;5;D;122.0;166995.0;1346.11;;;0.0;0.5;0.0;2
02;02110;pr;a;m;v;6;D;183.0;282000.0;1540.98;;;0.0;0.0;2.0;1
