type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;m;v;0;110;2400.0;5;135900;;;0;0;1;0;D;225.0;48.12874;-3.06348;Non;1.0;;1.0;False;0;B;;1.0;;;;;;;;;;;a;n;m;2020-04;56041;0000;560410000;Z;56;53.0;5.56;1.0;0.054;5.56;1.0;0.054;1235.45
pr;a;v;0;72;;3;249000;;;0;0;1;0;A;;48.05108;-1.611;Non;;;;;0;;;1.0;;;;;;;;;;;a;n;a;2020-04;35352;0102;353520102;H;35;53.0;;;;;;;3458.33
pr;m;v;0;170;2000.0;6;248000;;;0;0;2;0;D;191;48.44807;-2.71864;Oui;2.0;;4.0;False;0;E;1978.0;2.0;;;;;;;;;;;a;n;m;2020-04;22176;0102;221760102;H;22;53.0;;;;;;;1458.82
pr;a;v;0;43;;2;192500;;;0;0;1;0;VI;;48.15708;-1.77157;Non;4.0;;1.0;;0;VI;;1.0;;;True;;;35.0;;Gaz;;Individuel;a;n;a;2020-04;35210;0102;352100102;H;35;53.0;;;;11.83;3.0;0.032;4476.74
pr;mn;v;0;65;1130.0;3;167488;;;0;0;1;0;0;;48.02467;-3.81795;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29281;0000;292810000;Z;29;53.0;;;;;;;2576.74
pr;mn;v;0;100;1130.0;4;186488;;;0;0;1;0;0;;48.02467;-3.81795;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29281;0000;292810000;Z;29;53.0;;;;;;;1864.88
pr;mn;v;0;126;1130.0;6;231988;;;0;0;1;0;0;;48.02467;-3.81795;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29281;0000;292810000;Z;29;53.0;;;;;;;1841.17
pr;mn;v;0;110;1130.0;5;211488;;;0;0;1;0;0;;48.02467;-3.81795;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29281;0000;292810000;Z;29;53.0;;;;;;;1922.62
pr;mn;v;0;83;1130.0;4;176488;;;0;0;1;0;0;;48.02467;-3.81795;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29281;0000;292810000;Z;29;53.0;;;;;;;2126.36
pr;m;v;0;100;;5;270000;;;1122;0;0;0;E;270;48.04211;-4.09022;Oui;;;;;0;C;;;;;;;;;;;;;a;;m;2020-04;29232;0135;292320135;H;29;53.0;;;;8.18;7.0;0.036;2700.0
pr;mn;v;0;100;780.0;5;269745;;;0;0;0;0;0;;47.78956;-3.57562;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29031;0000;290310000;Z;29;53.0;;;;;;;2697.45
pr;mn;v;0;141;780.0;5;389745;;;0;0;1;0;0;;47.78956;-3.57562;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29031;0000;290310000;Z;29;53.0;;;;;;;2764.15
pr;mn;v;0;99;780.0;4;294745;;;0;0;1;0;0;;47.78956;-3.57562;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29031;0000;290310000;Z;29;53.0;9.19;1.0;0.037;9.19;1.0;0.037;2977.22
pr;mn;v;0;60;260.0;4;190000;;;0;0;0;0;0;;47.78956;-3.57562;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29031;0000;290310000;Z;29;53.0;9.19;1.0;0.035;9.19;1.0;0.035;3166.67
pr;mn;v;0;140;780.0;5;364745;;;0;0;1;0;0;;47.78956;-3.57562;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29031;0000;290310000;Z;29;53.0;;;;;;;2605.32
pr;m;v;0;110;1087.0;5;311850;;;0;0;0;0;E;297.0;47.5232;-2.64881;Oui;1.0;;;False;0;C;1987.0;;;;False;;;;;Électrique;Radiateur;;m;n;m;2020-04;56252;0000;562520000;Z;56;53.0;;;;;;;2835.0
pr;m;v;0;100;;5;160000;;;668;0;0;0;0;;48.67636;-3.84332;Oui;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;29188;0000;291880000;Z;29;53.0;;;;;;;1600.0
pr;m;v;0;100;999.0;5;160000;;;0;0;0;0;VI;;48.67662;-3.84532;Oui;1.0;;;False;0;VI;1980.0;;;;False;;;;;Électrique;;;m;n;m;2020-04;29188;0000;291880000;Z;29;53.0;;;;;;;1600.0
pr;m;v;0;66;1200.0;3;129750;;;0;0;0;1;0;;48.69226;-3.80137;Oui;;;1.0;;0;;;;;;;;;;;;;Individuel;a;n;m;2020-04;29188;0000;291880000;Z;29;53.0;;;;;;;1965.91
pr;a;v;1;32;;1;265000;;;0;0;0;1;D;210;47.7095;-3.37685;Oui;3.0;;1.0;;0;E;;;;;;;True;87.0;681.78;;;Individuel;a;n;a;2020-04;56107;0101;561070101;H;56;53.0;15.12;1.0;0.022;16.48;4.0;0.024;8281.25
pr;m;v;0;158;1800.0;6;327568;;;0;0;1;1;D;175.0;48.74034;-3.52968;Non;;;;;Sud;B;;2.0;;;False;;;;;Électrique;;Individuel;m;n;m;2020-04;22113;0101;221130101;H;22;53.0;7.18;1.0;0.042;7.18;1.0;0.042;2073.22
pr;m;v;0;240;1043.0;7;195000;;;0;0;1;1;C;128;48.02823;-3.69285;Non;;;3.0;True;0;B;;2.0;;;;;;;;;Pompe à chaleur;Individuel;a;n;m;2020-04;29274;0101;292740101;H;29;53.0;;;;;;;812.5
pr;mn;v;0;125;1322.0;7;453877;;;0;0;0;0;0;;48.35952;-4.37701;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29189;0104;291890104;H;29;53.0;;;;;;;3631.02
pr;mn;v;0;130;465.0;7;272099;;;0;0;0;0;0;;48.4476;-4.22099;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29156;0000;291560000;Z;29;53.0;;;;;;;2093.07
pr;mn;v;0;100;454.0;6;198491;;;0;0;0;0;0;;48.4476;-4.22099;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29156;0000;291560000;Z;29;53.0;;;;;;;1984.91
pr;mn;v;0;110;465.0;6;222099;;;0;0;0;0;0;;48.4476;-4.22099;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29156;0000;291560000;Z;29;53.0;;;;;;;2019.08
pr;mn;v;0;128;600.0;7;246658;;;0;0;0;0;0;;48.50785;-3.86953;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29163;0000;291630000;Z;29;53.0;;;;;;;1927.02
pr;mn;v;0;100;600.0;7;200758;;;0;0;0;0;0;;48.50785;-3.86953;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29163;0000;291630000;Z;29;53.0;;;;;;;2007.58
pr;mn;v;0;137;600.0;7;262658;;;0;0;0;0;0;;48.50785;-3.86953;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29163;0000;291630000;Z;29;53.0;;;;;;;1917.21
pr;mn;v;0;107;600.0;6;210826;;;0;0;1;0;0;;48.50785;-3.86953;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29163;0000;291630000;Z;29;53.0;;;;;;;1970.34
pr;mn;v;0;120;600.0;6;211467;;;0;0;0;0;0;;48.50785;-3.86953;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29163;0000;291630000;Z;29;53.0;;;;;;;1762.22
pr;mn;v;0;120;1322.0;6;453877;;;0;0;0;0;0;;48.35952;-4.37701;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29189;0104;291890104;H;29;53.0;;;;6.92;1.0;0.022;3782.31
pr;mn;v;0;126;746.0;6;251928;;;0;0;1;0;0;;47.8878;-3.90789;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29039;0107;290390107;H;29;53.0;;;;;;;1999.43
pr;mn;v;0;78;746.0;4;201928;;;0;0;1;0;0;;47.8878;-3.90789;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29039;0107;290390107;H;29;53.0;;;;9.76;6.0;0.045;2588.82
pr;mn;v;0;90;746.0;4;202228;;;0;0;0;0;0;;47.8878;-3.90789;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29039;0107;290390107;H;29;53.0;;;;9.76;6.0;0.052;2246.98
pr;mn;v;0;85;746.0;4;206428;;;0;0;1;0;0;;47.8878;-3.90789;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29039;0107;290390107;H;29;53.0;;;;9.76;6.0;0.048;2428.56
pr;mn;v;0;95;746.0;5;213428;;;0;0;1;0;0;;47.8878;-3.90789;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29039;0107;290390107;H;29;53.0;10.62;1.0;0.057;7.83;7.0;0.042;2246.61
pr;mn;v;0;125;653.0;7;397576;;;0;0;0;0;0;;48.4042;-4.40535;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29235;0104;292350104;H;29;53.0;;;;;;;3180.61
pr;m;v;0;162;;7;250000;;;1039;0;0;0;C;91;48.40335;-4.40133;Oui;;;;;0;D;;;;;;;;;;;;;a;;m;2020-04;29235;0104;292350104;H;29;53.0;;;;;;;1543.21
pr;mn;v;0;123;476.0;5;360236;;;0;0;0;0;0;;48.4042;-4.40535;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29235;0104;292350104;H;29;53.0;;;;;;;2928.75
pr;mn;v;0;120;997.0;6;442467;;;0;0;0;0;0;;48.4042;-4.40535;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29235;0104;292350104;H;29;53.0;;;;;;;3687.22
pr;mn;v;0;86;645.0;4;185095;;;0;0;0;0;0;;48.08957;-4.00962;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29020;0000;290200000;Z;29;53.0;;;;;;;2152.27
pr;mn;v;0;82;457.0;3;260423;;;0;0;1;0;0;;48.34887;-4.72088;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29190;0000;291900000;Z;29;53.0;;;;;;;3175.89
pr;mn;v;0;92;495.0;5;224541;;;0;0;1;0;0;;48.34887;-4.72088;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29190;0000;291900000;Z;29;53.0;;;;;;;2440.66
pr;m;v;0;135;3796.0;6;418000;;;0;0;0;2;B;74.0;47.55653;-2.48497;Non;;;;;0;A;;;;;;;;;;;;Individuel;a;n;m;2020-04;56143;0000;561430000;Z;56;53.0;;;;;;;3096.3
pr;m;v;0;131;2255.0;5;112350;;;0;0;1;0;VI;;47.98065;-2.6042;Oui;;;;;0;VI;1800.0;1.0;;;False;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-04;56102;0000;561020000;Z;56;53.0;;;;;;;857.63
pr;m;v;0;131;1769.0;7;234150;;;0;0;2;0;D;165.0;47.665;-2.44889;Non;1.0;;;;0;D;1980.0;2.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-04;56184;0102;561840102;H;56;53.0;;;;;;;1787.4
pr;mn;v;0;145;457.0;6;445523;;;0;0;0;0;0;;48.34887;-4.72088;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29190;0000;291900000;Z;29;53.0;;;;;;;3072.57
pr;m;v;0;100;510.0;4;219000;;;0;0;0;1;D;210;48.33326;-4.7242;Non;1.0;;2.0;False;0;B;2010.0;2.0;;;;;;;;Électrique;;;m;n;m;2020-04;29190;0000;291900000;Z;29;53.0;;;;;;;2190.0
pr;mn;v;0;117;1002.0;5;419484;;;0;0;0;0;0;;48.34887;-4.72088;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29190;0000;291900000;Z;29;53.0;;;;;;;3585.33
pr;m;v;0;160;1500.0;5;191900;;;0;0;1;1;C;125;47.89061;-2.65199;Non;1.0;;;False;0;A;;2.0;;;;;;;;Électrique;;;a;n;m;2020-04;56071;0000;560710000;Z;56;53.0;;;;;;;1199.38
pr;mn;v;0;86;443.0;4;171407;;;0;0;0;0;0;;48.05665;-3.97592;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;29107;0000;291070000;Z;29;53.0;;;;;;;1993.1
pr;a;v;0;76;;5;228580;;;0;0;0;0;C;119;48.1233;-1.70832;Non;4.0;;;;0;A;;;;;;;;38.0;2000.0;;;;a;n;a;2020-04;35238;1005;352381005;H;35;53.0;4.29;1.0;0.017;10.6;40.0;0.042;3007.63
pr;m;v;0;160;1500.0;5;191900;;;0;0;1;1;C;125;47.83183;-2.73531;Non;1.0;;;False;0;A;;2.0;;;;;;;;Électrique;;;a;n;m;2020-04;56222;0000;562220000;Z;56;53.0;;;;;;;1199.38
pr;m;v;0;230;;10;540700;;;0;0;0;2;B;82.0;48.80051;-3.46808;Non;;;;;0;D;;2.0;;;False;;;;;Gaz;Radiateur;;m;n;m;2020-04;22168;0103;221680103;H;22;53.0;;;;;;;2350.87
pr;m;v;0;175;1480.0;9;551150;;;0;0;1;1;D;186;48.79505;-3.45477;Non;;;1.0;;sud-est;B;;2.0;;;False;;;;;;Pompe à chaleur;;m;n;m;2020-04;22168;0103;221680103;H;22;53.0;;;;;;;3149.43
pr;m;v;0;82;878.0;5;118500;;;0;0;1;1;D;184;48.15482;-3.1643;Non;1.0;;1.0;False;0;A;;2.0;;;;;;;;;;;a;n;m;2020-04;56245;0000;562450000;Z;56;53.0;;;;;;;1445.12
pr;a;v;1;32;;2;99300;;;0;0;0;1;NS;;47.7583;-3.37136;Non;3.0;;;True;0;;;1.0;;;False;;False;11.0;1087.0;Électrique;;Individuel;a;n;a;2020-04;56121;0403;561210403;H;56;53.0;14.81;5.0;0.057;11.56;77.0;0.045;3103.12
pr;m;v;0;95;20000.0;4;155990;;;0;0;0;1;E;294.0;47.99481;-1.04814;Non;;;1.0;;sud-est;D;;1.0;;;False;;;;;Fioul;;Individuel;m;n;m;2020-04;35217;0000;352170000;Z;35;53.0;;;;;;;1642.0
pr;m;v;0;100;;5;195000;;;0;0;0;0;A;;48.14086;-1.10042;0;;;;;0;A;;;;;;;;;;;;;cm;o;m;2020-04;35061;0000;350610000;Z;35;53.0;;;;;;;1950.0
pr;a;v;4;106;;5;502000;;;0;1;1;1;NS;;48.09429;-1.65166;Non;5.0;;2.0;;0;;;1.0;;;True;;True;50.0;1500.0;Gaz;;Individuel;a;n;a;2020-04;35238;0708;352380708;H;35;53.0;;;;10.6;40.0;0.027;4735.85
pr;a;v;2;62;;3;289000;;;0;1;0;1;NS;;48.09517;-1.65557;Non;5.0;;1.0;;0;;;1.0;;;True;;True;50.0;800.0;Gaz;;Individuel;a;n;a;2020-04;35238;0708;352380708;H;35;53.0;19.32;1.0;0.05;11.36;200.0;0.029;4661.29
pr;m;v;0;140;3800.0;6;155000;;;0;0;1;0;VI;;48.31787;-3.14276;Non;;;;;Sud;;;1.0;;;False;;;;;Bois;;Individuel;m;n;m;2020-04;22321;0000;223210000;Z;22;53.0;;;;;;;1107.14
pr;m;v;0;118;370.0;5;298680;;;0;0;1;0;C;146;48.60618;-2.04529;Non;;;;;0;D;;1.0;;;;;;;;Gaz;;Individuel;a;n;m;2020-04;35241;0000;352410000;Z;35;53.0;;;;;;;2531.19
pr;a;v;1;26;;1;37000;;;0;0;0;0;VI;;48.51732;-2.76188;Oui;2.0;;;False;0;VI;1900.0;;;;False;;False;23.0;145.0;Électrique;;Individuel;m;n;a;2020-04;22278;0109;222780109;H;22;53.0;15.62;1.0;0.132;12.41;47.0;0.105;1423.08
pr;m;v;0;100;800.0;5;183000;;;0;0;3;0;D;176;48.443;-2.73327;Oui;1.0;;2.0;False;0;D;1973.0;3.0;;;;;;;;Gaz;;;a;n;m;2020-04;22176;0101;221760101;H;22;53.0;;;;;;;1830.0
pr;a;v;0;95;;5;159750;;;0;2;0;1;D;216;48.40866;-4.47717;Oui;4.0;;1.0;True;Sud-Est;B;1977.0;1.0;;;;;True;172.0;2146.42;Électrique;Radiateur;Individuel;a;n;a;2020-04;29019;0154;290190154;H;29;53.0;;;;7.2;46.0;0.051;1681.58
pr;a;v;3;76;;3;111350;;;0;0;0;1;VI;;48.57426;-3.83565;Non;4.0;;;;Est-Ouest;;;1.0;;;False;;False;4.0;30.0;Gaz;;Individuel;m;n;a;2020-04;29151;0102;291510102;H;29;53.0;6.4;2.0;0.052;6.62;7.0;0.054;1465.13
pr;a;v;2;69;;3;252000;;;0;0;0;1;NS;;48.11407;-1.62608;Oui;3.0;;;False;0;;;1.0;;;;;True;66.0;810.0;Électrique;;Individuel;a;n;a;2020-04;35051;0103;350510103;H;35;53.0;10.86;6.0;0.036;10.68;36.0;0.035;3652.17
pr;a;v;2;81;;4;117700;;;0;1;1;0;C;117;47.73729;-3.39463;Oui;10.0;;;True;Sud;D;1975.0;1.0;;;;;True;87.0;1038.61;Gaz;Radiateur;Individuel;a;n;a;2020-04;56121;0702;561210702;H;56;53.0;;;;8.38;28.0;0.069;1453.09
pr;a;v;8;84;;4;207980;;;0;0;1;0;C;127;47.66292;-2.75499;Non;;;;;Sud;D;;1.0;;;False;;False;;;Gaz;;Individuel;m;n;a;2020-04;56260;0111;562600111;H;56;53.0;10.97;1.0;0.053;9.48;9.0;0.046;2475.95
pr;m;v;0;120;1300.0;7;185900;;;0;0;1;1;F;367;48.02255;-2.94586;Non;1.0;;;False;0;D;;2.0;;;;;;;;Électrique;;;a;n;m;2020-04;56237;0000;562370000;Z;56;53.0;;;;;;;1549.17
pr;m;v;0;115;1182.0;6;150900;;;0;0;0;1;E;292;48.13037;-2.995;Non;2.0;;2.0;True;0;A;;2.0;;;;;;;;;;;a;n;m;2020-04;56146;0000;561460000;Z;56;53.0;;;;;;;1312.17
pr;m;v;0;120;681.0;5;254400;;;0;0;1;1;C;119;47.71701;-2.77688;Oui;;;2.0;False;0;C;1999.0;2.0;1.0;;False;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-04;56132;0000;561320000;Z;56;53.0;;;;;;;2120.0
pr;m;v;0;115;3368.0;6;170000;;;0;0;2;0;NS;;47.58928;-2.25627;Oui;2.0;;;;Sud;NS;;2.0;;;;;;;;Électrique;;Individuel;a;n;m;2020-04;56011;0000;560110000;Z;56;53.0;;;;;;;1478.26
pr;m;v;0;190;400.0;3;75000;;;0;0;0;0;0;;48.5161;-1.77654;Non;;;1.0;False;0;;;;;;;;;;;;;;a;n;m;2020-04;35009;0000;350090000;Z;35;53.0;;;;;;;394.74
pr;m;v;0;57;440.0;3;44990;;;0;0;0;0;VI;;48.23347;-3.72728;Oui;;;;;Sud;;;;;;False;;;;;;;;m;n;m;2020-04;29102;0000;291020000;Z;29;53.0;;;;;;;789.3
pr;m;v;0;40;278.0;4;74000;;;0;0;1;0;NS;;47.79799;-3.69115;Non;;;2.0;False;0;NS;2006.0;1.0;;;;;;72.0;908.0;Électrique;;;a;n;m;2020-04;29150;0103;291500103;H;29;53.0;;;;10.15;1.0;0.066;1850.0
pr;m;v;0;180;2852.0;7;399945;;;0;0;2;1;D;154;48.72019;-3.46895;Non;;;5.0;;sud-ouest;B;;2.0;;;False;;;;;Électrique;;Individuel;m;n;m;2020-04;22113;0102;221130102;H;22;53.0;;;;;;;2221.92
pr;m;v;0;290;1576.0;10;372000;;;0;0;2;0;B;70;47.93871;-2.39065;Non;2.0;;2.0;False;0;D;;3.0;;;;;;;;Fioul;;;a;n;m;2020-04;56165;0101;561650101;H;56;53.0;;;;;;;1282.76
pr;m;v;0;170;3014.0;6;901320;;;0;0;1;1;NS;;47.60079;-2.92102;Non;2.0;;1.0;;Sud;;;3.0;;;False;;;;;Électrique;;Individuel;m;n;m;2020-04;56008;0000;560080000;Z;56;53.0;10.16;2.0;0.023;10.16;2.0;0.023;5301.88
pr;m;v;0;130;469.0;6;360500;;;0;0;2;1;C;120.0;47.6744;-2.76653;Oui;2.0;;1.0;False;0;D;1972.0;3.0;;;;;;;;Gaz;;;a;n;m;2020-04;56260;0103;562600103;H;56;53.0;;;;11.56;3.0;0.05;2773.08
pr;m;v;0;125;800.0;5;262500;;;0;0;0;0;E;;47.7325;-3.44219;Non;;;2.0;;0;;;;;;;;;;;;;;a;n;m;2020-04;56162;0106;561620106;H;56;53.0;;;;9.48;2.0;0.054;2100.0
pr;m;v;0;130;5157.0;5;363965;;;0;0;2;0;D;204;47.58505;-2.29111;Non;;;;;Sud;B;;2.0;;;False;;;;;Électrique;;Individuel;m;n;m;2020-04;56153;0000;561530000;Z;56;53.0;6.12;1.0;0.026;6.12;1.0;0.026;2799.73
pr;m;v;0;161;858.0;6;378238;;;0;0;0;0;D;213;47.80353;-3.43789;Oui;1.0;;;False;0;C;1978.0;;;;False;;;;;Électrique;Radiateur;;m;n;m;2020-04;56063;0000;560630000;Z;56;53.0;;;;;;;2349.3
pr;mn;v;0;60;350.0;4;185200;;;0;0;0;0;0;;48.18483;-1.31325;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35347;0000;353470000;Z;35;53.0;;;;;;;3086.67
pr;mn;v;0;107;351.0;5;178150;128650.0;49500.0;0;0;0;0;0;;48.18307;-1.95542;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35023;0000;350230000;Z;35;53.0;;;;;;;1664.95
pr;mn;v;0;139;429.0;1;282500;208500.0;74000.0;0;0;1;0;0;;48.18307;-1.95542;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35023;0000;350230000;Z;35;53.0;;;;;;;2032.37
pr;mn;v;0;99;312.0;1;195200;140200.0;55000.0;0;0;1;0;0;;48.18307;-1.95542;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35023;0000;350230000;Z;35;53.0;;;;;;;1971.72
pr;mn;v;0;90;351.0;6;165880;116380.0;49500.0;0;0;0;0;0;;48.18307;-1.95542;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35023;0000;350230000;Z;35;53.0;;;;;;;1843.11
pr;mn;v;0;85;338.0;1;186500;126500.0;60000.0;0;0;1;0;0;;48.18307;-1.95542;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35023;0000;350230000;Z;35;53.0;;;;;;;2194.12
pr;m;v;0;85;338.0;4;186500;;;0;0;0;0;0;;48.17964;-1.94333;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;35023;0000;350230000;Z;35;53.0;;;;;;;2194.12
pr;m;v;0;139;429.0;4;282500;;;0;0;0;0;0;;48.17964;-1.94333;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;35023;0000;350230000;Z;35;53.0;;;;;;;2032.37
pr;m;v;0;99;312.0;4;195200;;;0;0;0;0;0;;48.17964;-1.94333;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;35023;0000;350230000;Z;35;53.0;;;;;;;1971.72
pr;mn;v;0;126;394.0;7;204500;142000.0;62500.0;0;0;0;0;0;;48.18307;-1.95542;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35023;0000;350230000;Z;35;53.0;4.88;1.0;0.036;4.88;1.0;0.036;1623.02
pr;mn;v;0;110;350.0;5;176800;143000.0;33800.0;0;0;0;0;0;;48.18483;-1.31325;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35347;0000;353470000;Z;35;53.0;;;;;;;1607.27
pr;mn;v;0;124;724.0;6;233741;;;0;0;0;0;0;;48.18483;-1.31325;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35347;0000;353470000;Z;35;53.0;;;;;;;1885.01
pr;mn;v;0;130;350.0;6;191800;158000.0;33800.0;0;0;0;0;0;;48.18483;-1.31325;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35347;0000;353470000;Z;35;53.0;;;;;;;1475.38
pr;mn;v;0;111;724.0;6;243741;;;0;0;0;0;0;;48.18483;-1.31325;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35347;0000;353470000;Z;35;53.0;;;;;;;2195.86
pr;mn;v;0;108;327.0;5;180565;149500.0;31065.0;0;0;0;0;0;;48.32555;-1.63602;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35110;0000;351100000;Z;35;53.0;;;;;;;1671.9
pr;mn;v;0;97;724.0;5;206741;;;0;0;0;0;0;;48.18483;-1.31325;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35347;0000;353470000;Z;35;53.0;;;;;;;2131.35
pr;mn;v;0;110;323.0;5;188300;143000.0;45300.0;0;0;0;0;0;;47.93073;-1.66049;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35090;0000;350900000;Z;35;53.0;;;;;;;1711.82
pr;mn;v;0;115;279.0;4;228201;;;0;0;0;0;0;;47.93073;-1.66049;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35090;0000;350900000;Z;35;53.0;;;;;;;1984.36
pr;mn;v;0;145;279.0;5;283333;;;0;0;1;0;0;;47.93073;-1.66049;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35090;0000;350900000;Z;35;53.0;;;;;;;1954.02
pr;mn;v;0;109;525.0;4;306269;;;0;0;1;0;0;;47.93073;-1.66049;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35090;0000;350900000;Z;35;53.0;;;;;;;2809.81
pr;mn;v;0;107;493.0;6;172380;129880.0;42500.0;0;0;0;0;0;;47.93073;-1.66049;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35090;0000;350900000;Z;35;53.0;5.33;1.0;0.04;5.33;1.0;0.04;1611.03
pr;mn;v;0;116;525.0;5;297737;;;0;0;0;0;0;;47.93073;-1.66049;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35090;0000;350900000;Z;35;53.0;;;;;;;2566.7
pr;mn;v;0;123;279.0;5;232631;;;0;0;1;0;0;;47.93073;-1.66049;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35090;0000;350900000;Z;35;53.0;;;;;;;1891.31
pr;mn;v;0;107;415.0;6;186664;129880.0;56784.0;0;0;0;0;0;;47.95297;-1.62046;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35054;0000;350540000;Z;35;53.0;;;;;;;1744.52
pr;mn;v;0;115;376.0;4;243103;;;0;0;0;0;0;;47.95297;-1.62046;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35054;0000;350540000;Z;35;53.0;;;;;;;2113.94
pr;mn;v;0;145;376.0;6;230400;177800.0;52600.0;0;0;0;0;0;;47.95297;-1.62046;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35054;0000;350540000;Z;35;53.0;;;;;;;1588.97
pr;mn;v;0;123;376.0;5;247533;;;0;0;1;0;0;;47.95297;-1.62046;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35054;0000;350540000;Z;35;53.0;;;;;;;2012.46
pr;m;v;0;110;315.0;6;194150;;;0;0;0;0;A;;48.24858;-1.78504;0;;;;;0;A;;;;;;;;;;;;;cm;o;m;2020-04;35356;0000;353560000;Z;35;53.0;;;;;;;1765.0
pr;mn;v;0;108;274.0;5;202500;149500.0;53000.0;0;0;0;0;0;;48.25561;-1.76626;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;35356;0000;353560000;Z;35;53.0;;;;;;;1875.0
