DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
79;79001;pr;a;m;v;5;D;185.0;294000.0;1589.19;;;0.0;0.0;1.0;1
79;79001;pr;a;m;v;6;0;122.0;89800.0;736.07;;;0.0;0.0;2.0;1
79;79001;pr;a;m;v;8;D;138.0;95000.0;688.41;;;0.0;0.0;2.0;1
79;79001;pr;a;m;v;9;D;171.5;131150.0;744.23;;;0.0;2.0;1.0;2
79;79002;pr;a;m;v;5;0;80.0;52400.0;655.0;;;0.0;0.5;0.5;2
79;79002;pr;m;m;v;3;VI;108.0;79500.0;736.11;;;0.0;0.0;0.0;1
79;79003;pr;a;m;v;4;F;118.0;155990.0;1321.95;8.09;0.073;0.0;0.0;1.0;1
79;79003;pr;a;m;v;5;C;97.0;188900.0;1947.42;;;0.0;0.0;1.0;1
79;79003;pr;a;m;v;5;D;78.0;150800.0;1933.33;;;0.0;0.0;1.0;1
79;79003;pr;a;m;v;5;E;121.0;142900.0;1180.99;;;0.0;0.0;0.0;1
79;79003;pr;a;m;v;5;VI;107.0;167900.0;1569.16;;;0.0;1.0;0.0;1
79;79003;pr;a;m;v;8;D;182.0;299700.0;1646.7;;;0.0;2.0;0.0;1
79;79003;pr;m;m;v;5;D;155.0;218295.0;1408.35;;;0.0;0.0;0.0;1
79;79005;pr;a;m;v;10;NS;176.0;252000.0;1431.82;;;0.0;0.0;2.0;1
79;79005;pr;a;m;v;3;0;62.0;44990.0;500.0;;;0.0;0.14;0.43;7
79;79005;pr;a;m;v;3;NS;60.0;21500.0;358.33;;;0.0;0.0;1.0;1
79;79005;pr;a;m;v;3;VI;65.0;20000.0;307.69;;;0.0;0.0;0.0;1
79;79005;pr;a;m;v;4;0;89.5;17990.0;284.75;;;0.0;0.5;0.5;4
79;79005;pr;a;m;v;4;C;110.0;100990.0;918.09;;;0.0;1.0;0.0;1
79;79005;pr;a;m;v;4;D;83.0;57990.0;698.67;;;0.0;0.0;0.0;1
79;79005;pr;a;m;v;4;E;82.5;48750.0;568.88;;;0.0;0.25;0.25;4
79;79005;pr;a;m;v;4;VI;45.0;17990.0;399.78;;;0.0;1.0;0.0;1
79;79005;pr;a;m;v;5;0;91.0;99000.0;1149.25;;;0.0;0.6;0.2;5
