DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
46;46015;pr;a;m;l;4;B;85.0;542.0;0.0;1.0;0.0;1
46;46021;pr;a;m;l;4;E;74.0;533.0;0.0;0.0;1.0;1
46;46029;pr;a;a;l;1;E;22.0;310.0;0.0;1.0;0.0;1
46;46029;pr;a;a;l;2;D;68.0;510.0;0.0;1.0;0.0;1
46;46029;pr;a;a;l;2;E;33.5;408.0;0.0;1.0;0.0;2
46;46029;pr;a;a;l;3;D;68.0;521.0;0.0;1.0;0.0;1
46;46029;pr;a;a;l;3;E;59.0;414.5;0.0;1.0;0.0;2
46;46029;pr;a;m;l;4;B;89.0;579.0;0.0;0.0;1.0;1
46;46029;pr;a;m;l;4;E;77.0;525.0;0.0;0.0;1.0;1
46;46034;pr;a;a;l;4;G;98.0;519.0;1.0;0.0;1.0;1
46;46038;pa;a;a;l;2;0;42.5;485.0;0.0;0.0;0.0;2
46;46038;pa;a;a;l;3;0;65.0;450.0;0.0;0.0;1.0;1
46;46038;pr;a;a;l;3;VI;67.0;589.0;0.0;1.0;0.0;1
46;46038;pr;a;m;l;4;E;75.0;715.0;0.0;0.0;1.0;1
46;46039;pr;a;a;l;4;D;77.0;518.0;0.0;0.0;0.0;1
46;46042;pa;a;a;l;1;C;35.0;390.0;0.0;0.0;0.0;1
46;46042;pa;a;a;l;1;F;25.0;355.0;0.0;1.0;0.0;1
46;46042;pa;a;a;l;1;G;18.0;345.0;0.0;1.0;0.0;1
46;46042;pa;a;a;l;2;0;42.0;450.0;0.33;0.0;0.67;3
46;46042;pa;a;a;l;2;A;27.0;424.0;0.0;0.0;1.0;1
46;46042;pa;a;a;l;3;C;71.0;610.0;0.5;0.0;0.5;2
46;46042;pr;a;a;l;1;0;22.5;267.5;0.25;1.0;0.0;4
46;46042;pr;a;a;l;1;C;31.0;400.0;0.5;0.5;0.0;2
46;46042;pr;a;a;l;1;D;25.0;370.0;0.17;0.33;0.33;6
46;46042;pr;a;a;l;1;E;23.0;336.0;0.29;0.29;0.43;7
46;46042;pr;a;a;l;1;VI;18.0;280.0;0.67;1.0;0.0;3
46;46042;pr;a;a;l;2;0;47.0;425.0;0.78;0.22;0.67;9
46;46042;pr;a;a;l;2;A;47.0;433.0;1.0;0.0;1.0;1
46;46042;pr;a;a;l;2;C;40.0;440.0;0.0;0.5;0.0;2
46;46042;pr;a;a;l;2;D;46.0;426.0;0.5;0.14;0.79;14
46;46042;pr;a;a;l;2;E;43.0;415.0;0.45;0.18;0.82;11
46;46042;pr;a;a;l;2;F;36.0;425.0;0.33;0.33;0.0;3
46;46042;pr;a;a;l;2;VI;40.0;410.0;0.14;0.86;0.0;7
46;46042;pr;a;a;l;3;0;62.0;533.5;0.67;0.17;0.83;6
46;46042;pr;a;a;l;3;A;62.0;465.0;1.0;0.0;1.0;1
46;46042;pr;a;a;l;3;C;67.0;650.0;1.0;1.0;0.0;1
46;46042;pr;a;a;l;3;D;66.0;516.0;0.64;0.18;0.73;11
46;46042;pr;a;a;l;3;E;68.5;562.5;0.5;0.33;0.5;6
46;46042;pr;a;a;l;3;NS;82.0;750.0;1.0;1.0;0.0;1
46;46042;pr;a;a;l;3;VI;70.0;520.0;0.67;0.33;0.33;3
46;46042;pr;a;a;l;4;0;75.0;520.0;0.0;0.0;1.0;1
46;46042;pr;a;a;l;4;C;78.0;597.0;0.5;0.0;0.5;2
46;46042;pr;a;a;l;4;D;92.0;691.0;0.0;0.0;1.0;1
46;46042;pr;a;a;l;4;E;74.0;550.0;1.0;0.0;1.0;1
46;46042;pr;a;a;l;4;VI;118.0;850.0;0.0;1.0;0.0;1
46;46042;pr;a;a;l;5;C;100.0;755.0;0.0;0.0;1.0;1
46;46042;pr;a;m;l;2;NS;63.0;550.0;0.0;1.0;0.0;1
46;46042;pr;a;m;l;3;D;65.0;525.0;0.33;0.33;0.67;3
46;46042;pr;a;m;l;3;NS;80.0;700.0;0.0;1.0;0.0;1
46;46042;pr;a;m;l;3;VI;70.0;520.0;0.0;1.0;1.0;1
46;46042;pr;a;m;l;4;D;84.5;736.5;0.0;0.0;1.0;2
46;46042;pr;a;m;l;4;F;63.0;595.0;1.0;1.0;0.0;1
46;46042;pr;a;m;l;4;NS;90.0;750.0;0.0;0.0;1.0;1
46;46042;pr;a;m;l;4;VI;103.5;635.0;0.0;1.0;1.0;2
46;46042;pr;a;m;l;5;C;190.0;770.0;1.0;1.0;0.0;1
46;46042;pr;a;m;l;5;D;93.0;665.0;0.0;0.0;0.0;1
46;46042;pr;a;m;l;5;E;110.0;795.0;0.0;1.0;1.0;1
46;46042;pr;a;m;l;6;0;131.0;895.0;1.0;0.0;1.0;1
46;46042;pr;a;m;l;7;C;134.0;870.0;0.0;1.0;1.0;1
46;46042;pr;a;m;l;7;E;106.0;1010.0;1.0;0.0;1.0;1
46;46062;pr;a;a;l;2;F;48.0;343.0;0.0;0.0;1.0;1
46;46062;pr;a;m;l;4;E;91.0;637.0;0.0;1.0;1.0;1
46;46063;pr;a;a;l;3;B;75.0;450.0;0.0;1.0;0.0;1
46;46064;pr;a;a;l;2;G;45.0;265.0;0.0;0.0;0.0;1
46;46064;pr;a;a;l;4;D;98.0;535.0;0.0;0.0;1.0;1
46;46066;pr;a;a;l;3;G;37.0;450.0;0.0;1.0;0.0;1
46;46085;pr;a;m;l;4;C;85.0;564.0;0.0;0.0;1.0;1
46;46088;pr;a;m;l;4;E;62.0;565.0;0.0;0.0;1.0;1
46;46089;pr;a;m;l;4;0;88.0;440.0;0.0;0.5;0.5;2
46;46100;pa;a;m;l;4;0;85.0;550.0;0.0;1.0;1.0;1
46;46102;pa;a;a;l;3;D;67.0;620.0;1.0;0.0;0.0;1
46;46102;pa;a;m;l;5;0;94.0;698.0;2.0;0.0;0.0;1
46;46102;pr;a;a;l;1;E;23.0;390.0;0.0;1.0;0.0;1
46;46102;pr;a;a;l;2;0;40.0;350.0;0.0;1.0;0.0;1
46;46102;pr;a;a;l;2;D;48.0;450.0;0.33;0.0;1.0;3
46;46102;pr;a;a;l;2;E;42.0;486.0;1.0;0.0;1.0;1
46;46102;pr;a;a;l;2;NS;45.0;470.0;0.0;1.0;0.0;1
46;46102;pr;a;a;l;3;C;96.0;625.0;0.0;1.0;0.0;1
46;46102;pr;a;a;l;3;E;62.0;530.0;0.0;1.0;0.0;1
46;46102;pr;a;a;l;4;0;80.0;590.0;0.0;0.0;1.0;1
46;46102;pr;a;a;l;4;C;95.0;474.0;0.0;0.0;1.0;1
46;46102;pr;a;a;l;4;VI;90.0;610.0;1.0;0.0;1.0;1
46;46102;pr;a;m;l;5;D;109.0;850.0;0.0;1.0;0.0;1
46;46109;pa;a;m;l;4;0;90.0;690.0;0.0;0.0;0.0;1
46;46114;pr;a;m;l;3;0;68.0;520.0;1.0;2.0;0.0;1
46;46117;pa;a;m;l;5;0;85.0;485.0;0.0;0.0;1.0;1
46;46117;pr;a;m;l;3;0;60.0;575.0;0.0;0.0;1.0;1
46;46117;pr;a;m;l;4;VI;85.0;485.0;0.0;0.0;0.0;1
46;46123;pr;a;a;l;3;E;66.0;497.0;0.0;0.0;1.0;1
46;46124;pr;a;a;l;4;F;77.0;514.0;0.0;0.0;0.0;2
46;46127;pa;a;a;l;3;D;60.0;540.0;0.0;1.0;0.0;1
