type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;1;74;;3;588;;;0;0;1;0;D;193;42.67907;2.78996;0;3.0;;;True;Sud-Ouest;E;1966.0;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;66195;0101;661950101;H;66
pr;a;l;3;46;;2;475;;;0;0;0;1;D;210;42.69078;2.87356;0;1.0;;;;0;B;;;;;False;;True;;;Électrique;;;a;n;a;2020-04;66136;1701;661361701;H;66
pr;a;l;2;41;;2;435;;;0;1;0;1;E;324;42.69078;2.87356;0;;;;;0;C;;;;;False;;True;;;Électrique;Convecteur;;a;n;a;2020-04;66136;1701;661361701;H;66
pr;a;l;1;47;;2;490;;;0;0;1;0;A;43.0;42.69092;2.87465;0;;;;;0;A;;;;;True;;True;;;;;;a;n;a;2020-04;66136;1701;661361701;H;66
pr;a;l;0;61;;3;600;;;0;0;0;0;A;43;42.69043;2.8733;Oui;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;66136;1701;661361701;H;66
pr;a;l;4;21;;1;320;;;0;1;1;0;E;306.0;42.69342;2.88216;0;7.0;;;;0;F;;;;;False;;True;;;Gaz;;;a;n;a;2020-04;66136;0501;661360501;H;66
pr;a;l;5;28;;2;388;;;0;0;1;0;D;162.0;42.67857;2.90639;0;12.0;;1.0;True;0;E;;;;;False;;True;;;Gaz;;Individuel;a;n;a;2020-04;66136;1903;661361903;H;66
pr;a;l;0;67;;3;600;;;0;0;0;0;0;;42.62987;2.75606;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;66210;0101;662100101;H;66
pr;a;l;0;50;;3;490;;;0;0;1;0;E;253;42.49002;2.74596;0;;;;;0;C;;1.0;;;;;;;;Électrique;;Individuel;a;n;a;2020-04;66049;0102;660490102;H;66
pr;a;l;2;39;;2;469;;;0;0;0;0;D;203.49;42.62601;2.94777;0;2.0;;1.0;;0;B;;;;;;;True;;;;;Individuel;a;n;a;2020-04;66059;0000;660590000;Z;66
pr;a;l;2;60;;3;606;;;0;0;0;0;D;162.2;42.62601;2.94777;0;2.0;;2.0;;0;B;;;;;;;True;;;;;Individuel;a;n;a;2020-04;66059;0000;660590000;Z;66
pr;m;l;0;30;;2;370;;;0;0;1;0;0;;42.59886;2.97398;0;;;0.0;;0;;;1.0;0.0;;;;;;;Électrique;;Individuel;a;n;m;2020-04;66065;0101;660650101;H;66
pr;a;l;2;32;;2;425;;;0;0;0;1;C;148;42.69308;2.9006;0;4.0;;;False;Sud-Est-Ouest;D;1997.0;1.0;;;;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;66136;0701;661360701;H;66
pr;m;l;0;60;;3;600;;;0;0;0;0;VI;;42.49036;2.80721;0;3.0;;;;0;VI;;;;;;;;;;;;;a;n;m;2020-04;66106;0000;661060000;Z;66
pr;m;l;0;78;;4;520;;;0;0;1;0;VI;;42.4901;2.80708;0;;;;;0;VI;;;;;;;;;;Électrique;;Individuel;a;n;m;2020-04;66106;0000;661060000;Z;66
pr;a;l;5;44;;2;590;;;0;0;0;0;VI;;42.70637;3.01008;0;5.0;;1.0;;0;;;;;;;;True;;;;;Individuel;a;n;a;2020-04;66037;0101;660370101;H;66
pr;a;l;0;90;;5;600;;;0;0;0;0;NS;;42.52523;2.83342;0;;;;;0;NS;;;;;;;;;;;;;a;n;a;2020-04;66024;0101;660240101;H;66
pr;m;l;0;78;;4;600;;;0;0;1;1;C;123.0;42.5255;2.83363;0;3.0;;;;0;A;;2.0;;;;;;;;Électrique;;Individuel;a;n;m;2020-04;66024;0101;660240101;H;66
pr;a;l;0;42;;2;500;;;0;0;0;1;VI;;42.52594;2.83407;0;;;;;0;G;;1.0;;;;;;;;;;;a;n;a;2020-04;66024;0101;660240101;H;66
pr;a;l;0;37;;2;500;;;0;0;0;0;VI;;42.52518;2.83364;0;;;;;0;VI;;;;;;;;;;;;;a;n;a;2020-04;66024;0101;660240101;H;66
pr;m;l;0;43;;2;480;;;0;0;0;1;D;174.0;42.52379;2.83421;0;2.0;;;True;0;B;;1.0;;;;;;;;Électrique;;Individuel;a;n;m;2020-04;66024;0101;660240101;H;66
pr;m;l;0;123;;6;1150;;;0;0;0;0;A;;42.49857;2.79782;0;1.0;;;;0;A;2015.0;;;;;;;;;;;;a;n;m;2020-04;66178;0000;661780000;Z;66
pr;a;l;0;80;;3;650;;;0;0;0;1;D;154;42.69802;2.88191;0;0.0;;0.0;;0;D;;1.0;0.0;;False;;False;;;;;;a;n;a;2020-04;66136;0401;661360401;H;66
pr;a;l;0;41;;2;500;;;0;0;0;0;0;;42.5478;3.0353;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;66008;0104;660080104;H;66
pr;a;l;0;65;;3;720;;;0;1;1;1;0;;42.54768;3.03479;0;;;2.0;;0;;1901.0;;0.0;;;;True;;;Électrique;Radiateur;;a;n;a;2020-04;66008;0104;660080104;H;66
pr;a;l;0;84;;4;900;;;0;0;0;0;0;;42.5478;3.0353;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;66008;0104;660080104;H;66
pr;a;l;0;58;;3;600;;;0;0;0;0;0;;42.5478;3.0353;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;66008;0104;660080104;H;66
pr;a;l;0;39;;2;500;;;0;0;0;0;0;;42.5478;3.0353;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;66008;0104;660080104;H;66
pr;a;l;0;61;;3;700;;;0;0;0;0;0;;42.5478;3.0353;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;66008;0104;660080104;H;66
pr;a;l;0;59;;3;600;;;0;0;0;0;0;;42.5478;3.0353;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;66008;0104;660080104;H;66
pr;a;l;1;43;;2;548;;;0;0;1;0;VI;;42.54027;3.0273;0;1.0;;1.0;False;0;VI;2011.0;1.0;1.0;;;;False;;;Électrique;;;a;n;a;2020-04;66008;0104;660080104;H;66
pr;a;l;2;59;;3;690;;;0;1;1;1;0;;42.54474;3.02716;0;;;1.0;;0;;1901.0;;0.0;;;;True;;;Électrique;Radiateur;;a;n;a;2020-04;66008;0104;660080104;H;66
pr;m;l;0;95;;4;780;;;0;0;0;1;NS;;42.70715;2.89415;0;;;0.0;;0;;;1.0;0.0;;;;;;;;;;a;n;m;2020-04;66136;1302;661361302;H;66
pr;a;l;2;67;;3;486;;;0;0;0;1;C;133;42.68174;2.90945;0;4.0;;;;0;D;;;;;False;;False;;;Gaz;;Individuel;a;n;a;2020-04;66136;1902;661361902;H;66
pr;m;l;0;100;350.0;4;1270;;;0;0;0;1;C;136;42.70026;2.99011;0;;;2.0;;0;;;;1.0;;;;;;;Gaz;;Central;a;n;m;2020-04;66037;0102;660370102;H;66
pr;a;l;0;50;;5;500;;;0;0;0;0;0;;42.56754;3.00298;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;66008;0101;660080101;H;66
pr;a;l;1;19;;1;340;;;0;0;1;0;D;178;42.69808;2.89013;0;3.0;;0.0;;0;;;1.0;0.0;;False;;False;;;Électrique;;;a;n;a;2020-04;66136;0301;661360301;H;66
pr;m;l;0;81;257.0;4;891;;;0;0;1;1;C;132;42.68454;2.72321;0;;;;;Est;A;1982.0;1.0;;;;;;;;Électrique;;Individuel;a;n;m;2020-04;66173;0000;661730000;Z;66
pr;a;l;3;84;;4;746;;;0;1;0;1;C;139;42.6761;2.88209;0;3.0;;2.0;;Sud-Ouest;A;;;1.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-04;66136;2001;661362001;H;66
pr;a;l;2;34;;2;450;;;0;2;0;1;C;139;42.6761;2.88209;0;3.0;;1.0;;0;A;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;66136;2001;661362001;H;66
pr;m;l;0;90;;3;650;;;0;0;0;0;VI;;42.57984;2.92452;0;;;;;0;VI;;;;;;;;;;;;;a;n;m;2020-04;66129;0000;661290000;Z;66
pr;a;l;0;20;;1;300;;;0;0;0;0;E;296.0;42.4764;2.67139;0;2.0;;;;0;C;;;;;;;;;;;;;a;n;a;2020-04;66003;0000;660030000;Z;66
pr;a;l;0;27;;1;400;;;0;0;0;0;D;225;42.69619;2.86835;Oui;;;;;0;D;;;;;;;;;;;;;a;;a;2020-04;66136;1602;661361602;H;66
pr;m;l;0;120;;5;900;;;0;0;0;0;C;123;42.77851;2.83205;Oui;;;;;0;A;;;;;;;;;;;;;a;;m;2020-04;66069;0000;660690000;Z;66
pr;a;l;0;68;;5;500;;;0;0;0;0;0;;42.68062;3.02871;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;66037;0104;660370104;H;66
pr;a;l;0;32;;2;485;;;0;0;0;1;D;177;42.68092;3.02843;0;3.0;;1.0;True;Est-Ouest;E;;1.0;1.0;;False;;False;;;Électrique;;Individuel;a;n;a;2020-04;66037;0104;660370104;H;66
pr;a;l;3;26;;1;350;;;0;0;0;1;D;152.0;42.67869;3.03445;0;7.0;;;False;0;A;;1.0;;;;;True;;;;;;a;n;a;2020-04;66037;0104;660370104;H;66
pr;m;l;0;70;;3;970;;;0;1;1;1;D;223;42.68327;3.03255;0;2.0;;1.0;;0;C;;;;;False;;;;;Électrique;;Individuel;a;n;m;2020-04;66037;0104;660370104;H;66
pr;m;l;0;164;;3;910;;;0;0;1;1;VI;;42.55191;2.97263;0;2.0;;1.0;;0;A;;;;;False;;;;;;;;a;n;m;2020-04;66168;0000;661680000;Z;66
pr;a;l;1;96;;3;770;;;0;1;1;0;D;200.0;42.69058;2.89927;0;1.0;;1.0;;0;B;1964.0;1.0;;;;;False;;;;Radiateur;Individuel;a;n;a;2020-04;66136;0601;661360601;H;66
pr;a;l;3;31;;1;398;;;0;1;0;1;D;157.0;42.69098;2.89915;0;5.0;;;;0;A;;;;;False;;True;;;Électrique;Convecteur;;a;n;a;2020-04;66136;0601;661360601;H;66
pr;a;l;0;36;;2;485;;;0;0;1;0;A;31;42.60719;2.9933;0;1.0;;;False;0;A;2010.0;1.0;;;;;False;;;;;;a;n;a;2020-04;66094;0000;660940000;Z;66
