DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
48;48001;pr;a;m;l;4;D;79.0;554.0;0.0;0.0;0.0;1
48;48003;pr;a;m;l;3;F;62.0;515.0;0.0;1.0;0.0;1
48;48009;pr;a;a;l;1;0;23.0;265.0;0.0;0.0;0.0;1
48;48009;pr;a;a;l;2;0;44.0;360.0;0.0;0.0;0.0;1
48;48009;pr;a;a;l;3;A;70.0;602.0;0.0;0.0;0.0;1
48;48012;pr;a;a;l;4;D;79.0;400.0;0.0;0.0;0.0;1
48;48013;pr;a;a;l;4;E;88.0;580.0;0.0;0.0;1.0;1
48;48013;pr;a;m;l;5;E;105.0;750.0;0.0;0.0;1.0;1
48;48027;pr;a;a;l;2;0;35.0;254.0;0.0;0.0;1.0;1
48;48039;pr;a;a;l;3;E;45.0;450.0;0.0;0.0;1.0;1
48;48039;pr;a;m;l;3;VI;40.0;400.0;0.0;1.0;0.0;1
48;48050;pr;a;a;l;4;E;76.0;535.0;0.0;0.0;0.0;1
48;48051;pr;a;a;l;2;E;48.0;300.0;0.0;0.0;0.0;1
48;48055;pr;a;a;l;4;B;74.0;400.0;0.0;0.0;0.0;1
48;48056;pr;a;m;l;3;E;66.0;498.0;0.0;0.0;1.0;1
48;48056;pr;a;m;l;6;F;100.0;504.0;0.0;0.0;1.0;1
48;48059;pr;a;m;l;4;D;79.0;500.0;0.0;0.0;0.0;1
48;48061;pr;a;a;l;3;D;50.0;450.0;0.0;0.0;1.0;1
48;48061;pr;a;m;l;3;0;90.0;580.0;1.0;0.0;0.0;1
48;48070;pr;a;a;l;4;F;64.0;380.0;0.0;1.0;0.0;1
48;48074;pr;a;m;l;4;D;81.0;500.0;0.0;0.0;0.0;1
48;48075;pr;a;a;l;2;E;31.0;290.0;0.0;1.0;0.0;1
48;48075;pr;a;a;l;3;NS;47.0;450.0;0.0;0.0;1.0;1
48;48080;pr;a;a;l;3;B;79.0;455.0;0.0;0.0;1.0;1
48;48080;pr;a;a;l;3;F;43.0;320.0;0.0;0.0;1.0;1
