DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
05;05003;pr;a;a;l;4;F;76.0;690.0;1.0;1.0;1.0;1
05;05004;pr;a;a;l;1;E;24.0;340.0;0.0;0.0;0.0;1
05;05004;pr;a;a;l;3;E;60.0;670.0;0.0;0.0;0.0;1
05;05004;pr;a;a;l;5;D;105.0;634.0;0.0;0.0;0.0;1
05;05004;pr;a;a;l;5;NS;124.0;870.0;0.0;0.0;0.0;1
05;05004;pr;a;m;l;3;F;90.0;692.0;0.0;0.0;1.0;1
05;05006;pr;a;a;l;2;0;48.0;490.0;0.0;0.0;0.0;1
05;05006;pr;a;a;l;2;C;46.0;485.0;1.0;1.0;0.0;1
05;05010;pr;a;a;l;1;F;22.0;250.0;0.0;0.0;1.0;1
05;05010;pr;a;m;l;2;E;36.0;450.0;0.0;1.0;0.0;1
05;05011;pr;a;a;l;3;D;86.0;740.0;0.0;0.0;0.0;1
05;05012;pa;a;a;l;2;0;48.0;500.0;0.0;0.0;1.0;1
05;05012;pr;a;a;l;4;F;54.0;790.0;1.0;0.0;2.0;1
05;05017;pr;a;m;l;3;0;80.0;800.0;0.0;0.0;1.0;1
05;05017;pr;a;m;l;3;NS;80.0;800.0;0.0;0.0;1.0;1
05;05017;pr;a;m;l;4;D;107.0;920.0;0.0;1.0;0.0;1
05;05023;pa;a;a;l;1;0;25.0;550.0;1.0;0.0;1.0;1
05;05023;pa;a;a;l;2;0;58.0;612.5;0.0;0.0;0.5;2
05;05023;pa;a;a;l;3;0;65.0;720.0;0.0;0.0;1.0;1
05;05023;pa;a;a;l;4;D;97.0;700.0;1.0;2.0;1.0;1
05;05023;pr;a;a;l;1;D;19.0;352.0;0.0;1.0;0.0;1
05;05023;pr;a;a;l;1;E;29.0;440.0;0.0;0.5;0.5;2
05;05023;pr;a;a;l;1;F;25.0;450.0;0.4;0.4;0.6;5
05;05023;pr;a;a;l;2;0;48.0;499.0;0.0;0.0;1.0;1
05;05023;pr;a;a;l;2;D;64.0;590.0;0.0;0.67;0.33;3
05;05023;pr;a;a;l;2;E;41.0;525.0;0.6;0.33;0.67;15
05;05023;pr;a;a;l;2;F;37.0;530.0;0.5;0.5;0.5;2
05;05023;pr;a;a;l;2;G;68.0;569.0;1.0;0.0;1.0;1
05;05023;pr;a;a;l;3;D;65.0;645.0;0.8;0.6;0.6;5
05;05023;pr;a;a;l;3;E;54.0;568.0;0.0;0.75;0.25;4
05;05023;pr;a;a;l;3;F;51.0;615.0;0.5;1.0;0.0;2
05;05023;pr;a;a;l;4;0;90.0;1100.0;0.0;0.0;0.0;1
05;05023;pr;a;a;l;4;D;86.0;845.0;1.0;0.0;1.0;1
05;05023;pr;a;a;l;4;E;88.0;845.0;1.0;0.0;1.0;1
05;05023;pr;a;a;l;5;E;89.0;890.0;0.0;0.0;1.0;1
05;05023;pr;a;a;l;5;F;108.0;785.0;1.0;0.0;1.0;1
05;05023;pr;a;a;l;6;C;150.0;1335.0;0.0;2.0;0.0;1
05;05023;pr;a;m;l;3;C;49.0;750.0;0.0;1.0;0.0;1
05;05023;pr;a;m;l;4;F;85.0;998.0;0.0;0.0;1.0;1
05;05036;pr;a;a;l;3;E;60.0;555.0;0.0;1.0;0.0;1
05;05040;pr;a;a;l;1;F;30.0;350.0;1.0;1.0;0.0;1
05;05040;pr;a;a;l;1;G;25.0;310.0;0.0;1.0;0.0;1
05;05040;pr;a;a;l;2;D;32.0;433.5;0.0;1.0;0.0;4
05;05040;pr;a;a;l;2;E;35.0;390.0;0.5;1.0;0.0;2
05;05040;pr;a;a;l;3;0;76.0;580.0;0.0;1.0;0.0;1
05;05040;pr;a;a;l;3;C;51.0;540.0;0.0;0.0;1.0;1
05;05040;pr;a;a;l;3;D;61.0;610.0;0.67;0.33;0.33;3
05;05040;pr;a;a;l;3;E;61.0;630.0;1.0;1.0;0.0;2
05;05040;pr;a;a;l;3;NS;73.0;643.5;0.0;0.5;0.5;2
05;05040;pr;a;a;l;4;0;87.0;630.0;0.0;0.0;1.0;1
05;05040;pr;a;a;l;4;C;90.0;651.0;0.0;0.0;0.2;5
05;05040;pr;a;a;l;4;F;71.0;560.0;0.0;0.0;0.0;1
05;05040;pr;a;m;l;4;0;89.0;610.0;0.0;2.0;0.0;1
05;05040;pr;a;m;l;5;D;117.0;950.0;0.0;0.0;0.0;1
05;05045;pr;a;a;l;1;E;40.0;415.0;0.0;0.0;0.0;1
05;05045;pr;a;m;l;4;C;85.0;885.0;0.0;1.0;0.0;1
05;05046;pa;a;a;l;2;0;36.0;435.0;0.5;0.0;1.0;2
05;05046;pa;a;a;l;2;B;44.0;550.0;1.0;0.0;1.0;1
05;05046;pa;a;a;l;3;0;65.0;550.0;0.0;0.0;1.0;1
05;05046;pr;a;a;l;1;G;29.0;375.0;0.0;1.0;0.0;1
