DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
84;84001;pa;a;a;l;2;0;50.0;530.0;0.0;1.0;0.0;1
84;84001;pa;a;a;l;4;0;80.0;700.0;1.0;1.0;0.0;1
84;84001;pr;a;m;l;3;D;65.0;715.0;0.0;0.0;1.0;1
84;84001;pr;a;m;l;4;D;93.0;800.0;0.0;1.0;0.0;2
84;84002;pr;a;a;l;2;0;59.0;600.0;0.0;0.0;0.0;1
84;84003;pa;a;a;l;1;0;26.0;380.0;0.0;0.0;1.0;1
84;84003;pa;a;a;l;3;0;62.0;660.0;2.0;0.0;1.0;1
84;84003;pa;a;m;l;5;0;95.0;900.0;0.0;1.0;0.0;1
84;84003;pr;a;a;l;1;0;13.0;320.0;0.0;0.0;0.0;1
84;84003;pr;a;a;l;1;C;27.0;400.0;0.0;0.0;0.0;1
84;84003;pr;a;a;l;1;D;19.0;350.0;0.0;0.0;2.0;1
84;84003;pr;a;a;l;1;E;50.0;365.0;0.0;1.0;0.0;1
84;84003;pr;a;a;l;1;F;19.0;310.0;0.0;1.0;0.0;2
84;84003;pr;a;a;l;2;F;34.0;374.0;0.0;1.0;0.0;1
84;84003;pr;a;a;l;2;G;70.0;630.0;0.0;0.0;1.0;1
84;84003;pr;a;a;l;3;0;62.0;608.0;0.67;0.33;0.33;3
84;84003;pr;a;a;l;3;C;62.0;598.0;0.57;0.0;0.57;7
84;84003;pr;a;a;l;3;D;62.0;587.0;0.0;0.17;0.0;6
84;84003;pr;a;a;l;3;F;55.0;620.0;0.5;0.0;0.5;2
84;84003;pr;a;a;l;4;C;74.0;658.0;0.29;0.0;0.29;7
84;84003;pr;a;a;l;4;D;72.0;630.0;1.0;0.0;1.0;5
84;84003;pr;a;a;l;4;E;70.0;600.0;1.0;0.0;1.0;1
84;84003;pr;a;a;l;4;VI;105.0;797.5;0.0;1.5;0.5;2
84;84003;pr;a;a;l;5;C;84.0;717.0;0.62;0.0;0.62;8
84;84003;pr;a;a;l;5;D;87.0;744.0;1.0;0.0;1.0;1
84;84003;pr;a;m;l;5;0;91.0;913.5;0.5;0.0;0.5;2
84;84003;pr;a;m;l;5;E;91.0;905.5;0.5;0.0;1.0;2
84;84003;pr;a;m;l;6;E;103.0;926.0;0.67;0.0;0.67;3
84;84003;pr;m;a;l;3;D;56.0;550.0;0.0;0.0;0.0;1
84;84004;pa;a;a;l;3;0;66.0;580.0;0.0;1.0;0.0;1
84;84004;pr;a;a;l;2;0;41.5;450.0;0.0;0.5;0.5;2
84;84004;pr;a;a;l;2;D;46.0;555.0;0.33;0.33;0.33;3
84;84004;pr;a;a;l;2;E;50.0;450.0;1.0;1.0;0.0;1
84;84004;pr;a;a;l;3;D;60.0;650.0;0.0;0.0;1.0;1
84;84004;pr;a;a;l;3;E;82.0;605.0;0.0;0.0;1.0;2
84;84004;pr;a;m;l;3;A;78.0;785.0;0.0;0.0;1.0;1
84;84004;pr;a;m;l;3;D;97.0;740.0;0.5;0.5;0.5;2
