type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;m;l;79190;79150;0;99;2500.0;4;420;;;0;0;0;0;D;181;46.14637;0.19941;0;;;;;0;E;;;;;;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-03;79150;0000;791500000;Z;79
pr;m;v;79600;79016;0;152;720.0;8;146300;;;0;0;2;1;VI;;46.81448;0.00383;Oui;2.0;;;False;0;VI;;4.0;;;;;;;;;;;a;n;m;2020-02;79016;0000;790160000;Z;79
pr;m;v;79190;79150;0;150;21732.0;5;109000;;;0;0;0;1;E;309;46.12719;0.1602;Non;;;;;0;;;;;;;;;;;Bois;;;a;n;m;2020-02;79150;0000;791500000;Z;79
pr;m;v;79190;79150;0;93;1419.0;4;44000;;;0;0;0;0;VI;;46.11801;0.14656;Oui;1.0;;;False;0;VI;;;;;False;;;;;;;;m;n;m;2020-02;79150;0000;791500000;Z;79
pr;m;v;79390;79108;0;162;;5;167200;;;0;0;0;2;E;249;46.73768;0.00401;Non;;;;False;0;D;;;;;;;;;;Fioul;;Individuel;a;n;m;2020-02;79108;0000;791080000;Z;79
pr;m;v;79390;79108;0;80;5572.0;6;133990;;;0;0;1;0;VI;;46.74005;0.00479;Non;1.0;;;False;0;VI;;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-02;79108;0000;791080000;Z;79
pr;m;v;79190;79060;0;160;1162.0;4;64500;;;0;0;0;0;VI;;46.20111;0.08865;Oui;1.0;;;False;0;VI;;;;;False;;;;;Électrique;;;m;n;m;2020-02;79060;0000;790600000;Z;79
pr;m;v;79190;79307;0;200;1745.0;5;265000;;;0;0;0;3;C;109;46.12682;0.10482;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-02;79307;0000;793070000;Z;79
pr;m;v;79120;79177;0;242;;6;76000;;;0;0;0;0;0;;46.25979;0.09464;0;1.0;;;;Sud;;;;;;;;;;;Électrique;Convecteur;Individuel;a;n;m;2020-01;79177;0000;791770000;Z;79
pr;m;v;79190;79074;0;278;5535.0;5;264470;;;0;0;0;1;F;335.0;46.13427;0.0406;Non;;;;True;0;C;;;;;;;;;;Électrique;;;a;n;m;2020-01;79074;0000;790740000;Z;79
