DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
19;19005;pr;a;a;l;1;D;36.0;371.0;1.0;1.0;0.0;2
19;19005;pr;a;a;l;2;D;47.0;483.0;1.0;1.0;0.0;1
19;19005;pr;a;a;l;3;E;65.0;582.0;0.0;1.0;0.0;1
19;19005;pr;a;m;l;5;D;101.0;765.0;0.0;0.0;2.0;1
19;19007;pr;a;a;l;2;VI;26.0;350.0;0.0;0.0;1.0;1
19;19010;pa;a;m;l;2;0;30.0;360.0;0.0;0.0;0.0;1
19;19010;pr;a;a;l;3;D;68.5;550.0;0.5;0.0;0.5;4
19;19010;pr;a;a;l;4;C;73.0;460.0;0.0;0.0;0.0;1
19;19011;pr;a;a;l;2;0;45.0;465.0;1.0;1.0;0.0;1
19;19011;pr;a;a;l;2;G;49.0;385.0;0.0;0.0;0.0;1
19;19011;pr;a;m;l;4;D;79.0;620.0;0.0;1.0;0.0;1
19;19013;pr;a;a;l;2;0;48.0;515.0;1.0;1.0;0.0;1
19;19013;pr;a;m;l;2;F;52.0;520.0;0.0;1.0;0.0;1
19;19019;pr;a;a;l;1;E;28.0;279.0;0.0;1.0;0.0;1
19;19019;pr;a;a;l;1;G;20.0;274.0;0.0;1.0;0.0;1
19;19019;pr;a;a;l;2;E;55.0;474.0;0.0;0.33;0.33;3
19;19019;pr;a;a;l;2;F;49.5;346.5;0.0;1.0;0.0;2
19;19019;pr;a;a;l;3;E;60.0;495.0;0.0;0.0;1.0;1
19;19019;pr;a;a;l;4;VI;83.0;510.0;0.0;0.0;1.0;1
19;19019;pr;a;m;l;4;E;94.0;675.0;0.0;2.0;0.0;1
19;19023;pr;a;a;l;1;D;25.0;310.0;0.0;1.0;0.0;1
19;19028;pa;a;a;l;2;0;35.0;260.0;0.0;1.0;0.0;1
19;19031;pa;a;a;l;1;0;35.0;300.0;0.0;0.0;0.0;2
