type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;mn;v;32600;;0;100;5222.0;4;273500;126800.0;127000.0;0;0;0;0;0;;43.58931;1.16731;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;32334;0000;323340000;Z;32
pr;mn;v;32600;;0;90;600.0;4;243000;;;0;0;0;0;0;;43.58931;1.16731;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;32334;0000;323340000;Z;32
pr;mn;v;32600;;0;96;622.0;4;278978;;;0;0;0;0;0;;43.58931;1.16731;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;32334;0000;323340000;Z;32
pr;mn;v;32600;;0;95;622.0;5;273978;;;0;0;0;0;0;;43.58931;1.16731;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;32334;0000;323340000;Z;32
pr;mn;v;32600;;0;135;778.0;5;348366;;;0;0;0;0;0;;43.57023;1.12706;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;32160;0101;321600101;H;32
pr;mn;v;32600;;0;90;863.0;5;279722;;;0;0;1;0;0;;43.57023;1.12706;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;32160;0101;321600101;H;32
pr;mn;v;32600;;0;109;609.0;5;288951;;;0;0;1;0;0;;43.57023;1.12706;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;32160;0101;321600101;H;32
pr;mn;v;32600;;0;100;778.0;4;318086;;;0;0;0;0;0;;43.57023;1.12706;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;32160;0101;321600101;H;32
pr;mn;v;32120;;0;125;692.0;6;213976;161976.0;52000.0;0;0;0;0;0;;43.73379;0.86772;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;32249;0000;322490000;Z;32
pr;mn;v;32120;;0;100;692.0;4;278438;226438.0;52000.0;0;0;0;0;0;;43.73379;0.86772;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;32249;0000;322490000;Z;32
pr;mn;v;32120;;0;90;1200.0;4;199000;133000.0;58600.0;0;0;0;0;0;;43.73379;0.86772;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;32249;0000;322490000;Z;32
pr;mn;v;32120;;0;95;692.0;5;236272;184272.0;52000.0;0;0;0;0;0;;43.73379;0.86772;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;32249;0000;322490000;Z;32
pr;mn;v;32130;;0;100;1200.0;4;227880;143000.0;75000.0;0;0;0;0;0;;43.49521;0.93143;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;32410;0000;324100000;Z;32
pr;mn;v;32130;;0;110;1040.0;4;244500;160000.0;74000.0;0;0;1;0;0;;43.49521;0.93143;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;32410;0000;324100000;Z;32
pr;mn;v;32600;;0;116;1208.0;5;284793;202793.0;82000.0;0;0;0;0;0;;43.54955;1.02545;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;32121;0000;321210000;Z;32
pr;mn;v;32600;;0;100;1208.0;4;261064;179064.0;82000.0;0;0;0;0;0;;43.54955;1.02545;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;32121;0000;321210000;Z;32
pr;mn;v;32130;;0;110;900.0;5;227600;138100.0;79000.0;0;0;0;0;0;;43.54955;1.02545;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;32121;0000;321210000;Z;32
pr;mn;v;32600;;0;103;1208.0;5;248850;166850.0;82000.0;0;0;0;0;0;;43.54955;1.02545;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;32121;0000;321210000;Z;32
pr;mn;v;32600;;0;106;949.0;4;299108;;;0;0;0;0;0;;43.61262;1.07791;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;32160;0102;321600102;H;32
pr;mn;v;32600;;0;120;949.0;4;306908;;;0;0;0;0;0;;43.61262;1.07791;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;32160;0102;321600102;H;32
pr;mn;v;32600;;0;90;910.0;4;209000;114000.0;87000.0;0;0;0;0;0;;43.61262;1.07791;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;32160;0102;321600102;H;32
pr;mn;v;32600;;0;110;1700.0;5;274800;135800.0;119700.0;0;0;0;0;0;;43.61262;1.07791;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;32160;0102;321600102;H;32
pr;mn;v;32600;;0;95;949.0;5;258908;;;0;0;0;0;0;;43.61262;1.07791;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;32160;0102;321600102;H;32
pr;mn;v;32600;;0;96;949.0;4;263908;;;0;0;0;0;0;;43.61262;1.07791;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;32160;0102;321600102;H;32
pr;m;v;32600;32121;0;88;423.0;4;170500;;;0;0;0;1;VI;;43.54337;1.02524;Oui;;;;;0;VI;1900.0;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-03;32121;0000;321210000;Z;32
pr;mn;v;32600;;0;119;864.0;5;248700;164700.0;84000.0;0;0;1;0;0;;43.54955;1.02545;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;32121;0000;321210000;Z;32
pr;mn;v;32600;;0;121;1330.0;5;212300;123300.0;89000.0;0;0;0;0;0;;43.54955;1.02545;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;32121;0000;321210000;Z;32
pr;mn;v;32600;;0;112;974.0;5;218600;144100.0;74500.0;0;0;0;0;0;;43.54955;1.02545;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;32121;0000;321210000;Z;32
pr;m;v;32100;32107;0;312;104000.0;9;673200;;;0;0;3;1;E;292;43.96415;0.36954;Non;1.0;;;False;0;D;;4.0;;;;;;;;Fioul;;;m;n;m;2020-03;32107;0101;321070101;H;32
pr;m;v;32100;32107;0;285;34700.0;7;495000;;;0;0;3;1;C;92.0;43.96504;0.37909;Non;1.0;;4.0;False;0;D;;2.0;;;;;;;;Fioul;;;a;n;m;2020-03;32107;0101;321070101;H;32
pr;m;v;32100;32107;0;160;;5;79500;;;0;0;1;0;NS;;43.96054;0.38234;Non;1.0;;;False;Est-Ouest;NS;;;;;;;;;;Gaz;;;m;n;m;2020-03;32107;0101;321070101;H;32
pr;m;v;32100;32107;0;175;9000.0;7;84500;;;0;0;0;0;E;297;43.95901;0.36843;Non;1.0;;;False;0;F;;;;;;;;;;Fioul;;;m;n;m;2020-03;32107;0101;321070101;H;32
pr;m;v;32100;32107;0;180;;5;63800;;;0;0;1;0;0;;43.96894;0.35862;Non;1.0;;;False;Est-Ouest;;;2.0;;;;;;;;Électrique;Radiateur;;m;n;m;2020-03;32107;0101;321070101;H;32
pr;m;v;32100;32107;0;60;;3;64500;;;0;0;1;0;NS;;43.96455;0.36632;Oui;1.0;;;False;0;NS;;1.0;;;;;;;;;;;m;n;m;2020-03;32107;0101;321070101;H;32
pr;mn;v;32100;;0;85;700.0;4;149000;118000.0;31000.0;0;0;0;0;0;;43.96456;0.37138;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;32107;0101;321070101;H;32
pr;a;l;32600;32334;0;53;;3;510;;;0;0;1;0;NS;;43.59098;1.15004;0;;;;;0;;;1.0;;;;;;;;Électrique;;;a;n;a;2020-03;32334;0000;323340000;Z;32
pr;m;v;32600;;0;96;;4;280000;;;1163;0;0;0;0;;43.58961;1.14574;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;32334;0000;323340000;Z;32
pr;mn;v;32600;;0;107;1000.0;5;295200;125200.0;170000.0;0;0;0;0;0;;43.58931;1.16731;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;32334;0000;323340000;Z;32
pr;mn;v;32600;;0;120;750.0;5;369000;;;0;0;0;0;0;;43.58931;1.16731;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;32334;0000;323340000;Z;32
pr;a;l;32000;;0;67;;3;500;;;0;0;0;0;D;170;43.6457;0.57307;Oui;;;;;0;B;;;;;;;;;;;;;a;n;a;2020-03;32013;0201;320130201;H;32
pr;a;l;32000;32013;0;34;;1;351;;;0;1;1;0;E;317;43.64614;0.57954;0;1.0;;;;0;F;1960.0;1.0;0.0;;False;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-03;32013;0201;320130201;H;32
pr;a;l;32000;32013;0;35;;2;350;;;0;0;1;0;E;232;43.64926;0.57923;0;0.0;;;;0;B;;1.0;0.0;;False;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-03;32013;0201;320130201;H;32
pr;a;l;32000;32013;1;46;;2;384;;;0;1;0;1;E;313;43.63373;0.58203;0;1.0;;;;0;C;;1.0;0.0;;False;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-03;32013;0201;320130201;H;32
