DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
92;92002;pr;a;a;v;1;0;31.0;249000.0;8032.26;27.67;0.041;0.0;0.0;1.0;1
92;92002;pr;a;a;v;1;D;28.0;225000.0;8035.71;27.67;0.045;0.67;0.33;0.67;3
92;92002;pr;a;a;v;1;E;30.0;190500.0;6350.0;27.67;0.052;0.0;0.0;1.0;1
92;92002;pr;a;a;v;2;0;47.0;340000.0;7000.0;21.73;0.04;0.13;0.07;0.53;15
92;92002;pr;a;a;v;2;A;47.0;318000.0;6765.96;21.73;0.038;0.0;0.0;1.0;2
92;92002;pr;a;a;v;2;B;37.0;320000.0;8513.51;21.73;0.032;0.25;0.75;0.0;4
92;92002;pr;a;a;v;2;C;46.0;331000.0;7255.32;21.73;0.036;0.33;0.0;0.67;3
92;92002;pr;a;a;v;2;D;44.0;262000.0;5666.0;21.73;0.047;0.25;0.5;0.5;12
92;92002;pr;a;a;v;2;E;45.0;202000.0;4884.44;21.73;0.052;0.33;0.56;0.44;9
92;92002;pr;a;a;v;2;F;34.0;197362.5;4922.38;21.73;0.058;0.33;0.0;0.33;6
92;92002;pr;a;a;v;2;VI;41.0;228000.0;5633.64;21.73;0.047;0.5;1.0;0.0;2
92;92002;pr;a;a;v;3;0;67.5;446000.0;6609.96;19.27;0.038;0.31;0.02;0.58;48
92;92002;pr;a;a;v;3;A;65.0;389000.0;5740.26;19.27;0.04;0.43;0.29;0.86;7
92;92002;pr;a;a;v;3;B;66.0;432500.0;6865.08;19.27;0.035;0.38;0.06;0.81;16
92;92002;pr;a;a;v;3;C;66.0;419000.0;6336.89;19.27;0.041;0.62;0.25;0.62;8
92;92002;pr;a;a;v;3;D;64.0;370000.0;5377.36;19.27;0.044;0.51;0.2;0.83;35
92;92002;pr;a;a;v;3;E;58.0;258000.0;4577.61;19.27;0.051;0.14;0.36;0.43;14
92;92002;pr;a;a;v;3;NS;67.0;335000.0;5200.05;19.27;0.041;0.6;0.0;1.0;5
92;92002;pr;a;a;v;3;VI;73.0;477500.0;7110.88;19.27;0.033;0.17;0.0;0.67;6
92;92002;pr;a;a;v;4;0;82.0;515500.0;6190.48;18.84;0.037;0.61;0.12;0.27;49
92;92002;pr;a;a;v;4;A;84.5;456500.0;5488.76;18.84;0.041;0.0;0.38;1.0;8
