type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;v;58000;58194;3;46;;3;40000;;;0;0;0;1;VI;;46.98794;3.16016;Oui;3.0;;;False;0;G;;1.0;;;;;False;10.0;441.0;Électrique;;Individuel;a;n;a;2020-03;58194;0102;581940102;H;58
pr;a;l;58000;;0;62;;3;500;;;0;0;0;0;0;;46.98;3.16;Oui;;;;;0;;;;;;;;;;;;;;a;n;a;2020-03;58194;0102;581940102;H;58
pr;a;v;58000;58194;0;55;;3;55000;;;0;0;0;1;C;139;46.98534;3.15539;Oui;4.0;;;;0;D;;1.0;;;;;;31.0;844.0;Gaz;Radiateur;Individuel;a;n;a;2020-03;58194;0102;581940102;H;58
pr;a;l;58000;58194;3;114;;4;753;;;0;0;0;0;E;271.0;46.98752;3.15542;0;;;;;0;F;;;;;;;;;;;;;a;n;a;2020-03;58194;0102;581940102;H;58
pr;m;v;58200;58261;0;170;2266.0;6;195000;;;0;0;0;2;D;219;47.40033;2.95701;Oui;;;4.0;;0;E;;;;;;;;;;;;Individuel;a;n;m;2020-03;58261;0000;582610000;Z;58
pr;m;v;58230;58003;0;135;310.0;6;109000;;;0;0;1;1;D;180.0;47.20024;4.14401;Non;;;4.0;True;Sud;E;;2.0;;;False;;;;;Bois;;Individuel;m;n;m;2020-03;58003;0000;580030000;Z;58
pr;m;v;58000;58194;0;168;1500.0;6;280000;;;0;0;0;1;D;155;47.00255;3.16128;Non;;;;;0;D;;;;;False;;;;;;;;m;n;m;2020-03;58194;0108;581940108;H;58
pr;m;v;58000;58194;0;96;;6;138500;;;0;0;1;1;E;301.0;47.0012;3.16166;Non;1.0;;1.0;;0;;;1.0;;;;;;;;;;;a;n;m;2020-03;58194;0108;581940108;H;58
pr;a;l;58000;;0;86;;4;500;;;0;0;0;0;E;249;46.99033;3.16202;Non;;;;;0;F;;;;;;;;;;;;;a;n;a;2020-03;58194;0104;581940104;H;58
pr;a;l;58000;;0;34;;2;300;;;0;0;0;0;0;;46.9893;3.16274;Non;;;;;0;;;;;;;;;;;;;;a;n;a;2020-03;58194;0104;581940104;H;58
pr;a;l;58000;;0;70;;2;500;;;0;0;0;0;0;;46.98984;3.16395;Oui;;;;;0;;;;;;;;;;;;;;a;n;a;2020-03;58194;0104;581940104;H;58
pr;a;l;58000;58194;0;24;;1;360;;;0;0;1;0;G;549;46.99321;3.16715;0;1.0;;;;0;D;;1.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-03;58194;0104;581940104;H;58
pr;a;v;58000;58194;0;115;;4;79000;;;0;0;0;0;NS;;46.99071;3.16396;Oui;;;;;0;;;;;;False;;False;;;;;;m;n;a;2020-03;58194;0104;581940104;H;58
pr;a;l;58000;58194;0;78;;3;610;;;0;0;0;0;D;;46.99056;3.16288;0;;;0.0;;0;;;;;;;;;;;;;;a;n;a;2020-03;58194;0104;581940104;H;58
pr;a;l;58000;58194;1;129;;5;720;;;0;1;1;1;VI;;46.98914;3.16174;0;3.0;;;True;Est-Ouest;VI;1850.0;1.0;;;;5.0;False;;;Gaz;;Individuel;a;n;a;2020-03;58194;0104;581940104;H;58
pr;a;l;58000;58194;0;40;;2;450;;;0;0;0;1;G;933;46.98954;3.15988;0;3.0;;1.0;;0;F;;;;;;;;;;;;Individuel;a;n;a;2020-03;58194;0104;581940104;H;58
pr;a;l;58000;58194;2;70;;2;510;;;0;0;0;1;0;;46.98984;3.16398;0;3.0;;;;0;;;;;;;;;;;;;Individuel;a;n;a;2020-03;58194;0104;581940104;H;58
pr;a;v;58000;58194;0;173;;5;179900;;;0;0;0;2;D;193.5;46.99163;3.16466;Non;;;1.0;;0;;;2.0;;;;;;;;;;;a;n;a;2020-03;58194;0104;581940104;H;58
pr;m;v;58000;58194;0;78;74.0;4;46000;;;0;0;0;0;E;238.0;46.99151;3.16037;Oui;;;;;0;E;;;;;;;;;;;;;a;n;m;2020-03;58194;0104;581940104;H;58
pr;a;l;58000;58194;0;42;;1;327;;;0;0;1;0;A;42.0;46.99195;3.16114;0;;;0.0;;0;G;;;0.0;;;;False;;;Gaz;Sol;Individuel;a;n;a;2020-03;58194;0104;581940104;H;58
pr;a;l;58000;58194;0;29;;2;270;;;0;0;0;1;E;256;46.99216;3.16401;0;2.0;;;;0;C;;;;;;;;;;;;Individuel;a;n;a;2020-03;58194;0104;581940104;H;58
pr;a;l;58000;58194;1;98;;4;622;;;0;0;0;1;E;318.3;46.98266;3.19369;0;1.0;;1.0;;0;C;;;;;;;;;;;;Individuel;a;n;a;2020-03;58194;0111;581940111;H;58
pr;a;l;58000;;0;98;;4;600;;;0;0;0;0;E;318;46.98266;3.19369;Oui;;;;;0;C;;;;;;;;;;;;;a;n;a;2020-03;58194;0111;581940111;H;58
pr;m;v;58000;58194;0;100;2700.0;4;107000;;;0;0;0;1;C;145.0;46.98662;3.18957;Non;1.0;;1.0;True;0;;;2.0;;;;;;;;Gaz;;;a;n;m;2020-03;58194;0111;581940111;H;58
pr;m;v;58000;58194;0;90;2346.0;5;130000;;;0;1;0;1;F;428.0;46.98473;3.19286;Non;;;1.0;True;0;;;1.0;;;;;;;;;;;a;n;m;2020-03;58194;0111;581940111;H;58
pr;a;l;58000;58194;8;51;;2;450;;;0;0;0;1;D;201.0;46.9792;3.19024;0;8.0;;0.0;;0;E;;1.0;1.0;;True;;True;;;;;Central;a;n;a;2020-03;58194;0111;581940111;H;58
pr;a;l;58000;58194;3;88;;5;587;;;0;0;0;1;0;;46.97801;3.19582;0;6.0;;1.0;;0;;;;;;;;True;;;;;Individuel;a;n;a;2020-03;58194;0111;581940111;H;58
pr;a;l;58000;;0;57;;3;400;;;0;0;0;0;E;244;46.99;3.17;Oui;;;;;0;F;;;;;;;;;;;;;a;n;a;2020-03;58194;0101;581940101;H;58
pr;a;l;58000;58194;0;60;;3;428;;;0;0;0;0;0;;46.98682;3.16221;0;;;;False;0;;;;;;;;;;;;;;a;n;a;2020-03;58194;0101;581940101;H;58
pr;a;l;58000;58194;2;31;;2;348;;;0;0;0;0;NS;;46.99133;3.17065;0;;;;;0;;;;;;;;;;;;;;a;n;a;2020-03;58194;0101;581940101;H;58
pr;a;v;58000;58194;0;63;;3;46000;;;0;0;0;1;VI;;46.99921;3.17128;Non;2.0;;1.0;True;0;G;;1.0;;;;;False;540.0;2708.0;Gaz;Radiateur;Collectif;a;n;a;2020-03;58194;0101;581940101;H;58
pr;m;v;58200;58086;0;350;;15;316000;;;0;0;0;4;NS;;47.4103;2.92782;Non;1.0;;1.0;;0;;;3.0;;;;;;;;;;;a;n;m;2020-03;58086;0101;580860101;H;58
pr;m;v;58200;58086;0;200;;5;59000;;;0;1;0;1;NS;;47.40774;2.92261;Non;2.0;;;;0;;;1.0;;;;;;;;;;;a;n;m;2020-03;58086;0101;580860101;H;58
pr;m;v;58200;58086;0;91;15.0;4;86000;;;0;0;1;0;0;;47.41304;2.9279;Oui;;;0.0;;0;;1930.0;2.0;0.0;;;;;;;Gaz;;Central;a;n;m;2020-03;58086;0101;580860101;H;58
pr;a;v;58200;58086;2;54;;2;75000;;;0;0;0;1;0;;47.41405;2.924;Oui;4.0;;1.0;;0;;;;;;;;True;44.0;1290.0;;;Individuel;a;n;a;2020-03;58086;0101;580860101;H;58
pr;a;l;58200;58086;2;51;;2;445;;;0;0;0;1;D;212;47.41571;2.92897;0;3.0;;1.0;;0;E;;;;;;;;;;;;Individuel;a;n;a;2020-03;58086;0101;580860101;H;58
pr;m;v;58200;58086;0;69;25.0;3;45000;;;0;0;0;1;G;628.3;47.40782;2.92254;Oui;;;;;0;E;;;;;;;;;;;;Individuel;a;n;m;2020-03;58086;0101;580860101;H;58
pr;m;v;58200;58086;0;104;;6;175600;;;0;0;0;1;A;16.0;47.41484;2.92722;Non;;;1.0;;0;;;1.0;;;True;;;;;;;;a;n;m;2020-03;58086;0101;580860101;H;58
pr;a;v;58200;58086;0;32;;1;34500;;;0;1;0;0;D;227;47.41506;2.92269;Oui;3.0;;1.0;True;0;E;;;;;True;;True;114.0;1185.0;Gaz;Radiateur;Collectif;m;n;a;2020-03;58086;0101;580860101;H;58
pr;m;v;58470;58152;0;102;171.0;4;89000;;;0;0;1;0;0;;46.88207;3.16063;Non;;;0.0;;0;;;1.0;0.0;;;;;;;Gaz;;Individuel;a;n;m;2020-03;58152;0000;581520000;Z;58
pr;a;l;58000;;0;40;;2;400;;;0;0;0;0;E;302;46.99361;3.14686;Non;;;;;0;C;;;;;;;;;;;;;a;n;a;2020-03;58194;0117;581940117;H;58
pr;a;l;58000;;0;25;;1;500;;;0;0;0;0;0;;46.99221;3.14542;Oui;;;;;0;;;;;;;;;;;;;;a;n;a;2020-03;58194;0117;581940117;H;58
pr;m;v;58000;58194;0;126;327.0;7;149040;;;0;0;0;0;D;;46.99308;3.14326;Oui;;;0.0;;0;;;;;;;;;;;;;;a;n;m;2020-03;58194;0117;581940117;H;58
pr;m;l;58000;58194;0;71;27.0;3;582;;;0;0;0;1;NS;;46.99537;3.1389;0;0.0;;1.0;False;0;NS;;;1.0;;;;;;;Électrique;Convecteur;Individuel;a;n;m;2020-03;58194;0117;581940117;H;58
pr;a;l;58240;58264;0;39;;2;298;;;0;0;1;0;VI;;46.7919;3.11768;0;1.0;;;True;0;G;;1.0;;;;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-03;58264;0000;582640000;Z;58
pr;m;v;58640;58303;0;110;1395.0;7;165750;;;0;0;0;0;VI;;47.04883;3.1246;Non;1.0;;;;Est-Ouest;VI;;;;;;;;;;;;;a;n;m;2020-03;58303;0101;583030101;H;58
pr;a;l;58640;58303;0;36;;2;413;;;0;0;0;1;D;163;47.02363;3.16082;0;;;1.0;;0;C;;;;;False;;False;;;Électrique;;Individuel;a;n;a;2020-03;58303;0101;583030101;H;58
pr;m;v;58640;58303;0;157;1455.0;7;266000;;;0;0;1;1;E;328.0;47.02113;3.1387;Non;;;;;0;C;;2.0;;;False;;;;;Électrique;;Individuel;m;n;m;2020-03;58303;0101;583030101;H;58
pr;a;v;58150;58215;0;200;;4;89000;;;0;0;0;1;B;;47.28423;2.95279;Oui;1.0;;1.0;;0;;;1.0;;;;;;;;;;;a;n;a;2020-03;58215;0000;582150000;Z;58
pr;m;v;58150;58215;0;76;150.0;4;48000;;;0;0;1;0;0;;47.28871;2.97232;Oui;;;5.0;;0;;1940.0;2.0;0.0;;;;;;;Fioul;;Central;a;n;m;2020-03;58215;0000;582150000;Z;58
pr;m;v;58150;58215;0;84;295.0;3;32700;;;0;0;1;0;NS;;47.27953;2.96293;Non;2.0;;;True;Nord-Sud;NS;1800.0;1.0;;;;;;;;;;;a;n;m;2020-03;58215;0000;582150000;Z;58
pr;m;v;58150;58215;0;80;236.0;4;89000;;;0;0;1;0;0;;47.28868;2.96882;Oui;;;0.0;;0;;1940.0;1.0;0.0;;;;;;;Gaz;;Central;a;n;m;2020-03;58215;0000;582150000;Z;58
pr;m;v;58150;58215;0;186;;5;347500;;;0;0;0;2;E;;47.29155;2.95488;Non;1.0;;1.0;;0;;;2.0;;;;;;;;;;;a;n;m;2020-03;58215;0000;582150000;Z;58
pr;m;l;58260;58151;0;70;1017.0;3;460;;;0;0;1;0;VI;;46.88804;3.45813;0;;;;False;0;VI;;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-03;58151;0000;581510000;Z;58
pr;m;l;58260;;0;76;;3;500;;;0;0;0;0;0;;46.89634;3.46273;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;58151;0000;581510000;Z;58
pr;m;v;58260;58151;0;98;516.0;6;69000;;;0;0;1;0;0;;46.88682;3.45591;Oui;;;0.0;;0;;1940.0;2.0;0.0;;;;;;;Électrique, Bois;;;a;n;m;2020-03;58151;0000;581510000;Z;58
pr;m;v;58260;58151;0;148;1062.0;6;176550;;;0;0;2;0;0;;46.8854;3.4603;Oui;;;0.0;;0;;;;0.0;;;;;;;Gaz;;;a;n;m;2020-03;58151;0000;581510000;Z;58
pr;m;v;58260;58151;0;82;669.0;4;15000;;;0;0;1;0;0;;46.89156;3.46603;Oui;;;0.0;;0;;;1.0;0.0;;;;;;;Électrique, Bois;;Individuel;a;n;m;2020-03;58151;0000;581510000;Z;58
pr;m;v;58260;58151;0;41;975.0;2;47000;;;0;0;1;0;0;;46.8871;3.45518;Oui;;;0.0;;0;;;1.0;0.0;;;;;;;Gaz;;Central;a;n;m;2020-03;58151;0000;581510000;Z;58
pr;a;l;58260;58151;0;80;1106.0;3;500;;;0;0;1;0;D;228.7;46.89614;3.46545;0;;;;True;0;E;1974.0;2.0;;;;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-03;58151;0000;581510000;Z;58
pr;m;v;58170;58074;0;106;;3;65000;;;0;0;0;1;NS;;46.8585;3.9524;Non;1.0;;1.0;;0;;;1.0;;;;;;;;;;;a;n;m;2020-03;58074;0000;580740000;Z;58
pr;m;v;58170;58074;0;78;;4;30000;;;0;0;0;1;F;;46.8585;3.9524;Non;2.0;;1.0;;0;;;1.0;;;;;;;;;;;a;n;m;2020-03;58074;0000;580740000;Z;58
pr;m;v;58170;58074;0;97;;5;95000;;;0;0;0;2;NS;;46.84716;3.92359;Non;1.0;;2.0;;Est;;;2.0;;;;;;;;;;;a;n;m;2020-03;58074;0000;580740000;Z;58
pr;m;v;58230;58210;0;109;900.0;5;153990;;;0;0;2;0;VI;;47.12304;4.0743;Non;1.0;;1.0;True;Sud;;;2.0;;;False;;;;;Gaz;;Individuel;m;n;m;2020-03;58210;0000;582100000;Z;58
pr;m;v;58200;58086;0;105;800.0;4;132000;;;0;0;0;1;F;439;47.39273;2.92439;Oui;;;1.0;;0;D;1975.0;2.0;1.0;;;;;;;Électrique;;;a;n;m;2020-03;58086;0102;580860102;H;58
pr;m;v;58200;58086;0;90;4300.0;5;136000;;;0;1;1;0;E;243.0;47.41576;2.94147;Oui;;;2.0;;0;F;1978.0;;0.0;;;;;;;Fioul;;Central;a;n;m;2020-03;58086;0102;580860102;H;58
