DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
73;73001;pr;a;a;l;2;0;28.0;500.0;0.0;0.0;0.0;1
73;73001;pr;a;a;l;3;E;75.0;755.0;1.0;2.0;0.0;1
73;73003;pa;a;a;l;1;D;24.0;430.0;0.0;0.0;1.0;1
73;73003;pr;a;a;l;1;F;17.0;330.0;0.0;1.0;0.0;1
73;73003;pr;a;a;l;2;E;45.0;495.0;0.0;0.5;0.33;6
73;73003;pr;a;a;l;2;F;32.0;425.0;0.0;1.0;0.0;1
73;73003;pr;a;a;l;2;G;55.0;549.5;0.0;0.5;0.0;2
73;73003;pr;a;a;l;3;D;55.0;515.0;0.0;1.0;0.0;1
73;73003;pr;a;a;l;3;E;63.5;725.0;0.0;0.5;0.0;2
73;73003;pr;a;a;l;3;G;62.0;545.5;0.5;0.0;0.5;2
73;73003;pr;a;a;l;3;VI;71.0;750.0;1.0;0.0;1.0;1
73;73003;pr;a;a;l;4;E;72.0;690.0;1.0;1.0;0.0;1
73;73003;pr;a;m;l;4;E;115.0;879.0;0.0;1.0;0.0;1
73;73006;pa;a;a;l;3;D;70.0;800.0;1.0;1.0;0.0;1
73;73006;pr;a;a;l;3;E;64.0;729.0;2.0;0.0;0.0;2
73;73006;pr;a;a;l;3;F;72.0;541.0;0.5;0.5;0.0;2
73;73006;pr;a;a;l;4;C;99.0;1130.0;1.0;0.0;1.0;2
73;73007;pr;a;a;l;3;E;75.0;640.0;1.0;0.0;0.0;1
73;73008;pa;a;a;l;1;0;32.0;550.0;0.6;0.0;0.2;5
73;73008;pa;a;a;l;1;G;20.0;445.0;1.0;0.0;0.0;1
73;73008;pa;a;a;l;2;0;35.0;540.0;0.33;0.33;0.33;3
73;73008;pa;a;a;l;3;0;105.0;1350.0;1.0;0.0;0.0;1
73;73008;pa;a;a;l;4;0;80.0;950.0;1.0;0.0;0.0;1
73;73008;pa;a;a;l;5;D;98.0;1140.0;1.0;0.0;1.0;1
73;73008;pa;a;m;l;5;E;111.0;1300.0;1.0;0.0;2.0;1
73;73008;pr;a;a;l;1;0;23.0;460.0;0.2;0.33;0.2;15
73;73008;pr;a;a;l;1;A;29.0;500.0;0.67;0.67;0.0;3
73;73008;pr;a;a;l;1;B;27.0;465.0;0.14;0.57;0.0;7
73;73008;pr;a;a;l;1;C;18.0;485.0;0.0;1.0;0.0;1
73;73008;pr;a;a;l;1;D;32.0;525.0;0.56;0.38;0.5;16
73;73008;pr;a;a;l;1;E;30.0;480.0;0.38;0.54;0.24;37
73;73008;pr;a;a;l;1;F;31.0;521.0;0.2;0.4;0.4;5
73;73008;pr;a;a;l;1;G;26.5;425.5;0.25;0.25;1.0;4
73;73008;pr;a;a;l;1;NS;22.0;398.0;0.0;1.0;0.0;3
73;73008;pr;a;a;l;1;VI;23.0;420.0;0.4;1.0;0.0;5
73;73008;pr;a;a;l;2;0;41.0;595.0;0.53;0.53;0.2;15
73;73008;pr;a;a;l;2;A;39.0;581.0;0.33;0.0;0.67;3
73;73008;pr;a;a;l;2;B;46.0;673.0;0.42;0.32;0.47;19
73;73008;pr;a;a;l;2;C;46.0;648.0;0.12;0.12;0.5;8
73;73008;pr;a;a;l;2;D;46.0;617.5;0.44;0.39;0.44;18
73;73008;pr;a;a;l;2;E;41.0;593.5;0.29;0.32;0.5;28
73;73008;pr;a;a;l;2;F;41.0;500.0;0.33;0.33;0.33;3
73;73008;pr;a;a;l;2;G;37.0;542.0;0.0;0.25;0.25;4
73;73008;pr;a;a;l;2;VI;42.0;595.0;0.6;1.0;0.0;5
73;73008;pr;a;a;l;3;0;65.5;781.5;0.58;0.08;0.67;12
73;73008;pr;a;a;l;3;A;59.0;857.0;1.0;0.0;1.0;3
73;73008;pr;a;a;l;3;B;68.0;906.0;0.38;0.24;0.57;21
73;73008;pr;a;a;l;3;C;67.0;864.5;0.5;0.35;0.4;20
73;73008;pr;a;a;l;3;D;70.0;874.0;0.36;0.32;0.59;22
73;73008;pr;a;a;l;3;E;65.0;815.0;0.35;0.18;0.47;17
73;73008;pr;a;a;l;3;G;39.0;630.0;0.0;1.0;2.0;1
73;73008;pr;a;a;l;3;VI;61.5;763.0;0.0;0.5;0.5;2
73;73008;pr;a;a;l;4;0;99.0;1060.0;0.2;0.2;0.4;5
73;73008;pr;a;a;l;4;B;96.0;1077.0;0.33;0.33;0.67;3
73;73008;pr;a;a;l;4;C;86.5;1382.5;0.25;0.5;0.5;4
73;73008;pr;a;a;l;4;D;80.0;864.0;0.42;0.21;0.58;19
73;73008;pr;a;a;l;4;E;76.0;895.0;0.44;0.22;0.67;9
73;73008;pr;a;a;l;4;F;98.0;1147.0;0.67;0.0;0.67;3
73;73008;pr;a;a;l;4;VI;107.0;1507.5;0.0;0.0;1.0;2
73;73008;pr;a;a;l;5;0;104.0;925.0;0.0;0.0;0.0;1
73;73008;pr;a;m;l;3;E;55.0;820.0;0.0;0.0;0.0;1
73;73008;pr;a;m;l;4;0;99.0;1525.0;0.0;0.0;1.0;1
73;73008;pr;a;m;l;4;D;90.0;1250.0;1.0;0.0;1.0;1
73;73008;pr;a;m;l;4;E;100.5;1150.0;1.0;2.0;0.0;2
73;73008;pr;a;m;l;4;VI;99.0;1525.0;0.0;0.0;1.0;1
73;73008;pr;a;m;l;8;E;132.0;1300.0;1.0;1.0;2.0;1
73;73010;pr;a;a;l;2;E;55.0;617.5;0.0;0.5;0.0;2
73;73010;pr;a;a;l;2;F;39.5;560.5;0.5;0.5;0.5;2
73;73010;pr;a;a;l;3;C;64.0;728.0;0.0;1.0;0.0;1
73;73010;pr;a;a;l;3;D;59.0;757.0;0.0;0.0;1.0;1
73;73010;pr;a;a;l;4;D;77.0;855.0;1.0;1.0;0.0;1
73;73011;pa;a;a;l;3;D;68.0;590.0;0.0;0.0;1.0;1
73;73011;pr;a;a;l;1;0;13.0;335.0;0.0;1.0;0.0;1
73;73011;pr;a;a;l;1;C;25.0;360.0;0.0;0.0;0.67;3
73;73011;pr;a;a;l;1;D;30.0;350.0;0.2;0.0;0.8;5
73;73011;pr;a;a;l;1;E;33.0;392.0;1.0;1.0;0.0;1
73;73011;pr;a;a;l;2;A;43.0;540.5;0.75;0.0;1.0;4
73;73011;pr;a;a;l;2;B;45.0;553.0;1.0;0.0;1.0;1
73;73011;pr;a;a;l;2;C;47.0;537.0;0.8;0.0;1.0;5
73;73011;pr;a;a;l;2;D;43.0;498.0;0.83;0.09;0.7;23
73;73011;pr;a;a;l;2;E;39.0;450.0;0.38;0.0;0.71;21
73;73011;pr;a;a;l;2;F;34.0;440.0;0.0;0.0;0.0;1
