DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
32;32001;pr;a;m;v;12;0;220.0;199000.0;904.55;;;0.0;0.0;0.0;1
32;32001;pr;a;m;v;6;C;154.0;250000.0;1623.38;;;1.0;0.0;1.0;1
32;32001;pr;m;m;v;7;C;240.0;342000.0;1425.0;;;0.0;0.0;0.0;1
32;32005;pr;m;m;v;4;C;133.0;165000.0;1240.6;;;0.0;0.0;0.0;1
32;32007;pr;a;m;v;5;E;122.0;205500.0;1684.43;;;0.0;1.0;1.0;1
32;32008;pr;a;m;v;4;D;142.0;232000.0;1633.8;;;0.0;-1.0;1.0;1
32;32009;pr;a;m;v;13;D;350.0;416000.0;1188.57;;;0.0;5.0;1.0;1
32;32012;pr;a;m;v;5;0;126.5;99000.0;776.94;5.45;0.086;0.0;0.5;0.0;2
32;32012;pr;a;m;v;6;D;160.0;133000.0;831.25;;;1.0;1.0;0.0;1
32;32012;pr;a;m;v;7;VI;169.0;190000.0;1124.26;;;0.0;1.0;1.0;1
32;32012;pr;a;m;v;8;D;304.0;274000.0;901.32;;;0.0;1.0;0.0;1
32;32012;pr;cm;mn;v;5;0;121.0;158300.0;1308.26;5.45;0.05;0.0;0.0;0.0;1
32;32012;pr;m;m;v;5;VI;120.0;84000.0;700.0;5.45;0.093;0.0;0.0;0.0;1
32;32013;pr;a;a;v;1;E;24.0;46000.0;1916.67;12.5;0.078;0.0;1.0;0.0;1
32;32013;pr;a;a;v;1;VI;25.0;39700.0;1585.22;12.5;0.094;0.0;0.0;0.0;2
32;32013;pr;a;a;v;2;0;37.0;67680.0;1833.68;9.58;0.063;0.5;0.0;1.0;2
32;32013;pr;a;a;v;2;D;41.5;63000.0;1626.6;9.58;0.071;0.41;0.18;0.82;22
