DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
38;38001;pr;a;a;l;1;VI;25.0;440.0;0.0;1.0;0.0;1
38;38001;pr;a;a;l;2;D;48.0;544.0;1.0;0.0;1.0;1
38;38001;pr;a;a;l;2;E;53.0;500.0;0.33;0.33;0.67;3
38;38001;pr;a;a;l;3;B;60.0;727.0;0.0;1.0;0.0;2
38;38001;pr;a;a;l;3;C;58.0;630.0;0.0;0.0;1.0;1
38;38001;pr;a;a;l;3;D;67.0;615.5;0.5;0.0;1.0;2
38;38001;pr;a;a;l;3;E;50.0;530.0;0.0;1.0;0.0;1
38;38001;pr;a;a;l;3;VI;65.0;640.0;0.0;1.0;0.0;1
38;38001;pr;a;a;l;4;VI;79.0;682.0;0.0;0.0;1.0;1
38;38001;pr;a;a;l;5;C;100.0;600.0;0.0;0.0;1.0;1
38;38001;pr;a;m;l;3;E;80.0;600.0;0.0;0.0;2.0;1
38;38001;pr;a;m;l;4;0;77.0;795.0;0.0;2.0;0.0;1
38;38001;pr;a;m;l;5;NS;87.0;1000.0;0.0;0.0;1.0;1
38;38001;pr;a;m;l;5;VI;90.0;1000.0;0.0;0.0;1.0;1
38;38002;pr;a;a;l;1;VI;20.0;450.0;1.0;1.0;0.0;1
38;38002;pr;a;a;l;2;C;45.0;490.0;1.0;0.0;1.0;2
38;38002;pr;a;a;l;3;NS;80.0;670.0;0.5;0.0;1.0;2
38;38002;pr;a;a;l;4;E;90.0;800.0;0.0;1.0;1.0;1
38;38002;pr;a;m;l;2;E;31.0;650.0;0.0;0.0;1.0;1
38;38004;pa;a;a;l;5;0;127.5;650.0;0.0;0.0;0.5;2
38;38004;pr;a;a;l;1;0;37.0;200.0;0.0;0.0;0.0;1
38;38004;pr;a;a;l;2;D;43.5;379.5;0.0;0.0;1.0;2
38;38004;pr;a;a;l;3;E;66.0;500.0;0.0;0.0;0.0;1
38;38006;pr;a;a;l;1;0;22.5;349.5;0.5;0.0;0.5;2
38;38006;pr;a;a;l;1;E;26.0;325.0;0.67;0.33;0.67;3
38;38006;pr;a;a;l;1;F;22.0;249.0;0.0;1.0;0.0;1
38;38006;pr;a;a;l;2;0;38.5;413.0;0.5;0.0;1.0;2
38;38006;pr;a;a;l;2;D;40.0;450.0;0.0;0.6;0.2;5
38;38006;pr;a;a;l;2;E;35.5;404.0;0.0;0.33;0.5;6
38;38006;pr;a;a;l;2;F;46.0;555.0;0.67;0.0;1.0;6
38;38006;pr;a;a;l;2;G;36.0;375.0;0.0;0.0;1.0;1
38;38006;pr;a;a;l;3;0;50.0;514.0;0.0;0.5;0.5;2
38;38006;pr;a;a;l;3;D;70.5;770.0;0.5;0.0;0.5;2
38;38006;pr;a;a;l;3;E;55.0;600.0;0.29;0.14;0.71;7
38;38006;pr;a;a;l;3;F;60.0;500.0;0.0;0.33;0.0;3
38;38006;pr;a;a;l;4;0;94.0;780.0;0.0;1.0;1.0;1
38;38006;pr;a;a;l;4;D;96.0;740.0;1.0;1.0;0.5;2
38;38006;pr;a;a;l;4;E;66.0;659.0;1.0;1.0;0.0;1
38;38006;pr;a;m;l;3;E;51.0;480.0;0.0;1.0;0.0;1
38;38006;pr;a;m;l;3;F;22.0;366.0;0.0;1.0;0.0;2
38;38006;pr;a;m;l;4;E;75.0;705.0;1.0;1.0;0.0;2
38;38006;pr;a;m;l;4;F;92.0;763.0;0.0;0.0;1.0;1
38;38006;pr;a;m;l;7;G;120.0;996.0;0.0;1.0;1.0;1
38;38009;pr;a;m;l;5;E;89.0;900.0;0.0;0.0;1.0;1
38;38010;pr;a;a;l;2;E;46.0;430.0;0.0;0.0;1.0;1
38;38010;pr;a;a;l;3;D;73.0;510.0;0.0;1.0;1.0;1
38;38012;pr;a;a;l;2;D;48.0;453.0;1.0;0.0;0.0;1
38;38012;pr;a;a;l;2;F;38.0;456.0;1.0;0.0;1.0;1
38;38012;pr;a;m;l;3;D;70.0;704.0;0.0;0.0;1.0;1
38;38012;pr;a;m;l;4;D;95.0;900.0;0.0;1.0;0.0;1
38;38013;pr;a;a;l;2;D;41.0;515.0;0.0;1.0;0.0;1
38;38013;pr;a;m;l;5;D;90.0;900.0;0.0;0.0;1.0;1
38;38015;pr;a;m;l;3;C;100.0;680.0;0.0;1.0;0.0;1
38;38015;pr;a;m;l;4;D;99.0;980.0;0.0;0.0;1.0;1
38;38017;pr;a;m;l;4;0;122.0;675.0;0.0;0.0;1.0;1
38;38022;pr;a;a;l;2;G;35.0;480.0;0.0;0.0;1.0;1
38;38022;pr;a;a;l;3;E;48.0;490.0;0.0;1.0;0.0;1
38;38022;pr;a;a;l;4;0;66.0;625.0;0.0;0.67;0.0;3
38;38022;pr;a;m;l;4;E;119.0;890.0;0.0;0.0;2.0;1
38;38022;pr;a;m;l;5;E;89.0;900.0;0.0;0.0;1.0;1
38;38027;pa;a;a;l;3;A;80.0;990.0;1.0;0.0;0.0;1
38;38027;pr;a;a;l;2;E;50.0;450.0;0.0;1.0;0.0;1
38;38027;pr;a;a;l;4;C;101.0;810.0;0.0;1.0;1.0;1
38;38027;pr;a;m;l;3;D;61.0;670.0;0.0;1.0;0.0;1
38;38027;pr;a;m;l;4;B;90.0;1055.0;0.0;1.0;1.0;1
38;38027;pr;a;m;l;4;C;120.0;800.0;0.0;0.0;0.0;1
38;38027;pr;a;m;l;7;C;171.0;1280.0;0.0;1.0;1.0;1
38;38029;pr;a;m;l;5;0;105.0;880.0;0.0;0.0;0.0;1
38;38030;pa;a;m;l;4;B;84.0;965.0;0.0;1.0;0.0;1
38;38032;pr;a;m;l;3;0;80.5;690.0;0.0;0.0;0.0;2
38;38032;pr;a;m;l;4;C;98.0;690.0;0.0;0.0;1.0;1
38;38034;pa;a;a;l;2;0;46.0;497.0;0.0;0.0;1.0;1
38;38034;pr;a;a;l;1;0;33.0;250.0;0.0;0.0;0.0;1
38;38034;pr;a;a;l;1;A;24.0;250.0;0.0;1.0;0.0;1
38;38034;pr;a;a;l;1;D;60.0;500.0;0.0;1.0;0.0;1
38;38034;pr;a;a;l;1;E;69.0;410.0;0.0;1.0;0.0;2
38;38034;pr;a;a;l;2;0;42.0;370.0;0.0;0.6;0.4;5
38;38034;pr;a;a;l;2;C;63.0;390.0;0.0;1.0;0.0;1
38;38034;pr;a;a;l;2;D;52.5;449.0;1.0;0.0;0.5;2
38;38034;pr;a;a;l;2;E;37.0;280.0;0.0;1.0;0.0;1
38;38034;pr;a;a;l;2;F;31.0;400.0;0.0;1.0;0.0;1
38;38034;pr;a;a;l;3;0;62.5;437.5;0.0;0.25;0.75;4
38;38034;pr;a;a;l;3;A;70.0;400.0;0.0;0.0;0.0;1
38;38034;pr;a;a;l;3;B;77.0;520.0;1.0;0.0;1.0;1
38;38034;pr;a;a;l;3;C;66.5;539.0;0.5;0.0;1.0;2
38;38034;pr;a;a;l;3;D;73.0;387.5;0.0;0.25;0.25;4
38;38034;pr;a;a;l;3;E;57.0;435.0;0.33;0.0;0.67;3
38;38034;pr;a;a;l;3;F;50.0;390.0;1.0;1.0;0.0;1
38;38034;pr;a;a;l;4;D;76.0;700.0;0.0;0.0;0.0;1
38;38034;pr;a;a;l;4;E;63.0;480.0;0.0;0.0;1.0;1
38;38034;pr;a;a;l;5;0;92.5;575.0;1.0;0.0;0.5;2
38;38034;pr;a;m;l;2;0;58.0;400.0;0.0;0.0;1.0;1
38;38034;pr;a;m;l;4;D;99.5;600.0;0.0;0.0;0.0;2
38;38034;pr;a;m;l;4;F;72.0;680.0;1.0;1.0;0.0;1
38;38034;pr;a;m;l;5;E;115.0;650.0;0.0;0.0;-2.0;1
38;38037;pr;a;m;l;4;E;83.0;650.0;0.0;0.0;1.0;1
38;38039;pa;a;a;l;3;0;79.0;825.0;0.0;0.0;1.0;1
38;38039;pr;a;a;l;4;D;71.0;844.0;0.0;0.0;1.0;2
38;38039;pr;a;m;l;2;E;65.0;713.0;0.0;0.0;1.0;1
38;38039;pr;a;m;l;5;D;103.5;1458.5;0.0;0.0;0.5;2
38;38039;pr;a;m;l;6;B;134.5;1247.0;0.0;0.5;1.0;2
38;38045;pr;a;a;l;1;0;40.0;500.0;0.0;0.0;1.0;1
38;38045;pr;a;m;l;4;D;158.0;1550.0;0.0;1.0;1.0;1
38;38045;pr;a;m;l;5;F;112.0;1247.0;0.0;1.0;1.0;1
38;38048;pr;a;a;l;1;VI;30.0;730.0;0.0;1.0;0.0;1
38;38048;pr;a;a;l;2;VI;59.0;940.0;0.0;1.0;0.0;1
38;38051;pa;a;a;l;2;0;37.5;520.0;0.0;0.0;0.0;2
38;38051;pr;a;a;l;3;E;58.0;535.0;0.0;1.0;0.0;1
38;38052;pa;a;a;l;1;0;27.0;470.0;0.0;0.0;1.0;1
38;38052;pr;a;a;l;2;F;54.0;515.5;0.5;0.5;0.0;2
38;38053;pa;a;a;l;3;0;75.0;750.0;0.0;0.0;0.0;1
38;38053;pa;a;a;l;3;E;52.0;580.0;0.0;0.0;0.0;1
38;38053;pa;a;a;l;4;0;78.0;800.0;1.0;0.0;1.0;1
38;38053;pa;a;m;l;2;0;70.0;900.0;1.0;0.0;0.0;1
38;38053;pa;a;m;l;4;B;90.0;700.0;0.0;1.0;1.0;1
38;38053;pa;a;m;l;5;C;97.0;705.0;1.0;0.0;1.0;1
38;38053;pr;a;a;l;1;D;27.0;413.0;0.0;1.0;0.0;1
38;38053;pr;a;a;l;1;E;30.0;428.5;0.25;0.25;0.5;4
38;38053;pr;a;a;l;1;F;22.5;403.5;0.0;0.5;0.5;2
38;38053;pr;a;a;l;1;G;26.0;378.0;0.0;0.33;0.67;3
38;38053;pr;a;a;l;1;VI;25.5;355.5;0.0;0.5;0.5;2
38;38053;pr;a;a;l;2;0;47.0;490.0;0.0;0.29;0.57;7
38;38053;pr;a;a;l;2;A;46.0;610.5;0.5;0.5;0.5;2
38;38053;pr;a;a;l;2;B;44.0;602.0;0.57;0.57;0.43;7
38;38053;pr;a;a;l;2;C;48.5;566.0;0.5;0.38;0.62;8
38;38053;pr;a;a;l;2;D;48.5;576.0;0.42;0.25;0.83;12
38;38053;pr;a;a;l;2;E;43.0;560.0;0.13;0.33;0.53;15
38;38053;pr;a;a;l;2;F;44.0;550.0;0.0;0.0;0.57;7
38;38053;pr;a;a;l;2;G;39.0;426.0;0.0;1.0;1.0;1
38;38053;pr;a;a;l;2;NS;40.0;450.0;0.0;0.0;1.0;1
38;38053;pr;a;a;l;2;VI;35.5;447.5;0.0;0.0;0.5;2
38;38053;pr;a;a;l;3;0;68.0;683.0;0.47;0.05;0.74;19
38;38053;pr;a;a;l;3;B;58.0;660.0;0.8;0.0;0.8;5
38;38053;pr;a;a;l;3;C;67.0;730.0;0.53;0.06;0.76;17
38;38053;pr;a;a;l;3;D;56.0;600.0;0.27;0.47;0.4;15
38;38053;pr;a;a;l;3;E;61.5;654.5;0.5;0.17;0.67;6
38;38053;pr;a;a;l;3;F;68.0;616.0;0.33;0.67;0.67;3
38;38053;pr;a;a;l;3;G;68.0;620.0;1.0;0.0;0.0;1
38;38053;pr;a;a;l;3;VI;56.0;587.0;0.0;0.0;1.0;3
38;38053;pr;a;a;l;4;0;82.5;710.0;0.17;0.0;1.0;6
38;38053;pr;a;a;l;4;C;102.5;850.0;0.5;0.0;1.25;4
38;38053;pr;a;a;l;4;D;81.0;741.0;0.4;0.0;0.8;5
38;38053;pr;a;a;l;4;E;61.0;621.0;0.75;0.0;0.75;4
38;38053;pr;a;a;l;4;G;71.0;650.0;0.0;0.0;1.0;1
38;38053;pr;a;a;l;5;C;123.0;1223.0;0.0;1.0;1.0;1
38;38053;pr;a;m;l;2;VI;40.0;560.0;0.0;1.0;1.0;1
38;38053;pr;a;m;l;3;0;83.0;896.0;0.0;0.0;1.0;1
38;38053;pr;a;m;l;3;E;69.0;847.0;0.0;0.0;1.0;1
38;38053;pr;a;m;l;4;0;90.0;907.0;0.0;0.0;0.67;3
38;38053;pr;a;m;l;4;A;85.0;950.0;0.0;0.0;1.0;1
38;38053;pr;a;m;l;4;C;87.0;905.0;0.0;0.0;1.33;3
38;38053;pr;a;m;l;4;D;100.0;990.0;0.0;0.0;1.0;1
38;38053;pr;a;m;l;4;E;95.0;920.0;0.0;0.0;1.0;2
38;38053;pr;a;m;l;5;A;109.0;1200.0;0.0;1.0;1.0;1
38;38053;pr;a;m;l;5;B;116.0;1013.0;0.0;1.0;1.0;1
