type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;an;v;0;43;;2;171000;;;0;0;0;0;0;;48.7002;6.20619;0;;True;1.0;False;0;;;;;;;;;;;;;;ca;o;a;2020-04;54482;0104;544820104;H;54;12.0;5.0;0.036;11.74;16.0;0.035;3976.74
pr;a;v;0;66;;3;116500;;;0;0;0;0;F;361;49.47014;5.92777;Oui;;;;False;0;C;;;;;False;;False;;;Électrique;Radiateur;Individuel;m;n;a;2020-04;54580;0101;545800101;H;54;9.0;3.0;0.061;10.27;4.0;0.07;1765.15
pr;m;v;0;140;432.0;3;125000;;;0;0;1;0;C;138;49.17249;5.88476;Oui;;;;;0;D;1930.0;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-04;54286;0000;542860000;Z;54;;;;;;;892.86
pr;m;v;0;127;92.0;5;157000;;;0;0;1;1;C;113;49.17165;5.87369;Oui;;;;;0;D;1914.0;;;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-04;54286;0000;542860000;Z;54;;;;;;;1236.22
pr;an;v;0;79;;4;290000;;;0;0;0;0;0;;48.69803;6.19487;0;;False;0.0;False;0;;;;;;;;;;;;;;ca;o;a;2020-04;54395;1002;543951002;H;54;10.31;6.0;0.034;9.66;169.0;0.032;3670.89
pr;m;v;0;230;730.0;8;210000;;;0;0;1;1;E;322;49.08481;5.92194;Oui;;;;;0;E;1900.0;2.0;;;;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-04;54535;0000;545350000;Z;54;;;;;;;913.04
pr;m;v;0;75;1476.0;4;143000;;;0;0;0;1;F;343;49.15913;5.89366;Oui;;;;;0;D;1959.0;2.0;;;;;;;;Électrique;;Individuel;a;n;m;2020-04;54273;0101;542730101;H;54;5.93;1.0;0.037;7.25;2.0;0.046;1906.67
pr;m;v;0;67;;3;169000;;;0;0;0;1;0;;48.61038;6.14292;Oui;;;;;0;;;;;;;;;;;;;Individuel;a;n;m;2020-04;54366;0000;543660000;Z;54;;;;;;;2522.39
pr;a;v;0;30;;1;69000;;;0;0;0;1;F;431;48.68248;6.18731;Oui;;;1.0;False;0;D;2001.0;1.0;;;;;True;29.0;816.0;Électrique;Radiateur;Individuel;a;n;a;2020-04;54395;0802;543950802;H;54;16.62;17.0;0.087;16.14;521.0;0.084;2300.0
pr;a;v;0;42;;2;157000;;;0;0;0;0;0;;48.6922;6.13626;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;54304;0102;543040102;A;54;14.12;2.0;0.045;12.22;29.0;0.039;3738.1
