type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;a;v;2;48;;3;73000;;;0;0;1;0;VI;;47.64519;6.85523;Oui;3.0;;1.0;;0;;;;;;False;;False;6.0;200.0;;;;m;n;a;2020-04;90010;0402;900100402;H;90;8.6;11.0;0.068;9.09;68.0;0.072;1520.83
pr;a;v;0;18;;1;42000;;;0;0;1;1;F;348;47.64005;6.85842;Non;7.0;;;;0;C;;1.0;;;False;;True;101.0;200.0;Électrique;;Individuel;m;n;a;2020-04;90010;0402;900100402;H;90;16.67;5.0;0.086;13.42;30.0;0.069;2333.33
pr;a;v;6;98;;4;239600;;;0;1;0;2;D;220;47.64005;6.85842;Non;7.0;;2.0;;0;C;;2.0;;;False;;True;101.0;1800.0;Électrique;;Individuel;m;n;a;2020-04;90010;0402;900100402;H;90;7.8;1.0;0.038;8.84;19.0;0.043;2444.9
pr;a;v;0;133;;6;177000;;;0;1;1;2;VI;;47.65052;6.85481;Oui;2.0;;1.0;True;Nord-Sud;;;2.0;;;False;;False;2.0;460.0;Gaz;;Individuel;m;n;a;2020-04;90010;0402;900100402;H;90;;;;;;;1330.83
pr;a;v;2;69;;3;93000;;;0;1;0;1;F;409;47.62799;6.85161;Non;2.0;;1.0;True;Est-Ouest;G;;1.0;;;False;;False;60.0;2040.0;Gaz;;Collectif;m;n;a;2020-04;90010;0304;900100304;H;90;7.94;2.0;0.071;9.09;68.0;0.081;1347.83
pr;a;v;2;70;;3;147000;;;0;0;0;1;NS;;47.64985;6.86055;Non;3.0;;;True;Est-Ouest;;;1.0;;;False;;True;16.0;1800.0;Gaz;;Individuel;m;n;a;2020-04;90010;0504;900100504;H;90;9.26;2.0;0.053;9.09;68.0;0.052;2100.0
pr;a;v;0;85;;4;114000;;;0;0;0;1;D;212.0;47.65784;6.85105;Non;2.0;;2.0;True;0;B;;1.0;;;False;;False;;;Électrique;;Individuel;m;n;a;2020-04;90010;0101;900100101;H;90;;;;8.84;19.0;0.079;1341.18
pr;a;v;0;70;;3;98000;;;0;0;1;0;D;203;47.73381;6.96834;Oui;;;1.0;True;Est;F;1945.0;1.0;1.0;;;;False;31.0;;Fioul;Radiateur;Collectif;a;n;a;2020-04;90089;0000;900890000;Z;90;;;;;;;1400.0
pr;m;v;0;260;1500.0;9;374500;;;0;0;1;3;C;113;47.69594;6.83386;Oui;1.0;;2.0;True;Sud;D;;3.0;;;False;;;;;Gaz;;Individuel;m;n;m;2020-04;90093;0000;900930000;Z;90;;;;;;;1440.38
pr;m;v;0;90;680.0;4;166700;;;0;0;0;1;C;142.0;47.67734;6.8218;Non;;;1.0;True;Est-Ouest;D;;1.0;;;False;;;;;Fioul;;Individuel;m;n;m;2020-04;90093;0000;900930000;Z;90;;;;;;;1852.22
