type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;2;87;;4;935;;;0;0;0;1;D;198.0;47.90204;1.92181;0;4.0;;1.0;True;0;B;2003.0;1.0;;;;;True;;;Électrique;;Individuel;a;n;a;2020-04;45234;0501;452340501;H;45
pr;a;l;2;34;;1;465;;;0;0;0;0;E;286;47.83685;1.93886;0;;;;;0;F;1974.0;;;;;;True;;;;;;a;n;a;2020-04;45234;2103;452342103;H;45
pr;a;l;1;23;;1;312;;;0;0;1;0;D;222;47.83999;1.93347;0;;;;;0;B;;;;;;;;;;Électrique;;Individuel;a;n;a;2020-04;45234;2103;452342103;H;45
pr;a;l;0;32;;1;446;;;0;0;0;1;D;191;47.95567;1.87685;0;5.0;;;;0;E;1977.0;1.0;;;;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;45302;0101;453020101;H;45
pr;a;l;7;29;;1;385;;;0;0;0;1;D;206;47.8843;1.90719;0;;;1.0;;0;E;;;;;;;;;;;;Collectif;a;n;a;2020-04;45234;1501;452341501;H;45
pr;m;l;0;92;360.0;4;858;;;0;0;0;1;D;162;47.8451;1.84547;0;;;1.0;;0;E;;;;;;;;;;Gaz;Radiateur;Collectif;a;n;m;2020-04;45282;0000;452820000;Z;45
pr;m;l;0;70;;4;810;;;0;0;0;1;D;223.0;47.89039;1.93703;0;0.0;;;False;0;B;2015.0;;1.0;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-04;45286;0104;452860104;H;45
pr;a;l;0;61;;3;665;;;0;0;0;1;B;52.4;47.88645;1.8823;0;1.0;;;;0;C;;;;;;;False;;;Électrique;;Individuel;a;n;a;2020-04;45298;0102;452980102;H;45
pr;a;l;0;61;;3;665;;;0;0;0;0;B;52;47.88768;1.88055;0;;;;;0;C;;;;;;;;;;;;;a;n;a;2020-04;45298;0102;452980102;H;45
pr;a;l;0;34;;1;465;;;0;0;0;1;E;286.27;47.83728;1.93718;0;11.0;;;;0;F;;;;;;;True;;;Gaz;;Collectif;a;n;a;2020-04;45234;1801;452341801;H;45
pr;a;l;3;77;;4;830;;;0;1;0;0;B;62.0;47.91927;1.91925;0;;;;False;Est;C;2012.0;;;False;False;36.0;False;;;;;;a;n;a;2020-04;45234;0701;452340701;H;45
pr;a;l;2;43;;2;505;;;0;1;0;0;B;65;47.91222;1.91965;0;4.0;;1.0;False;Sud;C;2016.0;;;False;False;4.0;True;;;;;;a;n;a;2020-04;45234;0701;452340701;H;45
