type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;mn;v;0;110;510.0;6;352900;172900.0;180000.0;0;0;2;0;0;;48.9609;1.84547;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78029;0102;780290102;H;78;;;;;;;3208.18
pr;mn;v;0;87;314.0;5;284900;157900.0;127000.0;0;0;1;0;0;;48.9609;1.84547;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78029;0102;780290102;H;78;11.3;3.0;0.041;11.4;4.0;0.042;3274.71
pr;mn;v;0;124;700.0;6;329900;194900.0;135000.0;0;0;2;0;0;;48.9609;1.84547;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78029;0102;780290102;H;78;;;;;;;2660.48
pr;mn;v;0;96;1000.0;5;393900;163900.0;230000.0;0;0;2;0;0;;48.9609;1.84547;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78029;0102;780290102;H;78;11.3;3.0;0.033;11.4;4.0;0.033;4103.12
pr;mn;v;0;90;400.0;6;340000;163000.0;177000.0;0;0;0;0;0;;48.9609;1.84547;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78029;0102;780290102;H;78;;;;;;;3777.78
pr;mn;v;0;100;400.0;6;380000;203000.0;177000.0;0;0;0;0;0;;48.9609;1.84547;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78029;0102;780290102;H;78;;;;;;;3800.0
pr;m;v;0;143;1519.0;7;419000;;;0;0;0;1;NS;;48.92745;1.69493;Non;1.0;;;;0;;;;;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-04;78677;0000;786770000;Z;78;;;;;;;2930.07
pr;m;v;0;96;;4;347000;;;0;0;0;0;0;;48.93851;2.02485;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;78123;0103;781230103;H;78;12.91;1.0;0.043;13.72;4.0;0.046;3614.58
pr;a;v;0;43;;2;222000;;;0;0;0;0;0;;48.93851;2.02485;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;78123;0103;781230103;H;78;18.09;7.0;0.042;17.78;54.0;0.041;5162.79
pr;an;v;0;62;;3;259500;;;0;0;0;0;0;;48.93851;2.02485;0;;True;1.0;False;0;;;;;;;;;;;;;;ca;o;a;2020-04;78123;0103;781230103;H;78;13.75;2.0;0.039;15.42;29.0;0.044;4185.48
pr;m;v;0;130;478.0;6;359000;;;0;0;0;1;NS;;48.93791;2.02284;Non;1.0;;;;0;;;;;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-04;78123;0103;781230103;H;78;;;;;;;2761.54
pr;a;v;0;68;;3;180000;;;0;0;0;1;E;291;48.94245;2.02564;Oui;3.0;;;;0;C;;;;;;;;;1800.0;Électrique;Radiateur;Individuel;a;n;a;2020-04;78123;0103;781230103;H;78;13.75;2.0;0.062;15.42;29.0;0.07;2647.06
pr;m;v;0;106;417.0;4;346000;;;0;0;0;1;F;437;48.94355;2.02845;Non;1.0;;;;0;C;;;;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-04;78123;0103;781230103;H;78;12.91;1.0;0.047;13.72;4.0;0.05;3264.15
pr;a;v;0;32;;1;155000;;;0;0;0;0;0;;48.93851;2.02485;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;78123;0103;781230103;H;78;20.76;2.0;0.051;23.3;16.0;0.058;4843.75
pr;mn;v;0;96;350.0;5;352900;152900.0;200000.0;0;0;1;0;0;;48.91444;1.91215;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78010;0000;780100000;Z;78;;;;;;;3676.04
pr;mn;v;0;133;350.0;5;361900;161900.0;200000.0;0;0;2;0;0;;48.91444;1.91215;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78010;0000;780100000;Z;78;;;;;;;2721.05
pr;m;v;0;125;82.0;4;288750;;;0;0;0;1;E;325.0;48.97772;2.03418;Oui;;;;True;0;B;;2.0;;;;;;;;;;;a;n;m;2020-04;78138;0103;781380103;H;78;;;;;;;2310.0
pr;m;v;0;250;1075.0;9;875000;;;0;1;1;2;C;112;48.69139;2.05753;Non;2.0;;6.0;False;0;D;2001.0;3.0;1.0;;;;;;;Gaz;Sol;Individuel;a;n;m;2020-04;78575;0101;785750101;H;78;;;;;;;3500.0
pr;m;v;0;82;400.0;5;371000;;;0;0;0;1;NS;;48.8183;1.97697;Oui;2.0;;;;0;;;;;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-04;78165;0106;781650106;H;78;;;;15.75;3.0;0.042;4524.39
pr;mn;v;0;98;221.0;5;217687;139687.0;78000.0;0;0;0;0;0;;48.54887;1.90935;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;78569;0000;785690000;Z;78;7.22;1.0;0.039;7.22;1.0;0.039;2221.3
pr;m;v;0;94;;5;490000;;;2065;0;0;0;0;;48.80598;2.02219;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;78073;0104;780730104;H;78;;;;;;;5212.77
pr;m;v;0;85;;4;440000;;;1859;0;0;0;0;;48.80598;2.02219;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;78073;0104;780730104;H;78;17.57;1.0;0.041;17.57;1.0;0.041;5176.47
