type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;mn;v;12800;;0;80;428.0;4;136316;115772.0;20544.0;0;0;0;0;0;;44.19004;2.33955;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;12169;0000;121690000;Z;12;5.54;1.0;0.039;5.54;1.0;0.039;1703.95
pr;a;v;12850;;0;104;;4;194000;;;0;0;0;0;0;;44.36448;2.59519;Non;;;;;0;;;;;;;;;;;;;;ca;o;a;2020-03;12176;0102;121760102;H;12;;;;;;;1865.38
pr;mn;v;12740;;0;100;541.0;5;196800;150800.0;46000.0;0;0;0;0;0;;44.42287;2.60995;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12264;0000;122640000;Z;12;6.69;1.0;0.041;6.69;1.0;0.041;1968.0
pr;mn;v;12740;;0;130;710.0;5;289600;204600.0;85000.0;0;0;0;0;0;;44.42287;2.60995;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12264;0000;122640000;Z;12;6.69;1.0;0.036;6.69;1.0;0.036;2227.69
pr;mn;v;12740;;0;80;543.0;4;157042;110887.0;46155.0;0;0;0;0;0;;44.42287;2.60995;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12264;0000;122640000;Z;12;8.25;1.0;0.05;8.25;1.0;0.05;1963.02
pr;m;v;12850;12176;0;80;395.0;4;236000;;;0;0;1;0;D;192.0;44.37298;2.5782;Oui;1.0;;2.0;False;0;D;;2.0;;;;;;;;;;;a;n;m;2020-03;12176;0301;121760301;H;12;6.955;2.0;0.028;6.955;2.0;0.028;2950.0
pr;m;v;12850;12176;0;141;;5;142000;;;0;0;2;0;NS;;44.36391;2.60804;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;12176;0301;121760301;H;12;5.99;1.0;0.071;5.99;1.0;0.071;1007.09
pr;mn;v;12850;;0;130;710.0;5;289600;204600.0;85000.0;0;0;0;0;0;;44.38064;2.56462;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12176;0301;121760301;H;12;5.99;1.0;0.032;5.99;1.0;0.032;2227.69
pr;a;v;12000;12202;2;207;474.0;6;260000;;;0;1;0;3;F;409.0;44.36142;2.57344;Non;2.0;;5.0;;0;F;1961.0;3.0;0.0;;False;;False;;;Fioul;Radiateur;Collectif;a;n;a;2020-03;12202;0501;122020501;H;12;;;;;;;1256.04
pr;a;v;12100;12145;2;135;;4;387466;;;0;0;1;1;NS;;44.10052;3.05863;Non;6.0;;15.0;;0;;;2.0;;;True;;True;26.0;;;Sol;Individuel;m;n;a;2020-03;12145;0108;121450108;H;12;;;;7.595000000000001;12.0;0.032;2870.12
pr;a;v;12100;12145;1;135;;4;372700;;;0;0;1;1;NS;;44.10052;3.05863;Non;6.0;;15.0;;0;;;2.0;;;True;;True;26.0;;;Sol;Individuel;m;n;a;2020-03;12145;0108;121450108;H;12;;;;7.595000000000001;12.0;0.033;2760.74
pr;a;v;12100;12145;3;135;;4;397865;;;0;0;1;1;NS;;44.10052;3.05863;Non;6.0;;15.0;;0;;;2.0;;;True;;True;26.0;;;Sol;Individuel;m;n;a;2020-03;12145;0108;121450108;H;12;;;;7.595000000000001;12.0;0.031;2947.15
pr;a;v;12100;12145;5;135;;4;447157;;;0;0;1;1;NS;;44.10052;3.05863;Non;6.0;;15.0;;0;;;2.0;;;True;;True;26.0;;;Sol;Individuel;m;n;a;2020-03;12145;0108;121450108;H;12;;;;7.595000000000001;12.0;0.028;3312.27
pr;m;v;12200;12300;0;111;2000.0;4;210000;;;0;0;0;0;C;145;44.33797;1.99668;Oui;;;;False;0;B;2007.0;;;;False;;;;;;;;m;n;m;2020-03;12300;0106;123000106;H;12;;;;9.004999999999999;2.0;0.057;1891.89
pr;m;v;12350;;0;190;;7;260000;;;1085;0;0;0;0;;44.37781;2.19465;Oui;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;12071;0000;120710000;Z;12;;;;;;;1368.42
pr;m;v;12350;12071;0;190;;7;261000;;;0;1;1;1;NS;;44.37968;2.19491;Oui;2.0;;1.0;True;0;;;2.0;;;;;;;;Fioul;;;a;n;m;2020-03;12071;0000;120710000;Z;12;;;;;;;1373.68
pr;a;v;12100;12145;1;95;;3;98500;;;0;0;0;1;D;224;44.09751;3.08071;Oui;3.0;;;False;0;E;;1.0;;;;;False;;;Gaz;;;a;n;a;2020-03;12145;0101;121450101;H;12;8.055;6.0;0.093;8.655000000000001;16.0;0.1;1036.84
pr;m;v;12100;12145;0;104;1263.0;5;320000;;;0;0;0;1;C;150.0;44.09751;3.08071;Oui;2.0;;1.0;False;0;D;;1.0;;;;;;;;;;;a;n;m;2020-03;12145;0101;121450101;H;12;;;;8.73;1.0;0.034;3076.92
pr;a;v;12100;12145;3;31;;2;46000;;;0;0;0;0;D;230;44.09875;3.07823;Oui;4.0;;;False;0;B;;;;;False;;False;10.0;492.0;Électrique;Radiateur;Individuel;m;n;a;2020-03;12145;0101;121450101;H;12;8.52;10.0;0.069;9.055;34.0;0.073;1483.87
pr;m;v;12110;;0;180;;7;200000;;;841;0;0;0;C;116;44.52973;2.24119;Oui;;;;;0;A;;;;;;;;;;;;;a;n;m;2020-03;12013;0000;120130000;Z;12;;;;;;;1111.11
pr;mn;v;12000;;0;90;1263.0;4;212472;136472.0;76000.0;0;0;0;0;0;;44.35829;2.57012;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12202;0202;122020202;H;12;;;;7.49;2.0;0.038;2360.8
pr;mn;v;12000;;0;80;776.0;4;168811;115011.0;53800.0;0;0;0;0;0;;44.35829;2.57012;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12202;0202;122020202;H;12;;;;7.49;2.0;0.043;2110.14
pr;m;v;12110;12013;0;175;3465.0;7;181982;;;0;0;0;2;D;197;44.54278;2.24007;Non;1.0;;2.0;True;sud-est;C;;2.0;;;False;;;;;Bois;;Individuel;m;n;m;2020-03;12013;0000;120130000;Z;12;;;;;;;1039.9
pr;m;v;12110;12013;0;180;6775.0;7;202000;;;0;0;0;0;C;116;44.53218;2.24075;Oui;1.0;;;False;0;A;2001.0;;;;False;;;;;;;;m;n;m;2020-03;12013;0000;120130000;Z;12;;;;;;;1122.22
pr;m;v;12110;12013;0;430;10000.0;11;207200;;;0;0;0;2;VI;;44.52332;2.26371;Oui;2.0;;2.0;;0;;;2.0;;;False;;;;;Fioul;;Individuel;m;n;m;2020-03;12013;0000;120130000;Z;12;;;;;;;481.86
pr;mn;v;12000;;0;91;840.0;4;187195;132595.0;54600.0;0;0;0;0;0;;44.35829;2.57012;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12202;0202;122020202;H;12;;;;7.49;2.0;0.044;2057.09
pr;a;v;12000;12202;2;32;;1;67000;;;0;1;0;1;F;344;44.35553;2.57125;Oui;4.0;;1.0;;0;C;1975.0;1.0;0.0;;False;;False;66.0;17995.0;Électrique;Radiateur;Individuel;a;n;a;2020-03;12202;0202;122020202;H;12;12.74;17.0;0.073;12.14;93.0;0.07;2093.75
pr;a;v;12000;12202;1;111;;4;164000;;;0;1;1;1;D;224;44.3565;2.57366;Oui;6.0;;2.0;;0;B;;1.0;0.0;;False;;True;32.0;2112.0;Électrique, Bois;Poêle à Bois;Individuel;a;n;a;2020-03;12202;0202;122020202;H;12;;;;7.33;25.0;0.06;1477.48
pr;a;v;12000;12202;1;50;;2;118000;;;0;0;1;0;VI;;44.35503;2.57549;Non;2.0;;;False;0;VI;1890.0;1.0;;;;;True;6.0;;Électrique;Sol;Individuel;a;n;a;2020-03;12202;0202;122020202;H;12;9.645;20.0;0.049;10.14;179.0;0.052;2360.0
pr;a;v;12000;12202;0;53;;2;89000;;;0;1;0;0;E;280.0;44.35608;2.5757;Oui;0.0;;;;0;B;;1.0;0.0;;False;;False;32.0;908.0;Électrique;Radiateur;Individuel;a;n;a;2020-03;12202;0202;122020202;H;12;9.645;20.0;0.069;10.14;179.0;0.072;1679.25
pr;m;v;12400;12208;0;114;;6;84000;;;0;0;0;0;D;181;43.96035;2.88382;Oui;2.0;;;False;0;E;1900.0;;;;False;;;;;Gaz;Radiateur;;m;n;m;2020-03;12208;0101;122080101;H;12;;;;;;;736.84
pr;a;v;12400;12208;0;49;;2;64800;;;0;0;1;0;D;194;43.95874;2.87996;Non;2.0;;;False;0;B;;1.0;;;;;False;;;Électrique;;;a;n;a;2020-03;12208;0101;122080101;H;12;11.225;8.0;0.102;10.41;15.0;0.094;1322.45
pr;m;v;12800;12169;0;170;1600.0;7;218000;;;0;0;1;2;E;238;44.19034;2.34383;Non;2.0;;5.0;False;0;F;;2.0;;;;;;;;;;;a;n;m;2020-03;12169;0000;121690000;Z;12;;;;;;;1282.35
pr;mn;v;12800;;0;90;712.0;4;192698;158522.0;34176.0;0;0;0;0;0;;44.19004;2.33955;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12169;0000;121690000;Z;12;5.54;1.0;0.031;5.54;1.0;0.031;2141.09
pr;m;v;12360;12099;0;107;;4;79780;;;0;0;0;1;VI;;43.80115;2.99514;Oui;2.0;;;True;0;VI;;1.0;;;;;;;;;;;a;n;m;2020-03;12099;0000;120990000;Z;12;;;;;;;745.61
pr;m;v;12400;12154;0;141;150.0;8;45800;;;0;0;0;0;NS;;43.88269;2.83077;Oui;2.0;;1.0;True;0;NS;;;;;;;;;;;;;a;n;m;2020-03;12154;0000;121540000;Z;12;;;;;;;324.82
pr;m;v;12400;12286;0;90;;4;87200;;;0;0;1;0;VI;;43.92743;2.81422;Non;;;;False;0;VI;;1.0;;;;;;;;;Sol;;a;n;m;2020-03;12286;0000;122860000;Z;12;;;;;;;968.89
pr;m;v;12400;12286;0;155;5089.0;7;322800;;;0;0;1;1;D;168.0;43.94358;2.83449;Non;1.0;;;False;0;B;1987.0;2.0;;;;;;;;;;;a;n;m;2020-03;12286;0000;122860000;Z;12;;;;;;;2082.58
pr;m;v;12400;12208;0;80;105.0;4;157500;;;0;0;1;0;C;142;43.9539;2.89169;Non;3.0;;;True;0;A;1930.0;1.0;;;;;;;;;;;a;n;m;2020-03;12208;0102;122080102;H;12;;;;6.535;2.0;0.04;1968.75
pr;m;v;12510;12090;0;170;794.0;6;239500;;;0;1;2;0;E;261;44.35581;2.51075;Non;1.0;;1.0;True;0;F;;2.0;;;;;;;;Gaz;;;a;n;m;2020-03;12090;0000;120900000;Z;12;;;;;;;1408.82
pr;m;v;12140;12094;0;137;;5;19000;;;0;0;0;1;VI;;44.64631;2.56371;Oui;;;;False;0;VI;;1.0;;;;;;;;;;;a;n;m;2020-03;12094;0000;120940000;Z;12;;;;;;;138.69
pr;mn;v;12140;;0;90;1036.0;4;196500;180960.0;15540.0;0;0;0;0;0;;44.6572;2.57843;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12094;0000;120940000;Z;12;;;;;;;2183.33
pr;mn;v;12510;;0;110;944.0;5;275800;205800.0;70000.0;0;0;0;0;0;;44.36344;2.4829;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12090;0000;120900000;Z;12;5.07;1.0;0.024;5.07;1.0;0.024;2507.27
pr;mn;v;12510;;0;83;934.0;4;182448;121738.0;60710.0;0;0;0;0;0;;44.36344;2.4829;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12090;0000;120900000;Z;12;;;;;;;2198.17
pr;m;v;12510;12090;0;126;150.0;6;199000;;;0;0;1;1;0;;44.38104;2.42924;Oui;;;1.0;;0;;1936.0;2.0;1.0;;;;;;;Fioul;;Individuel;a;n;m;2020-03;12090;0000;120900000;Z;12;;;;;;;1579.37
pr;mn;v;12510;;0;90;1263.0;4;212472;136472.0;76000.0;0;0;0;0;0;;44.36344;2.4829;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12090;0000;120900000;Z;12;;;;;;;2360.8
pr;mn;v;12630;;0;100;541.0;5;196800;150800.0;46000.0;0;0;0;0;0;;44.39476;2.7207;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12157;0000;121570000;Z;12;6.56;1.0;0.04;6.56;1.0;0.04;1968.0
pr;m;v;12140;12094;0;88;500.0;4;175725;;;0;0;0;1;NS;;44.64286;2.57378;Non;1.0;;3.0;True;0;;;2.0;;;;;;;;Électrique;;;a;n;m;2020-03;12094;0000;120940000;Z;12;;;;;;;1996.88
pr;a;v;12140;12094;1;120;;5;99000;;;0;1;1;1;D;213.0;44.64985;2.57389;Non;;;;False;0;B;;2.0;;;;;;4.0;200.0;Électrique;Radiateur;Individuel;a;n;a;2020-03;12094;0000;120940000;Z;12;6.25;1.0;0.091;6.25;1.0;0.091;825.0
pr;m;v;12140;12094;0;200;;10;249500;;;0;0;0;0;0;;44.65311;2.5755;Non;1.0;;;False;0;;;;;;;;;;;;Sol;Individuel;a;n;m;2020-03;12094;0000;120940000;Z;12;;;;;;;1247.5
pr;mn;v;12330;;0;90;918.0;3;197200;153779.0;43421.0;0;0;0;0;0;;44.51473;2.43289;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12171;0000;121710000;Z;12;;;;;;;2191.11
pr;m;v;12330;12171;0;127;1133.0;13;120000;;;0;0;1;0;NS;;44.50566;2.43366;Oui;;;;True;0;VI;;1.0;;;False;;;;;;;;a;n;m;2020-03;12171;0000;121710000;Z;12;;;;;;;944.88
pr;m;v;12330;12171;0;90;1000.0;3;34500;;;0;0;0;0;VI;;44.52493;2.42913;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;12171;0000;121710000;Z;12;;;;;;;383.33
pr;m;v;12100;12084;0;167;;1;126000;;;0;0;0;0;0;;44.086;3.06005;0;;;;;Est-Ouest;;;;;;;;;;;;;;a;n;m;2020-03;12084;0000;120840000;Z;12;;;;;;;754.49
pr;m;v;12100;12084;0;37;;2;62000;;;0;0;0;0;D;169.0;44.08607;3.05897;Oui;2.0;;;False;0;A;;;;;False;;;;;Électrique;Radiateur;;m;n;m;2020-03;12084;0000;120840000;Z;12;;;;;;;1675.68
pr;mn;v;12160;;0;90;460.0;4;155608;125708.0;29900.0;0;0;0;0;0;;44.28202;2.454;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12056;0000;120560000;Z;12;8.93;1.0;0.062;8.93;1.0;0.062;1728.98
pr;m;v;12160;12056;0;90;136.0;3;109000;;;0;0;0;0;NS;;44.26751;2.42565;Oui;2.0;;;False;0;NS;;;;;False;;;;;;;;m;n;m;2020-03;12056;0000;120560000;Z;12;;;;;;;1211.11
pr;m;v;12160;12056;0;70;692.0;3;44999;;;0;0;0;1;NS;;44.26952;2.41288;Non;2.0;;1.0;;0;;;1.0;;;False;;;;;;;;m;n;m;2020-03;12056;0000;120560000;Z;12;;;;;;;642.84
pr;m;v;12160;12056;0;110;;4;46000;;;0;0;0;0;NS;;44.26483;2.42596;Oui;;;;False;0;NS;;;;;False;;;;;;;;m;n;m;2020-03;12056;0000;120560000;Z;12;8.93;1.0;0.256;8.93;1.0;0.256;418.18
pr;m;v;12160;12056;0;98;504.0;4;189000;;;0;0;0;1;D;228.6;44.26788;2.43159;Non;2.0;;2.0;False;Sud-Est-Ouest;B;2014.0;2.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-03;12056;0000;120560000;Z;12;8.93;1.0;0.056;8.93;1.0;0.056;1928.57
pr;mn;v;12160;;0;80;594.0;4;151784;115514.0;36270.0;0;0;0;0;0;;44.28202;2.454;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12056;0000;120560000;Z;12;8.93;1.0;0.056;8.93;1.0;0.056;1897.3
pr;m;v;12150;12123;0;81;;4;125000;;;0;0;0;0;D;228;44.33287;3.03166;Oui;2.0;;;False;0;E;1900.0;;;;False;;;;;Gaz;Radiateur;;m;n;m;2020-03;12270;0000;122700000;Z;12;;;;;;;1543.21
pr;m;v;12150;12040;0;130;;5;115000;;;0;0;0;1;0;;44.37673;2.97868;Non;3.0;;;False;0;;1930.0;1.0;;;;;;;;Fioul;;;a;n;m;2020-03;12270;0000;122700000;Z;12;;;;;;;884.62
pr;m;v;12150;12270;0;267;726.0;5;288000;;;0;0;0;0;C;127;44.32335;3.07003;Oui;1.0;;;False;0;D;1999.0;;;;False;;;;;Gaz;;;m;n;m;2020-03;12270;0000;122700000;Z;12;;;;;;;1078.65
pr;m;v;12150;12270;0;127;2681.0;4;251000;;;0;0;0;0;C;149.0;44.32063;3.06101;Oui;;;;False;0;E;2000.0;;;;False;;;;;Fioul;Radiateur;;m;n;m;2020-03;12270;0000;122700000;Z;12;;;;;;;1976.38
pr;a;v;12000;12202;2;78;;3;115000;;;0;0;0;1;D;205;44.35115;2.56752;Non;3.0;;;;0;F;;;;;;;;4.0;1875.0;;;Collectif;a;n;a;2020-03;12202;0401;122020401;H;12;7.77;12.0;0.063;8.165;104.0;0.066;1474.36
pr;a;v;12000;12202;0;57;;3;129500;;;0;0;1;0;NS;;44.34719;2.57268;Oui;2.0;;0.0;;0;;2019.0;;1.0;;False;;False;11.0;1.0;Électrique;;Individuel;a;n;a;2020-03;12202;0401;122020401;H;12;7.77;12.0;0.041;8.165;104.0;0.043;2271.93
pr;m;v;12220;;0;57;;3;60000;;;293;0;0;0;E;273;44.47993;2.22939;Non;;;;;0;B;;;;;;;;;;;;;a;n;m;2020-03;12148;0000;121480000;Z;12;;;;;;;1052.63
pr;m;v;12220;;0;180;;6;200000;;;841;0;0;0;0;;44.46256;2.22641;Oui;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;12148;0000;121480000;Z;12;;;;;;;1111.11
pr;m;v;12220;12148;0;180;13.0;6;202000;;;0;0;0;0;VI;;44.48981;2.23257;Oui;1.0;;;False;0;VI;1947.0;;;;False;;;;;Fioul;Radiateur;;m;n;m;2020-03;12148;0000;121480000;Z;12;;;;;;;1122.22
pr;mn;v;12240;;0;90;460.0;4;155608;125708.0;29900.0;0;0;0;0;0;;44.30583;2.225;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12198;0000;121980000;Z;12;;;;;;;1728.98
pr;m;v;12100;12225;0;95;;5;178500;;;0;0;2;0;C;117;44.06237;2.9829;Oui;2.0;;;True;0;;;2.0;;;;;;;;;;;a;n;m;2020-03;12225;0000;122250000;Z;12;;;;;;;1878.95
pr;m;v;12800;12235;0;120;1600.0;5;200000;;;0;0;0;0;D;178;44.12869;2.37145;Oui;1.0;;;;0;B;;;;;;;;;;;;;a;n;m;2020-03;12235;0000;122350000;Z;12;;;;;;;1666.67
pr;m;v;12200;12300;0;126;825.0;6;237000;;;0;0;0;2;E;239.0;44.33549;2.03957;Non;2.0;;;;sud-ouest;C;;2.0;;;False;;;;;Bois;;Individuel;m;n;m;2020-03;12300;0105;123000105;H;12;;;;;;;1880.95
pr;m;v;12800;12194;0;179;3700.0;5;259000;;;0;0;1;1;0;;44.22849;2.36387;Non;3.0;;1.0;False;Sud-Est-Ouest;;;1.0;;;;;;;;;;Individuel;a;n;m;2020-03;12194;0000;121940000;Z;12;;;;;;;1446.93
pr;m;v;12330;12066;0;74;160.0;4;134000;;;0;0;0;1;E;313.0;44.41316;2.42126;Oui;;;3.0;;0;C;;;;;;;;;;;;Individuel;a;n;m;2020-03;12066;0000;120660000;Z;12;;;;;;;1810.81
pr;m;v;12260;12053;0;120;1509.0;5;280000;;;0;0;0;2;A;10.7;44.43909;1.92902;Non;1.0;;3.0;;Sud;B;;2.0;;;False;;;;;Bois;;Individuel;m;n;m;2020-03;12053;0000;120530000;Z;12;;;;;;;2333.33
pr;m;v;12140;12097;0;102;5166.0;3;57990;;;0;0;0;0;VI;;44.62079;2.53052;Oui;2.0;;;;Sud;;;;;;False;;;;;;;;m;n;m;2020-03;12097;0000;120970000;Z;12;;;;;;;568.53
pr;m;v;12140;12097;0;210;8836.0;6;139990;;;0;0;0;0;NS;;44.62656;2.50694;Oui;2.0;;5.0;True;Ouest;;;;;;False;;;;;;;;m;n;m;2020-03;12097;0000;120970000;Z;12;;;;;;;666.62
pr;m;v;12140;12097;0;137;2490.0;7;238138;;;0;0;1;1;NS;;44.60662;2.52037;Non;2.0;;1.0;True;sud-ouest;;;3.0;;;False;;;;;Fioul;;Individuel;m;n;m;2020-03;12097;0000;120970000;Z;12;;;;;;;1738.23
pr;m;v;12000;12202;0;220;642.0;6;498000;;;0;0;0;3;C;141;44.34557;2.56918;Non;;;2.0;;0;B;;;;;;;;;;;;Individuel;a;n;m;2020-03;12202;0402;122020402;H;12;;;;;;;2263.64
pr;a;v;12000;12202;2;80;;3;145000;;;0;0;0;1;D;189;44.34782;2.56533;Oui;5.0;;2.0;;0;B;1970.0;;0.0;;False;;True;1.0;1.0;Électrique;Sol, Convecteur;Individuel;a;n;a;2020-03;12202;0402;122020402;H;12;8.26;5.0;0.055;8.165;104.0;0.054;1812.5
pr;a;v;12000;12202;4;77;;4;145000;;;0;1;0;1;C;150;44.34285;2.57084;Oui;4.0;;1.0;True;0;D;;1.0;;;False;;False;12.0;400.0;Gaz;;Individuel;a;n;a;2020-03;12202;0402;122020402;H;12;7.06;3.0;0.045;7.33;25.0;0.047;1883.12
pr;mn;v;12310;;0;90;1015.0;4;156407;126972.0;29435.0;0;0;0;0;0;;44.40118;2.83831;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12177;0000;121770000;Z;12;8.505;2.0;0.059;8.505;2.0;0.059;1737.86
pr;mn;v;12120;;0;80;752.0;4;123092;105511.0;17581.0;0;0;0;0;0;;44.19584;2.58903;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12255;0000;122550000;Z;12;8.04;3.0;0.063;8.04;3.0;0.063;1538.65
pr;mn;v;12120;;0;90;920.0;2;235700;185100.0;50600.0;0;0;0;0;0;;44.21756;2.50093;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12234;0000;122340000;Z;12;;;;;;;2618.89
pr;mn;v;12330;;0;120;1352.0;5;311587;233587.0;78000.0;0;0;0;0;0;;44.44364;2.52172;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12254;0000;122540000;Z;12;;;;;;;2596.56
pr;m;v;12490;12243;0;200;;9;173200;;;0;0;1;1;VI;;44.01595;2.96458;Non;3.0;;;False;0;VI;;2.0;;;;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-03;12243;0000;122430000;Z;12;;;;;;;866.0
pr;m;v;12490;12243;0;102;202.0;4;130000;;;0;0;1;0;D;202.0;44.01838;2.95732;Non;;;;True;0;E;1960.0;2.0;;;;;;;;Gaz;;;a;n;m;2020-03;12243;0000;122430000;Z;12;8.23;1.0;0.077;8.23;1.0;0.077;1274.51
pr;a;v;12000;12202;2;30;;2;52000;;;0;0;0;1;E;265;44.34821;2.58237;Non;;;;;0;C;;1.0;;;;;;;;;;;a;n;a;2020-03;12202;0303;122020303;H;12;10.254999999999999;12.0;0.071;10.14;179.0;0.07;1733.33
pr;m;v;12000;12202;0;50;;2;59250;;;0;0;1;0;E;288.0;44.34911;2.57861;Non;;;;True;0;C;;1.0;;;;;;;;;;;a;n;m;2020-03;12202;0303;122020303;H;12;;;;;;;1185.0
pr;an;v;12000;12202;0;42;;2;93000;;;0;0;0;0;0;;44.34797;2.58294;0;;True;1.0;True;0;;;;;True;False;;False;;;;;;ca;o;a;2020-03;12202;0303;122020303;H;12;10.254999999999999;12.0;0.056;10.14;179.0;0.055;2214.29
pr;m;v;12330;12288;0;254;;9;325000;;;0;0;0;4;0;;44.46681;2.4448;Oui;;;0.0;;0;;;4.0;0.0;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-03;12288;0000;122880000;Z;12;;;;;;;1279.53
pr;mn;v;12330;;0;83;934.0;4;182448;121738.0;60710.0;0;0;0;0;0;;44.45098;2.4424;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-03;12288;0000;122880000;Z;12;;;;;;;2198.17
