type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;an;v;0;68;;3;213000;;;0;0;0;0;0;;49.26159;4.02177;0;;;;;0;;;;;;;;;;;;;;ca;o;a;2020-04;51454;1001;514541001;H;51;10.07;12.0;0.039;10.4;390.0;0.04;3132.35
pr;mn;v;0;167;1000.0;6;303725;238725.0;65000.0;0;0;1;0;0;;49.03959;3.76334;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51249;0000;512490000;Z;51;;;;;;;1818.71
pr;mn;v;0;100;836.0;6;184825;138845.0;45980.0;0;0;1;0;0;;49.053;3.77527;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51249;0000;512490000;Z;51;;;;;;;1848.25
pr;mn;v;0;90;795.0;4;232295;154295.0;78000.0;0;0;1;0;0;;49.11043;4.23214;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51061;0000;510610000;Z;51;;;;;;;2581.06
pr;m;v;0;91;332.0;5;180000;;;0;0;1;0;E;316;49.33465;4.02801;Non;1.0;;3.0;;0;F;1962.0;2.0;1.0;;False;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-04;51088;0000;510880000;Z;51;;;;;;;1978.02
pr;a;v;0;69;;2;141000;;;0;0;0;1;0;;48.95417;4.36065;Oui;2.0;;1.0;;0;;1890.0;2.0;0.0;;False;;False;8.0;600.0;Électrique;;Individuel;a;n;a;2020-04;51108;0401;511080401;H;51;10.58;8.0;0.062;9.78;56.0;0.057;2043.48
pr;a;v;2;65;;3;97000;;;0;0;0;1;E;327.0;48.94999;4.3631;Oui;4.0;;0.0;;0;E;1969.0;1.0;0.0;;False;;False;10.0;1600.0;Gaz;;Collectif;a;n;a;2020-04;51108;0401;511080401;H;51;9.04;10.0;0.073;8.6;47.0;0.069;1492.31
pr;m;v;0;110;290.0;4;200000;;;0;0;2;1;D;167.0;49.01998;3.89829;Non;2.0;;1.0;True;0;E;;2.0;;;;;;;;;;;a;n;m;2020-04;51643;0000;516430000;Z;51;;;;;;;1818.18
pr;mn;v;0;99;878.0;6;249900;124900.0;125000.0;0;0;1;0;0;;49.24016;3.96464;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51418;0000;514180000;Z;51;;;;;;;2524.24
pr;m;v;0;163;;6;200000;;;0;0;0;1;D;216;48.90031;3.99584;Non;2.0;;;False;0;E;1900.0;2.0;;;;;;;;Gaz;;;a;n;m;2020-04;51612;0000;516120000;Z;51;;;;;;;1226.99
pr;mn;v;0;128;481.0;6;312850;188900.0;123950.0;0;0;1;0;0;;49.24016;3.96464;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51418;0000;514180000;Z;51;;;;;;;2444.14
pr;mn;v;0;95;504.0;4;314423;185423.0;129000.0;0;0;0;0;0;;49.24016;3.96464;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51418;0000;514180000;Z;51;9.72;1.0;0.035;9.72;1.0;0.035;3309.72
pr;mn;v;0;98;481.0;5;283850;159900.0;123950.0;0;0;1;0;0;;49.24016;3.96464;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51418;0000;514180000;Z;51;;;;;;;2896.43
pr;mn;v;0;126;481.0;6;308850;184900.0;123950.0;0;0;2;0;0;;49.24016;3.96464;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51418;0000;514180000;Z;51;;;;;;;2451.19
pr;mn;v;0;165;595.0;7;274900;194900.0;80000.0;0;0;2;0;0;;49.21277;3.8892;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51479;0000;514790000;Z;51;;;;;;;1666.06
pr;mn;v;0;140;325.0;6;370660;213160.0;157500.0;0;0;0;0;0;;49.25088;3.98962;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51573;0101;515730101;H;51;;;;;;;2647.57
pr;a;v;4;50;;2;199000;;;0;0;1;0;0;;49.25698;4.02511;Non;4.0;;0.0;;0;;;1.0;0.0;;False;;False;8.0;600.0;;;;a;n;a;2020-04;51454;0301;514540301;H;51;11.43;24.0;0.034;12.26;654.0;0.037;3980.0
pr;m;v;0;96;433.0;4;242630;;;0;0;0;2;0;;49.25407;4.15628;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;m;2020-04;51403;0000;514030000;Z;51;9.5;1.0;0.045;9.5;1.0;0.045;2527.4
pr;mn;v;0;95;792.0;5;217900;142900.0;75000.0;0;0;2;0;0;;49.38182;4.06153;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51025;0000;510250000;Z;51;;;;;;;2293.68
pr;mn;v;0;151;792.0;6;283800;208800.0;75000.0;0;0;2;0;0;;49.38182;4.06153;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51025;0000;510250000;Z;51;8.14;1.0;0.052;8.14;1.0;0.052;1879.47
pr;mn;v;0;118;870.0;6;261640;180640.0;81000.0;0;0;1;0;0;;49.38182;4.06153;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51025;0000;510250000;Z;51;8.14;1.0;0.044;8.14;1.0;0.044;2217.29
pr;mn;v;0;132;786.0;6;237900;157900.0;80000.0;0;0;1;0;0;;49.38182;4.06153;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51025;0000;510250000;Z;51;8.14;1.0;0.054;8.14;1.0;0.054;1802.27
pr;mn;v;0;161;2074.0;8;327500;251500.0;76000.0;0;0;0;0;0;;49.29058;4.36214;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51054;0000;510540000;Z;51;;;;;;;2034.16
pr;m;v;0;255;;3;80000;;;365;0;0;0;0;;49.29109;4.23771;Oui;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;51232;0000;512320000;Z;51;;;;;;;313.73
pr;mn;v;0;76;1085.0;4;417900;102900.0;315000.0;0;0;1;0;0;;49.22526;3.99543;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51058;0000;510580000;Z;51;13.18;3.0;0.029;13.18;3.0;0.029;5498.68
pr;mn;v;0;114;510.0;5;335341;185341.0;150000.0;0;0;2;0;0;;49.22526;3.99543;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;51058;0000;510580000;Z;51;;;;;;;2941.59
