type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;1;82;;4;852;;;0;1;0;1;A;11;45.99454;4.71272;0;3.0;;1.0;;0;D;;;0.0;;;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;69264;0501;692640501;H;69
pr;a;l;0;32;;1;300;;;0;0;0;0;E;316;45.99763;4.70829;Oui;;;;;0;C;;;;;;;;;;;;;a;;a;2020-04;69264;0501;692640501;H;69
pr;a;l;0;32;;1;367;;;0;1;0;1;E;316.0;45.99745;4.70781;0;;;1.0;;0;C;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;69264;0501;692640501;H;69
pr;a;l;1;78;;3;877;;;0;0;0;1;VI;;45.78151;4.81225;0;3.0;;1.0;;0;VI;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;69384;0501;693840501;H;69
pr;a;l;0;54;;3;600;;;0;0;0;0;E;;45.76762;4.95955;Non;;;;;0;E;;;;;;;;;;;;;a;;a;2020-04;69275;0101;692750101;H;69
pr;a;l;0;65;;3;801;;;0;1;0;1;A;47.6;45.66684;4.9553;0;3.0;;1.0;;0;C;;;;;False;;True;;;Gaz;;Individuel;a;n;a;2020-04;69283;0102;692830102;H;69
pr;a;l;1;41;;2;601;;;0;0;0;1;D;194.0;45.75118;4.8731;0;;;;False;0;B;2012.0;1.0;;True;False;;True;;;Électrique;;Individuel;a;n;a;2020-04;69383;0702;693830702;H;69
pr;a;l;4;41;;2;665;;;0;0;0;1;D;224;45.98208;4.71626;0;7.0;;1.0;;0;B;;;;;;;True;;;;;Individuel;a;n;a;2020-04;69264;0402;692640402;H;69
pr;a;l;3;21;;1;399;;;0;0;1;0;E;252.0;45.98206;4.71586;0;2.0;;0.0;;0;B;1950.0;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;69264;0402;692640402;H;69
pr;a;l;0;56;;3;500;;;0;0;0;0;E;241;45.98099;4.71783;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-04;69264;0402;692640402;H;69
pr;a;l;2;78;;4;1121;;;0;0;0;0;B;61;45.73291;4.9978;0;3.0;;;;Est-Ouest;C;;;;;;;True;;;Gaz;Radiateur;Collectif;a;n;a;2020-04;69277;0102;692770102;H;69
pr;a;l;0;70;;3;700;;;0;0;0;0;0;;45.85584;4.58681;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;69032;0000;690320000;Z;69
pr;a;l;3;35;;2;614;;;0;1;0;1;E;261.0;45.73944;4.82725;0;;;;;0;C;;1.0;;;;;True;;;Électrique;;Individuel;a;n;a;2020-04;69387;0602;693870602;H;69
pr;a;l;2;20;;1;495;;;0;1;0;1;E;304.0;45.73938;4.82738;0;;;;;0;C;;1.0;;;;;True;;;Électrique;;Individuel;a;n;a;2020-04;69387;0602;693870602;H;69
pr;a;l;0;23;;1;400;;;0;0;0;0;C;91;45.75207;4.8436;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-04;69387;0201;693870201;H;69
pr;a;l;0;14;;1;400;;;0;0;0;0;E;;45.75147;4.84193;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-04;69387;0201;693870201;H;69
pr;a;l;0;22;;1;500;;;0;0;0;0;0;;45.75207;4.8436;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;69387;0201;693870201;H;69
pr;a;l;3;39;;2;760;;;0;0;0;1;E;264.17;45.75192;4.84436;0;3.0;;;False;Est;C;;1.0;;;;;;;;Électrique;;Individuel;a;n;a;2020-04;69387;0201;693870201;H;69
pr;a;l;2;31;;2;658;;;0;0;1;0;E;245;45.75172;4.84389;0;4.0;;;;0;C;;;;;True;;False;;;Électrique;Convecteur;;a;n;a;2020-04;69387;0201;693870201;H;69
pr;a;l;2;33;;2;677;;;0;0;1;0;VI;;45.75372;4.84358;0;;;;;0;;;1.0;;;True;;;;;Électrique;;Individuel;a;n;a;2020-04;69387;0201;693870201;H;69
pr;a;l;1;70;;3;675;;;0;0;0;1;F;340;45.75978;4.89836;0;1.0;;;;0;D;;;;;;;False;;;Électrique;;Individuel;a;n;a;2020-04;69266;1501;692661501;H;69
pr;a;l;1;37;;2;545;;;0;0;1;0;D;199;45.69551;4.8026;0;;;1.0;False;Est;B;2009.0;1.0;;False;True;;True;;;Électrique;;Individuel;a;n;a;2020-04;69204;0203;692040203;H;69
pr;a;l;8;25;;1;499;;;0;0;0;1;D;194;45.78161;4.88383;0;8.0;;1.0;;0;B;;;;;False;;True;;;Électrique;Convecteur;;a;n;a;2020-04;69266;0601;692660601;H;69
pr;a;l;0;71;;3;958;;;0;0;0;0;D;177.0;45.75956;4.77659;0;;;;False;Est;B;2011.0;;;;True;;True;;;Électrique;;Individuel;a;n;a;2020-04;69244;0201;692440201;H;69
pr;a;l;3;73;;3;825;;;0;1;0;1;D;209;45.7671;4.78328;0;;;1.0;False;0;B;2012.0;;;;False;8.0;False;;;;;;a;n;a;2020-04;69244;0201;692440201;H;69
pr;a;l;2;63;;3;850;;;0;0;0;0;B;89.0;45.78932;4.92037;0;;;1.0;;0;B;;;;;;;True;;;;;Individuel;a;n;a;2020-04;69256;0203;692560203;H;69
