type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;1;60;;3;648;;;0;0;0;0;0;;43.55924;-1.44599;0;;;1.0;False;Sud-Est;;2018.0;;;;False;;True;;;Gaz;;Individuel;a;n;a;2020-04;40209;0000;402090000;Z;40
pr;a;l;0;64;;3;457;;;0;0;0;0;D;226;43.88269;-1.14707;0;;;;False;0;B;;;;False;False;;False;;;;;;a;n;a;2020-04;40075;0000;400750000;Z;40
pr;a;l;0;57;;3;638;;;0;0;0;1;D;177.4;44.44385;-1.25398;0;2.0;;1.0;;0;B;;;;;True;;True;;;Électrique;;Individuel;a;n;a;2020-04;40046;0101;400460101;H;40
pr;a;l;1;65;;3;720;;;0;0;0;0;VI;;43.55875;-1.44326;0;;;;;0;VI;;1.0;;;;;;;;;;Individuel;a;n;a;2020-04;40209;0000;402090000;Z;40
pr;a;l;0;84;;4;800;;;0;0;0;0;A;15;43.55894;-1.44412;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-04;40209;0000;402090000;Z;40
pr;a;l;1;47;;2;500;;;0;0;0;1;C;137;43.66213;-1.30283;0;3.0;;1.0;;0;A;;;;;;;True;;;;;Individuel;a;n;a;2020-04;40284;0101;402840101;H;40
pr;a;l;0;46;;2;380;;;0;0;0;1;E;286;43.58184;-1.26714;0;2.0;;;;0;C;;;;;;;;;;;;Individuel;a;n;a;2020-04;40272;0000;402720000;Z;40
pr;a;l;1;58;;3;475;;;0;0;0;1;0;;43.70187;-0.2632;0;2.0;;;False;0;;;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-04;40001;0101;400010101;H;40
pr;m;l;0;120;800.0;4;1190;;;0;0;0;1;D;175;43.70897;-1.11113;0;;;4.0;;0;;;;;;;;;;;;;Individuel;a;n;m;2020-04;40179;0000;401790000;Z;40
pr;a;l;0;22;;1;500;;;0;0;0;0;A;50;43.7098;-1.05703;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;40088;0102;400880102;H;40
pr;m;l;0;115;;4;1700;;;0;0;0;0;0;;43.55;-1.1;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;40224;0000;402240000;Z;40
pr;a;l;1;55;;3;568;;;0;0;0;0;0;;43.75165;-1.33168;0;0.0;;;;0;;2020.0;;;;;;False;;;;;;a;n;a;2020-04;40310;0102;403100102;H;40
pr;a;l;1;66;;3;599;;;0;0;0;1;E;316;43.65738;-1.37266;0;1.0;;2.0;;0;C;;;;;;;;;;;;Individuel;a;n;a;2020-04;40004;0000;400040000;Z;40
pr;a;l;0;67;51.0;3;690;;;0;0;0;1;B;65.4;43.63275;-1.36501;0;1.0;;2.0;;0;C;;;;;;;;;;;;Individuel;a;n;a;2020-04;40036;0000;400360000;Z;40
pr;a;l;1;56;;3;490;;;0;0;1;0;G;485;43.88825;-0.49491;0;1.0;;;;0;D;;;;;False;;False;;;Électrique;Radiateur;;a;n;a;2020-04;40192;0107;401920107;H;40
