DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
85;85001;pr;a;a;v;2;C;50.0;330000.0;6600.0;;;0.0;0.0;1.0;1
85;85001;pr;a;m;v;2;D;28.0;86400.0;3085.71;;;0.0;1.0;0.0;1
85;85001;pr;a;m;v;2;VI;49.0;122600.0;2367.35;;;0.0;1.0;0.0;3
85;85001;pr;a;m;v;3;0;103.0;163060.0;1689.92;;;0.0;1.0;0.5;2
85;85001;pr;a;m;v;3;E;59.5;169275.0;2824.43;;;0.0;0.0;0.5;4
85;85001;pr;a;m;v;3;F;76.0;158250.0;2082.24;;;0.0;1.0;0.0;1
85;85001;pr;a;m;v;3;VI;65.0;148400.0;2283.08;;;0.0;0.8;0.0;5
85;85001;pr;a;m;v;4;A;80.0;197600.0;2470.0;;;0.0;1.0;0.0;1
85;85001;pr;a;m;v;4;C;109.0;231800.0;2126.61;;;0.0;2.0;0.0;1
85;85001;pr;a;m;v;4;D;87.0;179500.0;2063.22;;;0.0;1.2;0.0;5
85;85001;pr;a;m;v;4;E;77.0;210300.0;2285.87;;;0.0;1.33;0.0;3
85;85001;pr;a;m;v;4;F;70.0;203100.0;2901.43;;;0.0;2.0;0.0;1
85;85001;pr;a;m;v;4;VI;85.0;168900.0;2155.29;;;0.0;1.17;0.17;6
85;85001;pr;a;m;v;5;0;135.0;229460.0;1699.7;;;0.0;0.0;0.0;1
85;85001;pr;a;m;v;5;C;125.0;471000.0;3768.0;;;1.0;2.0;0.0;1
85;85001;pr;a;m;v;5;D;127.0;229460.0;2040.23;;;0.0;1.09;0.36;11
85;85001;pr;a;m;v;5;E;116.5;225140.0;1959.94;;;0.0;1.0;0.0;2
85;85001;pr;a;m;v;5;F;93.5;199680.0;2124.56;;;0.0;2.0;0.0;2
85;85001;pr;a;m;v;5;VI;86.0;184800.0;2148.84;;;0.0;1.0;0.0;1
85;85001;pr;a;m;v;6;C;105.0;228360.0;2174.86;;;0.0;2.0;0.0;1
85;85001;pr;a;m;v;6;D;110.0;223400.0;2030.47;;;0.2;1.2;0.4;5
85;85001;pr;a;m;v;6;E;114.0;226000.0;2391.01;;;0.14;0.86;0.57;7
85;85001;pr;a;m;v;6;F;103.0;178400.0;1732.04;;;0.0;1.0;1.0;1
85;85001;pr;a;m;v;6;NS;47.0;165600.0;3523.4;;;0.0;1.0;0.0;1
85;85001;pr;a;m;v;6;VI;133.5;326500.0;2492.2;;;0.0;1.0;0.5;2
85;85001;pr;a;m;v;7;C;99.0;229500.0;2318.18;;;0.0;2.0;0.0;1
85;85001;pr;a;m;v;7;D;145.0;260000.0;1827.59;;;0.0;0.67;0.67;3
85;85001;pr;a;m;v;7;E;168.5;255540.0;1570.12;;;0.0;0.5;0.5;2
85;85001;pr;a;m;v;7;VI;86.0;203100.0;2361.63;;;0.0;0.0;1.0;1
85;85001;pr;a;m;v;8;E;120.0;244700.0;2039.17;;;0.0;2.0;0.0;1
85;85001;pr;a;m;v;8;VI;230.0;260000.0;1130.43;;;0.0;1.0;1.0;1
85;85001;pr;a;m;v;9;0;143.0;275600.0;1927.27;;;0.0;3.0;0.0;1
85;85001;pr;m;m;v;3;D;96.0;227700.0;2371.88;;;0.0;0.0;1.0;1
85;85002;pr;a;a;v;2;C;43.0;113900.0;2648.84;;;1.0;0.0;1.0;1
85;85002;pr;a;a;v;3;D;68.0;134250.0;1974.26;;;0.0;1.0;1.0;1
85;85002;pr;a;m;v;3;E;65.0;168750.0;2596.15;;;0.0;0.5;0.5;2
85;85002;pr;a;m;v;3;NS;32.0;64000.0;2000.0;;;0.0;1.0;0.0;5
85;85002;pr;a;m;v;3;VI;78.0;192875.0;2496.94;;;0.0;0.0;1.0;2
85;85002;pr;a;m;v;4;C;85.0;190000.0;2235.29;;;0.0;0.0;1.0;1
85;85002;pr;a;m;v;4;D;88.0;222950.0;2492.41;;;0.0;0.8;0.2;5
