type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;m;v;0;170;145.0;6;232000;;;0;0;2;0;E;;44.34432;1.20865;Non;;;;;0;D;;2.0;;;False;;;;;Fioul;;Individuel;m;n;m;2020-04;46201;0000;462010000;Z;46;;;;;;;1364.71
pr;m;v;0;85;2528.0;7;175000;;;0;0;1;1;E;;44.34063;1.20447;Oui;1.0;;4.0;;sud-est;C;;2.0;;;False;;;;;Bois;;Individuel;m;n;m;2020-04;46201;0000;462010000;Z;46;;;;;;;2058.82
pr;a;v;1;79;;4;40700;;;0;0;0;0;F;450;44.79714;2.07101;Non;;;0.0;;0;;;;0.0;;;;True;;;Fioul;;;a;n;a;2020-04;46160;0000;461600000;Z;46;6.82;1.0;0.159;6.82;1.0;0.159;515.19
pr;m;v;0;140;1829.0;6;156600;;;0;0;0;0;D;190;44.77985;1.97577;Non;1.0;;0.0;False;0;;;;0.0;;;;;;;;;;a;n;m;2020-04;46314;0000;463140000;Z;46;;;;;;;1118.57
pr;m;v;0;100;1700.0;2;35200;;;0;0;0;0;0;;44.75695;1.9398;Oui;1.0;;0.0;False;0;;;;0.0;;;;;;;;;;a;n;m;2020-04;46279;0000;462790000;Z;46;;;;;;;352.0
pr;an;v;0;34;;1;145800;;;0;0;0;0;0;;44.45927;1.43612;0;;;;;0;;;;;;;;;83.0;;;;;ca;o;a;2020-04;46042;0103;460420103;H;46;;;;14.2;25.0;0.04;4288.24
pr;m;v;0;107;487.0;5;99500;;;0;0;0;0;0;;44.84714;2.00042;Oui;1.0;;0.0;False;0;;;;0.0;;;;;;;Fioul;;;a;n;m;2020-04;46311;0000;463110000;Z;46;;;;;;;929.91
pr;m;v;0;87;;2;13000;;;0;0;0;0;0;;44.84936;2.00132;Oui;1.0;;0.0;False;0;;;;0.0;;;;;;;Fioul;;;a;n;m;2020-04;46311;0000;463110000;Z;46;;;;;;;149.43
pr;m;v;0;105;105.0;5;52800;;;0;0;0;0;0;;44.84576;1.99349;Non;1.0;;0.0;False;0;;;;0.0;;;;;;;;;;a;n;m;2020-04;46311;0000;463110000;Z;46;;;;;;;502.86
pr;m;v;0;90;4113.0;3;125200;;;0;0;1;0;0;;44.89329;2.01096;Non;1.0;;0.0;False;0;;;;0.0;;;;;;;;;;a;n;m;2020-04;46311;0000;463110000;Z;46;;;;;;;1391.11
