REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
1.0;971;97101;pa;a;a;l;2;0;48.5;660.0;0.5;0.25;0.0;4
1.0;971;97101;pa;a;a;l;3;0;93.0;850.0;0.0;0.0;1.0;1
1.0;971;97101;pa;a;a;l;4;0;59.0;650.0;1.0;1.0;0.0;3
1.0;971;97101;pa;a;a;l;5;0;70.0;390.0;1.0;0.0;0.0;1
1.0;971;97101;pa;a;m;l;3;0;75.0;850.0;1.0;0.0;0.0;3
1.0;971;97101;pa;a;m;l;4;0;156.0;1500.0;1.0;0.0;0.0;1
1.0;971;97101;pr;a;a;l;1;0;20.0;500.0;0.0;1.0;0.0;1
1.0;971;97101;pr;a;a;l;2;0;42.5;655.0;0.0;0.17;0.33;6
1.0;971;97101;pr;a;a;l;2;G;47.5;650.0;0.0;0.0;0.5;2
1.0;971;97101;pr;a;a;l;2;NS;39.0;640.0;0.0;1.0;0.0;3
1.0;971;97101;pr;a;a;l;3;0;60.0;650.0;0.12;0.5;0.12;8
1.0;971;97101;pr;a;a;l;3;F;88.0;750.0;0.0;1.0;1.0;1
1.0;971;97101;pr;a;a;l;3;G;50.0;650.0;0.0;0.0;0.0;2
1.0;971;97101;pr;a;a;l;3;NS;60.5;675.0;0.0;0.5;0.5;2
1.0;971;97101;pr;a;a;l;3;VI;53.0;670.0;0.0;0.0;0.0;1
1.0;971;97101;pr;a;a;l;4;0;59.0;780.0;0.0;0.67;0.67;3
1.0;971;97101;pr;a;a;l;4;A;96.0;1090.0;1.0;0.0;1.0;1
1.0;971;97101;pr;a;a;l;4;NS;90.0;880.0;0.0;1.0;0.44;9
1.0;971;97101;pr;a;a;l;4;VI;76.0;750.0;0.0;0.0;0.0;1
1.0;971;97101;pr;a;a;l;5;0;76.0;850.0;1.0;2.0;2.0;1
1.0;971;97101;pr;a;m;l;3;0;61.0;850.0;0.0;0.0;1.0;1
1.0;971;97101;pr;a;m;l;3;VI;92.0;1500.0;0.0;1.0;0.0;1
