DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
43;43002;pr;a;a;l;2;E;59.0;520.0;1.0;0.0;1.0;1
43;43002;pr;a;a;l;2;NS;40.0;465.0;0.0;0.0;1.0;1
43;43003;pr;a;m;l;3;D;60.0;461.0;0.0;0.0;0.0;1
43;43007;pa;a;a;l;3;0;90.0;600.0;0.0;0.0;0.0;1
43;43010;pr;a;m;l;5;D;101.0;630.0;1.0;0.0;1.0;1
43;43012;pr;a;a;l;1;E;33.0;395.0;1.0;1.0;0.0;1
43;43012;pr;a;a;l;1;F;37.0;307.0;0.0;0.0;1.0;1
43;43012;pr;a;a;l;2;B;43.0;540.0;1.0;1.0;0.0;1
43;43012;pr;a;a;l;3;0;62.0;510.0;1.0;0.0;1.0;1
43;43012;pr;a;a;l;3;E;53.0;499.0;0.0;1.0;0.0;1
43;43012;pr;a;a;l;3;G;52.0;371.0;1.0;0.0;0.0;1
43;43012;pr;a;a;l;4;E;63.0;477.0;1.0;1.0;0.0;1
43;43012;pr;a;m;l;2;C;55.0;450.0;0.0;1.0;0.0;1
43;43012;pr;a;m;l;4;D;107.0;792.5;0.0;0.0;0.5;2
43;43012;pr;a;m;l;6;D;141.0;700.0;0.0;1.0;1.0;1
43;43018;pr;a;a;l;4;E;88.0;749.0;0.0;1.0;1.0;1
43;43020;pa;a;a;l;3;0;70.0;400.0;0.0;0.0;0.0;1
43;43020;pr;a;a;l;2;0;40.0;338.5;0.0;0.0;1.0;2
43;43020;pr;a;a;l;2;F;40.0;260.0;0.0;0.0;1.0;1
43;43020;pr;a;a;l;2;G;50.0;358.0;0.0;0.0;0.0;1
43;43020;pr;a;a;l;3;E;74.0;517.5;0.0;0.5;0.0;2
43;43020;pr;a;a;l;3;G;65.0;434.0;0.0;0.0;1.0;1
43;43020;pr;a;a;l;4;F;72.5;470.0;0.5;0.5;1.0;2
43;43020;pr;a;m;l;3;E;73.0;550.0;0.0;0.0;1.0;1
43;43020;pr;a;m;l;4;0;65.0;540.0;0.0;0.0;0.0;1
43;43021;pr;a;a;l;3;VI;95.0;495.0;0.0;0.0;1.0;1
43;43021;pr;a;m;l;3;VI;78.0;480.0;0.0;0.0;1.0;1
43;43021;pr;a;m;l;4;VI;89.0;580.0;0.0;0.0;1.0;1
43;43025;pr;a;m;l;4;0;85.0;650.0;0.0;0.0;1.0;1
43;43025;pr;a;m;l;5;0;90.0;650.0;0.0;0.0;1.0;1
43;43032;pr;a;m;l;3;D;72.0;550.0;1.0;0.0;1.0;1
43;43032;pr;a;m;l;4;VI;90.0;898.0;0.0;1.0;0.0;1
43;43033;pr;a;m;l;3;0;75.0;425.0;0.0;1.0;0.0;1
43;43033;pr;a;m;l;4;0;60.0;375.0;0.0;1.0;0.0;1
43;43037;pr;a;m;l;3;C;70.0;388.0;0.0;0.0;0.0;1
43;43040;pa;a;a;l;4;0;80.0;520.0;0.0;0.0;0.0;1
43;43040;pa;a;a;l;5;D;80.0;550.0;0.0;0.0;1.0;1
43;43040;pa;a;l;l;5;0;116.0;600.0;0.0;0.0;0.0;1
43;43040;pr;a;a;l;1;0;30.0;300.0;0.0;0.0;0.0;1
43;43040;pr;a;a;l;1;F;23.0;282.0;1.0;1.0;0.0;2
43;43040;pr;a;a;l;2;E;39.0;402.0;1.0;0.0;1.0;2
43;43040;pr;a;a;l;2;F;23.0;279.0;1.0;1.0;0.0;1
43;43040;pr;a;a;l;3;D;70.0;440.0;0.0;1.0;0.0;1
43;43040;pr;a;a;l;4;E;89.0;475.0;0.0;0.0;1.0;1
43;43041;pa;a;a;l;6;B;80.0;680.0;0.0;0.0;1.0;1
43;43041;pr;a;a;l;1;D;25.0;300.0;0.0;0.0;1.0;1
43;43041;pr;a;a;l;2;C;59.0;455.0;0.0;0.0;0.0;1
43;43041;pr;a;a;l;2;D;35.0;432.5;0.0;0.0;1.0;2
43;43041;pr;a;a;l;2;F;41.0;334.0;0.0;0.0;1.0;2
43;43041;pr;a;a;l;3;C;64.0;422.0;0.0;0.0;0.0;1
43;43041;pr;a;a;l;3;D;78.0;516.0;0.5;0.5;0.0;2
43;43041;pr;a;a;l;3;E;71.0;466.0;1.0;0.0;1.0;1
43;43041;pr;a;a;l;3;F;61.0;414.0;1.0;1.0;0.0;1
43;43041;pr;a;a;l;3;G;60.0;400.0;0.0;0.0;0.0;1
43;43041;pr;a;a;l;3;NS;36.0;320.0;0.0;0.0;1.0;1
43;43041;pr;a;a;l;4;0;95.0;580.0;1.0;0.0;1.0;1
43;43041;pr;a;a;l;4;C;89.0;600.0;0.0;0.0;0.0;1
43;43041;pr;a;a;l;4;D;79.0;469.0;0.0;0.0;0.0;1
43;43041;pr;a;a;l;5;D;74.0;525.0;1.0;0.0;1.0;1
43;43042;pr;a;m;l;3;0;50.0;300.0;0.0;0.0;0.0;1
43;43045;pr;a;m;l;4;E;81.0;580.0;0.0;0.0;1.0;1
43;43046;pr;a;a;l;2;B;44.0;494.0;0.0;1.0;0.0;1
43;43046;pr;a;a;l;2;D;46.0;506.0;1.0;1.0;0.0;1
43;43048;pr;a;a;l;2;F;45.0;237.0;0.0;0.0;1.0;1
43;43051;pr;a;a;l;2;B;60.0;520.0;0.0;1.0;0.0;1
43;43051;pr;a;a;l;2;E;53.0;350.0;0.0;1.0;0.0;1
43;43051;pr;a;a;l;3;D;45.0;385.0;0.0;1.0;0.0;1
43;43051;pr;a;a;l;3;E;60.0;455.0;0.2;0.6;0.2;5
43;43051;pr;a;a;l;3;F;52.0;350.0;0.0;1.0;0.0;1
43;43051;pr;a;a;l;3;G;40.0;310.0;0.0;1.0;0.0;1
43;43051;pr;a;a;l;4;G;50.0;350.0;0.0;0.0;1.0;1
43;43062;pr;a;m;l;3;B;71.0;390.0;0.0;0.0;0.0;1
43;43077;pr;a;a;l;3;VI;56.0;311.0;0.0;0.0;1.0;1
43;43078;pr;a;a;l;3;D;80.0;471.5;0.0;0.0;0.0;2
43;43078;pr;a;a;l;4;C;90.0;475.0;0.0;0.0;0.0;1
43;43084;pr;a;a;l;4;E;95.0;513.0;0.0;0.0;1.0;1
43;43087;pr;a;a;l;2;A;55.0;450.0;0.0;1.0;0.0;1
43;43087;pr;a;a;l;2;C;64.0;381.0;0.0;0.0;0.0;1
43;43087;pr;a;a;l;4;VI;84.0;550.0;0.0;1.0;0.0;1
43;43089;pr;a;a;l;2;NS;55.0;410.0;0.0;1.0;0.0;1
43;43089;pr;a;a;l;2;VI;67.0;445.0;0.0;1.0;0.0;1
43;43089;pr;a;a;l;3;E;81.5;482.0;0.0;0.5;0.0;2
43;43089;pr;a;a;l;4;E;85.0;680.0;0.0;0.0;1.0;1
43;43089;pr;a;a;l;4;VI;77.5;512.5;1.0;0.5;0.5;2
43;43089;pr;a;m;l;3;D;58.0;355.0;0.0;0.0;1.0;1
43;43089;pr;a;m;l;4;E;84.0;680.0;1.0;0.0;1.0;1
43;43102;pr;a;a;l;2;E;40.5;335.0;0.0;1.0;0.0;2
43;43102;pr;a;a;l;3;D;76.0;417.0;0.0;1.0;0.0;1
43;43105;pr;a;m;l;2;G;26.0;260.0;0.0;1.0;0.0;1
43;43112;pr;a;a;l;1;E;20.0;244.0;0.0;0.0;1.0;1
43;43112;pr;a;a;l;2;E;55.0;480.0;0.0;0.0;0.0;1
43;43112;pr;a;a;l;3;E;64.0;492.0;1.0;0.0;1.0;1
43;43113;pr;a;m;l;4;B;87.0;513.0;0.0;0.0;0.0;1
43;43113;pr;a;m;l;4;C;97.0;460.0;0.0;0.0;1.0;1
43;43113;pr;a;m;l;4;NS;80.0;390.0;0.0;0.0;0.0;1
43;43114;pr;a;a;l;4;VI;81.0;550.0;0.0;0.0;1.0;1
43;43115;pr;a;a;l;5;D;72.0;350.0;0.0;0.0;1.0;1
43;43115;pr;a;m;l;5;F;100.0;425.0;0.0;0.0;1.0;1
43;43116;pr;a;m;l;3;E;51.0;506.0;0.0;0.0;1.0;1
43;43119;pa;a;a;l;2;0;30.0;260.0;0.0;0.0;1.0;1
43;43119;pa;a;m;l;5;0;140.0;790.0;0.0;0.0;1.0;1
43;43124;pr;a;m;l;3;F;74.0;495.0;0.0;0.0;1.0;1
43;43126;pr;a;a;l;2;D;26.0;195.0;0.0;0.0;0.0;1
43;43130;pr;a;a;l;3;E;75.0;350.0;0.0;0.0;1.0;1
43;43135;pr;a;m;l;6;E;61.0;410.0;0.0;0.0;1.0;1
43;43137;pa;a;m;l;6;0;110.0;750.0;2.0;0.0;1.0;1
43;43137;pr;a;a;l;1;0;23.0;218.0;0.0;0.0;1.0;1
43;43137;pr;a;a;l;1;A;25.0;302.0;0.0;0.0;0.0;1
43;43137;pr;a;a;l;1;D;29.0;330.0;0.0;0.0;1.0;1
43;43137;pr;a;a;l;2;0;41.5;332.5;0.0;0.0;1.0;4
43;43137;pr;a;a;l;2;D;34.0;330.0;0.0;0.33;0.33;3
43;43137;pr;a;a;l;3;0;65.0;425.0;0.2;0.2;0.6;5
43;43137;pr;a;a;l;3;D;66.0;525.0;1.0;0.0;1.0;3
43;43137;pr;a;a;l;3;E;63.0;500.0;0.5;0.0;0.75;4
43;43137;pr;a;a;l;4;0;83.0;527.5;0.0;0.0;0.5;2
43;43137;pr;a;a;l;4;C;85.0;565.0;0.0;0.0;1.0;1
43;43137;pr;a;a;l;4;D;65.0;500.0;0.0;0.0;1.0;1
43;43137;pr;a;a;l;4;E;67.5;492.5;0.0;0.25;0.75;4
43;43137;pr;a;a;l;4;VI;78.0;565.0;0.0;0.0;1.0;1
43;43137;pr;a;a;l;6;D;100.0;638.0;0.0;0.0;1.0;1
43;43137;pr;a;m;l;6;0;120.0;750.0;0.0;0.0;0.0;1
43;43140;pr;a;a;l;2;VI;56.0;412.0;0.0;0.0;1.0;1
43;43141;pr;a;a;l;2;E;53.0;323.0;0.0;0.0;1.0;1
43;43142;pr;a;a;l;2;C;48.0;205.0;0.0;0.0;0.0;1
43;43142;pr;a;a;l;3;C;68.0;336.0;0.0;0.0;0.0;1
43;43148;pa;a;a;l;4;C;55.0;450.0;1.0;0.0;1.0;1
43;43150;pr;a;a;l;3;G;80.0;428.0;0.0;0.0;1.0;1
43;43153;pa;a;a;l;3;D;68.0;472.0;0.0;1.0;0.0;1
43;43153;pa;a;a;l;4;0;74.0;473.0;0.0;0.0;0.0;1
43;43153;pr;a;a;l;2;VI;52.0;300.0;0.0;1.0;0.0;1
43;43153;pr;a;a;l;3;VI;60.0;407.0;0.33;0.33;0.67;3
43;43157;pa;a;a;l;1;0;23.0;320.0;0.0;0.0;0.4;5
43;43157;pa;a;a;l;2;0;44.5;400.0;0.25;0.25;0.75;4
43;43157;pa;a;a;l;3;0;75.0;592.0;0.0;0.0;1.0;1
