type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;mn;v;0;99;1664.0;4;209444;104444.0;105000.0;0;0;1;0;0;;46.50414;0.41712;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86180;0000;861800000;Z;86;;;;;;;2115.6
pr;mn;v;0;107;1664.0;5;236136;131136.0;105000.0;0;0;1;0;0;;46.50414;0.41712;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86180;0000;861800000;Z;86;;;;;;;2206.88
pr;mn;v;0;100;1664.0;5;203692;98692.0;105000.0;0;0;1;0;0;;46.50414;0.41712;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86180;0000;861800000;Z;86;;;;;;;2036.92
pr;mn;v;0;82;1664.0;4;189780;84780.0;105000.0;0;0;1;0;0;;46.50414;0.41712;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86180;0000;861800000;Z;86;;;;;;;2314.39
pr;mn;v;0;86;1664.0;4;201720;96720.0;105000.0;0;0;1;0;0;;46.50414;0.41712;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86180;0000;861800000;Z;86;;;;;;;2345.58
pr;mn;v;0;91;1664.0;5;200657;95657.0;105000.0;0;0;1;0;0;;46.50414;0.41712;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86180;0000;861800000;Z;86;;;;;;;2205.02
pr;mn;v;0;148;1664.0;5;311000;206000.0;105000.0;0;0;1;0;0;;46.50414;0.41712;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86180;0000;861800000;Z;86;;;;;;;2101.35
pr;mn;v;0;163;1664.0;5;369938;264938.0;105000.0;0;0;0;0;0;;46.50414;0.41712;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86180;0000;861800000;Z;86;;;;;;;2269.56
pr;mn;v;0;108;1664.0;4;247500;142500.0;105000.0;0;0;0;0;0;;46.50414;0.41712;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86180;0000;861800000;Z;86;;;;;;;2291.67
pr;mn;v;0;129;1664.0;5;304595;199595.0;105000.0;0;0;0;0;0;;46.50414;0.41712;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;86180;0000;861800000;Z;86;;;;;;;2361.2
