type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;0;62;;2;600;;;0;0;1;0;C;100;48.32976;4.12654;0;;;;False;Nord-Sud;D;;1.0;1.0;;False;;False;;;;;;a;n;a;2020-04;10115;0000;101150000;Z;10
pr;m;l;0;98;1067.0;5;776;;;0;0;1;0;E;250;48.28145;3.87982;0;;;;;0;E;2005.0;1.0;1.0;;;;;;;Bois;;Individuel;a;n;m;2020-04;10156;0000;101560000;Z;10
pr;a;l;3;54;;2;462;;;0;1;0;1;D;172;48.2881;4.04159;0;;;2.0;;0;B;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;10333;0102;103330102;H;10
pr;a;l;0;40;;2;480;;;0;0;1;0;D;192.0;48.30155;4.07316;0;;;;False;0;E;;;;;;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-04;10387;0201;103870201;H;10
pr;m;l;0;120;620.0;7;950;;;0;0;1;1;0;;48.2165;4.0982;0;;;2.0;;0;;1973.0;2.0;0.0;;;;;;;Bois, Fioul;Radiateur;;a;n;m;2020-04;10260;0000;102600000;Z;10
pr;a;l;0;42;;2;400;;;0;0;0;0;A;;48.30168;4.07982;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;10387;1103;103871103;H;10
pr;a;l;0;37;;1;400;;;0;0;0;0;D;201;48.30168;4.07982;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-04;10387;1103;103871103;H;10
pr;a;l;0;59;;3;500;;;0;0;0;0;A;;48.30168;4.07982;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;10387;1103;103871103;H;10
pr;a;l;0;21;;1;200;;;0;0;0;0;B;89;48.30168;4.07982;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-04;10387;1103;103871103;H;10
pr;a;l;0;20;;2;355;;;0;0;1;0;D;204;48.30258;4.07722;0;;;;;0;B;;;;;;;;;;Électrique;;Individuel;a;n;a;2020-04;10387;1103;103871103;H;10
pr;a;l;1;80;;4;733;;;0;0;0;1;E;244;48.29502;4.05026;0;2.0;;;False;Nord-Sud;C;;1.0;1.0;;False;;False;;;;;;a;n;a;2020-04;10362;0102;103620102;H;10
pr;a;l;1;24;;2;345;;;0;0;1;0;E;283.0;48.30335;4.06727;0;1.0;;;False;Nord-Sud;C;;1.0;;;False;;False;;;;;;a;n;a;2020-04;10387;0202;103870202;H;10
pr;a;l;2;38;;2;430;;;0;0;0;1;0;;48.29019;4.09698;0;0.0;;0.0;;0;;;1.0;0.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-04;10387;0702;103870702;H;10
pr;m;l;0;104;;5;743;;;0;0;0;0;E;327;48.66721;4.20396;0;;;;False;0;C;1995.0;;;;False;;;;;Électrique;;Individuel;a;n;m;2020-04;10216;0000;102160000;Z;10
pr;a;l;0;35;;2;500;;;0;0;0;0;0;;48.29492;4.07128;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;10387;1102;103871102;H;10
pr;m;l;0;90;;5;613;;;0;0;1;0;0;;48.38393;3.8366;0;;;2.0;;0;;;;0.0;;;;;;;Électrique;;;a;n;m;2020-04;10134;0000;101340000;Z;10
pr;a;l;0;31;;1;398;;;0;0;1;0;B;60;48.28716;4.07429;0;2.0;;;False;Nord-Sud;A;;1.0;1.0;;False;;False;;;;;;a;n;a;2020-04;10387;0901;103870901;H;10
pr;a;l;0;70;;5;300;;;0;0;0;0;A;;48.28894;4.07946;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;10387;0902;103870902;H;10
pr;a;l;2;39;;2;513;;;0;0;1;0;B;67;48.30391;4.07465;0;3.0;;;False;Nord-Sud;C;;1.0;1.0;;False;;True;;;;;;a;n;a;2020-04;10387;0401;103870401;H;10
