DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
38;38001;pr;a;a;v;2;B;54.0;140000.0;2592.59;10.18;0.047;0.0;1.0;0.0;1
38;38001;pr;a;a;v;2;E;48.0;97000.0;2062.5;10.18;0.058;0.67;0.0;1.0;3
38;38001;pr;a;a;v;2;G;38.0;65000.0;1710.53;10.18;0.071;0.0;1.0;0.0;1
38;38001;pr;a;a;v;3;B;63.5;180000.0;2821.97;10.86;0.046;0.0;1.0;0.0;2
38;38001;pr;a;a;v;3;D;70.0;117000.0;1671.43;10.86;0.078;0.0;1.0;0.0;1
38;38001;pr;a;a;v;3;E;66.0;110000.0;1666.67;10.86;0.078;0.0;0.0;1.0;2
38;38001;pr;a;a;v;4;B;92.0;260000.0;2826.09;8.63;0.037;0.0;2.0;0.0;1
38;38001;pr;a;m;v;10;D;190.0;324000.0;1705.26;;;0.0;2.0;0.0;1
38;38001;pr;a;m;v;11;E;223.0;430000.0;1928.25;;;0.0;2.0;1.0;1
38;38001;pr;a;m;v;3;0;72.5;154750.0;2157.14;7.5;0.046;0.0;0.5;0.0;2
38;38001;pr;a;m;v;3;B;72.0;210000.0;2916.67;7.5;0.031;0.0;1.0;0.0;1
38;38001;pr;a;m;v;3;E;78.0;150000.0;1923.08;7.5;0.047;1.0;1.0;0.0;1
38;38001;pr;a;m;v;4;B;96.0;264500.0;2675.51;10.32;0.047;0.0;1.25;0.25;4
38;38001;pr;a;m;v;4;C;140.0;325000.0;2321.43;10.32;0.053;0.0;0.0;0.0;1
38;38001;pr;a;m;v;4;E;97.0;240000.0;2474.23;10.32;0.052;0.0;0.33;0.67;3
38;38001;pr;a;m;v;4;NS;91.0;189000.0;2076.92;10.32;0.06;0.0;0.0;1.0;1
38;38001;pr;a;m;v;4;VI;74.0;143000.0;1932.43;10.32;0.064;0.0;1.0;0.0;1
38;38001;pr;a;m;v;5;0;130.0;236700.0;1820.77;11.3;0.074;0.0;1.0;1.0;1
38;38001;pr;a;m;v;5;B;100.0;274000.0;2740.0;11.3;0.049;0.0;0.0;1.0;1
38;38001;pr;a;m;v;5;C;125.0;258000.0;2064.0;11.3;0.066;0.0;0.0;1.0;1
38;38001;pr;a;m;v;5;D;120.0;178000.0;1483.33;11.3;0.091;0.0;0.0;1.0;1
38;38001;pr;a;m;v;5;E;114.5;175000.0;1590.3;11.3;0.09;0.0;0.5;0.5;2
