DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
77;77001;pa;a;m;l;2;0;26.0;400.0;0.0;1.0;0.0;1
77;77002;pr;a;a;l;3;NS;100.0;727.0;0.0;0.0;1.0;1
77;77005;pa;a;m;l;5;A;120.0;1680.0;0.0;1.0;1.0;1
77;77005;pr;a;a;l;1;F;30.0;430.0;0.0;0.0;1.0;1
77;77005;pr;a;m;l;5;A;110.0;1600.0;0.0;0.0;0.0;1
77;77005;pr;a;m;l;6;A;120.0;1600.0;0.0;0.0;0.0;1
77;77008;pr;a;a;l;2;D;32.5;523.0;0.0;0.0;1.0;4
77;77008;pr;a;a;l;3;D;40.0;645.0;0.0;0.0;2.0;1
77;77014;pa;a;a;l;1;C;23.0;650.0;0.0;1.0;0.0;1
77;77014;pa;a;a;l;2;0;45.5;790.0;0.5;0.0;1.0;2
77;77014;pa;a;a;l;2;D;51.0;840.0;1.0;0.0;1.0;1
77;77014;pa;a;a;l;2;F;41.0;675.0;0.5;0.5;0.5;2
77;77014;pa;a;a;l;3;B;59.0;865.0;0.0;0.0;1.0;1
77;77014;pa;a;a;l;4;0;66.5;670.0;0.0;0.0;0.5;2
77;77014;pa;a;a;l;7;D;85.0;500.0;0.0;1.0;1.0;1
77;77014;pr;a;a;l;1;0;20.0;480.0;0.2;0.8;0.0;5
77;77014;pr;a;a;l;1;A;30.0;571.5;0.0;1.0;0.0;2
77;77014;pr;a;a;l;1;B;32.0;535.0;0.0;0.0;0.8;5
77;77014;pr;a;a;l;1;D;27.0;570.0;0.14;0.57;0.29;7
77;77014;pr;a;a;l;1;E;23.0;490.0;0.0;0.67;0.33;6
77;77014;pr;a;a;l;1;F;28.0;540.0;0.0;0.5;0.5;6
77;77014;pr;a;a;l;2;0;40.0;684.0;0.11;0.22;0.44;9
77;77014;pr;a;a;l;2;B;53.0;801.0;0.0;0.0;0.5;2
77;77014;pr;a;a;l;2;C;32.0;730.0;0.0;0.0;0.0;1
77;77014;pr;a;a;l;2;D;47.0;777.5;0.5;0.33;0.67;6
77;77014;pr;a;a;l;2;E;42.0;670.0;0.0;0.17;0.83;6
77;77014;pr;a;a;l;2;F;44.5;627.5;0.0;0.5;0.5;2
77;77014;pr;a;a;l;2;NS;35.0;550.0;0.0;0.0;0.0;1
77;77014;pr;a;a;l;2;VI;50.0;712.0;0.0;0.33;0.0;3
77;77014;pr;a;a;l;3;0;59.0;890.0;0.0;0.33;0.33;3
77;77014;pr;a;a;l;3;A;57.0;600.0;0.0;0.0;0.0;1
77;77014;pr;a;a;l;3;B;62.0;944.5;0.0;0.0;1.0;2
77;77014;pr;a;a;l;3;C;60.0;795.0;0.33;0.67;0.33;3
77;77014;pr;a;a;l;3;D;59.0;803.5;0.25;0.19;0.75;16
77;77014;pr;a;a;l;3;E;63.0;800.0;0.33;0.0;0.67;9
77;77014;pr;a;a;l;3;F;59.0;742.0;0.0;0.0;1.0;3
77;77014;pr;a;a;l;3;NS;71.5;775.0;0.0;0.0;1.0;2
77;77014;pr;a;a;l;3;VI;71.0;1075.0;0.0;0.0;0.5;2
77;77014;pr;a;a;l;4;0;69.0;794.5;0.25;0.5;0.0;4
77;77014;pr;a;a;l;4;B;71.0;895.0;0.67;0.0;0.33;3
77;77014;pr;a;a;l;4;E;67.0;900.0;0.33;0.33;0.67;3
77;77014;pr;a;a;l;4;F;60.0;760.0;0.0;1.0;0.0;1
77;77014;pr;a;a;l;4;VI;71.0;871.0;0.0;0.0;1.0;1
77;77014;pr;a;a;l;5;B;91.0;1537.0;0.0;1.0;1.0;1
77;77014;pr;a;a;l;5;E;79.0;871.0;0.0;0.0;1.0;1
77;77014;pr;a;a;l;6;C;127.0;1495.0;0.0;1.0;1.0;1
77;77014;pr;a;m;l;3;B;59.0;835.0;0.0;2.0;0.0;1
77;77014;pr;a;m;l;3;F;51.0;700.0;0.0;1.0;0.0;1
77;77014;pr;a;m;l;4;0;85.0;1100.0;0.0;0.0;1.0;1
77;77014;pr;a;m;l;5;D;91.0;1400.0;0.0;1.0;1.0;1
77;77014;pr;m;a;l;2;D;45.0;750.0;0.0;0.0;0.0;1
77;77016;pa;a;m;l;2;0;50.0;670.0;0.0;0.0;1.0;1
77;77016;pr;a;m;l;4;D;73.0;800.0;0.0;0.0;1.0;1
77;77018;pa;a;a;l;1;0;15.0;468.0;0.0;0.0;0.0;1
