DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
46;46001;pr;a;m;v;11;D;320.0;472500.0;1476.56;;;0.0;3.0;3.0;1
46;46001;pr;a;m;v;3;D;119.0;277700.0;2333.61;;;1.0;2.0;0.0;1
46;46001;pr;a;m;v;3;NS;66.0;27500.0;416.67;;;0.0;1.0;0.0;1
46;46001;pr;a;m;v;4;E;71.0;44000.0;619.72;;;0.0;2.0;0.0;1
46;46001;pr;a;m;v;5;D;120.0;88800.0;740.0;;;0.0;0.0;1.0;1
46;46001;pr;a;m;v;6;NS;140.0;299000.0;2135.71;;;1.0;1.0;1.0;1
46;46001;pr;a;m;v;6;VI;140.0;291500.0;2082.14;;;0.0;0.0;2.0;1
46;46001;pr;a;m;v;7;0;170.0;291500.0;1714.71;;;0.0;0.0;0.0;1
46;46001;pr;a;m;v;7;VI;170.0;291500.0;1714.71;;;1.0;0.0;1.0;1
46;46001;pr;a;m;v;8;VI;285.0;595000.0;1950.82;;;0.0;2.0;1.0;3
46;46003;pr;a;a;v;2;NS;40.0;71000.0;1775.0;;;0.0;0.0;1.0;1
46;46003;pr;a;m;v;5;C;130.0;293000.0;2253.85;;;0.0;0.0;1.0;1
46;46003;pr;a;m;v;5;D;146.0;206700.0;1415.75;;;0.0;0.0;0.0;1
46;46003;pr;a;m;v;7;F;120.0;295000.0;2458.33;;;0.0;2.0;0.0;1
46;46005;pr;a;m;v;4;VI;140.0;250000.0;1785.71;;;0.0;1.0;1.0;1
46;46006;pr;a;m;v;4;D;94.0;242000.0;2574.47;;;0.0;0.0;1.0;1
46;46006;pr;a;m;v;6;0;180.0;147000.0;816.67;;;0.0;0.0;0.0;1
46;46007;pr;a;m;v;4;NS;97.0;222600.0;2294.85;;;0.0;1.0;0.0;1
46;46010;pr;a;m;v;7;B;202.0;324000.0;1603.96;;;1.0;2.0;0.0;1
46;46010;pr;a;m;v;8;C;200.0;330000.0;1650.0;;;0.0;1.0;2.0;1
46;46011;pr;a;m;v;4;G;81.0;79900.0;986.42;;;0.0;0.0;0.0;1
46;46011;pr;a;m;v;4;VI;60.0;62000.0;1033.33;;;0.0;0.0;0.0;1
46;46011;pr;a;m;v;5;0;200.0;325500.0;1627.5;;;0.0;0.0;0.0;1
46;46012;pr;a;m;v;5;0;120.0;107000.0;891.67;;;0.0;0.0;0.0;1
46;46012;pr;a;m;v;5;VI;97.0;79900.0;823.71;;;0.0;0.0;0.0;1
46;46012;pr;a;m;v;7;E;170.0;149800.0;881.18;;;0.0;1.0;1.0;1
46;46015;pr;a;m;v;4;D;90.0;157000.0;1744.44;6.38;0.044;0.0;1.0;0.0;1
46;46015;pr;a;m;v;4;VI;100.0;140000.0;1400.0;6.38;0.055;0.0;1.0;2.0;1
46;46015;pr;m;a;v;3;NS;70.0;89990.0;1285.57;;;0.0;0.0;0.0;1
46;46015;pr;m;m;v;4;D;90.0;157000.0;1744.44;6.38;0.044;0.0;0.0;0.0;1
46;46016;pr;a;m;v;4;D;100.0;159890.0;1598.9;;;0.0;0.0;0.0;1
46;46020;pr;a;m;v;8;B;163.0;310000.0;1901.84;;;0.0;1.0;1.0;1
46;46021;pr;a;m;v;6;VI;160.0;525000.0;3281.25;;;0.0;2.0;1.0;1
46;46021;pr;a;m;v;7;VI;180.0;275000.0;1527.78;;;0.0;1.0;0.0;1
46;46021;pr;cm;mn;v;5;0;75.0;142100.0;1894.67;;;0.0;0.0;0.0;1
46;46021;pr;cm;mn;v;6;0;85.0;157000.0;1847.06;;;0.0;0.0;0.0;1
46;46022;pr;a;m;v;11;D;370.0;510700.0;1380.27;;;0.0;3.0;1.0;1
46;46022;pr;a;m;v;4;0;106.0;262000.0;2471.7;;;0.0;0.0;1.0;1
46;46022;pr;a;m;v;5;E;135.0;229000.0;1696.3;;;1.0;1.0;2.0;1
46;46022;pr;m;m;v;7;E;135.0;210000.0;1555.56;;;0.0;0.0;3.0;1
46;46023;pr;a;m;v;3;NS;260.0;125000.0;480.77;;;0.0;0.0;0.0;1
46;46023;pr;a;m;v;6;C;150.0;288550.0;1923.67;;;0.0;1.0;1.0;1
46;46023;pr;a;m;v;7;NS;165.0;222600.0;1349.09;;;0.0;1.0;0.0;1
46;46024;pr;a;m;v;10;E;242.0;267500.0;1105.37;;;0.0;2.0;2.0;1
46;46024;pr;a;m;v;4;G;117.0;153000.0;1307.69;;;0.0;0.0;0.0;1
